Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Fran Lynch,DEN,RB,29,12,0,0,0,0,0,0,3,-2,-0.67,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,163,
Bill Malinchak,WAS,WR,30,13,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,112,
Billy Masters,DEN,WR,30,13,1,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,113,
Ron Mayo,BAL,TE,24,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,56,
Jim McFarland,STL,TE,27,14,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,55,
Willie McGee,RAM,WR,24,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,114,
John McMakin,PIT,TE,24,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,54,
Larry Mialik,ATL,TE,24,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,53,
Donnie Joe Morris,KAN,RB,24,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,162,
Herb Mul-Key,WAS,RB,25,7,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,154,
Terry Nelson,RAM,TE,23,10,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,50,
Marv Owens,NYJ,WR,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,115,
Bob Picard,PHI,WR,25,14,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,116,
John Reaves,PHI,QB,24,4,0,5,20,84,0,2,1,8,8.00,0,0,0,,0,0,,0,,,,0.2,2.2,2.2,,60,
Ernie Richardson,CLE,TE,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,52,
Dennis Shaw,STL,QB,27,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,62,
Ollie Smith,BAL,WR,25,1,0,0,0,0,0,0,0,0,,0,1,14,14.00,0,1,,0,,,,1.4,1.9,0.9,,99,
Joe Sweet,NWE,WR,26,4,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,117,
Speedy Thomas,NOR,WR,27,1,1,0,0,0,0,0,0,0,,0,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,100,
Bill Troup,BAL,QB,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,65,
Bob Wicks,2TM,WR,24,6,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,118,
Richard Williams,NOR,WR,22,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,119,
Steve Zabel,PHI,TE,26,14,14,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,51,
Rich Coady,CHI,TE,30,11,9,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,67,
Charlie Leigh,2TM,RB,29,11,0,0,0,0,0,0,1,0,0.00,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,164,
Dick Shiner,NWE,QB,32,1,0,3,6,37,0,1,0,0,,0,0,0,,0,0,,0,,,-1,-0.5,0.5,0.5,,66,
Steve Spurrier,SFO,QB,29,3,0,1,3,2,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-0.9,-0.4,-0.9,,68,
Don Strock,MIA,QB,24,1,0,0,0,0,0,0,1,-7,-7.00,0,0,0,,0,0,,0,,,-1,-0.7,-0.7,-0.7,,67,
Bill Thomas,KAN,RB,25,14,0,0,0,0,0,0,3,-3,-1.00,0,0,0,,0,1,,0,,,-1,-1.3,-0.8,-1.3,,166,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pete Van Valkenberg,2TM,RB,24,11,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,165,
Robert West,SFO,WR,24,10,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,120,
Tim Berra,BAL,WR,23,14,0,0,0,0,0,0,0,0,,0,0,0,,0,2,,0,,,-2,-2.0,-1.0,-2.0,,121,
Lou Piccone,NYJ,WR,25,14,0,0,0,0,0,0,0,0,,0,0,0,,0,2,,0,,,-2,-2.0,-1.0,-2.0,,122,
Sam Wyche,DET,QB,29,14,0,0,1,0,0,1,1,0,0.00,0,0,0,,0,0,,0,,,-2,-2.0,-1.0,-1.0,,69,
David Jaynes,KAN,QB,22,2,0,0,2,0,0,1,1,0,0.00,0,0,0,,0,1,,0,,,-3,-3.0,-1.5,-2.0,,72,
Billy Lefear,CLE,RB,24,11,0,0,0,0,0,0,6,2,0.33,0,4,21,5.25,0,5,,0,,,-3,1.3,3.8,-0.7,,167,
Kim McQuilken,ATL,QB,23,5,2,34,79,373,0,9,2,1,0.50,0,0,0,,0,0,,0,,,-3,-3.0,9.0,6.0,,71,
Carl Summerell,NYG,QB,23,7,0,6,13,59,0,3,2,8,4.00,0,0,0,,0,0,,0,,,-3,-2.8,0.2,0.2,,70,
Terry Hanratty,PIT,QB,26,3,1,3,26,95,1,5,1,-6,-6.00,0,0,0,,0,1,,0,,,-4,-3.8,1.7,1.2,,74,
Al Woodall,NYJ,QB,29,3,0,3,8,15,0,2,2,-3,-1.50,0,0,0,,0,0,,0,,,-4,-3.7,-1.7,-1.7,,73,
Daryle Lamonica,OAK,QB,33,4,0,3,9,35,1,4,2,-3,-1.50,0,0,0,,0,2,,0,,,-5,-4.9,0.1,-0.9,,75,
