Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Greg Primus,CHI,WR,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,169,
Jeff Query,2TM,WR,28,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,170,
Dominique Ross,DAL,RB,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,161,
T.J. Rubley,GNB,QB,27,1,0,4,6,39,0,1,2,6,3.00,0,,0,0,,0,1,,0,,,,0.2,1.2,1.2,,73,
Cedric Saunders,TAM,TE,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,97,
James Saxon,PHI,FB,29,9,3,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,0,,0,,,,,,,,162,
Cory Schlesinger,DET,FB,23,16,2,0,0,0,0,0,1,1,1.00,0,3,1,2,2.00,0,0,,0,,,,1.3,1.3,0.8,,146,
Dwight Stone,CAR,WR,31,16,0,0,0,0,0,0,1,3,3.00,0,2,0,0,,0,0,,0,,,,0.3,0.3,0.3,,152,
Jeff Sydner,NYJ,WR,26,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,171,
James Thornton,HOU,TE,30,4,2,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,98,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Turner,CAR,TE,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,99,
Frank Wainright,2TM,TE,28,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,100,
Steve Walsh,CHI,QB,29,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,75,
Terrence Warren,SFO,WR,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,172,
Jeff Wilner,GNB,TE,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,101,
Marcus Wilson,GNB,RB,27,14,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,163,
Stoney Case,ARI,QB,23,2,0,1,2,19,0,1,1,4,4.00,0,0,0,0,,0,0,,0,,,-1,-0.8,0.2,0.2,,77,
Derrick Ned,NOR,FB,26,12,0,0,0,0,0,0,3,1,0.33,0,3,3,9,3.00,0,1,1,0,,,-1,2.0,3.0,0.5,,166,
Kendell Watkins,DAL,TE,22,16,0,0,0,0,0,0,0,0,,0,2,1,8,8.00,0,1,1,0,,,-1,-0.2,0.8,-0.7,,103,
LeShon Johnson,2TM,RB,24,5,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,1,1,0,,,-2,-2.2,-1.2,-2.2,,169,
Ryan Terry,ARI,RB,24,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,167,
Allen Williams,DET,RB,23,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,168,
Jack Trudeau,CAR,QB,33,1,0,11,17,100,0,3,0,0,,0,0,0,0,,0,1,1,0,,,-4,-4.0,,-1.0,,78,
Tommy Maddox,NYG,QB,24,16,0,6,23,49,0,3,1,4,4.00,0,0,0,0,,0,1,1,0,,,-6,-5.6,-1.6,-2.6,,79,
