Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Stan Humphries,WAS,QB,25,7,5,91,156,1015,3,10,23,106,4.61,2,0,0,,0,0,,2,,,55,55.2,71.2,65.2,,33,
Harold Green,CIN,RB,22,12,9,0,0,0,0,0,83,353,4.25,1,12,90,7.50,1,2,,2,,,54,66.3,70.3,60.3,,60,
Mike Mularkey,PIT,TE,29,16,15,0,0,0,0,0,0,0,,0,32,365,11.41,3,1,,3,,,54,85.5,89.0,69.5,,14,
J.J. Birden,KAN,WR,25,11,0,0,0,0,0,0,0,0,,0,15,352,23.47,3,1,,3,,,52,67.2,70.7,59.7,,69,
Terry Greer,DET,WR,33,15,9,0,0,0,0,0,0,0,,0,20,332,16.60,3,0,,3,,,51,71.2,74.2,61.2,,70,
Michael Haddix,GNB,FB,29,16,12,0,0,0,0,0,98,311,3.17,0,13,94,7.23,2,3,,2,,,50,62.5,67.0,56.0,,61,
Craig McEwen,SDG,TE,25,16,4,0,0,0,0,0,0,0,,0,29,325,11.21,3,1,,3,,,50,78.5,82.0,64.0,,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Sewell,DEN,FB,27,12,1,0,1,0,0,0,17,46,2.71,3,26,268,10.31,0,0,,3,,,49,75.4,78.4,62.4,,62,
Ferrell Edmunds*,MIA,TE,25,16,16,0,0,0,0,0,1,-7,-7.00,0,31,446,14.39,1,2,,1,,,48,78.9,82.9,63.4,,16,
Tom Hodson,NWE,QB,23,7,6,85,156,968,4,5,12,79,6.58,0,0,0,,0,5,,0,,,48,47.6,58.1,52.6,,34,
Bill Jones,KAN,RB,24,16,5,0,0,0,0,0,10,47,4.70,0,19,137,7.21,5,0,,5,,,48,67.4,70.4,57.9,,63,
Tony Martin,MIA,WR,25,16,5,0,0,0,0,0,1,8,8.00,0,29,388,13.38,2,4,,2,,,48,76.6,81.6,62.1,,72,
Jamie Mueller,BUF,FB,26,16,8,0,0,0,0,0,59,207,3.51,2,16,106,6.63,1,1,,3,,,48,64.3,70.8,56.3,,64,
Brett Perriman,NOR,WR,25,16,15,0,0,0,0,0,0,0,,0,36,382,10.61,2,2,,2,,,48,84.2,88.2,66.2,,71,
Dennis Gentry,CHI,WR,31,14,5,0,0,0,0,0,11,43,3.91,0,23,320,13.91,2,1,,2,,,47,70.3,73.8,58.8,,73,
Jack Trudeau,IND,QB,28,6,4,84,144,1078,6,6,10,28,2.80,0,0,0,,0,11,,0,,,47,46.9,61.4,52.9,,35,
Robert Delpino,RAM,RB,25,15,2,0,0,0,0,0,13,52,4.00,0,15,172,11.47,4,1,,4,,,45,60.4,63.9,52.9,,65,
Michael Haynes,ATL,WR,25,13,10,0,0,0,0,0,0,0,,0,31,445,14.35,0,0,,0,,,45,75.5,78.5,60.0,,75,
Dalton Hilliard,NOR,RB,26,6,6,0,0,0,0,0,90,284,3.16,0,14,125,8.93,1,2,,1,,,45,58.9,65.9,51.9,,68,
Marc Logan,MIA,RB,25,16,0,0,0,0,0,0,79,317,4.01,2,7,54,7.71,0,4,,2,,,45,52.1,57.1,48.6,,67,
Harry Sydney,SFO,RB,31,16,0,0,0,0,0,0,35,166,4.74,2,10,116,11.60,1,1,,3,,,45,55.2,61.7,50.2,,66,
Clarence Weathers,GNB,WR,28,14,0,0,0,0,0,0,0,0,,0,33,390,11.82,1,0,,1,,,45,78.0,81.0,61.5,,74,
George Thomas,ATL,WR,26,13,2,0,0,0,0,0,0,0,,0,18,383,21.28,1,0,,1,,,44,62.3,65.3,53.3,,76,
Jim Jensen,MIA,WR,32,15,2,1,1,31,0,0,4,6,1.50,0,44,365,8.30,1,1,,1,,,43,87.3,90.8,65.3,,77,
Tim Worley,PIT,RB,24,11,8,0,0,0,0,0,109,418,3.83,0,8,70,8.75,0,6,,0,,,43,50.8,56.8,46.8,,69,
Tim Brown,RAI,WR,24,16,0,0,0,0,0,0,0,0,,0,18,265,14.72,3,3,,3,,,42,59.5,64.0,50.5,,79,
Herman Fontenot,GNB,RB,27,14,0,0,0,0,0,0,17,76,4.47,0,31,293,9.45,1,1,,1,,,42,72.9,76.4,57.4,,70,
Tracy Johnson,ATL,RB,24,16,5,0,0,0,0,0,30,106,3.53,3,10,79,7.90,1,1,,4,,,42,51.5,55.0,46.5,,73,
Ricky Nattiel,DEN,WR,24,15,3,0,0,0,0,0,0,0,,0,18,297,16.50,2,0,,2,,,42,59.7,62.7,50.7,,78,
James Pruitt,MIA,WR,26,6,0,0,0,0,0,0,0,0,,0,13,235,18.08,3,0,,3,,,42,54.5,57.5,48.0,,80,
Don Smith,BUF,RB,27,16,2,0,1,0,0,0,20,82,4.10,2,21,225,10.71,0,1,,2,,,42,62.7,66.2,52.2,,72,
Craig Taylor,CIN,RB,24,12,1,0,0,0,0,0,51,216,4.24,2,3,22,7.33,1,0,,3,,,42,44.8,47.8,43.3,,71,
Troy Stradford,MIA,RB,26,14,0,0,0,0,0,0,37,138,3.73,1,30,257,8.57,0,5,,1,,,41,70.5,79.0,55.5,,75,
Keith Woodside,GNB,RB,26,16,13,0,0,0,0,0,46,182,3.96,1,24,184,7.67,0,2,,1,,,41,64.6,71.6,52.6,,74,
Alfred Anderson,MIN,FB,29,11,6,0,0,0,0,0,59,207,3.51,2,13,80,6.15,0,1,,2,,,40,52.7,56.2,46.2,,76,
Steve Young,SFO,QB,29,6,1,38,62,427,2,0,15,159,10.60,0,0,0,,0,1,,0,,,40,40.0,46.5,40.0,,36,
Gaston Green,RAM,RB,24,15,3,0,0,0,0,0,68,261,3.84,0,2,23,11.50,1,1,,2,,,39,41.4,44.9,40.4,,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aubrey Matthews,DET,WR,28,13,6,0,0,0,0,0,0,0,,0,30,349,11.63,1,2,,1,,,39,68.9,72.9,53.9,,81,
Mark Boyer,NYJ,TE,28,16,16,0,0,0,0,0,0,0,,0,40,334,8.35,1,1,,1,,,38,78.4,81.9,58.4,,17,
Derek Hill,PIT,WR,23,16,12,0,0,0,0,0,0,0,,0,25,391,15.64,0,1,,0,,,38,63.1,66.6,50.6,,83,
Mike Sherrard,SFO,WR,27,7,2,0,0,0,0,0,0,0,,0,17,264,15.53,2,0,,2,,,38,55.4,58.4,46.9,,82,
Paul Skansi,SEA,WR,29,16,0,0,0,0,0,0,0,0,,0,22,257,11.68,2,0,,2,,,38,59.7,62.7,48.7,,84,
Dwight Stone,PIT,RB,26,16,2,0,0,0,0,0,2,-6,-3.00,0,19,332,17.47,1,1,,1,,,38,56.6,60.1,47.1,,78,
Darrell Thompson,GNB,RB,23,16,0,0,0,0,0,0,76,264,3.47,1,3,1,0.33,0,1,,2,,,38,40.5,44.0,39.0,,79,
John Fourcade,NOR,QB,30,7,5,50,116,785,3,8,15,77,5.13,1,0,0,,0,4,,1,,,37,37.1,50.1,45.1,,38,
Nate Lewis,SDG,WR,24,12,3,0,0,0,0,0,4,25,6.25,1,14,192,13.71,1,3,,3,,,37,50.7,55.2,43.7,,85,
Mike Tomczak,CHI,QB,28,16,2,39,104,521,3,5,12,41,3.42,2,1,5,5.00,0,2,,2,,,37,38.4,47.4,42.9,,37,
Sammy Winder,DEN,RB,31,15,2,0,0,0,0,0,42,120,2.86,2,17,145,8.53,0,2,,2,,,37,53.5,60.5,45.0,,80,
Ozzie Newsome,CLE,TE,34,16,15,0,0,0,0,0,0,0,,0,23,240,10.43,2,0,,2,,,36,59.0,62.0,47.5,,18,
Jeff Campbell,DET,WR,22,16,8,0,0,0,0,0,0,0,,0,19,236,12.42,2,1,,2,,,35,53.6,57.1,44.1,,88,
Leonard Harris,HOU,WR,30,14,0,0,0,0,0,0,0,0,,0,13,172,13.23,3,0,,3,,,35,48.2,51.2,41.7,,86,
Allen Pinkett,HOU,RB,26,15,0,0,0,0,0,0,66,268,4.06,0,11,85,7.73,0,0,,0,,,35,46.3,49.3,40.8,,81,
J.T. Smith,PHO,WR,35,13,8,0,0,0,0,0,1,4,4.00,0,18,225,12.50,2,0,,2,,,35,52.9,55.9,43.9,,87,
Marvin Allen,NWE,RB,25,8,3,0,0,0,0,0,63,237,3.76,1,6,48,8.00,0,1,,1,,,34,39.5,43.0,36.5,,84,
Terrence Flagler,PHO,RB,26,13,0,0,0,0,0,0,13,85,6.54,1,13,130,10.00,1,0,,2,,,34,46.5,49.5,40.0,,85,
Leroy Hoard,CLE,RB,22,14,5,0,0,0,0,0,58,149,2.57,3,10,73,7.30,0,6,,3,,,34,44.2,50.2,39.2,,83,
Keith Jones,ATL,RB,24,15,10,1,1,37,0,0,49,185,3.78,0,13,103,7.92,0,2,,1,,,34,47.3,54.3,40.8,,82,
Hoby Brenner,NOR,TE,31,16,16,0,0,0,0,0,0,0,,0,17,213,12.53,2,0,,2,,,33,50.3,53.3,41.8,,19,
Kelvin Bryant,WAS,RB,30,15,0,0,0,0,0,0,6,24,4.00,0,26,248,9.54,1,0,,1,,,33,59.2,62.2,46.2,,86,
Cody Carlson,HOU,QB,27,6,1,37,55,383,4,2,11,52,4.73,0,0,0,,0,0,,0,,,33,32.5,37.5,34.5,,40,
Steve Grogan,NWE,QB,37,4,4,50,92,615,4,3,4,-5,-1.25,0,0,0,,0,1,,0,,,33,33.1,39.6,36.1,,39,
Jimmie Johnson,WAS,TE,24,16,5,0,0,0,0,0,0,0,,0,15,218,14.53,2,1,,2,,,33,47.8,51.3,40.3,,20,
George Adams,NWE,FB,28,16,7,0,0,0,0,0,28,111,3.96,0,16,146,9.13,1,1,,1,,,31,46.7,53.2,38.7,,88,
Lewis Tillman,NYG,RB,24,16,3,0,0,0,0,0,84,231,2.75,1,8,18,2.25,0,0,,1,,,31,38.9,41.9,34.9,,87,
Don Beebe,BUF,WR,26,12,4,0,0,0,0,0,1,23,23.00,0,11,221,20.09,1,0,,1,,,30,41.4,44.4,35.9,,89,
Quinn Early,SDG,WR,25,14,3,0,0,0,0,0,0,0,,0,15,238,15.87,1,0,,1,,,30,44.8,47.8,37.3,,92,
Cedric Jones,NWE,WR,30,14,2,0,0,0,0,0,0,0,,0,21,301,14.33,0,0,,0,,,30,51.1,54.1,40.6,,91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terance Mathis,NYJ,WR,23,16,1,0,0,0,0,0,2,9,4.50,0,19,245,12.89,0,1,,1,,,30,49.4,52.9,39.9,,90,
Jeff Rutledge,WAS,QB,33,10,1,40,68,455,2,1,4,12,3.00,1,0,0,,0,1,,1,,,30,30.4,34.9,31.4,,41,
James Thornton,CHI,TE,25,16,16,0,0,0,0,0,0,0,,0,19,254,13.37,1,1,,1,,,30,49.4,52.9,39.9,,21,
Gary Wilkins,ATL,TE,27,16,13,0,0,0,0,0,0,0,,0,12,175,14.58,2,0,,2,,,30,41.5,44.5,35.5,,22,
Daryl Johnston,DAL,FB,24,16,0,0,0,0,0,0,10,35,3.50,1,14,148,10.57,1,1,,2,,,29,43.3,46.8,36.3,,89,
Blair Kiel,GNB,QB,29,3,1,51,85,504,2,2,5,9,1.80,1,0,0,,0,2,,1,,,29,29.1,35.1,31.1,,42,
Thomas Sanders,PHI,RB,28,10,0,0,0,0,0,0,56,208,3.71,1,2,20,10.00,0,0,,1,,,29,30.8,33.8,29.8,,90,
Derrick Walker,SDG,TE,23,16,12,0,0,0,0,0,0,0,,0,23,240,10.43,1,1,,1,,,29,52.0,55.5,40.5,,23,
Scott Campbell,ATL,QB,28,7,2,36,76,527,3,4,9,38,4.22,0,0,0,,0,1,,0,,,28,27.9,35.4,31.9,,44,
Maurice Carthon,NYG,RB,29,16,13,0,0,0,0,0,36,143,3.97,0,14,151,10.79,0,1,,0,,,28,42.4,48.9,35.4,,91,
Clarence Kay,DEN,TE,29,16,14,0,0,0,0,0,0,0,,0,29,282,9.72,0,0,,0,,,28,57.2,60.2,42.7,,24,
Frank Reich,BUF,QB,29,16,2,36,63,469,2,0,15,24,1.60,0,0,0,,0,1,,0,,,28,28.2,31.7,28.2,,43,
Aaron Cox,RAM,WR,25,14,1,0,0,0,0,0,0,0,,0,17,266,15.65,0,0,,0,,,27,43.6,46.6,35.1,,93,
Eric Kattus,CIN,TE,27,16,3,0,0,0,0,0,0,0,,0,11,145,13.18,2,0,,2,,,27,37.5,40.5,32.0,,25,
Mike Pagel,CLE,QB,30,16,3,69,148,819,3,8,3,-1,-0.33,0,0,0,,0,3,,0,,,26,25.7,38.2,33.7,,45,
Barry Foster,PIT,RB,22,16,1,0,0,0,0,0,36,203,5.64,1,1,2,2.00,0,2,,1,,,25,25.5,29.5,25.0,,92,
Damone Johnson,RAM,TE,28,13,9,0,0,0,0,0,0,0,,0,12,66,5.50,3,0,,3,,,25,36.6,36.6,30.6,,26,
Michael Barber,CIN,WR,23,16,1,0,0,0,0,0,1,-13,-13.00,0,14,196,14.00,1,0,,1,,,24,38.3,41.3,31.3,,94,
John Harvey,TAM,RB,24,16,1,0,0,0,0,0,27,113,4.19,0,11,86,7.82,1,2,,1,,,24,34.9,38.9,29.4,,94,
Bruce Perkins,TAM,RB,23,16,3,0,0,0,0,0,13,36,2.77,0,8,85,10.63,2,0,,2,,,24,32.1,32.1,28.1,,93,
Eric Ball,CIN,RB,24,13,1,0,0,0,0,0,22,72,3.27,1,2,46,23.00,1,1,,2,,,23,24.8,25.3,23.8,,96,
Greg Bell,RAI,RB,28,6,0,0,0,0,0,0,47,164,3.49,1,1,7,7.00,0,0,,1,,,23,24.1,27.1,23.6,,95,
Willie Drewrey,TAM,WR,27,16,1,0,0,0,0,0,0,0,,0,7,182,26.00,1,1,,1,,,23,30.2,33.7,26.7,,95,
Derrick Gainer,CLE,RB,24,16,1,0,0,0,0,0,30,81,2.70,1,7,85,12.14,0,0,,1,,,23,29.6,29.6,26.1,,97,
Greg McMurtry,NWE,WR,23,13,5,0,0,0,0,0,0,0,,0,22,240,10.91,0,1,,0,,,23,45.0,48.5,34.0,,96,
Bob Perryman,NWE,FB,26,8,7,0,0,0,0,0,32,97,3.03,1,15,88,5.87,0,2,,1,,,23,37.5,38.5,30.0,,98,
Clarence Verdin*,IND,WR,27,15,5,0,0,0,0,0,0,0,,0,14,178,12.71,1,1,,1,,,23,36.8,40.3,29.8,,97,
Richard Bell,PIT,RB,23,16,1,0,0,0,0,0,5,18,3.60,0,12,137,11.42,1,0,,1,,,22,33.5,36.5,27.5,,99,
Ron Heller,SEA,TE,27,16,5,0,0,0,0,0,0,0,,0,13,157,12.08,1,0,,1,,,22,34.7,37.7,28.2,,27,
James Milling,ATL,WR,25,13,0,0,0,0,0,0,0,0,,0,18,161,8.94,1,0,,1,,,22,40.1,43.1,31.1,,98,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Green,CHI,RB,23,12,1,0,0,0,0,0,27,126,4.67,0,4,26,6.50,1,0,,1,,,21,25.2,28.2,23.2,,100,
Dennis McKinnon,DAL,WR,29,9,7,0,0,0,0,0,1,-8,-8.00,0,14,172,12.29,1,1,,1,,,21,35.4,38.9,28.4,,99,
Cap Boso,CHI,TE,27,13,1,0,0,0,0,0,0,0,,0,11,135,12.27,1,0,,1,,,20,30.5,33.5,25.0,,28,
Chris Burkett,NYJ,WR,28,16,4,0,0,0,0,0,0,0,,0,14,204,14.57,0,0,,0,,,20,34.4,37.4,27.4,,100,
Mike Quick,PHI,WR,31,4,4,0,0,0,0,0,0,0,,0,9,135,15.00,1,0,,1,,,20,28.5,31.5,24.0,,101,
Chris Chandler,TAM,QB,25,7,3,42,83,464,1,6,13,71,5.46,1,0,0,,0,5,,1,,,19,18.7,30.2,24.7,,46,
Brent Fullwood,2TM,RB,27,6,4,0,0,0,0,0,44,124,2.82,1,3,17,5.67,0,1,,1,,,19,22.1,25.6,20.6,,101,
Butch Rolle,BUF,TE,26,16,0,0,0,0,0,0,0,0,,0,3,6,2.00,3,0,,3,,,19,21.6,21.6,20.1,,29,
Curt Warner,RAM,RB,29,7,2,0,0,0,0,0,49,139,2.84,1,0,0,,0,1,,1,,,19,18.9,22.4,18.9,,102,
Pat Beach,IND,TE,31,16,11,0,0,0,0,0,0,0,,0,12,124,10.33,1,0,,1,,,18,30.4,33.4,24.4,,30,
Chris Calloway,PIT,WR,22,16,2,0,0,0,0,0,0,0,,0,10,124,12.40,1,0,,1,,,18,28.4,31.4,23.4,,102,
Mickey Shuler,PHI,TE,34,16,5,0,0,0,0,0,0,0,,0,18,190,10.56,0,1,,0,,,18,36.0,39.5,27.0,,32,
Don Warren,WAS,TE,34,16,15,0,0,0,0,0,0,0,,0,15,123,8.20,1,0,,1,,,18,33.3,36.3,25.8,,31,
Alexander Wright,DAL,WR,23,15,1,0,0,0,0,0,3,26,8.67,0,11,104,9.45,0,1,,1,,,18,29.0,32.5,23.5,,103,
Mike Farr,DET,WR,23,12,8,0,0,0,0,0,0,0,,0,12,170,14.17,0,0,,0,,,17,29.0,32.0,23.0,,104,
Lionel Manuel,NYG,WR,28,14,0,0,0,0,0,0,0,0,,0,11,169,15.36,0,0,,0,,,17,27.9,30.9,22.4,,105,
Hugh Millen,ATL,QB,27,3,2,34,63,427,1,0,7,-12,-1.71,0,0,0,,0,3,,0,,,17,16.9,21.4,16.9,,47,
Jackie Harris,GNB,TE,22,16,3,0,0,0,0,0,0,0,,0,12,157,13.08,0,0,,0,,,16,27.7,30.7,21.7,,33,
Steve Tasker*,BUF,WR,28,16,0,0,0,0,0,0,0,0,,0,2,44,22.00,2,0,,2,,,16,18.4,18.4,17.4,,106,
Anthony Johnson,IND,RB,23,16,0,0,0,0,0,0,0,0,,0,5,32,6.40,2,0,,2,,,15,20.2,20.2,17.7,,103,
Travis McNeal,SEA,TE,23,16,14,0,0,0,0,0,1,2,2.00,0,10,143,14.30,0,0,,0,,,15,24.5,27.5,19.5,,35,
Shannon Sharpe,DEN,TE,22,16,2,0,0,0,0,0,0,0,,0,7,99,14.14,1,1,,1,,,15,21.9,22.4,18.4,,34,
Bernard Ford,HOU,WR,24,14,0,0,0,0,0,0,0,0,,0,10,98,9.80,1,2,,1,,,14,23.8,24.8,18.8,,107,
Jonathan Hayes,KAN,TE,28,12,11,0,0,0,0,0,0,0,,0,9,83,9.22,1,0,,1,,,14,23.3,23.3,18.8,,36,
Brian Mitchell,WAS,RB,22,15,0,3,6,40,0,0,15,81,5.40,1,2,5,2.50,0,2,,1,,,14,16.2,17.2,15.2,,104,
Troy Taylor,NYJ,QB,22,2,0,7,10,49,1,0,2,20,10.00,1,0,0,,0,0,,1,,,14,14.0,14.0,14.0,,48,
Vince Workman,GNB,RB,22,15,0,0,0,0,0,0,8,51,6.38,0,4,30,7.50,1,0,,1,,,14,18.1,18.1,16.1,,105,
Fred Banks,MIA,WR,28,8,1,0,0,0,0,0,1,3,3.00,0,13,131,10.08,0,0,,0,,,13,26.4,29.4,19.9,,108,
Arthur Cox,SDG,TE,29,16,14,0,0,0,0,0,0,0,,0,14,93,6.64,1,2,,1,,,13,27.3,28.3,20.3,,37,
Robert Drummond,PHI,RB,23,4,0,0,0,0,0,0,8,33,4.13,1,5,39,7.80,0,0,,1,,,13,18.2,18.2,15.7,,106,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sammy Martin,NWE,WR,25,10,0,0,0,0,0,0,0,0,,0,4,65,16.25,1,0,,1,,,13,16.5,16.5,14.5,,110,
Scott Schwedes,2TM,WR,25,9,0,0,0,0,0,0,0,0,,0,6,66,11.00,1,0,,1,,,13,18.6,18.6,15.6,,109,
Andre Ware,DET,QB,22,4,1,13,30,164,1,2,7,64,9.14,0,0,0,,0,0,,0,,,13,13.0,15.0,15.0,,49,
Robert Awalt,DAL,TE,26,13,1,0,0,0,0,0,0,0,,0,13,133,10.23,0,1,,0,,,12,25.3,28.8,18.8,,39,
Frank Pillow,TAM,WR,25,16,2,0,0,0,0,0,0,0,,0,8,118,14.75,0,0,,0,,,12,19.8,22.8,15.8,,111,
Walter Reeves,PHO,TE,25,16,16,0,0,0,0,0,0,0,,0,18,126,7.00,0,1,,0,,,12,29.6,33.1,20.6,,41,
Alfredo Roberts,KAN,TE,25,16,13,0,0,0,0,0,0,0,,0,11,119,10.82,0,0,,0,,,12,22.9,25.9,17.4,,40,
Greg Scales,NOR,TE,24,16,0,0,0,0,0,0,0,0,,0,8,64,8.00,1,0,,1,,,12,20.4,20.4,16.4,,38,
Roger Vick,PHI,RB,26,14,0,0,0,0,0,0,16,58,3.63,1,0,0,,0,0,,1,,,12,11.8,11.8,11.8,,108,
James Wilder,2TM,RB,32,16,0,0,0,0,0,0,11,51,4.64,0,1,8,8.00,1,0,,1,,,12,12.9,12.9,12.4,,107,
Howard Cross,NYG,TE,23,16,8,0,0,0,0,0,0,0,,0,8,106,13.25,0,0,,0,,,11,18.6,21.6,14.6,,43,
Sam Graddy,RAI,WR,26,16,0,0,0,0,0,0,0,0,,0,1,47,47.00,1,0,,1,,,11,11.7,11.7,11.2,,113,
Stanford Jennings,CIN,RB,28,16,0,0,0,0,0,0,12,46,3.83,1,4,23,5.75,0,2,,1,,,11,14.9,15.9,12.9,,110,
Pete Metzelaars,BUF,TE,30,16,5,0,0,0,0,0,0,0,,0,10,60,6.00,1,1,,1,,,11,21.0,21.5,16.0,,42,
Jason Phillips,DET,WR,24,13,2,0,0,0,0,0,0,0,,0,8,112,14.00,0,0,,0,,,11,19.2,22.2,15.2,,112,
Allen Rice,MIN,RB,28,15,0,0,0,0,0,0,22,74,3.36,0,4,46,11.50,0,1,,0,,,11,15.0,15.5,13.0,,109,
Danny Peebles,TAM,WR,24,10,0,0,0,0,0,0,0,0,,0,6,50,8.33,1,1,,1,,,10,16.0,16.5,13.0,,114,
John Tice,NOR,TE,30,16,4,0,0,0,0,0,0,0,,0,11,113,10.27,0,1,,0,,,10,21.3,24.8,15.8,,44,
Reggie Dupard,WAS,RB,27,7,0,0,0,0,0,0,19,85,4.47,0,0,0,,0,0,,0,,,9,8.5,8.5,8.5,,111,
Derrick Faison,RAM,WR,23,15,0,0,0,0,0,0,0,0,,0,3,27,9.00,1,0,,1,,,9,11.7,11.7,10.2,,117,
Vernon Joines,CLE,WR,25,16,0,0,0,0,0,0,0,0,,0,6,86,14.33,0,0,,0,,,9,14.6,14.6,11.6,,119,
Pete Mandley,KAN,WR,29,5,2,0,0,0,0,0,0,0,,0,7,97,13.86,0,1,,0,,,9,15.7,16.2,12.2,,118,
Bob Mrosko,NYG,TE,25,16,2,0,0,0,0,0,0,0,,0,3,27,9.00,1,0,,1,,,9,11.7,11.7,10.2,,45,
Michael Timpson,NWE,WR,23,5,0,0,0,0,0,0,0,0,,0,5,91,18.20,0,0,,0,,,9,14.1,14.1,11.6,,115,
Mike Wilson,SFO,WR,32,16,0,0,0,0,0,0,0,0,,0,7,89,12.71,0,0,,0,,,9,15.9,15.9,12.4,,116,
Walter Wilson,SDG,TE,24,14,5,0,0,0,0,0,1,0,0.00,0,10,87,8.70,0,0,,0,,,9,18.7,18.7,13.7,,46,
Jesse Anderson,TAM,TE,24,16,2,0,0,0,0,0,0,0,,0,5,77,15.40,0,0,,0,,,8,12.7,12.7,10.2,,49,
Joe Caravello,SDG,TE,27,7,7,0,0,0,0,0,0,0,,0,2,21,10.50,1,0,,1,,,8,10.1,10.1,9.1,,47,
Gale Gilbert,BUF,QB,29,1,0,8,15,106,2,2,0,0,,0,0,0,,0,0,,0,,,8,8.2,10.2,10.2,,50,
Stephen Hobbs,WAS,WR,25,7,0,0,0,0,0,0,0,0,,0,1,18,18.00,1,0,,1,,,8,8.8,8.8,8.3,,122,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larry Kinnebrew,BUF,FB,31,2,0,0,0,0,0,0,9,18,2.00,1,0,0,,0,0,,1,,,8,7.8,7.8,7.8,,112,
Glen Kozlowski,CHI,WR,28,12,0,0,0,0,0,0,0,0,,0,7,83,11.86,0,0,,0,,,8,15.3,15.3,11.8,,121,
Troy Kyles,NYG,WR,22,9,0,0,0,0,0,0,0,0,,0,4,77,19.25,0,0,,0,,,8,11.7,11.7,9.7,,123,
Jim Riggs,CIN,TE,27,16,0,0,0,0,0,0,0,0,,0,8,79,9.88,0,0,,0,,,8,15.9,15.9,11.9,,48,
Charles Wilson,GNB,WR,22,15,0,0,0,0,0,0,0,0,,0,7,84,12.00,0,0,,0,,,8,15.4,15.4,11.9,,120,
Johnny Bailey,CHI,RB,23,16,1,1,1,22,0,0,26,86,3.31,0,0,0,,0,8,,1,,,7,7.5,11.5,7.5,,113,
Dale Dawkins,NYJ,WR,24,11,0,0,0,0,0,0,0,0,,0,5,68,13.60,0,0,,0,,,7,11.8,11.8,9.3,,126,
Marcus Dupree,RAM,RB,26,7,1,0,0,0,0,0,19,72,3.79,0,0,0,,0,0,,0,,,7,7.2,7.2,7.2,,114,
Blake Ezor,DEN,RB,24,9,0,0,0,0,0,0,23,81,3.52,0,0,0,,0,1,,0,,,7,7.1,7.6,7.1,,115,
Marvin Hargrove,PHI,WR,22,7,0,0,0,0,0,0,0,0,,0,1,34,34.00,1,2,,1,,,7,8.4,9.4,7.9,,124,
Victor Jones,HOU,RB,23,10,0,0,0,0,0,0,14,75,5.36,0,0,0,,0,1,,0,,,7,6.5,7.0,6.5,,117,
Eric Sievers,NWE,TE,33,8,1,0,0,0,0,0,0,0,,0,8,77,9.63,0,1,,0,,,7,14.7,15.2,10.7,,50,
Mosi Tatupu,NWE,RB,35,15,0,0,0,0,0,0,16,56,3.50,0,2,10,5.00,0,0,,0,,,7,8.6,8.6,7.6,,116,
Odessa Turner,NYG,WR,26,4,3,0,0,0,0,0,0,0,,0,6,69,11.50,0,0,,0,,,7,12.9,12.9,9.9,,125,
Danta Whitaker,KAN,TE,26,16,3,0,0,0,0,0,0,0,,0,2,17,8.50,1,1,,1,,,7,8.7,9.2,7.7,,51,
Gerald Alphin,NOR,WR,26,11,0,0,0,0,0,0,0,0,,0,4,57,14.25,0,0,,0,,,6,9.7,9.7,7.7,,128,
Pat Carter,RAM,TE,24,16,4,0,0,0,0,0,0,0,,0,8,58,7.25,0,0,,0,,,6,13.8,13.8,9.8,,53,
Chris Dressel,NYJ,TE,29,15,4,0,0,0,0,0,0,0,,0,6,66,11.00,0,1,,0,,,6,11.6,12.1,8.6,,55,
John Friesz,SDG,QB,23,1,1,11,22,98,1,1,1,3,3.00,0,0,0,,0,0,,0,,,6,6.2,7.2,7.2,,52,
Scott Galbraith,CLE,TE,23,16,1,0,0,0,0,0,0,0,,0,4,62,15.50,0,0,,0,,,6,10.2,10.2,8.2,,52,
Mark Higgs,MIA,RB,24,12,0,0,0,0,0,0,10,67,6.70,0,0,0,,0,1,,0,,,6,5.7,6.2,5.7,,118,
Zeke Mowatt,NWE,TE,29,10,0,0,0,0,0,0,0,0,,0,6,67,11.17,0,1,,0,,,6,11.7,12.2,8.7,,54,
James Rouse,CHI,RB,24,16,0,0,0,0,0,0,16,56,3.50,0,0,0,,0,0,,0,,,6,5.6,5.6,5.6,,119,
Kitrick Taylor,SDG,WR,26,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,1,,,6,6.0,6.0,6.0,,127,
Mark Vlasic,SDG,QB,27,6,1,19,40,168,1,2,1,0,0.00,0,0,0,,0,1,,0,,,6,5.7,8.2,7.7,,53,
Peter Tom Willis,CHI,QB,23,3,0,9,13,106,1,1,0,0,,0,0,0,,0,0,,0,,,6,6.2,7.2,7.2,,51,
Andre Brown,MIA,WR,24,6,0,0,0,0,0,0,0,0,,0,3,49,16.33,0,0,,0,,,5,7.9,7.9,6.4,,129,
