Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Matt Cavanaugh,NWE,QB,26,7,3,27,60,490,5,5,2,3,1.50,0,0,0,,0,1,,0,,,29,28.9,37.4,33.9,,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floyd Eddings,NYG,WR,24,4,1,0,0,0,0,0,2,12,6.00,0,14,275,19.64,0,0,,0,,,29,42.7,45.7,35.7,,61,
Lynn Swann,PIT,WR,30,9,8,0,0,0,0,0,1,25,25.00,0,18,265,14.72,0,0,,0,,,29,47.0,50.0,38.0,,60,
Earl Cooper,SFO,FB,25,9,5,0,0,0,0,0,24,77,3.21,0,19,153,8.05,1,1,,1,,,28,47.0,50.5,37.5,,70,
M.L. Harris,CIN,TE,28,9,0,0,0,0,0,0,2,-3,-1.50,0,10,103,10.30,3,0,,3,,,28,38.0,41.0,33.0,,21,
Bert Jones,RAM,QB,31,4,4,48,87,527,2,4,11,73,6.64,0,0,0,,0,0,,0,,,28,28.4,35.4,32.4,,33,
Tom Mullady,NYG,TE,25,9,9,0,0,0,0,0,0,0,,0,27,287,10.63,0,1,,0,,,28,54.7,58.2,41.2,,22,
Mark Nichols,DET,WR,23,7,3,0,0,0,0,0,1,3,3.00,0,8,153,19.13,2,0,,2,,,28,35.6,38.6,31.6,,62,
Bo Robinson,ATL,FB,26,9,0,0,0,0,0,0,19,108,5.68,0,7,55,7.86,2,0,,2,,,28,35.3,38.3,31.8,,69,
Freddie Scott,DET,WR,30,9,7,0,0,0,0,0,1,-6,-6.00,0,13,231,17.77,1,1,,1,,,28,40.5,44.0,34.0,,64,
Byron Walker,SEA,WR,22,9,1,0,0,0,0,0,0,0,,0,10,156,15.60,2,0,,2,,,28,37.6,40.6,32.6,,63,
Derrick Gaffney,NYJ,WR,27,9,2,0,0,0,0,0,0,0,,0,11,207,18.82,1,0,,1,,,27,37.7,40.7,32.2,,66,
Archie Griffin,CIN,RB,28,9,0,0,0,0,0,0,12,39,3.25,1,22,172,7.82,0,0,,1,,,27,49.1,52.1,38.1,,71,
Paul Johns,SEA,WR,24,9,9,0,0,0,0,0,1,-1,-1.00,0,15,234,15.60,1,2,,1,,,27,42.3,46.3,34.8,,65,
Junior Miller,ATL,TE,25,9,9,0,0,0,0,0,0,0,,0,20,221,11.05,1,1,,1,,,27,47.1,50.6,37.1,,23,
James Hadnot,KAN,FB,25,9,2,0,0,0,0,0,46,172,3.74,0,14,96,6.86,0,1,,0,,,26,39.8,43.3,32.8,,74,
Frank Hawkins,RAI,RB,23,9,0,0,0,0,0,0,27,54,2.00,2,7,35,5.00,1,1,,3,,,26,32.9,33.4,29.4,,73,
David Hughes,SEA,FB,23,9,3,0,0,0,0,0,30,106,3.53,0,11,98,8.91,1,0,,1,,,26,37.4,40.4,31.9,,72,
Gordon Jones,TAM,WR,25,9,7,0,0,0,0,0,0,0,,0,14,205,14.64,1,1,,1,,,26,39.5,43.0,32.5,,67,
Dexter Bussey,DET,FB,30,9,6,0,0,0,0,0,48,136,2.83,0,16,138,8.63,0,2,,0,,,25,41.4,48.4,33.4,,75,
Lindsay Scott,NOR,WR,22,8,7,0,0,0,0,0,1,-4,-4.00,0,17,251,14.76,0,0,,0,,,25,41.7,44.7,33.2,,68,
Jerome Barkum,NYJ,TE,32,9,9,0,0,0,0,0,0,0,,0,19,182,9.58,1,0,,1,,,24,43.2,46.2,33.7,,24,
Terry LeCount,MIN,WR,26,9,3,0,0,0,0,0,1,-3,-3.00,0,14,179,12.79,1,0,,1,,,24,37.6,40.6,30.6,,69,
Walter Abercrombie,PIT,RB,23,6,0,0,0,0,0,0,21,100,4.76,2,1,14,14.00,0,0,,2,,,23,24.4,27.4,23.9,,76,
Mike Barber,RAM,TE,29,9,9,0,0,0,0,0,0,0,,0,18,166,9.22,1,0,,1,,,23,40.6,43.6,31.6,,27,
Billy Joe DuPree,DAL,TE,32,9,1,0,0,0,0,0,1,6,6.00,1,7,41,5.86,2,0,,3,,,23,29.7,29.7,26.2,,26,
Ahmad Rashad,MIN,WR,33,7,6,0,0,0,0,0,0,0,,0,23,233,10.13,0,0,,0,,,23,46.3,49.3,34.8,,70,
Eric Sievers,SDG,TE,25,9,2,0,0,0,0,0,0,0,,0,12,173,14.42,1,0,,1,,,23,35.3,38.3,29.3,,25,
J.T. Smith,KAN,WR,27,5,3,0,0,0,0,0,0,0,,0,10,168,16.80,1,0,,1,,,23,32.8,35.8,27.8,,71,
Curtis Brown,BUF,FB,28,9,3,0,0,0,0,0,41,187,4.56,0,6,38,6.33,0,1,,0,,,22,27.5,31.0,24.5,,78,
Bob Bruer,MIN,TE,29,8,2,0,0,0,0,0,0,0,,0,8,102,12.75,2,0,,2,,,22,30.2,33.2,26.2,,28,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lin Dawson,NWE,TE,23,8,4,0,0,0,0,0,0,0,,0,13,160,12.31,1,0,,1,,,22,35.0,38.0,28.5,,29,
Don Hasselbeck,NWE,TE,27,9,5,0,0,0,0,0,0,0,,0,15,158,10.53,1,0,,1,,,22,36.8,39.8,29.3,,30,
Renaldo Nehemiah,SFO,WR,23,8,3,0,0,0,0,0,1,-1,-1.00,0,8,161,20.13,1,0,,1,,,22,30.0,33.0,26.0,,72,
Darrin Nelson,MIN,RB,23,7,4,0,0,0,0,0,44,136,3.09,0,9,100,11.11,0,2,,0,,,22,30.6,37.6,26.1,,77,
Mike Quick,PHI,WR,23,9,0,0,0,0,0,0,0,0,,0,10,156,15.60,1,0,,1,,,22,31.6,34.6,26.6,,73,
Cliff Chatman,NYG,RB,23,6,3,0,0,0,0,0,22,80,3.64,2,1,13,13.00,0,0,,2,,,21,22.3,22.3,21.8,,79,
Eric Hipple,DET,QB,25,9,4,36,86,411,2,4,10,57,5.70,0,0,0,,0,1,,0,,,21,21.1,28.6,25.1,,34,
Rickey Watts,CHI,WR,25,9,0,0,0,0,0,0,1,-1,-1.00,0,8,217,27.13,0,1,,0,,,21,28.6,32.1,24.6,,74,
Rickey Young,MIN,RB,29,9,1,0,0,0,0,0,16,49,3.06,1,4,44,11.00,1,0,,2,,,21,25.3,25.3,23.3,,80,
Theo Bell,TAM,WR,29,9,0,0,0,0,0,0,0,0,,0,15,203,13.53,0,0,,0,,,20,35.3,38.3,27.8,,75,
Horace King,DET,RB,29,9,1,0,0,0,0,0,18,67,3.72,0,9,74,8.22,1,0,,1,,,20,29.1,29.1,24.6,,81,
Billy Campfield,PHI,RB,26,6,0,0,0,0,0,0,1,2,2.00,0,14,141,10.07,1,1,,1,,,19,33.3,36.8,26.3,,82,
Cleveland Franklin,BAL,FB,27,9,0,0,0,0,0,0,43,152,3.53,0,9,61,6.78,0,2,,0,,,19,28.3,32.3,23.8,,83,
Bruce Hardy,MIA,TE,26,9,6,0,0,0,0,0,0,0,,0,12,66,5.50,2,0,,2,,,19,30.6,30.6,24.6,,31,
Mark Herrmann,DEN,QB,23,2,1,32,60,421,1,4,3,7,2.33,1,0,0,,0,1,,1,,,19,18.5,26.0,22.5,,36,
Dave Krieg,SEA,QB,24,3,2,49,78,501,2,2,6,-3,-0.50,0,0,0,,0,5,,0,,,19,18.7,26.2,20.7,,35,
Dave Preston,DEN,RB,27,8,5,0,0,0,0,0,19,81,4.26,0,14,134,9.57,0,3,,0,,,19,32.5,37.0,25.5,,84,
Aundra Thompson,NOR,WR,29,9,2,0,0,0,0,0,1,2,2.00,0,8,138,17.25,1,1,,1,,,19,27.0,30.5,23.0,,76,
Ken Toler,NWE,WR,23,9,0,0,0,0,0,0,1,4,4.00,0,2,63,31.50,2,0,,2,,,19,20.7,20.7,19.7,,77,
Mike Holston,HOU,WR,24,9,5,0,0,0,0,0,0,0,,0,5,116,23.20,1,0,,1,,,18,22.6,25.6,20.1,,78,
James Wright,DEN,TE,26,9,3,0,0,0,0,0,1,-4,-4.00,0,9,120,13.33,1,0,,1,,,18,26.6,29.6,22.1,,33,
Charle Young,SFO,TE,31,9,9,0,0,0,0,0,0,0,,0,22,189,8.59,0,1,,0,,,18,39.9,43.4,28.9,,32,
Preston Brown,NWE,WR,24,9,4,0,0,0,0,0,0,0,,0,4,114,28.50,1,0,,1,,,17,21.4,24.4,19.4,,79,
Anthony Hancock,KAN,WR,22,9,0,0,0,0,0,0,0,0,,0,7,116,16.57,1,1,,1,,,17,23.6,27.1,20.1,,81,
Floyd Hodge,ATL,WR,23,9,0,0,0,0,0,0,2,11,5.50,0,14,160,11.43,0,0,,0,,,17,31.1,34.1,24.1,,80,
Dwight Scales,SDG,WR,29,9,2,0,0,0,0,0,0,0,,0,6,105,17.50,1,0,,1,,,17,22.5,25.5,19.5,,82,
Mosi Tatupu,NWE,RB,27,9,0,0,0,0,0,0,30,168,5.60,0,0,0,,0,0,,0,,,17,16.8,19.8,16.8,,85,
Morris Bradshaw,NWE,WR,30,8,5,0,0,0,0,0,0,0,,0,6,111,18.50,1,1,,1,,,16,22.1,25.6,19.1,,83,
Hoby Brenner,NOR,TE,23,8,8,0,0,0,0,0,0,0,,0,16,171,10.69,0,1,,0,,,16,32.1,35.6,24.1,,35,
Leroy Harris,PHI,FB,28,7,1,0,0,0,0,0,17,39,2.29,2,3,17,5.67,0,2,,2,,,16,18.6,19.6,17.1,,87,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Verser,CIN,WR,24,9,0,0,0,0,0,0,1,1,1.00,0,4,98,24.50,1,0,,1,,,16,19.9,19.9,17.9,,84,
Rick Walker,WAS,TE,27,9,7,0,0,0,0,0,2,11,5.50,0,12,92,7.67,1,0,,1,,,16,28.3,28.3,22.3,,34,
Robert Weathers,NWE,RB,22,6,2,0,0,0,0,0,24,83,3.46,1,3,24,8.00,0,1,,1,,,16,18.7,19.2,17.2,,86,
Dino Hall,CLE,RB,27,9,0,0,0,0,0,0,2,14,7.00,0,5,78,15.60,1,0,,1,,,15,20.2,20.2,17.7,,88,
Willard Harrell,STL,RB,30,7,0,1,1,10,0,0,4,14,3.50,0,11,127,11.55,0,0,,0,,,15,25.5,28.5,20.0,,90,
Horace Ivory,SEA,RB,28,6,0,0,0,0,0,0,13,51,3.92,1,5,38,7.60,0,0,,1,,,15,19.9,19.9,17.4,,89,
Calvin Muhammad,RAI,WR,24,8,0,0,0,0,0,0,0,0,,0,3,92,30.67,1,0,,1,,,15,18.2,18.2,16.7,,86,
Virgil Seay,WAS,WR,24,8,1,0,0,0,0,0,0,0,,0,6,154,25.67,0,0,,0,,,15,21.4,24.4,18.4,,85,
Gerald Carter,TAM,WR,25,9,0,0,0,0,0,0,0,0,,0,10,140,14.00,0,0,,0,,,14,24.0,27.0,19.0,,88,
Nat Moore,MIA,WR,31,9,0,0,0,0,0,0,0,0,,0,8,82,10.25,1,0,,1,,,14,22.2,22.2,18.2,,87,
Robert Newhouse,DAL,RB,32,9,0,0,0,0,0,0,14,79,5.64,1,0,0,,0,0,,1,,,14,13.9,13.9,13.9,,91,
Lou Piccone,BUF,WR,33,8,2,0,0,0,0,0,0,0,,0,12,140,11.67,0,0,,0,,,14,26.0,29.0,20.0,,89,
John Thompson,GNB,TE,25,9,0,0,0,0,0,0,0,0,,0,2,24,12.00,2,0,,2,,,14,16.4,16.4,15.4,,36,
Mike Wilson,SFO,WR,24,6,1,0,0,0,0,0,0,0,,0,6,80,13.33,1,0,,1,,,14,20.0,20.0,17.0,,90,
Dwayne Crutchfield,NYJ,FB,23,6,0,0,0,0,0,0,22,78,3.55,1,0,0,,0,1,,1,,,13,12.8,13.3,12.8,,94,
Louie Giammona,PHI,RB,29,9,0,0,1,0,0,1,11,29,2.64,1,8,67,8.38,0,1,,1,,,13,20.6,22.1,17.6,,95,
Greg LaFleur,STL,TE,24,9,4,0,0,0,0,0,0,0,,0,5,67,13.40,1,0,,1,,,13,17.7,17.7,15.2,,38,
Pete Metzelaars,SEA,TE,22,9,2,0,0,0,0,0,0,0,,0,15,152,10.13,0,2,,0,,,13,28.2,32.2,20.7,,37,
Joe Morris,NYG,RB,22,5,0,0,0,0,0,0,15,48,3.20,1,8,34,4.25,0,1,,1,,,13,21.2,21.7,17.2,,92,
Jewerl Thomas,RAM,RB,25,8,0,0,0,0,0,0,16,80,5.00,0,8,49,6.13,0,0,,0,,,13,20.9,20.9,16.9,,93,
Ron Battle,RAM,TE,23,9,0,0,0,0,0,0,1,1,1.00,0,2,62,31.00,1,0,,1,,,12,14.3,14.3,13.3,,39,
John Cappelletti,SDG,FB,30,9,6,0,0,0,0,0,22,82,3.73,0,7,48,6.86,0,1,,0,,,12,19.0,19.5,15.5,,96,
Larry Hardy,NOR,TE,26,9,2,0,0,0,0,0,0,0,,0,8,67,8.38,1,1,,1,,,12,19.7,20.2,15.7,,40,
Jim Hart,STL,QB,38,4,0,19,33,199,1,0,0,0,,0,0,0,,0,0,,0,,,12,12.0,12.0,12.0,,37,
Sam McCullum,MIN,WR,30,6,2,0,0,0,0,0,0,0,,0,12,131,10.92,0,1,,0,,,12,24.1,27.6,18.1,,92,
Tracy Porter,DET,WR,23,8,0,0,1,0,0,0,0,0,,0,9,124,13.78,0,0,,0,,,12,21.4,24.4,16.9,,91,
Pat Ryan,NYJ,QB,27,9,0,12,18,146,2,1,1,-1,-1.00,0,0,0,,0,0,,0,,,12,11.7,12.7,12.7,,38,
Dwight Walker,CLE,RB,23,9,0,0,0,0,0,0,0,0,,0,8,136,17.00,0,2,,0,,,12,19.6,23.6,15.6,,97,
Pat Beach,BAL,TE,23,9,1,0,0,0,0,0,0,0,,0,4,45,11.25,1,0,,1,,,11,14.5,14.5,12.5,,42,
Stan Edwards,HOU,FB,22,7,4,0,0,0,0,0,15,58,3.87,0,9,53,5.89,0,0,,0,,,11,20.1,20.1,15.6,,98,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Fitzkee,SDG,WR,25,9,0,0,0,0,0,0,0,0,,0,3,47,15.67,1,0,,1,,,11,13.7,13.7,12.2,,94,
Bernard Henry,BAL,WR,22,6,0,0,0,0,0,0,0,0,,0,7,110,15.71,0,0,,0,,,11,18.0,21.0,14.5,,93,
Willie Scott,KAN,TE,23,9,4,0,0,0,0,0,0,0,,0,8,49,6.13,1,0,,1,,,11,18.9,18.9,14.9,,41,
Perry Tuttle,BUF,WR,23,7,1,0,0,0,0,0,0,0,,0,7,107,15.29,0,0,,0,,,11,17.7,20.7,14.2,,95,
Ron Egloff,DEN,TE,27,9,1,0,0,0,0,0,0,0,,0,10,96,9.60,0,0,,0,,,10,19.6,19.6,14.6,,43,
Jim Jensen,GNB,FB,29,8,0,0,0,0,0,0,9,28,3.11,0,3,18,6.00,1,1,,1,,,10,12.6,13.1,11.1,,102,
Vyto Kab,PHI,TE,23,9,2,0,0,0,0,0,0,0,,0,4,35,8.75,1,0,,1,,,10,13.5,13.5,11.5,,44,
Sidney Thornton,PIT,RB,28,4,0,0,0,0,0,0,6,33,5.50,1,1,4,4.00,0,0,,1,,,10,10.7,10.7,10.2,,100,
Vince Williams,SFO,RB,23,2,0,0,0,0,0,0,20,68,3.40,0,4,33,8.25,0,0,,0,,,10,14.1,14.1,12.1,,99,
Otis Wonsley,WAS,RB,25,9,0,0,0,0,0,0,11,36,3.27,0,1,1,1.00,1,0,,1,,,10,10.7,10.7,10.2,,101,
Gary Allen,HOU,RB,22,7,0,0,0,0,0,0,2,2,1.00,0,2,35,17.50,1,1,,1,,,9,10.7,11.2,9.7,,104,
Adger Armstrong,HOU,RB,25,6,3,0,0,0,0,0,8,15,1.88,0,12,75,6.25,0,0,,0,,,9,21.0,21.0,15.0,,103,
Hokie Gajan,NOR,FB,23,9,4,0,0,0,0,0,19,77,4.05,0,3,10,3.33,0,0,,0,,,9,11.7,11.7,10.2,,105,
Drew Hill,RAM,WR,26,9,0,0,0,0,0,0,0,0,,0,7,92,13.14,0,0,,0,,,9,16.2,16.2,12.7,,96,
Doug Marsh,STL,TE,24,8,8,0,0,0,0,0,0,0,,0,6,94,15.67,0,0,,0,,,9,15.4,15.4,12.4,,45,
Guido Merkens,NOR,QB,27,9,1,18,49,186,1,2,9,30,3.33,0,0,0,,0,1,,0,,,9,9.4,11.9,11.4,,39,
John Sawyer,SEA,TE,29,7,0,0,0,0,0,0,0,0,,0,8,92,11.50,0,0,,0,,,9,17.2,17.2,13.2,,46,
Russell Davis,PIT,RB,26,7,0,0,0,0,0,0,24,72,3.00,0,1,11,11.00,0,0,,0,,,8,9.3,9.3,8.8,,106,
Bobby Duckworth,SDG,WR,24,5,0,0,0,0,0,0,0,0,,0,2,77,38.50,0,0,,0,,,8,9.7,9.7,8.7,,97,
Rodney Holman,CIN,TE,22,9,0,0,0,0,0,0,0,0,,0,3,18,6.00,1,0,,1,,,8,10.8,10.8,9.3,,48,
Riley Odoms,DEN,TE,32,8,6,0,0,0,0,0,0,0,,0,8,82,10.25,0,0,,0,,,8,16.2,16.2,12.2,,47,
Don Strock,MIA,QB,32,9,0,30,55,306,2,5,3,-9,-3.00,0,0,0,,0,1,,0,,,8,8.3,16.8,13.3,,40,
Stacey Bailey,ATL,WR,22,5,0,0,0,0,0,0,0,0,,0,2,24,12.00,1,1,,1,,,7,9.4,9.9,8.4,,98,
Clint Didier,WAS,TE,23,8,0,0,0,0,0,0,0,0,,0,2,10,5.00,1,0,,1,,,7,9.0,9.0,8.0,,49,
Nick Giaquinto,WAS,RB,27,7,0,0,0,0,0,0,1,5,5.00,0,2,65,32.50,0,0,,0,,,7,9.0,9.0,8.0,,108,
Rich Mauti,NOR,WR,28,9,0,0,0,0,0,0,0,0,,0,4,70,17.50,0,0,,0,,,7,11.0,11.0,9.0,,99,
Cleo Miller,CLE,RB,30,5,0,0,0,0,0,0,16,61,3.81,0,3,20,6.67,0,1,,0,,,7,10.1,10.6,8.6,,107,
Mike Moroski,ATL,QB,25,9,0,10,13,87,1,0,0,0,,0,0,0,,0,0,,0,,,7,7.5,7.5,7.5,,41,
Mike Mosley,BUF,WR,24,9,0,0,0,0,0,0,0,0,,0,9,96,10.67,0,3,,0,,,7,15.6,17.1,11.1,,100,
Matt Robinson,BUF,QB,27,5,0,5,8,74,1,0,0,0,,0,0,0,,0,0,,0,,,7,7.0,7.0,7.0,,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Whitehurst,GNB,QB,27,3,0,18,47,235,0,1,0,0,,0,0,0,,0,0,,0,,,7,7.4,8.4,8.4,,42,
Johnny Davis,CLE,RB,26,2,0,0,0,0,0,0,4,3,0.75,1,0,0,,0,0,,1,,,6,6.3,6.3,6.3,,110,
Robin Earl,CHI,TE,27,9,1,0,0,0,0,0,0,0,,0,4,56,14.00,0,0,,0,,,6,9.6,9.6,7.6,,51,
Eddie Hill,MIA,RB,25,9,0,0,1,0,0,0,13,51,3.92,0,6,33,5.50,0,2,,0,,,6,12.4,13.4,9.4,,109,
Greg Pruitt,RAI,RB,31,9,0,0,0,0,0,0,4,22,5.50,0,2,29,14.50,1,5,,1,,,6,8.1,10.6,7.1,,111,
Rob Rubick,DET,TE,22,7,0,0,0,0,0,0,1,1,1.00,1,0,0,,0,0,,1,,,6,6.1,6.1,6.1,,50,
Mike Shumann,STL,WR,27,6,0,0,0,0,0,0,0,0,,0,5,58,11.60,0,0,,0,,,6,10.8,10.8,8.3,,101,
Wade Manning,DEN,WR,27,9,0,0,0,0,0,0,0,0,,0,3,46,15.33,0,0,,0,,,5,7.6,7.6,6.1,,103,
Willie McClendon,CHI,RB,25,9,0,0,0,0,0,0,17,47,2.76,0,1,7,7.00,0,0,,0,,,5,6.4,6.4,5.9,,112,
Gary Shirk,NYG,TE,32,9,1,0,0,0,0,0,0,0,,0,6,54,9.00,0,0,,0,,,5,11.4,11.4,8.4,,52,
Calvin Sweeney,PIT,WR,27,7,1,0,0,0,0,0,0,0,,0,5,50,10.00,0,0,,0,,,5,10.0,10.0,7.5,,102,
Mike Tice,SEA,TE,23,9,9,0,0,0,0,0,0,0,,0,9,46,5.11,0,0,,0,,,5,13.6,13.6,9.1,,53,
Toussaint Tyler,NOR,RB,23,2,0,0,0,0,0,0,10,21,2.10,0,4,31,7.75,0,0,,0,,,5,9.2,9.2,7.2,,113,
Buster Barnett,BUF,TE,24,9,0,0,0,0,0,0,0,0,,0,4,39,9.75,0,0,,0,,,4,7.9,7.9,5.9,,55,
Rich Diana,MIA,RB,22,9,0,0,0,0,0,0,8,31,3.88,0,2,21,10.50,0,1,,0,,,4,6.2,6.7,5.2,,114,
Steve Jordan,MIN,TE,21,9,1,0,0,0,0,0,0,0,,0,3,42,14.00,0,0,,0,,,4,7.2,7.2,5.7,,54,
Rick Kane,DET,RB,28,6,0,0,0,0,0,0,7,17,2.43,0,3,25,8.33,0,0,,0,,,4,7.2,7.2,5.7,,115,
Mike Meade,GNB,FB,22,2,1,0,0,0,0,0,14,42,3.00,0,3,-5,-1.67,0,0,,0,,,4,6.7,6.7,5.2,,116,
Nathan Poole,DEN,FB,26,9,0,0,0,0,0,0,7,36,5.14,0,0,0,,0,0,,0,,,4,3.6,3.6,3.6,,117,
James Scott,CHI,WR,30,5,0,0,0,0,0,0,0,0,,0,2,44,22.00,0,0,,0,,,4,6.4,6.4,5.4,,104,
Holden Smith,BAL,WR,24,3,0,0,0,0,0,0,0,0,,0,2,36,18.00,0,0,,0,,,4,5.6,5.6,4.6,,105,
Bob Avellini,CHI,QB,29,2,2,8,20,84,0,0,0,0,,0,0,0,,0,0,,0,,,3,3.4,3.4,3.4,,44,
Steve Dils,MIN,QB,27,9,0,11,26,68,0,0,1,5,5.00,0,0,0,,0,0,,0,,,3,3.2,3.2,3.2,,45,
Mel Gray,STL,WR,34,5,0,0,0,0,0,0,0,0,,0,4,34,8.50,0,0,,0,,,3,7.4,7.4,5.4,,106,
Robert Holt,BUF,WR,23,7,0,0,0,0,0,0,1,3,3.00,0,4,45,11.25,0,2,,0,,,3,6.8,7.8,4.8,,108,
David Humm,BAL,QB,30,2,0,13,23,130,0,1,0,0,,0,0,0,,0,0,,0,,,3,3.2,4.2,4.2,,46,
Bobby Jones,NYJ,WR,27,9,0,0,0,0,0,0,0,0,,0,3,32,10.67,0,0,,0,,,3,6.2,6.2,4.7,,107,
Booker Moore,BUF,FB,23,5,0,0,0,0,0,0,16,38,2.38,0,1,8,8.00,0,2,,0,,,3,3.6,4.6,3.1,,118,
Ulysses Norris,DET,TE,25,9,6,0,0,0,0,0,0,0,,0,3,44,14.67,0,1,,0,,,3,6.4,6.9,4.9,,56,
Eason Ramson,SFO,TE,26,9,0,0,0,0,0,0,0,0,,0,2,27,13.50,0,0,,0,,,3,4.7,4.7,3.7,,57,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stan Rome,KAN,WR,26,7,0,0,0,0,0,0,0,0,,0,2,25,12.50,0,0,,0,,,3,4.5,4.5,3.5,,109,
Marion Barber Jr.,NYJ,RB,23,6,0,0,0,0,0,0,8,24,3.00,0,0,0,,0,0,,0,,,2,2.4,2.4,2.4,,119,
Woody Bennett,MIA,FB,27,1,0,0,0,0,0,0,9,15,1.67,0,0,0,,0,0,,0,,,2,1.5,1.5,1.5,,128,
Leon Bright,NYG,RB,27,8,0,0,0,0,0,0,1,5,5.00,0,2,19,9.50,0,0,,0,,,2,4.4,4.4,3.4,,120,
Sam Cunningham,NWE,FB,32,6,2,0,0,0,0,0,9,21,2.33,0,0,0,,0,0,,0,,,2,2.1,2.1,2.1,,123,
Clark Gaines,KAN,RB,28,9,0,0,0,0,0,0,1,0,0.00,0,2,17,8.50,0,0,,0,,,2,3.7,3.7,2.7,,127,
Roland Harper,CHI,FB,29,8,0,0,0,0,0,0,3,7,2.33,0,1,8,8.00,0,0,,0,,,2,2.5,2.5,2.0,,129,
Larry Heater,NYG,RB,24,9,0,0,0,0,0,0,3,13,4.33,0,2,15,7.50,0,1,,0,,,2,3.8,4.3,2.8,,126,
Roland Hooks,BUF,RB,29,6,0,0,0,0,0,0,5,23,4.60,0,0,0,,0,0,,0,,,2,2.3,2.3,2.3,,121,
Harlan Huckleby,GNB,RB,25,9,0,0,0,0,0,0,4,19,4.75,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,125,
Wilbur Jackson,WAS,RB,31,1,0,0,0,0,0,0,4,6,1.50,0,1,9,9.00,0,0,,0,,,2,2.5,2.5,2.0,,130,
Matt Kofler,BUF,QB,23,4,0,0,0,0,0,0,2,21,10.50,0,0,0,,0,0,,0,,,2,2.1,2.1,2.1,,47,
Gary Lewis,GNB,TE,24,9,0,0,0,0,0,0,0,0,,0,3,21,7.00,0,0,,0,,,2,5.1,5.1,3.6,,60,
Russ Mikeska,ATL,TE,27,5,0,0,0,0,0,0,0,0,,0,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,61,
Jim Obradovich,TAM,TE,29,9,3,0,0,0,0,0,0,0,,0,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,59,
George Peoples,DAL,RB,22,8,0,0,0,0,0,0,7,22,3.14,0,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,122,
Danny Pittman,NYG,WR,24,8,0,0,0,0,0,0,0,0,,0,1,21,21.00,0,0,,0,,,2,3.1,3.1,2.6,,110,
Barry Redden,RAM,FB,22,9,0,0,0,0,0,0,8,24,3.00,0,4,16,4.00,0,2,,0,,,2,6.0,7.0,4.0,,124,
Lawrence Sampleton,PHI,TE,23,9,0,0,0,0,0,0,0,0,,0,1,24,24.00,0,0,,0,,,2,3.4,3.4,2.9,,58,
Johnnie Wright,BAL,RB,24,7,0,0,0,0,0,0,1,3,3.00,0,1,12,12.00,0,0,,0,,,2,2.5,2.5,2.0,,131,
Jerry Bell,TAM,TE,23,9,1,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,67,
Ricky Bell,SDG,RB,27,4,0,0,0,0,0,0,2,6,3.00,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,141,
Curtis Bledsoe,KAN,RB,25,3,0,0,0,0,0,0,10,20,2.00,0,1,5,5.00,0,2,,0,,,1,1.5,2.5,1.0,,142,
Walt Easley,SFO,RB,25,1,0,0,0,0,0,0,5,11,2.20,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,133,
Vagas Ferguson,NWE,RB,25,2,0,0,0,0,0,0,1,5,5.00,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,143,
Danny Fulton,CLE,WR,26,9,0,0,0,0,0,0,0,0,,0,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,111,
Alvin Garrett,WAS,WR,26,9,0,0,0,0,0,0,0,0,,0,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,112,
Jack Holmes,NOR,RB,29,5,0,0,1,0,0,0,2,8,4.00,0,1,2,2.00,0,0,,0,,,1,2.0,2.0,1.5,,134,
Melvin Hoover,PHI,WR,23,7,0,0,0,0,0,0,1,5,5.00,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,113,
Jim Jodat,SDG,RB,28,7,0,0,0,0,0,0,3,7,2.33,0,1,0,0.00,0,0,,0,,,1,1.7,1.7,1.2,,138,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedric Jones,NWE,WR,22,2,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,114,
Keith Krepfle,ATL,TE,30,4,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,66,
