Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Wayne Morris,STL,FB,23,12,7,0,0,0,0,0,165,661,4.01,8,24,222,9.25,1,5,,9,,,137,161.3,169.8,149.3,26,15,45
Alfred Jenkins,ATL,WR,25,14,14,0,0,0,0,0,2,7,3.50,0,39,677,17.36,4,2,,4,,,90,129.4,133.4,109.9,26,18,46
Duriel Harris,MIA,WR,23,14,4,0,0,0,0,0,0,0,,0,34,601,17.68,5,0,,5,,,90,124.1,127.1,107.1,26,19,47
Cliff Branch*,OAK,WR,29,13,13,0,0,0,0,0,0,0,,0,33,540,16.36,6,0,,6,,,90,123.0,126.0,106.5,26,20,48
Charlie Joiner,SDG,WR,30,14,14,0,0,0,0,0,0,0,,0,35,542,15.49,6,1,,6,,,89,124.2,127.7,106.7,25,21,49
Wilbur Jackson,SFO,FB,26,14,14,0,0,0,0,0,179,780,4.36,7,22,169,7.68,0,3,,7,,,134,155.9,163.4,144.9,22,16,50
Reuben Gant,BUF,TE,25,14,1,0,0,0,0,0,0,0,,0,41,646,15.76,2,0,,2,,,77,117.6,120.6,97.1,22,6,51
Cleo Miller,CLE,FB,25,14,14,0,0,0,0,0,163,756,4.64,4,41,291,7.10,1,5,,5,,,130,170.7,179.2,150.2,18,17,52
Ken Anderson,CIN,QB,28,14,13,166,323,2145,11,11,26,128,4.92,2,0,0,,0,5,,2,,,128,127.6,147.1,138.6,17,9,53
Morris Owens,TAM,WR,24,14,14,0,0,0,0,0,2,-2,-1.00,0,34,655,19.26,3,1,,3,,,82,116.3,119.8,99.3,17,22,54
Raymond Chester,BAL,TE,29,14,14,0,0,0,0,0,0,0,,0,31,556,17.94,3,1,,3,,,73,103.6,107.1,88.1,17,7,55
Clark Gaines,NYJ,FB,23,14,13,0,0,0,0,0,158,595,3.77,3,55,469,8.53,1,3,,4,,,127,182.4,189.9,154.9,15,18,56
Keith Krepfle,PHI,TE,25,14,14,0,0,0,0,0,0,0,,0,27,530,19.63,3,1,,3,,,70,97.0,100.5,83.5,14,8,57
Ken Stabler*,OAK,QB,32,13,13,169,294,2176,20,20,3,-3,-1.00,0,0,0,,0,3,,0,,,124,123.7,148.2,143.7,13,10,58
Mike Thomas,WAS,RB,24,13,13,0,0,0,0,0,228,806,3.54,3,28,245,8.75,2,10,,5,,,125,153.1,164.1,139.1,12,19,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahmad Rashad,MIN,WR,28,14,14,0,0,0,0,0,0,0,,0,51,681,13.35,2,2,,2,,,78,129.1,133.1,103.6,12,23,60
Haven Moses,DEN,WR,31,14,14,0,0,0,0,0,5,-1,-0.20,0,27,539,19.96,4,1,,4,,,77,103.8,107.3,90.3,11,24,61
Clarence Davis,OAK,RB,28,14,14,0,0,0,0,0,194,787,4.06,5,16,124,7.75,0,0,,5,,,121,137.1,143.1,129.1,8,20,62
Steve Odom,GNB,WR,25,14,10,0,0,0,0,0,1,6,6.00,0,27,549,20.33,3,0,,3,,,74,100.5,103.5,87.0,7,26,63
Fred Biletnikoff,OAK,WR,34,14,14,0,0,0,0,0,0,0,,0,33,446,13.52,5,1,,5,,,74,106.6,110.1,90.1,7,25,64
Ike Harris,STL,WR,25,14,14,0,0,0,0,0,0,0,,0,40,547,13.68,3,0,,3,,,73,112.7,115.7,92.7,6,27,65
Don McCauley,BAL,RB,28,14,0,0,0,0,0,0,83,234,2.82,6,51,495,9.71,2,2,,8,,,119,169.9,176.9,144.4,5,21,66
Archie Manning,NOR,QB,28,10,9,113,205,1284,8,9,39,270,6.92,5,0,0,,0,5,,5,,,117,117.4,134.9,126.4,5,11,67
Charlie Smith,PHI,WR,27,14,14,0,0,0,0,0,2,13,6.50,0,33,464,14.06,4,1,,4,,,71,103.7,107.2,87.2,4,28,68
Rickey Young,SDG,RB,24,14,14,0,0,0,0,0,157,543,3.46,4,48,423,8.81,0,4,,4,,,117,164.6,172.6,140.6,3,23,69
Preston Pearson,DAL,RB,32,14,10,0,0,0,0,0,89,341,3.83,1,46,535,11.63,4,1,,5,,,117,162.6,169.1,139.6,3,22,70
Riley Odoms,DEN,TE,27,14,14,0,0,0,0,0,0,0,,0,37,429,11.59,3,1,,3,,,60,96.9,100.4,78.4,3,9,71
Terry Nelson,RAM,TE,26,14,14,0,0,0,0,0,3,31,10.33,0,31,401,12.94,3,2,,3,,,59,90.2,94.2,74.7,2,10,72
Glenn Doughty,BAL,WR,26,13,13,0,0,0,0,0,2,11,5.50,0,28,435,15.54,4,0,,4,,,69,96.6,99.6,82.6,1,29,73
David Hill,DET,TE,23,14,11,0,1,0,0,0,4,10,2.50,0,32,465,14.53,2,1,,2,,,59,90.5,94.0,74.5,1,11,74
John Cappelletti,RAM,FB,25,14,14,0,0,0,0,0,178,598,3.36,5,28,228,8.14,1,5,,6,,,114,141.6,150.1,127.6,,25,75
Ed Podolak,KAN,RB,30,13,6,0,0,0,0,0,133,550,4.14,5,32,313,9.78,0,2,,5,,,114,146.3,153.3,130.3,,24,76
Pat Haden*,RAM,QB,24,12,10,122,216,1551,11,6,29,106,3.66,2,0,0,,0,4,,2,,,113,112.6,126.6,118.6,,12,77
Jim Zorn,SEA,QB,24,10,10,104,251,1687,16,19,25,141,5.64,1,0,0,,0,1,,1,,,113,112.6,138.1,131.6,,13,78
Ronnie Coleman,HOU,RB,26,14,13,1,3,44,1,0,185,660,3.57,5,22,115,5.23,1,7,,6,,,112,134.3,143.8,123.3,,26,
Jim Hart*,STL,QB,33,14,14,186,355,2542,13,20,11,18,1.64,0,0,0,,0,5,,0,,,110,110.5,136.0,130.5,,14,
Don Calhoun,NWE,FB,25,14,14,0,0,0,0,0,198,727,3.67,4,13,152,11.69,0,3,,4,,,109,121.9,129.4,115.4,,27,
Tony Galbreath,NOR,FB,23,14,14,0,0,0,0,0,168,644,3.83,3,41,265,6.46,0,3,,3,,,106,146.9,154.4,126.4,,29,
Barty Smith,GNB,FB,25,14,14,0,0,0,0,0,166,554,3.34,2,37,340,9.19,1,1,,3,,,106,143.4,149.9,124.9,,28,
Robert Newhouse,DAL,FB,27,14,14,0,0,0,0,0,180,721,4.01,3,16,106,6.63,1,2,,4,,,105,120.7,127.7,112.7,,30,
Dan Pastorini,HOU,QB,28,14,12,169,319,1987,13,18,18,39,2.17,2,0,0,,0,7,,2,,,104,104.4,128.9,122.4,,15,
David Sims,SEA,RB,22,14,1,1,4,43,1,1,99,369,3.73,5,12,176,14.67,3,6,,8,,,100,112.2,122.2,107.2,,31,
Bob Avellini,CHI,QB,24,14,14,154,293,2004,11,18,37,109,2.95,1,0,0,,0,8,,1,,,97,97.1,125.1,115.1,,17,
Richard Todd,NYJ,QB,24,12,11,133,265,1863,11,17,24,46,1.92,2,0,0,,0,4,,2,,,97,97.1,119.1,114.1,,16,
Don Testerman,SEA,FB,25,14,13,0,0,0,0,0,119,459,3.86,1,31,219,7.06,4,3,,5,,,95,125.8,133.3,110.3,,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benny Malone,MIA,RB,25,14,8,0,0,0,0,0,129,615,4.77,5,4,58,14.50,0,4,,5,,,93,97.3,102.3,95.3,,33,
Bobby Hammond,NYG,RB,25,14,4,0,0,0,0,0,154,577,3.75,3,19,136,7.16,0,3,,4,,,92,111.3,118.8,101.8,,34,
Jim Braxton,BUF,FB,28,14,14,0,0,0,0,0,113,372,3.29,1,43,461,10.72,1,7,,2,,,88,131.3,140.8,109.8,,35,
Jim Plunkett,SFO,QB,30,14,14,128,248,1693,9,14,28,71,2.54,1,0,0,,0,2,,1,,,87,86.8,104.8,100.8,,18,
Pete Johnson,CIN,FB,23,14,9,0,0,0,0,0,153,585,3.82,4,5,49,9.80,0,1,,4,,,86,91.4,94.9,88.9,,36,
Mike Livingston,KAN,QB,32,13,11,143,282,1823,9,15,19,78,4.11,1,0,0,,0,7,,1,,,86,85.7,107.2,100.7,,19,
Gary Davis,MIA,RB,23,14,6,0,0,0,0,0,126,533,4.23,2,14,151,10.79,1,1,,3,,,85,99.4,105.9,92.4,,37,
Otis Armstrong,DEN,RB,27,10,10,0,0,0,0,0,130,489,3.76,4,18,128,7.11,0,2,,4,,,84,101.7,108.7,92.7,,39,
Rob Carpenter,HOU,FB,22,11,7,0,0,0,0,0,144,652,4.53,1,23,156,6.78,0,3,,1,,,84,106.8,114.3,95.3,,38,
Rocky Bleier,PIT,RB,31,13,13,0,0,0,0,0,135,465,3.44,4,18,161,8.94,0,6,,4,,,81,98.6,107.6,89.6,,41,
Norm Bulaich,MIA,FB,31,14,7,0,0,0,0,0,91,416,4.57,4,25,180,7.20,0,3,,4,,,81,105.6,113.1,93.1,,42,
Archie Griffin,CIN,RB,23,12,11,1,1,18,1,0,137,549,4.01,0,28,240,8.57,0,3,,0,,,81,108.6,116.1,94.6,,40,
Horace King,DET,FB,24,14,13,0,0,0,0,0,155,521,3.36,1,40,238,5.95,0,2,,1,,,80,119.9,126.9,99.9,,43,
Lonnie Perrin,DEN,FB,25,14,5,0,0,0,0,0,110,456,4.15,3,6,106,17.67,1,2,,4,,,78,84.2,91.2,81.2,,44,
Rick Kane,DET,RB,23,14,6,0,0,0,0,0,124,421,3.40,4,18,186,10.33,0,10,,4,,,75,92.7,103.7,83.7,,45,
Fran Tarkenton,MIN,QB,37,9,9,155,258,1734,9,14,15,6,0.40,0,0,0,,0,3,,0,,,75,75.0,93.5,89.0,,20,
Joe Theismann,WAS,QB,28,14,6,84,182,1097,7,9,29,149,5.14,1,0,0,,0,0,,1,,,75,74.8,89.8,83.8,,21,
Dexter Bussey,DET,RB,25,8,4,0,0,0,0,0,85,338,3.98,4,11,116,10.55,1,2,,5,,,73,84.4,91.4,78.9,,46,
Greg Landry,DET,QB,31,11,11,135,240,1359,6,7,25,99,3.96,0,0,0,,0,2,,0,,,72,72.3,83.3,79.3,,22,
Don Woods,SDG,FB,26,14,14,0,1,0,0,0,118,405,3.43,1,18,218,12.11,1,2,,2,,,72,90.3,97.3,81.3,,47,
Rob Lytle,DEN,RB,23,14,4,0,0,0,0,0,104,408,3.92,1,17,198,11.65,1,2,,2,,,71,87.6,94.6,79.1,,49,
Brent McClanahan,MIN,FB,26,14,14,0,0,0,0,0,95,324,3.41,1,34,276,8.12,2,7,,3,,,71,105.0,114.5,88.0,,48,
Tom Sullivan,PHI,RB,27,14,13,0,0,0,0,0,125,363,2.90,0,26,223,8.58,2,2,,2,,,69,94.6,101.6,81.6,,50,
Henry Marshall,KAN,WR,23,14,13,0,0,0,0,0,7,11,1.57,0,23,445,19.35,4,2,,4,,,68,90.6,94.6,79.1,,30,
O.J. Simpson,BUF,RB,30,7,7,0,1,0,0,0,126,557,4.42,0,16,138,8.63,0,2,,0,,,68,83.5,90.5,75.5,,51,
Reggie Rucker,CLE,WR,30,14,14,0,0,0,0,0,2,6,3.00,0,36,565,15.69,2,2,,2,,,67,103.1,107.1,85.1,,31,
Frank Grant,WAS,WR,27,14,14,0,0,0,0,0,0,0,,0,34,480,14.12,3,0,,3,,,66,100.0,103.0,83.0,,32,
Leroy Harris,MIA,FB,23,11,5,0,0,0,0,0,91,417,4.58,4,7,29,4.14,0,3,,4,,,66,72.6,77.1,69.1,,54,
Mike Hogan,PHI,FB,23,12,12,0,0,0,0,0,155,546,3.52,0,19,118,6.21,1,6,,1,,,66,85.4,94.4,75.9,,52,
Doug Kotar,NYG,RB,26,12,11,0,0,0,0,0,132,480,3.64,2,15,73,4.87,0,1,,2,,,66,81.3,84.8,73.8,,53,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Dolbin,DEN,WR,29,14,13,0,0,0,0,0,2,12,6.00,0,26,443,17.04,3,0,,3,,,64,89.5,92.5,76.5,,33,
Billy Kilmer,WAS,QB,38,8,8,99,201,1187,8,7,10,20,2.00,0,0,0,,0,4,,0,,,63,63.5,75.5,70.5,,23,
Stanley Morgan,NWE,WR,22,14,14,0,0,0,0,0,1,10,10.00,0,21,443,21.10,3,0,,3,,,63,84.3,87.3,73.8,,34,
Tim Wilson,HOU,FB,23,10,5,0,0,0,0,0,99,343,3.46,3,20,107,5.35,0,1,,3,,,62,82.0,88.5,72.0,,55,
Mark Bailey,KAN,RB,23,14,4,0,0,0,0,0,66,266,4.03,2,17,206,12.12,1,4,,3,,,61,78.2,86.2,69.7,,56,
Roland Hooks,BUF,RB,24,14,7,0,0,0,0,0,128,497,3.88,0,16,195,12.19,0,8,,0,,,61,77.2,87.2,69.2,,57,
Jim Robinson,NYG,WR,24,14,14,0,0,0,0,0,0,0,,0,22,422,19.18,3,0,,3,,,60,82.2,85.2,71.2,,35,
Roland Harper,CHI,FB,24,11,10,0,2,0,0,0,120,457,3.81,0,19,142,7.47,0,1,,0,,,59,77.9,84.4,68.4,,58,
Greg Latta,CHI,TE,25,14,14,0,0,0,0,0,0,0,,0,26,335,12.88,4,0,,4,,,58,83.5,86.5,70.5,,12,
Ron Lee,BAL,RB,24,13,4,0,0,0,0,0,84,346,4.12,3,10,60,6.00,0,1,,3,,,58,67.6,71.1,62.6,,59,
James Harris,SDG,QB,30,9,9,109,211,1240,5,11,10,13,1.30,2,0,0,,0,4,,2,,,57,56.9,72.9,67.9,,24,
Lenvil Elliott,CIN,RB,26,14,3,0,0,0,0,0,65,269,4.14,0,29,238,8.21,1,1,,1,,,56,84.7,91.2,70.2,,60,
Brian Sipe,CLE,QB,28,9,9,112,195,1233,9,14,10,14,1.40,0,0,0,,0,4,,0,,,55,54.7,73.7,68.7,,25,
Woody Thompson,ATL,FB,25,14,7,0,0,0,0,0,132,478,3.62,1,12,56,4.67,0,4,,1,,,55,67.4,72.4,61.4,,61,
Ricky Bell,TAM,FB,22,11,10,0,0,0,0,0,148,436,2.95,1,11,88,8.00,0,4,,1,,,54,65.4,70.4,59.9,,62,
Larry Csonka,NYG,FB,31,14,13,0,0,0,0,0,134,464,3.46,1,2,20,10.00,0,0,,1,,,54,56.4,59.4,55.4,,63,
Joe Pisarcik,NYG,QB,25,13,11,103,241,1346,4,14,27,57,2.11,2,0,0,,0,6,,2,,,54,53.5,73.5,67.5,,26,
Billy Joe DuPree*,DAL,TE,27,14,14,0,0,0,0,0,3,9,3.00,0,28,347,12.39,3,1,,3,,,53,80.6,84.1,66.6,,13,
Pete Banaszak,OAK,RB,33,14,0,0,0,0,0,0,67,214,3.19,5,2,14,7.00,0,2,,5,,,51,52.8,56.8,51.8,,64,
Herb Lusk II,PHI,RB,24,11,0,0,0,0,0,0,52,229,4.40,2,5,102,20.40,1,1,,3,,,50,55.1,61.6,52.6,,66,
Gary Parris,CLE,TE,27,14,6,0,0,0,0,0,0,0,,0,21,213,10.14,5,1,,5,,,50,71.3,74.8,60.8,,14,
Joe Washington,SDG,RB,24,13,0,1,1,32,1,0,62,217,3.50,0,31,244,7.87,0,1,,0,,,50,81.4,87.9,65.9,,65,
Roosevelt Leaks,BAL,FB,24,11,10,0,0,0,0,0,59,237,4.02,3,3,39,13.00,1,3,,4,,,49,51.6,56.1,50.1,,67,
Larry Poole,CLE,RB,25,13,0,0,0,0,0,0,38,118,3.11,1,17,137,8.06,3,1,,4,,,49,65.5,72.0,57.0,,68,
Duke Fergerson,SEA,WR,23,13,8,0,0,0,0,0,0,0,,0,19,374,19.68,2,1,,2,,,48,67.4,70.9,57.9,,36,
Clarence Harmon,WAS,FB,22,12,9,0,0,0,0,0,94,310,3.30,0,14,119,8.50,1,1,,1,,,48,61.9,68.4,54.9,,69,
Scott Hunter,ATL,QB,30,7,7,70,151,898,2,3,28,70,2.50,1,0,0,,0,3,,1,,,48,47.9,55.4,50.9,,27,
Bennie Cunningham,PIT,TE,23,12,11,0,0,0,0,0,0,0,,0,20,347,17.35,2,0,,2,,,47,66.7,69.7,56.7,,16,
Lynn Dickey,GNB,QB,28,9,9,113,220,1346,5,14,5,24,4.80,0,0,0,,0,1,,0,,,47,47.2,64.7,61.2,,28,
Russ Francis*,NWE,TE,24,10,10,0,0,0,0,0,0,0,,0,16,229,14.31,4,0,,4,,,47,62.9,65.9,54.9,,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Curtis,CIN,WR,27,8,8,0,0,0,0,0,0,0,,0,20,338,16.90,2,0,,2,,,46,65.8,68.8,55.8,,38,
Wallace Francis,ATL,WR,26,14,14,0,0,0,0,0,4,6,1.50,0,26,390,15.00,1,0,,1,,,46,71.6,74.6,58.6,,39,
Mike Siani,OAK,WR,27,12,0,0,0,0,0,0,0,0,,0,24,344,14.33,2,0,,2,,,46,70.4,73.4,58.4,,37,
Wendell Tyler,RAM,RB,22,14,0,0,0,0,0,0,61,317,5.20,3,1,3,3.00,0,4,,3,,,46,47.0,52.0,46.5,,70,
J.V. Cain,STL,TE,26,13,13,0,0,0,0,0,0,0,,0,25,328,13.12,2,0,,2,,,45,69.8,72.8,57.3,,17,
Jim Otis,STL,FB,29,13,7,0,0,0,0,0,99,334,3.37,2,2,18,9.00,0,2,,2,,,45,47.2,51.2,46.2,,71,
Willard Harrell,GNB,RB,25,13,4,1,1,33,0,0,60,140,2.33,1,19,194,10.21,0,3,,2,,,44,62.7,70.2,53.2,,73,
Calvin Hill,WAS,RB,30,14,1,0,0,0,0,0,69,257,3.72,0,18,154,8.56,1,3,,1,,,44,62.1,69.6,53.1,,72,
Eric Torkelson,GNB,RB,25,14,7,0,0,0,0,0,103,309,3.00,1,11,107,9.73,0,4,,1,,,44,54.6,62.6,49.1,,74,
Rick Upchurch,DEN,WR,25,14,1,0,0,0,0,0,1,19,19.00,1,12,245,20.42,2,6,,4,,,44,56.4,62.4,50.4,,40,
John Riggins,WAS,FB,28,5,5,0,0,0,0,0,68,203,2.99,0,7,95,13.57,2,0,,2,,,42,48.8,51.8,45.3,,75,
Ray Jarvis,DET,WR,28,14,10,0,0,0,0,0,0,0,,0,28,353,12.61,1,0,,1,,,41,69.3,72.3,55.3,,41,
Bo Rather,CHI,WR,27,13,9,0,0,0,0,0,2,8,4.00,0,17,294,17.29,2,1,,2,,,41,58.2,61.7,49.7,,42,
Golden Richards,DAL,WR,27,14,13,0,0,0,0,0,0,0,,0,17,225,13.24,3,0,,3,,,41,57.5,60.5,49.0,,43,
Danny Buggs,WAS,WR,24,14,7,0,0,0,0,0,0,0,,0,26,341,13.12,1,0,,1,,,40,66.1,69.1,53.1,,44,
Anthony Davis,TAM,RB,25,11,6,0,0,0,0,0,95,297,3.13,1,8,91,11.38,0,5,,1,,,40,47.8,53.3,43.8,,77,
Carl Garrett,OAK,RB,30,14,0,0,0,0,0,0,53,175,3.30,1,8,61,7.63,2,2,,3,,,40,47.6,51.6,43.6,,79,
Bruce Harper,NYJ,RB,22,14,1,0,1,0,0,0,44,198,4.50,0,21,209,9.95,1,7,,1,,,40,60.7,70.2,50.2,,78,
Jon Keyworth,DEN,FB,27,11,9,0,0,0,0,0,83,311,3.75,1,11,48,4.36,0,2,,1,,,40,50.9,54.9,45.4,,76,
Scott Dierking,NYJ,RB,22,14,5,0,0,0,0,0,79,315,3.99,0,4,29,7.25,1,1,,1,,,39,43.4,46.9,41.4,,80,
Monroe Eley,ATL,RB,28,7,7,0,0,0,0,0,97,273,2.81,1,9,60,6.67,0,0,,1,,,39,48.3,51.3,43.8,,81,
Don Hardeman,HOU,FB,24,12,3,0,0,0,0,0,42,162,3.86,2,11,47,4.27,1,0,,3,,,39,49.9,52.9,44.4,,82,
John Kimbrough,BUF,WR,23,14,1,0,0,0,0,0,0,0,,0,10,207,20.70,2,0,,3,,,39,48.7,51.7,43.7,,45,
Freddie Scott,BAL,WR,25,14,14,0,0,0,0,0,0,0,,0,18,267,14.83,2,0,,2,,,39,56.7,59.7,47.7,,46,
Don Herrmann,NOR,WR,30,13,13,0,0,0,0,0,1,-17,-17.00,0,32,408,12.75,0,1,,0,,,38,70.1,73.6,54.1,,47,
Robert Miller,MIN,RB,24,14,0,0,0,0,0,0,46,152,3.30,0,27,246,9.11,0,2,,0,,,38,64.8,71.8,51.3,,84,
Don Nottingham,MIA,RB,28,14,2,0,0,0,0,0,44,214,4.86,2,8,58,7.25,0,1,,2,,,38,46.2,49.7,42.2,,83,
Jimmy DuBose,TAM,FB,23,13,6,0,0,0,0,0,71,284,4.00,0,11,89,8.09,0,0,,0,,,37,48.3,51.3,42.8,,85,
Lou Piccone,BUF,WR,28,14,10,0,0,0,0,0,1,6,6.00,0,17,240,14.12,2,0,,2,,,37,53.6,56.6,45.1,,49,
