Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
David Kircus,DET,WR,23,5,2,0,0,0,0,0,0,0,,0,12,3,53,17.67,0,0,,0,,,5,8.3,8.3,6.8,,143,
Brian Kozlowski,ATL,TE,33,16,9,0,0,0,0,0,0,0,,0,27,10,87,8.70,0,1,2,0,,,5,14.7,16.7,9.7,,76,
Jason McAddley,ARI,WR,24,2,0,0,0,0,0,0,0,0,,0,12,4,53,13.25,0,0,,0,,,5,9.3,9.3,7.3,,144,
Ahmad Merritt,CHI,WR,26,15,1,0,0,0,0,0,0,0,,0,10,3,50,16.67,0,1,,0,,,5,8.0,8.0,6.5,,145,
Patrick Pass,NWE,FB,26,13,1,0,0,0,0,0,6,27,4.50,0,8,4,21,5.25,0,0,,0,,,5,8.8,8.8,6.8,,133,
Robert Royal,WAS,TE,24,6,6,0,0,0,0,0,0,0,,0,11,5,48,9.60,0,1,,0,,,5,9.8,9.8,7.3,,75,
Paul Smith,DET,FB,25,7,0,0,0,0,0,0,2,5,2.50,0,6,5,45,9.00,0,0,,0,,,5,10.0,10.0,7.5,,132,
Sam Aiken,BUF,WR,23,5,0,0,0,0,0,0,0,0,,0,8,3,35,11.67,0,0,,0,,,4,6.5,6.5,5.0,,150,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doug Chapman,MIN,RB,26,4,0,0,0,0,0,0,15,33,2.20,0,1,1,8,8.00,0,0,,0,,,4,5.1,5.1,4.6,,134,
Chris Cole,DEN,WR,26,11,0,0,0,0,0,0,2,8,4.00,0,8,3,36,12.00,0,1,,0,,,4,7.4,7.4,5.9,,148,
James Fenderson,NOR,RB,27,9,0,0,0,0,0,0,4,14,3.50,0,1,1,5,5.00,0,0,,0,1,,4,4.9,4.9,4.4,,136,
Rob Johnson,2TM,QB,30,4,0,11,20,93,0,1,3,21,7.00,0,0,0,0,,0,0,,0,,,4,3.8,4.8,4.8,,62,
Kendall Newson,MIA,WR,23,6,0,0,0,0,0,0,0,0,,0,6,2,55,27.50,0,1,1,0,,,4,5.5,6.5,4.5,,151,
Moran Norris,HOU,FB,25,16,9,0,0,0,0,0,0,0,,0,10,7,40,5.71,0,0,,0,,,4,11.0,11.0,7.5,,135,
Willie Ponder,NYG,WR,23,4,0,0,0,0,0,0,0,0,,0,11,7,35,5.00,0,0,,0,,,4,10.5,10.5,7.0,,152,
J.R. Redmond,OAK,RB,26,1,0,0,0,0,0,0,9,30,3.33,0,2,1,6,6.00,0,0,,0,,,4,4.6,4.6,4.1,,137,
Mike Seidman,CAR,TE,22,12,5,0,0,0,0,0,0,0,,0,10,5,35,7.00,0,0,,0,,,4,8.5,8.5,6.0,,78,
Edell Shepherd,TAM,WR,23,2,0,0,0,0,0,0,0,0,,0,6,4,38,9.50,0,0,,0,,,4,7.8,7.8,5.8,,149,
Byron Chamberlain,WAS,TE,32,4,1,0,0,0,0,0,0,0,,0,4,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,82,
Ronald Curry,OAK,WR,24,16,2,0,0,0,0,0,1,0,0.00,0,10,5,31,6.20,0,1,,0,,,3,8.1,8.1,5.6,,153,
Talman Gardner,NOR,WR,23,10,1,0,0,0,0,0,0,0,,0,15,3,29,9.67,0,0,,0,,,3,5.9,5.9,4.4,,154,
Karl Hankton,CAR,WR,33,14,0,0,0,0,0,0,0,0,,0,4,2,27,13.50,0,0,,0,,,3,4.7,4.7,3.7,,156,
Patrick Hape,DEN,TE,29,16,0,0,0,0,0,0,0,0,,0,4,3,30,10.00,0,0,,0,,,3,6.0,6.0,4.5,,80,
Frisman Jackson,CLE,WR,24,5,0,0,1,0,0,0,0,0,,0,5,2,29,14.50,0,0,,0,,,3,4.9,4.9,3.9,,155,
Leon Johnson,SDG,RB,29,14,0,0,0,0,0,0,4,26,6.50,0,2,0,0,,0,1,,0,,,3,2.6,2.6,2.6,,143,
Delvin Joyce,NYG,RB,25,16,0,0,0,0,0,0,11,39,3.55,0,5,3,7,2.33,0,1,1,0,,,3,5.6,6.6,4.1,,144,
Chris Luzar,JAX,TE,24,11,1,0,0,0,0,0,0,0,,0,4,3,30,10.00,0,0,,0,,,3,6.0,6.0,4.5,,81,
Chad Mustard,CLE,TE,26,10,0,0,0,0,0,0,0,0,,0,6,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,83,
Jeb Putzier,DEN,TE,24,4,0,0,0,0,0,0,0,0,,0,5,4,34,8.50,0,0,,0,,,3,7.4,7.4,5.4,,79,
Cecil Sapp,DEN,RB,25,1,0,0,0,0,0,0,12,31,2.58,0,0,0,0,,0,0,,0,,,3,3.1,3.1,3.1,,138,
John Simon,WAS,RB,25,4,0,0,0,0,0,0,3,9,3.00,0,3,3,21,7.00,0,1,,0,,,3,6.0,6.0,4.5,,140,
Terrelle Smith,NOR,FB,25,15,10,0,0,0,0,0,0,0,,0,10,6,28,4.67,0,0,,0,,,3,8.8,8.8,5.8,,142,
Zuriel Smith,DAL,WR,23,9,0,0,0,0,0,0,0,0,,0,3,3,46,15.33,0,3,1,0,,,3,5.6,6.6,4.1,,157,
Charles Stackhouse,MIN,FB,23,14,2,0,0,0,0,0,1,0,0.00,0,7,6,30,5.00,0,0,,0,,,3,9.0,9.0,6.0,,141,
Jonathan Wells,HOU,RB,24,13,0,0,0,0,0,0,5,14,2.80,0,4,2,17,8.50,0,0,,0,,,3,5.1,5.1,4.1,,139,
Stephen Alexander,SDG,TE,28,3,0,0,0,0,0,0,0,0,,0,6,0,0,,0,0,,0,1,,2,2.0,2.0,2.0,,85,
Bill Baber,KAN,TE,24,16,0,0,0,0,0,0,0,0,,0,1,1,20,20.00,0,0,,0,,,2,3.0,3.0,2.5,,86,
Antonio Brown,BUF,WR,25,16,0,0,0,0,0,0,1,17,17.00,0,0,0,0,,0,1,,0,,,2,1.7,1.7,1.7,,160,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd Collins,KAN,QB,32,5,0,9,12,74,0,0,8,-7,-0.88,0,0,0,0,,0,0,,0,,,2,2.3,2.3,2.3,,63,
Joe Davenport,IND,TE,27,16,2,0,0,0,0,0,0,0,,0,8,3,23,7.67,0,0,,0,,,2,5.3,5.3,3.8,,84,
Darnell Dinkins,NYG,TE,26,7,0,0,0,0,0,0,0,0,,0,5,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,88,
Kevin Dyson,CAR,WR,28,1,0,0,0,0,0,0,0,0,,0,2,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,162,
Omar Easy,KAN,FB,26,15,0,0,0,0,0,0,0,0,,0,5,3,19,6.33,0,0,,0,,,2,4.9,4.9,3.4,,147,
Chris Hetherington,OAK,FB,31,14,1,0,0,0,0,0,0,0,,0,4,2,23,11.50,0,0,,0,,,2,4.3,4.3,3.3,,145,
Keenan Howry,MIN,WR,22,16,1,0,0,0,0,0,0,0,,0,6,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,163,
Brock Huard,IND,QB,27,2,0,2,3,22,0,0,3,8,2.67,0,0,0,0,,0,1,,0,,,2,1.7,1.7,1.7,,64,
Kevin Kasper,ARI,WR,26,7,0,0,0,0,0,0,1,-4,-4.00,0,6,1,23,23.00,0,0,,0,,,2,2.9,2.9,2.4,,158,
George Layne,ATL,RB,25,3,0,0,0,0,0,0,1,15,15.00,0,2,1,3,3.00,0,0,,0,,,2,2.8,2.8,2.3,,148,
Jamar Martin,DAL,FB,23,14,1,0,0,0,0,0,4,7,1.75,0,4,2,9,4.50,0,0,,0,,,2,3.6,3.6,2.6,,149,
Tee Martin,OAK,QB,25,2,0,6,16,69,0,1,5,28,5.60,0,0,0,0,,0,3,1,0,,,2,1.6,3.6,2.6,,65,
Lee Mays,PIT,WR,25,16,0,0,0,0,0,0,0,0,,0,3,2,17,8.50,0,0,,0,,,2,3.7,3.7,2.7,,161,
Fred McCrary,NWE,FB,31,6,3,0,0,0,0,0,3,3,1.00,0,5,2,12,6.00,0,0,,0,,,2,3.5,3.5,2.5,,150,
Sultan McCullough,WAS,RB,23,1,0,0,0,0,0,0,1,9,9.00,0,3,3,13,4.33,0,0,,0,,,2,5.2,5.2,3.7,,146,
Kevin Walter,CIN,WR,22,11,0,0,0,0,0,0,0,0,,0,4,3,18,6.00,0,0,,0,,,2,4.8,4.8,3.3,,159,
Kevin Ware,WAS,TE,23,11,2,0,0,0,0,0,0,0,,0,7,3,17,5.67,0,0,,0,,,2,4.7,4.7,3.2,,87,
Nick Luchey,GNB,FB,26,11,2,0,0,0,0,0,1,3,3.00,0,2,1,12,12.00,0,0,,0,,,2,2.5,2.5,2.0,,151,
B.J. Askew,NYJ,FB,23,16,0,0,0,0,0,0,2,9,4.50,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,152,
Darian Barnes,TAM,FB,23,14,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,153,
Charlie Batch,PIT,QB,29,4,0,4,8,47,0,0,1,11,11.00,0,0,0,0,,0,1,1,0,,,1,1.0,2.0,1.0,,69,
Arnaz Battle,SFO,WR,23,8,0,0,0,0,0,0,2,14,7.00,0,1,0,0,,0,0,,0,,,1,1.4,1.4,1.4,,164,
Kevin Curtis,STL,WR,25,4,1,0,0,0,0,0,0,0,,0,5,4,13,3.25,0,0,,0,,,1,5.3,5.3,3.3,,165,
Rohan Davey,NWE,QB,25,1,0,3,7,31,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,67,
Koy Detmer,PHI,QB,30,16,0,3,5,32,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,66,
Trent Dilfer,SEA,QB,31,5,0,4,8,31,1,1,2,-1,-0.50,0,0,0,0,,0,2,1,0,,,1,1.1,3.1,2.1,,68,
Terrence Edwards,ATL,WR,24,6,0,0,0,0,0,0,0,0,,0,5,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,167,
Larry Foster,ARI,WR,27,1,1,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,169,
Jarious Jackson,DEN,QB,26,1,1,4,9,41,0,1,1,9,9.00,0,0,0,0,,0,0,,0,,,1,0.5,1.5,1.5,,72,
Ron Johnson,BAL,WR,23,6,0,0,0,0,0,0,0,0,,0,3,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,166,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Lewis,NOR,WR,28,3,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,170,
Reno Mahe,PHI,RB,23,2,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,154,
Mike McMahon,DET,QB,24,3,0,9,31,87,0,2,5,32,6.40,0,0,0,0,,0,1,1,0,,,1,0.7,3.7,2.7,,71,
Rodney Peete,CAR,QB,37,1,1,4,10,19,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,70,
Cliff Russell,WAS,WR,24,3,0,0,0,0,0,0,0,0,,0,2,2,10,5.00,0,0,,0,,,1,3.0,3.0,2.0,,168,
Aaron Shea,CLE,TE,27,4,2,0,0,0,0,0,0,0,,0,5,2,9,4.50,0,0,,0,,,1,2.9,2.9,1.9,,89,
Charlie Adams,DEN,WR,24,4,0,0,0,0,0,0,0,0,,0,4,0,0,,0,,,0,,,,,,,,172,
Dan Alexander,STL,RB,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,157,
Brian Allen,IND,RB,23,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,158,
Richard Angulo,STL,TE,23,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,90,
Karsten Bailey,GNB,WR,26,1,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,0,,,,,,,,173,
Eugene Baker,CAR,WR,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,174,
Mike Banks,ARI,TE,24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,91,
Michael Bates,2TM,RB,34,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,159,
Marco Battaglia,CAR,TE,30,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,92,
Fred Baxter,NWE,TE,32,12,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,0,,,,,,,,93,
Sean Berton,MIN,TE,24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,94,
Sean Brewer,ATL,TE,26,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,95,
Dee Brown,PIT,RB,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,160,
Arland Bruce,SFO,WR,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,175,
Kerry Carter,SEA,RB,23,16,0,0,0,0,0,0,3,-2,-0.67,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,187,
Antonio Chatman,GNB,WR,24,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,176,
Kenny Clark,MIN,WR,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,177,
Greg Comella,HOU,FB,28,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,161,
Phillip Crosby,BUF,FB,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,162,
Dan Curley,STL,FB,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,163,
Matt Cushing,PIT,TE,28,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,96,
Chris Davis,SEA,FB,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,164,
Nick Davis,MIN,WR,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,178,
Ty Detmer,DET,QB,36,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kori Dickerson,PHI,TE,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,97,
LaTarence Dunbar,ATL,WR,23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,179,
Chris Edmonds,CIN,FB,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,165,
John Gilmore,CHI,TE,24,15,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,98,
Joey Goodspeed,STL,FB,25,8,4,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,166,
Gibran Hamdan,WAS,QB,22,1,0,1,2,7,0,0,0,0,,0,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,73,
Lawrence Hamilton,CIN,WR,23,5,1,0,0,0,0,0,0,0,,0,3,0,0,,0,,,0,,,,,,,,180,
Ryan Hannam,SEA,TE,23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,99,
Dwone Hicks,TEN,RB,22,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,167,
Darrell Hill,TEN,WR,24,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,181,
Zachary Hilton,NOR,TE,23,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,100,
T.J. Houshmandzadeh,CIN,WR,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,182,
Damon Huard,NWE,QB,30,2,0,0,1,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,77,
Chad Hutchinson,DAL,QB,26,1,0,1,2,8,0,0,2,-3,-1.50,0,0,0,0,,0,0,,0,,,,,,,,75,
Jasen Isom,SFO,FB,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,168,
Chris Jackson,GNB,WR,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,183,
Nate Jackson,DEN,WR,24,1,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,0,,,,,,,,184,
Ray Jackson,TEN,RB,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,169,
Terry Jackson,SFO,FB,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,170,
Ronney Jenkins,OAK,RB,26,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,171,
Travis Jervey,ATL,RB,31,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,172,
Albert Johnson,NYJ,WR,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,185,
Robert Johnson,CHI,TE,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,101,
John Jones,BAL,TE,28,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,102,
James Jordan,SFO,WR,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,186,
Rashod Kent,HOU,TE,23,7,4,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,103,
Brian Kinchen,NWE,TE,38,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,104,
Brody Liddiard,MIN,TE,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,105,
Tom Lopienski,IND,FB,24,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,173,
Malaefou MacKenzie,JAX,FB,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,174,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Maddox,CLE,RB,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,175,
Adrian Madise,DEN,WR,23,11,0,0,0,0,0,0,1,10,10.00,0,3,2,10,5.00,0,1,1,0,,,,2.0,3.0,1.0,,187,
Cecil Martin,TAM,FB,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,176,
Grant Mattos,SDG,WR,22,6,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,188,
Sean McDermott,2TM,TE,27,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,106,
Tony McGee,2TM,TE,32,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,107,
Jason McKie,CHI,FB,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,177,
Kevin McLeod,CLE,FB,29,1,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,178,
Billy McMullen,PHI,WR,23,5,0,0,0,0,0,0,0,0,,0,3,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,171,
Sean Morey,PHI,WR,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,189,
Harold Morrow,BAL,FB,30,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,179,
J.J. Moses,HOU,WR,24,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,190,
Ovie Mughelli,BAL,FB,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,180,
Matt Murphy,HOU,TE,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,108,
Craig Nall,GNB,QB,24,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,78,
Larry Ned,MIN,RB,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,181,
John Owens,DET,TE,23,7,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,109,
Doug Pederson,GNB,QB,35,16,0,2,2,16,0,0,6,-5,-0.83,0,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,74,
Andrew Pinnock,SDG,FB,23,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,182,
Derek Rackley,ATL,TE,26,16,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,110,
Gabe Reid,CHI,TE,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,111,
Joffrey Reynolds,STL,RB,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,183,
Charlie Rogers,MIA,RB,27,11,0,0,0,0,0,0,0,0,,0,1,0,0,,0,2,,0,,,,,,,,184,
Micah Ross,2TM,WR,27,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,191,
Jake Schifino,TEN,WR,24,13,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,192,
Sam Simmons,MIA,WR,24,11,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,193,
Ken Simonton,BUF,RB,24,2,0,0,0,0,0,0,2,4,2.00,0,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,155,
David Sloan,NOR,TE,31,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,112,
Detron Smith,IND,RB,29,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,185,
John Stone,OAK,WR,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,194,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Trejo,DET,FB,26,16,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,156,
Taco Wallace,SEA,WR,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,195,
Kenny Watson,CIN,RB,25,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,186,
James Whalen,DAL,TE,26,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,113,
Daniel Wilcox,TAM,TE,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,114,
Terrence Wilkins,IND,WR,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,196,
James Williams,DET,WR,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,197,
Roland Williams,TAM,TE,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,115,
Walter Young,CAR,WR,24,7,0,0,0,0,0,0,0,0,,0,5,0,0,,0,,,0,,,,,,,,198,
Fred McAfee,NOR,RB,35,14,0,0,0,0,0,0,1,13,13.00,0,0,0,0,,0,1,1,0,,,-1,-0.7,0.3,-0.7,,188,
Spencer Nead,STL,FB,26,10,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,1,1,0,,,-1,-0.4,0.6,-0.9,,189,
Brad Pyatt,IND,WR,23,8,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,2,1,0,,,-2,-0.8,0.2,-1.3,,199,
LaShaun Ward,KAN,WR,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,200,
Chris Redman,BAL,QB,26,2,0,7,13,58,0,2,2,4,2.00,0,0,0,0,,0,3,2,0,,,-5,-5.3,-1.3,-3.3,,80,
Alex Van Pelt,BUF,QB,33,6,0,5,12,49,0,3,4,-6,-1.50,0,0,0,0,,0,0,,0,,,-5,-4.6,-1.6,-1.6,,79,
