player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Preston Pearson,PIT,RB,27.0,11,5,0,0,0,0,0,67,264,3.94,0,11,79,7.18,0,4,0,0,0.0,0.0,30.0,41.3,46.3,35.8,0.0,70.0,0.0
John Beasley,MIN,TE,27.0,14,14,0,0,0,0,0,0,0,0.0,0,28,232,8.29,1,0,0,1,0.0,0.0,29.0,57.2,60.2,43.2,0.0,21.0,0.0
Roger Lawson,CHI,RB,23.0,12,0,0,0,0,0,0,33,106,3.21,1,8,120,15.0,0,2,0,1,0.0,0.0,27.0,34.6,41.6,30.6,0.0,72.0,0.0
Herb MulKey,WAS,RB,23.0,2,1,0,0,0,0,0,33,155,4.7,1,4,66,16.5,0,1,0,1,0.0,0.0,27.0,31.1,34.6,29.1,0.0,71.0,0.0
Tom Reynolds,NWE,WR,23.0,12,0,0,0,0,0,0,0,0,0.0,0,8,152,19.0,2,0,0,2,0.0,0.0,27.0,35.2,38.2,31.2,0.0,52.0,0.0
Jan White,BUF,TE,24.0,14,14,0,0,0,0,0,0,0,0.0,0,12,148,12.33,2,0,0,2,0.0,0.0,27.0,38.8,41.8,32.8,0.0,22.0,0.0
Ken Brown,CLE,RB,27.0,14,2,0,0,0,0,0,32,114,3.56,2,5,64,12.8,0,4,0,2,0.0,0.0,26.0,30.8,35.8,28.3,0.0,73.0,0.0
Mike Ditka,DAL,TE,33.0,14,14,0,0,0,0,0,0,0,0.0,0,17,198,11.65,1,0,0,1,0.0,0.0,26.0,42.8,45.8,34.3,0.0,23.0,0.0
Pete Banaszak,OAK,RB,28.0,14,0,0,0,0,0,0,30,138,4.6,1,9,63,7.0,0,1,0,1,0.0,0.0,25.0,34.1,37.6,29.6,0.0,74.0,0.0
Pettis Norman,SDG,TE,33.0,13,11,0,0,0,0,0,1,9,9.0,0,19,262,13.79,0,2,0,0,0.0,0.0,25.0,44.1,48.1,34.6,0.0,24.0,0.0
Joe Orduna,NYG,RB,24.0,11,4,0,0,0,0,0,36,129,3.58,1,4,6,1.5,1,1,0,2,0.0,0.0,25.0,28.5,32.0,26.5,0.0,75.0,0.0
Robert Brown,NOR,TE,29.0,14,5,0,0,0,0,0,0,0,0.0,0,11,175,15.91,1,0,0,1,0.0,0.0,24.0,34.5,37.5,29.0,0.0,25.0,0.0
Larry Watkins,PHI,FB,26.0,14,8,0,0,0,0,0,67,262,3.91,1,6,-2,-0.33,0,8,0,1,0.0,0.0,24.0,30.0,37.0,27.0,0.0,76.0,0.0
Hoyle Granger,HOU,FB,28.0,13,5,0,0,0,0,0,42,175,4.17,0,15,74,4.93,0,2,0,0,0.0,0.0,23.0,37.9,41.9,30.4,0.0,79.0,0.0
Steve Harkey,NYJ,RB,23.0,11,3,0,0,0,0,0,45,129,2.87,0,9,114,12.67,0,1,0,0,0.0,0.0,23.0,32.3,38.8,27.8,0.0,77.0,0.0
Randy Johnson,NYG,QB,28.0,4,1,10,17,230,3,3,9,26,2.89,1,0,0,0.0,0,1,0,1,0.0,0.0,23.0,22.8,26.3,25.8,0.0,38.0,0.0
Kent Kramer,PHI,TE,28.0,14,8,0,0,0,0,0,0,0,0.0,0,11,176,16.0,1,1,0,1,0.0,0.0,23.0,33.6,37.1,28.1,0.0,27.0,0.0
Alvin Reed,HOU,TE,28.0,14,14,0,0,0,0,0,0,0,0.0,0,19,251,13.21,0,2,0,0,0.0,0.0,23.0,42.1,46.1,32.6,0.0,26.0,0.0
Jim Strong,NOR,FB,26.0,14,3,0,0,0,0,0,37,120,3.24,0,14,123,8.79,0,1,0,0,0.0,0.0,23.0,37.3,43.8,30.3,0.0,78.0,0.0
Marv Fleming,MIA,TE,30.0,14,14,0,0,0,0,0,0,0,0.0,0,13,156,12.0,1,0,0,1,0.0,0.0,22.0,34.6,37.6,28.1,0.0,28.0,0.0
Hubert Ginn,MIA,RB,25.0,14,0,0,0,0,0,0,27,142,5.26,1,1,23,23.0,0,1,0,1,0.0,0.0,22.0,22.5,26.0,22.0,0.0,80.0,0.0
Jim Seymour,CHI,WR,26.0,14,14,0,0,0,0,0,1,-9,-9.0,0,10,165,16.5,1,0,0,1,0.0,0.0,22.0,31.6,34.6,26.6,0.0,54.0,0.0
Jon Staggers,GNB,WR,24.0,11,0,0,1,0,0,0,1,-8,-8.0,0,8,123,15.38,1,2,0,2,0.0,0.0,22.0,29.5,33.5,25.5,0.0,55.0,0.0
Speedy Thomas,CIN,WR,25.0,11,10,0,0,0,0,0,0,0,0.0,0,17,171,10.06,1,1,0,1,0.0,0.0,22.0,39.1,42.6,30.6,0.0,53.0,0.0
Leon Burns,STL,FB,30.0,14,5,0,0,0,0,0,26,69,2.65,2,6,24,4.0,0,0,0,2,0.0,0.0,21.0,27.3,27.3,24.3,0.0,81.0,0.0
Sonny Jurgensen,WAS,QB,38.0,7,4,39,59,633,2,4,4,-5,-1.25,0,0,0,0.0,0,4,0,0,0.0,0.0,21.0,20.8,29.8,24.8,0.0,39.0,0.0
Jeff Kinney,KAN,RB,23.0,9,2,0,0,0,0,0,38,122,3.21,1,4,45,11.25,0,2,0,1,0.0,0.0,21.0,24.7,28.7,22.7,0.0,82.0,0.0
Preston Riley,SFO,WR,25.0,14,8,0,0,0,0,0,0,0,0.0,0,11,156,14.18,1,1,0,1,0.0,0.0,21.0,31.6,35.1,26.1,0.0,56.0,0.0
Bob Brunet,WAS,RB,26.0,14,1,0,0,0,0,0,30,82,2.73,2,1,8,8.0,0,1,0,2,0.0,0.0,20.0,21.0,21.5,20.5,0.0,86.0,0.0
Norm Bulaich,BAL,FB,26.0,6,2,0,0,0,0,0,27,109,4.04,1,9,55,6.11,0,2,0,1,0.0,0.0,20.0,29.4,33.4,24.9,0.0,83.0,0.0
Bob Gladieux,NWE,FB,25.0,11,6,0,1,0,0,1,24,56,2.33,0,19,192,10.11,0,3,0,0,0.0,0.0,20.0,38.8,44.3,30.3,0.0,87.0,0.0
Eddie Hinton,BAL,WR,25.0,8,2,0,0,0,0,0,0,0,0.0,0,11,146,13.27,1,1,0,1,0.0,0.0,20.0,30.6,34.1,25.1,0.0,57.0,0.0
Robert Holmes,HOU,RB,27.0,6,2,0,0,0,0,0,43,172,4.0,0,6,32,5.33,0,0,0,0,0.0,0.0,20.0,26.4,29.4,23.4,0.0,84.0,0.0
Dennis Homan,KAN,WR,26.0,7,5,0,0,0,0,0,0,0,0.0,0,12,135,11.25,1,0,0,1,0.0,0.0,20.0,31.5,34.5,25.5,0.0,58.0,0.0
Wayne Patrick,BUF,RB,26.0,13,1,0,0,0,0,0,35,130,3.71,0,8,42,5.25,1,3,0,1,0.0,0.0,20.0,28.2,32.7,24.2,0.0,85.0,0.0
Billy Van Heusen,DEN,WR,26.0,14,0,0,0,0,0,0,3,76,25.33,1,4,59,14.75,0,0,0,1,0.0,0.0,20.0,23.5,23.5,21.5,0.0,59.0,0.0
Craig Cotton,DET,TE,25.0,14,6,0,0,0,0,0,0,0,0.0,0,8,129,16.13,1,0,0,1,0.0,0.0,19.0,26.9,29.9,22.9,0.0,30.0,0.0
John Hilton,DET,TE,30.0,5,0,0,0,0,0,0,0,0,0.0,0,5,133,26.6,1,0,0,1,0.0,0.0,19.0,24.3,27.3,21.8,0.0,29.0,0.0
Gary Ballman,PHI,TE,32.0,8,4,0,0,0,0,0,0,0,0.0,0,9,183,20.33,0,0,0,0,0.0,0.0,18.0,27.3,30.3,22.8,0.0,31.0,0.0
Dave Davis,GNB,WR,24.0,10,0,0,0,0,0,0,2,0,0.0,0,4,119,29.75,1,0,0,1,0.0,0.0,18.0,21.9,24.9,19.9,0.0,60.0,0.0
Rich McGeorge,GNB,TE,24.0,2,2,0,0,0,0,0,0,0,0.0,0,4,50,12.5,2,0,0,2,0.0,0.0,17.0,21.0,21.0,19.0,0.0,33.0,0.0
Robert Newhouse,DAL,RB,22.0,14,0,0,0,0,0,0,28,116,4.14,1,1,8,8.0,0,1,0,1,0.0,0.0,17.0,18.4,21.9,17.9,0.0,88.0,0.0
Stu Voigt,MIN,TE,24.0,14,0,0,0,0,0,0,1,1,1.0,1,6,50,8.33,1,0,0,2,0.0,0.0,17.0,23.1,23.1,20.1,0.0,32.0,0.0
Jim Krieg,DEN,WR,23.0,6,0,0,0,0,0,0,1,63,63.0,0,4,99,24.75,0,0,0,0,0.0,0.0,16.0,20.2,20.2,18.2,0.0,61.0,0.0
Jim Otis,KAN,RB,24.0,10,0,0,0,0,0,0,29,92,3.17,0,12,76,6.33,0,1,0,0,0.0,0.0,16.0,27.8,28.3,21.8,0.0,89.0,0.0
Joe Williams,NOR,RB,25.0,14,3,0,0,0,0,0,31,72,2.32,0,16,116,7.25,0,4,0,0,0.0,0.0,15.0,30.8,35.8,22.8,0.0,90.0,0.0
Bob Davis,NYJ,QB,27.0,14,1,10,22,114,2,1,6,32,5.33,0,0,0,0.0,0,0,0,0,0.0,0.0,14.0,13.8,14.8,14.8,0.0,40.0,0.0
Rhett Dawson,HOU,WR,24.0,14,2,0,0,0,0,0,0,0,0.0,0,6,78,13.0,1,0,0,1,0.0,0.0,14.0,19.8,19.8,16.8,0.0,62.0,0.0
John Isenbarger,SFO,WR,25.0,14,0,0,1,0,0,0,3,9,3.0,0,3,66,22.0,1,0,0,1,0.0,0.0,14.0,16.5,16.5,15.0,0.0,63.0,0.0
Randy Jackson,BUF,RB,24.0,5,0,0,0,0,0,0,17,57,3.35,0,2,21,10.5,1,0,0,1,0.0,0.0,14.0,15.8,15.8,14.8,0.0,91.0,0.0
Morris Stroud,KAN,TE,26.0,14,7,0,0,0,0,0,0,0,0.0,0,4,80,20.0,1,0,0,1,0.0,0.0,14.0,18.0,18.0,16.0,0.0,34.0,0.0
Nick Eddy,DET,RB,28.0,2,1,0,0,0,0,0,8,28,3.5,0,2,46,23.0,1,0,0,1,0.0,0.0,13.0,15.4,15.4,14.4,0.0,92.0,0.0
Joe Profit,ATL,RB,23.0,8,3,0,0,0,0,0,40,132,3.3,0,3,22,7.33,0,2,0,0,0.0,0.0,13.0,16.4,20.4,14.9,0.0,93.0,0.0
Perry Williams,GNB,RB,26.0,14,0,0,0,0,0,0,33,139,4.21,0,0,0,0.0,0,1,0,0,0.0,0.0,13.0,12.9,16.4,12.9,0.0,94.0,0.0
Al Barnes,DET,WR,23.0,9,5,0,0,0,0,0,0,0,0.0,0,4,58,14.5,1,0,0,1,0.0,0.0,12.0,15.8,15.8,13.8,0.0,64.0,0.0
Steve Davis,PIT,RB,24.0,11,0,0,0,0,0,0,20,85,4.25,1,1,5,5.0,0,3,0,1,0.0,0.0,12.0,13.0,14.5,12.5,0.0,95.0,0.0
Jim Del Gaizo,MIA,QB,25.0,4,0,5,9,165,2,1,1,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,12.0,11.6,13.1,12.6,0.0,42.0,0.0
Jerry Tagge,GNB,QB,22.0,4,0,10,29,154,0,0,8,-3,-0.38,1,0,0,0.0,0,0,0,1,0.0,0.0,12.0,11.9,11.9,11.9,0.0,41.0,0.0
Bruce Coslet,CIN,TE,26.0,10,2,0,0,0,0,0,0,0,0.0,0,5,48,9.6,1,0,0,1,0.0,0.0,11.0,15.8,15.8,13.3,0.0,36.0,0.0
Bob Moore,OAK,TE,23.0,14,3,0,0,0,0,0,0,0,0.0,0,6,49,8.17,1,0,0,1,0.0,0.0,11.0,16.9,16.9,13.9,0.0,35.0,0.0
Cotton Speyrer,BAL,WR,23.0,5,4,0,0,0,0,0,0,0,0.0,0,8,114,14.25,0,0,0,0,0.0,0.0,11.0,19.4,22.4,15.4,0.0,65.0,0.0
Elmo Wright,KAN,WR,23.0,7,4,0,0,0,0,0,1,24,24.0,0,11,81,7.36,0,0,0,0,0.0,0.0,11.0,21.5,21.5,16.0,0.0,66.0,0.0
Hank Bjorklund,NYJ,RB,22.0,7,0,0,0,0,0,0,15,42,2.8,0,4,54,13.5,0,0,0,0,0.0,0.0,10.0,13.6,13.6,11.6,0.0,97.0,0.0
Jean Fugett,DAL,TE,21.0,14,0,0,0,0,0,0,3,2,0.67,0,7,94,13.43,0,0,0,0,0.0,0.0,10.0,16.6,16.6,13.1,0.0,38.0,0.0
Arthur Green,NOR,RB,25.0,7,3,0,0,0,0,0,14,51,3.64,0,7,49,7.0,0,0,0,0,0.0,0.0,10.0,17.0,17.0,13.5,0.0,96.0,0.0
Bob Grim,NYG,WR,27.0,13,0,0,0,0,0,0,0,0,0.0,0,5,67,13.4,1,3,0,1,0.0,0.0,10.0,14.7,16.2,12.2,0.0,67.0,0.0
John Mackey,SDG,TE,31.0,13,4,0,0,0,0,0,0,0,0.0,0,11,110,10.0,0,1,0,0,0.0,0.0,10.0,21.0,24.5,15.5,0.0,37.0,0.0
Lee White,SDG,RB,26.0,8,1,0,0,0,0,0,23,75,3.26,0,3,20,6.67,0,0,0,0,0.0,0.0,10.0,12.5,12.5,11.0,0.0,98.0,0.0
Don Highsmith,OAK,RB,24.0,8,1,0,0,0,0,0,9,11,1.22,1,2,34,17.0,0,2,0,1,0.0,0.0,9.0,10.5,11.5,9.5,0.0,99.0,0.0
Bill Munson,DET,QB,31.0,2,0,20,35,194,1,1,1,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,9.0,8.8,10.3,9.8,0.0,44.0,0.0
Kent Nix,HOU,QB,28.0,12,2,33,63,287,3,6,3,3,1.0,0,0,0,0.0,0,3,0,0,0.0,0.0,9.0,8.8,16.3,14.8,0.0,43.0,0.0
Wayne Stewart,NYJ,TE,25.0,14,1,0,0,0,0,0,0,0,0.0,0,2,26,13.0,1,0,0,1,0.0,0.0,9.0,10.6,10.6,9.6,0.0,39.0,0.0
Joe Sweet,RAM,WR,24.0,11,0,0,0,0,0,0,1,1,1.0,0,2,26,13.0,1,0,0,1,0.0,0.0,9.0,10.7,10.7,9.7,0.0,68.0,0.0
Al Young,PIT,WR,23.0,14,1,0,0,0,0,0,0,0,0.0,0,6,86,14.33,0,0,0,0,0.0,0.0,9.0,14.6,14.6,11.6,0.0,69.0,0.0
Dick Gordon,RAM,WR,28.0,4,0,0,0,0,0,0,0,0,0.0,0,3,29,9.67,1,1,0,1,0.0,0.0,8.0,10.9,11.4,9.4,0.0,71.0,0.0
Paul Staroba,CLE,WR,23.0,8,1,0,0,0,0,0,0,0,0.0,0,1,19,19.0,1,0,0,1,0.0,0.0,8.0,8.9,8.9,8.4,0.0,72.0,0.0
Billy Walik,PHI,WR,25.0,10,0,0,0,0,0,0,0,0,0.0,0,1,15,15.0,1,0,0,1,0.0,0.0,8.0,8.5,8.5,8.0,0.0,73.0,0.0
Dick Witcher,SFO,WR,28.0,14,6,0,0,0,0,0,0,0,0.0,0,3,22,7.33,1,0,0,1,0.0,0.0,8.0,11.2,11.2,9.7,0.0,70.0,0.0
Len Garrett,GNB,TE,25.0,14,12,0,0,0,0,0,0,0,0.0,0,4,66,16.5,0,0,0,0,0.0,0.0,7.0,10.6,10.6,8.6,0.0,40.0,0.0
Leo Hayden,STL,RB,24.0,4,0,0,0,0,0,0,8,11,1.38,1,1,17,17.0,0,2,0,1,0.0,0.0,7.0,7.8,8.8,7.3,0.0,101.0,0.0
Gary Kosins,CHI,RB,23.0,14,0,0,0,0,0,0,3,5,1.67,0,2,15,7.5,1,1,0,1,0.0,0.0,7.0,9.0,9.5,8.0,0.0,100.0,0.0
Bob Lee,MIN,QB,26.0,2,0,3,6,75,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,46.0,0.0
Joe Morrison,NYG,RB,35.0,14,0,0,0,0,0,0,9,36,4.0,0,5,39,7.8,0,1,0,0,0.0,0.0,7.0,11.5,12.0,9.0,0.0,102.0,0.0
Rocky Thompson,NYG,RB,25.0,14,0,0,0,0,0,0,9,35,3.89,0,0,0,0.0,0,3,0,1,0.0,0.0,7.0,6.5,8.0,6.5,0.0,103.0,0.0
Tim Van Galder,STL,QB,28.0,5,5,40,79,434,1,7,9,28,3.11,0,0,0,0.0,0,3,0,0,0.0,0.0,7.0,7.2,18.7,14.2,0.0,45.0,0.0
Margene Adkins,NOR,WR,25.0,14,4,0,0,0,0,0,0,0,0.0,0,9,96,10.67,0,4,0,0,0.0,0.0,6.0,14.6,16.6,10.1,0.0,76.0,0.0
Glenn Doughty,BAL,WR,21.0,5,0,0,0,0,0,0,2,33,16.5,0,3,31,10.33,0,0,0,0,0.0,0.0,6.0,9.4,9.4,7.9,0.0,74.0,0.0
John Love,RAM,WR,28.0,5,0,0,0,0,0,0,0,0,0.0,0,1,19,19.0,1,2,0,1,0.0,0.0,6.0,6.9,7.9,6.4,0.0,75.0,0.0
Bob Parsons,CHI,TE,22.0,13,0,0,0,0,0,0,1,0,0.0,0,1,6,6.0,1,1,0,1,0.0,0.0,6.0,6.6,7.1,6.1,0.0,41.0,0.0
Ward Walsh,2TM,RB,24.0,8,1,0,0,0,0,0,8,36,4.5,0,4,22,5.5,0,0,0,0,0.0,0.0,6.0,9.8,9.8,7.8,0.0,104.0,0.0
Mack Alston,WAS,TE,25.0,14,0,0,0,0,0,0,0,0,0.0,0,2,53,26.5,0,0,0,0,0.0,0.0,5.0,7.3,7.3,6.3,0.0,43.0,0.0
Mike Carter,SDG,WR,24.0,5,1,0,0,0,0,0,1,25,25.0,0,2,24,12.0,0,0,0,0,0.0,0.0,5.0,6.9,6.9,5.9,0.0,78.0,0.0
Chip Glass,CLE,TE,25.0,14,0,0,0,0,0,0,0,0,0.0,0,5,61,12.2,0,1,0,0,0.0,0.0,5.0,10.1,10.6,7.6,0.0,44.0,0.0
Mel Gray,STL,WR,24.0,7,1,0,0,0,0,0,0,0,0.0,0,3,62,20.67,0,1,0,0,0.0,0.0,5.0,8.2,8.7,6.7,0.0,77.0,0.0
Bob Hudson,GNB,RB,24.0,12,0,0,0,0,0,0,15,62,4.13,0,0,0,0.0,0,1,0,0,0.0,0.0,5.0,5.2,5.7,5.2,0.0,105.0,0.0
Dave Kopay,GNB,RB,30.0,14,0,0,0,0,0,0,10,39,3.9,0,3,19,6.33,0,1,0,0,0.0,0.0,5.0,7.8,8.3,6.3,0.0,106.0,0.0
Jack Maitland,NWE,RB,24.0,13,0,0,0,0,0,0,13,33,2.54,0,4,33,8.25,0,2,0,0,0.0,0.0,5.0,8.6,9.6,6.6,0.0,108.0,0.0
John Mosier,BAL,TE,24.0,14,0,0,0,0,0,0,0,0,0.0,0,1,53,53.0,0,0,0,0,0.0,0.0,5.0,6.3,6.3,5.8,0.0,42.0,0.0
Bill Triplett,DET,RB,32.0,14,1,0,0,0,0,0,17,48,2.82,0,0,0,0.0,0,0,0,0,0.0,0.0,5.0,4.8,4.8,4.8,0.0,107.0,0.0
Billy Truax,DAL,TE,29.0,6,0,0,0,0,0,0,0,0,0.0,0,4,49,12.25,0,0,0,0,0.0,0.0,5.0,8.9,8.9,6.9,0.0,45.0,0.0
Tom Bailey,PHI,RB,23.0,14,0,0,0,0,0,0,7,22,3.14,0,5,32,6.4,0,1,0,0,0.0,0.0,4.0,9.4,9.9,6.9,0.0,109.0,0.0
Tom Beer,NWE,TE,28.0,14,0,0,0,0,0,0,0,0,0.0,0,2,40,20.0,0,0,0,0,0.0,0.0,4.0,6.0,6.0,5.0,0.0,46.0,0.0
Bobby Duhon,NYG,RB,26.0,4,0,0,0,0,0,0,9,23,2.56,0,2,20,10.0,0,0,0,0,0.0,0.0,4.0,6.3,6.3,5.3,0.0,110.0,0.0
James Ford,NOR,RB,23.0,5,1,0,0,0,0,0,11,28,2.55,0,1,9,9.0,0,0,0,0,0.0,0.0,4.0,4.7,4.7,4.2,0.0,113.0,0.0
Charlie Leigh,MIA,RB,27.0,14,0,0,0,0,0,0,21,79,3.76,0,0,0,0.0,0,4,0,0,0.0,0.0,4.0,3.9,5.9,3.9,0.0,111.0,0.0
Eddie Ray,ATL,RB,25.0,7,0,0,0,0,0,0,8,34,4.25,0,1,14,14.0,0,1,0,0,0.0,0.0,4.0,4.8,5.3,4.3,0.0,112.0,0.0
Mike Taliaferro,BUF,QB,31.0,5,0,16,33,176,1,4,5,19,3.8,0,0,0,0.0,0,1,0,0,0.0,0.0,4.0,3.9,8.4,7.9,0.0,47.0,0.0
Warren Bankston,PIT,RB,25.0,7,0,0,0,0,0,0,7,20,2.86,0,1,5,5.0,0,0,0,0,0.0,0.0,3.0,3.5,3.5,3.0,0.0,119.0,0.0
Cliff Branch,OAK,WR,24.0,14,1,0,0,0,0,0,1,5,5.0,0,3,41,13.67,0,2,0,0,0.0,0.0,3.0,5.6,6.6,4.1,0.0,80.0,0.0
Doug Cunningham,SFO,RB,27.0,4,0,0,0,0,0,0,8,32,4.0,0,0,0,0.0,0,0,0,0,0.0,0.0,3.0,3.2,3.2,3.2,0.0,114.0,0.0
Oscar Dragon,SDG,RB,22.0,13,0,0,0,0,0,0,9,30,3.33,0,0,0,0.0,0,0,0,0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,116.0,0.0
Dwight Harrison,2TM,WR,24.0,9,1,0,0,0,0,0,1,9,9.0,0,1,16,16.0,0,0,0,0,0.0,0.0,3.0,3.5,3.5,3.0,0.0,81.0,0.0
Fred Hyatt,STL,WR,26.0,12,2,0,0,0,0,0,0,0,0.0,0,2,32,16.0,0,0,0,0,0.0,0.0,3.0,5.2,5.2,4.2,0.0,79.0,0.0
Roy Shivers,STL,RB,31.0,2,0,0,0,0,0,0,5,12,2.4,0,1,20,20.0,0,0,0,0,0.0,0.0,3.0,4.2,4.2,3.7,0.0,115.0,0.0
Roger Staubach,DAL,QB,30.0,4,0,9,20,98,0,2,6,45,7.5,0,0,0,0.0,0,1,0,0,0.0,0.0,3.0,3.4,5.9,5.4,0.0,48.0,0.0
Jesse Taylor,SDG,RB,24.0,14,0,0,0,0,0,0,13,58,4.46,0,0,0,0.0,0,3,0,0,0.0,0.0,3.0,2.8,4.3,2.8,0.0,117.0,0.0
Clem Turner,DEN,RB,27.0,12,0,0,0,0,0,0,5,16,3.2,0,1,10,10.0,0,0,0,0,0.0,0.0,3.0,3.6,3.6,3.1,0.0,118.0,0.0
Terry Beasley,SFO,WR,22.0,8,0,0,0,0,0,0,0,0,0.0,0,1,20,20.0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,2.5,0.0,83.0,0.0
Bo Cornell,CLE,RB,23.0,14,0,0,0,0,0,0,7,8,1.14,0,2,7,3.5,0,0,0,0,0.0,0.0,2.0,3.5,3.5,2.5,0.0,125.0,0.0
Joe Gilliam,PIT,QB,22.0,2,0,7,11,48,0,0,2,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,2.0,1.9,1.9,1.9,0.0,49.0,0.0
Bruce Jankowski,KAN,WR,23.0,4,2,0,0,0,0,0,0,0,0.0,0,2,24,12.0,0,0,0,0,0.0,0.0,2.0,4.4,4.4,3.4,0.0,82.0,0.0
Ray Jarvis,ATL,WR,23.0,4,0,0,0,0,0,0,0,0,0.0,0,1,18,18.0,0,0,0,0,0.0,0.0,2.0,2.8,2.8,2.3,0.0,85.0,0.0
Al Johnson,HOU,RB,22.0,14,3,0,0,0,0,0,11,13,1.18,0,6,24,4.0,0,2,0,0,0.0,0.0,2.0,7.7,8.7,4.7,0.0,123.0,0.0
Ted Koy,BUF,RB,25.0,14,0,0,0,0,0,0,1,9,9.0,0,1,9,9.0,0,0,0,0,0.0,0.0,2.0,2.8,2.8,2.3,0.0,122.0,0.0
Pete Lammons,GNB,TE,29.0,12,0,0,0,0,0,0,0,0,0.0,0,1,19,19.0,0,0,0,0,0.0,0.0,2.0,2.9,2.9,2.4,0.0,47.0,0.0
Todd Snyder,ATL,WR,24.0,14,1,0,0,0,0,0,0,0,0.0,0,1,19,19.0,0,0,0,0,0.0,0.0,2.0,2.9,2.9,2.4,0.0,84.0,0.0
Tom Sullivan,PHI,RB,22.0,12,0,0,0,0,0,0,13,13,1.0,0,4,17,4.25,0,1,0,0,0.0,0.0,2.0,6.0,6.5,4.0,0.0,121.0,0.0
Tom Woodeshick,STL,RB,31.0,4,0,0,0,0,0,0,5,14,2.8,0,1,2,2.0,0,0,0,0,0.0,0.0,2.0,2.6,2.6,2.1,0.0,124.0,0.0
Mickey Zofko,DET,RB,23.0,14,1,0,0,0,0,0,7,28,4.0,0,2,14,7.0,0,3,0,0,0.0,0.0,2.0,4.2,5.7,3.2,0.0,120.0,0.0
Rocky Bleier,PIT,RB,26.0,14,0,0,0,0,0,0,1,17,17.0,0,0,0,0.0,0,1,0,0,0.0,0.0,1.0,0.7,1.2,0.7,0.0,131.0,0.0
Drew Buie,CIN,WR,25.0,4,0,0,0,0,0,0,0,0,0.0,0,1,5,5.0,0,0,0,0,0.0,0.0,1.0,1.5,1.5,1.0,0.0,90.0,0.0
Steve Conley,2TM,RB,23.0,8,0,0,0,0,0,0,3,8,2.67,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.8,0.8,0.8,0.0,130.0,0.0
Mike Ernst,DEN,QB,22.0,1,0,1,4,10,0,0,1,4,4.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.8,0.8,0.8,0.0,51.0,0.0
Ron Lamb,ATL,RB,29.0,7,0,0,0,0,0,0,0,0,0.0,0,1,10,10.0,0,0,0,0,0.0,0.0,1.0,2.0,2.0,1.5,0.0,129.0,0.0
Billy Lefear,CLE,RB,22.0,9,0,0,0,0,0,0,3,6,2.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.6,0.6,0.6,0.0,132.0,0.0
George Nock,WAS,RB,26.0,7,0,0,0,0,0,0,6,22,3.67,0,0,0,0.0,0,1,0,0,0.0,0.0,1.0,1.2,1.7,1.2,0.0,127.0,0.0
Tom Nowatzke,BAL,RB,30.0,6,0,0,0,0,0,0,3,11,3.67,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,1.1,1.1,1.1,0.0,128.0,0.0
Joe Reed,SFO,QB,24.0,9,0,0,0,0,0,0,4,22,5.5,0,0,0,0.0,0,1,0,0,0.0,0.0,1.0,1.2,1.7,1.2,0.0,50.0,0.0
Dan Reeves,DAL,RB,28.0,14,0,0,2,0,0,0,3,14,4.67,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,1.4,1.4,1.4,0.0,126.0,0.0
Gloster Richardson,CLE,WR,30.0,7,0,0,0,0,0,0,0,0,0.0,0,1,7,7.0,0,0,0,0,0.0,0.0,1.0,1.7,1.7,1.2,0.0,88.0,0.0
Bob Wallace,CHI,WR,27.0,14,0,0,0,0,0,0,0,0,0.0,0,1,9,9.0,0,0,0,0,0.0,0.0,1.0,1.9,1.9,1.4,0.0,86.0,0.0
Creston Whitaker,NOR,WR,25.0,2,1,0,0,0,0,0,0,0,0.0,0,1,6,6.0,0,0,0,0,0.0,0.0,1.0,1.6,1.6,1.1,0.0,89.0,0.0
Bob Wicks,STL,WR,22.0,9,0,0,0,0,0,0,0,0,0.0,0,1,8,8.0,0,0,0,0,0.0,0.0,1.0,1.8,1.8,1.3,0.0,87.0,0.0
John Andrews,SDG,TE,24.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0
Cookie Brinkman,CLE,WR,23.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0
