player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Marshawn Lynch,SEA,RB,25.0,15,15,0,2,0,0,0,285,1204,4.22,12,41.0,28,212,7.57,1,3,2,13,0.0,0.0,216.0,243.6,251.6,229.6,68.0,5.0,18.0
Percy Harvin,MIN,WR,23.0,16,14,0,0,0,0,0,52,345,6.63,2,121.0,87,967,11.11,6,2,2,9,0.0,0.0,181.0,268.2,276.2,224.7,66.0,7.0,19.0
Michael Turner,ATL,RB,29.0,16,15,0,0,0,0,0,301,1340,4.45,11,26.0,17,168,9.88,0,3,2,11,0.0,0.0,213.0,229.8,237.8,221.3,65.0,6.0,20.0
Roddy White,ATL,WR,30.0,16,16,0,0,0,0,0,0,0,0.0,0,180.0,100,1296,12.96,8,0,0,8,0.0,0.0,178.0,277.6,280.6,227.6,62.0,8.0,21.0
Eli Manning,NYG,QB,30.0,16,16,359,589,4933,29,16,35,15,0.43,1,0.0,0,0,0.0,0,8,4,1,0.0,0.0,281.0,280.8,303.8,296.8,58.0,6.0,22.0
Mike Wallace,PIT,WR,25.0,16,14,0,0,0,0,0,5,57,11.4,0,114.0,72,1193,16.57,8,1,1,8,0.0,0.0,171.0,243.0,247.0,207.0,55.0,9.0,23.0
Vincent Jackson,SDG,WR,28.0,16,16,0,0,0,0,0,3,51,17.0,0,115.0,60,1106,18.43,9,0,0,9,0.0,0.0,170.0,229.7,232.7,199.7,54.0,10.0,24.0
Tony Romo,DAL,QB,31.0,16,16,346,522,4184,31,10,22,46,2.09,1,0.0,0,0,0.0,0,6,3,1,0.0,0.0,276.0,276.0,292.0,286.0,53.0,7.0,25.0
Matt Ryan,ATL,QB,26.0,16,16,347,566,4177,29,12,37,84,2.27,2,0.0,0,0,0.0,0,5,3,2,0.0,0.0,273.0,273.5,291.5,285.5,51.0,8.0,26.0
Hakeem Nicks,NYG,WR,23.0,15,15,0,0,0,0,0,0,0,0.0,0,133.0,76,1192,15.68,7,0,0,7,0.0,0.0,161.0,237.2,240.2,199.2,46.0,11.0,27.0
Marques Colston,NOR,WR,28.0,14,7,0,0,0,0,0,0,0,0.0,0,107.0,80,1143,14.29,8,1,1,8,0.0,0.0,160.0,240.3,244.3,200.3,45.0,12.0,28.0
Darren Sproles,NOR,RB,28.0,16,4,0,0,0,0,0,87,603,6.93,2,111.0,86,710,8.26,7,0,0,10,0.0,0.0,191.0,277.3,283.3,234.3,44.0,7.0,29.0
Adrian Peterson,MIN,RB,26.0,12,12,0,0,0,0,0,208,970,4.66,12,24.0,18,139,7.72,1,1,0,13,0.0,0.0,189.0,206.9,212.9,197.9,42.0,8.0,30.0
Brandon Marshall,MIA,WR,27.0,16,16,0,0,0,0,0,1,13,13.0,0,141.0,81,1214,14.99,6,1,1,6,0.0,0.0,157.0,237.7,241.7,197.2,41.0,13.0,31.0
Aaron Hernandez,NWE,TE,22.0,14,12,0,0,0,0,0,5,45,9.0,0,113.0,79,910,11.52,7,1,1,7,0.0,0.0,136.0,214.5,218.5,175.0,40.0,3.0,32.0
Ryan Mathews,SDG,RB,24.0,14,14,0,0,0,0,0,222,1091,4.91,6,59.0,50,455,9.1,0,5,2,6,0.0,0.0,187.0,236.6,244.6,211.6,39.0,9.0,33.0
Michael Bush,OAK,RB,27.0,16,9,0,0,0,0,0,256,977,3.82,7,47.0,37,418,11.3,1,1,1,8,0.0,0.0,186.0,222.5,229.5,204.0,38.0,10.0,34.0
AJ Green,CIN,WR,23.0,15,15,0,0,0,0,0,5,53,10.6,0,115.0,65,1057,16.26,7,1,0,7,0.0,0.0,153.0,218.0,221.0,185.5,37.0,14.0,35.0
Laurent Robinson,DAL,WR,26.0,14,4,0,0,0,0,0,0,0,0.0,0,80.0,54,858,15.89,11,0,0,11,0.0,0.0,152.0,205.8,208.8,178.8,36.0,15.0,36.0
Nate Washington,TEN,WR,28.0,16,15,0,0,0,0,0,2,5,2.5,1,121.0,74,1023,13.82,7,0,0,8,0.0,0.0,151.0,224.8,227.8,187.8,35.0,16.0,37.0
Steven Jackson,STL,RB,28.0,15,15,0,0,0,0,0,260,1145,4.4,5,58.0,42,333,7.93,1,2,1,6,0.0,0.0,182.0,223.8,230.8,202.8,34.0,11.0,38.0
Tony Gonzalez,ATL,TE,35.0,16,16,0,0,0,0,0,0,0,0.0,0,116.0,80,875,10.94,7,0,0,7,0.0,0.0,130.0,209.5,212.5,169.5,34.0,4.0,39.0
Greg Jennings,GNB,WR,28.0,13,13,0,0,0,0,0,0,0,0.0,0,101.0,67,949,14.16,9,0,0,9,0.0,0.0,149.0,215.9,218.9,182.4,33.0,17.0,40.0
Philip Rivers,SDG,QB,30.0,16,16,366,582,4624,27,20,26,36,1.38,1,0.0,0,0,0.0,0,9,5,1,0.0,1.0,255.0,254.6,282.6,274.6,32.0,9.0,41.0
Julio Jones,ATL,WR,22.0,13,13,0,0,0,0,0,6,56,9.33,0,95.0,54,959,17.76,8,1,1,8,0.0,0.0,148.0,201.5,205.5,174.5,32.0,18.0,42.0
Dwayne Bowe,KAN,WR,27.0,16,14,0,0,0,0,0,1,12,12.0,0,142.0,81,1159,14.31,5,1,0,5,0.0,0.0,147.0,228.1,231.1,187.6,32.0,19.0,43.0
Frank Gore,SFO,RB,28.0,16,15,0,0,0,0,0,282,1211,4.29,8,31.0,17,114,6.71,0,2,2,8,0.0,0.0,177.0,193.5,201.5,185.0,29.0,12.0,44.0
Reggie Bush,MIA,RB,26.0,15,15,0,0,0,0,0,216,1086,5.03,6,52.0,43,296,6.88,1,4,2,7,0.0,0.0,176.0,219.2,227.2,197.7,29.0,13.0,45.0
Jermichael Finley,GNB,TE,24.0,16,13,0,0,0,0,0,0,0,0.0,0,92.0,55,767,13.95,8,0,0,8,0.0,0.0,125.0,179.7,182.7,152.2,29.0,5.0,46.0
Dez Bryant,DAL,WR,23.0,15,13,0,0,0,0,0,1,5,5.0,0,103.0,63,928,14.73,9,3,2,9,0.0,0.0,143.0,206.3,211.3,174.8,28.0,20.0,47.0
Jason Witten,DAL,TE,29.0,16,16,0,0,0,0,0,0,0,0.0,0,117.0,79,942,11.92,5,1,0,5,0.0,0.0,124.0,203.2,206.2,163.7,28.0,6.0,48.0
Stevie Johnson,BUF,WR,25.0,16,16,0,0,0,0,0,0,0,0.0,0,134.0,76,1004,13.21,7,0,0,7,0.0,0.0,142.0,218.4,221.4,180.4,27.0,21.0,49.0
Antonio Gates,SDG,TE,31.0,13,13,0,0,0,0,0,0,0,0.0,0,88.0,64,778,12.16,7,0,0,7,0.0,0.0,120.0,183.8,186.8,151.8,24.0,7.0,50.0
Fred Jackson,BUF,RB,30.0,10,10,0,0,0,0,0,170,934,5.49,6,50.0,39,442,11.33,0,2,2,6,0.0,0.0,170.0,208.6,216.6,189.1,22.0,14.0,51.0
Chris Johnson,TEN,RB,26.0,16,16,0,0,0,0,0,262,1047,4.0,4,79.0,57,418,7.33,0,3,1,4,0.0,0.0,169.0,225.5,232.5,197.0,21.0,16.0,52.0
Matt Forte,CHI,RB,26.0,12,12,0,1,0,0,0,203,997,4.91,3,76.0,52,490,9.42,1,2,2,4,0.0,0.0,169.0,220.7,228.7,194.7,21.0,15.0,53.0
Beanie Wells,ARI,RB,23.0,14,14,0,0,0,0,0,245,1047,4.27,10,16.0,10,52,5.2,0,4,2,10,0.0,0.0,166.0,175.9,180.9,170.9,19.0,17.0,54.0
Antonio Brown,PIT,WR,23.0,16,3,0,0,0,0,0,7,41,5.86,0,124.0,69,1108,16.06,2,0,0,3,0.0,0.0,133.0,201.9,204.9,167.4,17.0,22.0,55.0
Vernon Davis,SFO,TE,27.0,16,16,0,0,0,0,0,2,-5,-2.5,0,95.0,67,792,11.82,6,3,1,6,0.0,0.0,113.0,179.7,183.7,146.2,17.0,8.0,56.0
Shonn Greene,NYJ,RB,26.0,16,15,0,0,0,0,0,253,1054,4.17,6,41.0,30,211,7.03,0,1,0,6,0.0,0.0,163.0,192.5,198.5,177.5,15.0,18.0,57.0
Brent Celek,PHI,TE,26.0,16,16,0,0,0,0,0,0,0,0.0,0,98.0,62,811,13.08,5,0,0,5,0.0,0.0,111.0,173.1,176.1,142.1,15.0,9.0,58.0
Mark Sanchez,NYJ,QB,25.0,16,16,308,543,3474,26,18,37,103,2.78,6,0.0,0,0,0.0,0,10,8,6,0.0,0.0,237.0,237.3,269.3,255.3,14.0,10.0,59.0
Pierre Garcon,IND,WR,25.0,16,16,0,0,0,0,0,4,28,7.0,0,134.0,70,947,13.53,6,2,2,6,0.0,0.0,130.0,199.5,204.5,164.5,14.0,24.0,60.0
Torrey Smith,BAL,WR,22.0,16,14,0,0,0,0,0,4,39,9.75,0,95.0,50,841,16.82,7,1,0,7,0.0,0.0,130.0,180.0,183.0,155.0,14.0,23.0,61.0
Dustin Keller,NYJ,TE,27.0,16,12,0,0,0,0,0,0,0,0.0,0,115.0,65,815,12.54,5,1,1,5,0.0,0.0,110.0,174.5,178.5,142.0,14.0,10.0,62.0
Rashard Mendenhall,PIT,RB,24.0,15,15,0,0,0,0,0,228,928,4.07,9,28.0,18,154,8.56,0,1,1,9,0.0,0.0,160.0,178.2,185.2,169.2,13.0,19.0,63.0
Brandon Pettigrew,DET,TE,26.0,16,16,0,0,0,0,0,0,0,0.0,0,126.0,83,777,9.36,5,0,0,5,0.0,0.0,108.0,190.7,193.7,149.2,12.0,11.0,64.0
Ahmad Bradshaw,NYG,RB,25.0,12,9,0,0,0,0,0,171,659,3.85,9,44.0,34,267,7.85,2,1,1,11,1.0,0.0,159.0,192.6,199.6,175.6,11.0,20.0,65.0
Brandon Lloyd,2TM,WR,30.0,15,14,0,1,0,0,0,0,0,0.0,0,148.0,70,966,13.8,5,1,0,5,0.0,0.0,127.0,196.6,199.6,161.6,11.0,25.0,66.0
Michael Vick,PHI,QB,31.0,13,13,253,423,3303,18,14,76,589,7.75,1,0.0,0,0,0.0,0,10,4,1,0.0,0.0,233.0,233.0,257.0,247.0,10.0,11.0,67.0
DeSean Jackson,PHI,WR,25.0,15,15,0,0,0,0,0,7,41,5.86,0,104.0,58,961,16.57,4,1,0,4,0.0,0.0,124.0,182.2,185.2,153.2,9.0,26.0,68.0
Jabar Gaffney,WAS,WR,31.0,16,15,0,0,0,0,0,0,0,0.0,0,114.0,68,947,13.93,5,1,1,5,0.0,0.0,123.0,190.7,194.7,156.7,7.0,27.0,69.0
Willis McGahee,DEN,RB,30.0,15,14,0,0,0,0,0,249,1199,4.82,4,20.0,12,51,4.25,1,4,3,5,1.0,0.0,151.0,163.0,169.0,157.0,4.0,21.0,70.0
Darrius HeywardBey,OAK,WR,24.0,15,14,0,0,0,0,0,0,0,0.0,0,115.0,64,975,15.23,4,1,1,4,0.0,0.0,120.0,183.5,187.5,151.5,4.0,29.0,71.0
Reggie Wayne,IND,WR,33.0,16,16,0,0,0,0,0,0,0,0.0,0,132.0,75,960,12.8,4,0,0,4,0.0,0.0,120.0,195.0,198.0,157.5,4.0,28.0,72.0
Mike Tolbert,SDG,RB,26.0,15,1,0,0,0,0,0,121,490,4.05,8,79.0,54,433,8.02,2,2,1,10,0.0,0.0,150.0,204.3,211.3,177.3,3.0,22.0,73.0
BenJarvus GreenEllis,NWE,RB,26.0,16,6,0,0,0,0,0,181,667,3.69,11,13.0,9,159,17.67,0,0,0,11,0.0,0.0,149.0,157.6,163.6,153.1,1.0,23.0,74.0
Ryan Fitzpatrick,BUF,QB,29.0,16,16,353,569,3832,24,23,56,215,3.84,0,0.0,0,0,0.0,0,7,2,0,1.0,0.0,223.0,222.8,253.8,245.8,0.0,12.0,75.0
Ben Roethlisberger,PIT,QB,29.0,15,15,324,513,4077,21,14,31,70,2.26,0,0.0,0,0,0.0,0,8,5,0,0.0,0.0,216.0,216.1,238.1,230.1,0.0,13.0,76.0
Alex Smith,SFO,QB,27.0,16,16,273,445,3144,17,5,52,179,3.44,2,0.0,0,0,0.0,0,7,2,2,0.0,1.0,212.0,211.7,224.7,216.7,0.0,14.0,77.0
Andy Dalton,CIN,QB,24.0,16,16,300,516,3398,20,13,37,152,4.11,1,1.0,0,0,0.0,0,4,2,1,0.0,0.0,207.0,207.1,228.1,220.1,0.0,15.0,78.0
Josh Freeman,TAM,QB,23.0,15,15,346,551,3592,16,22,55,238,4.33,4,1.0,0,-4,0.0,0,9,5,4,0.0,2.0,205.0,205.1,238.1,227.1,0.0,16.0,0.0
Joe Flacco,BAL,QB,26.0,16,16,312,542,3610,20,12,39,88,2.26,1,1.0,1,-8,-8.0,0,11,6,1,0.0,0.0,202.0,203.4,224.4,214.9,0.0,17.0,0.0
Tim Tebow,DEN,QB,24.0,14,11,126,271,1729,12,6,122,660,5.41,6,0.0,0,0,0.0,0,13,6,6,2.0,0.0,199.0,199.2,217.2,205.2,0.0,18.0,0.0
Matt Hasselbeck,TEN,QB,36.0,16,16,319,518,3571,18,14,20,52,2.6,0,0.0,0,0,0.0,0,4,1,0,0.0,0.0,190.0,190.0,208.0,204.0,0.0,19.0,0.0
Tarvaris Jackson,SEA,QB,28.0,15,14,271,450,3091,14,13,40,108,2.7,1,0.0,0,0,0.0,0,9,4,1,0.0,0.0,162.0,162.4,185.4,175.4,0.0,20.0,0.0
Matt Moore,MIA,QB,27.0,13,12,210,347,2497,16,9,32,65,2.03,2,0.0,0,0,0.0,0,14,1,2,0.0,0.0,162.0,162.4,175.4,171.4,0.0,21.0,0.0
Colt McCoy,CLE,QB,25.0,13,13,265,463,2733,14,11,61,212,3.48,0,1.0,1,-5,-5.0,0,11,2,0,0.0,0.0,160.0,161.0,180.0,171.5,0.0,22.0,0.0
Matt Schaub,HOU,QB,30.0,10,10,178,292,2479,15,6,15,9,0.6,2,0.0,0,0,0.0,0,3,1,2,0.0,0.0,158.0,158.1,168.1,164.1,0.0,23.0,0.0
Rex Grossman,WAS,QB,31.0,13,13,265,458,3151,16,20,20,11,0.55,1,0.0,0,0,0.0,0,8,4,1,0.0,0.0,149.0,149.1,176.1,169.1,0.0,24.0,0.0
Cedric Benson,CIN,RB,29.0,15,15,0,0,0,0,0,273,1067,3.91,6,22.0,15,82,5.47,0,5,2,6,0.0,0.0,147.0,161.9,166.9,154.4,0.0,25.0,0.0
Jonathan Stewart,CAR,RB,24.0,16,3,0,0,0,0,0,142,761,5.36,4,61.0,47,413,8.79,1,1,0,5,0.0,0.0,147.0,194.4,200.4,170.9,0.0,24.0,0.0
DeAngelo Williams,CAR,RB,28.0,16,14,0,0,0,0,0,155,836,5.39,7,25.0,16,135,8.44,0,0,0,7,0.0,0.0,139.0,155.1,161.1,147.1,0.0,26.0,0.0
Jay Cutler,CHI,QB,28.0,10,10,182,314,2319,13,7,18,55,3.06,1,0.0,0,0,0.0,0,7,3,1,0.0,0.0,136.0,136.3,149.3,143.3,0.0,25.0,0.0
Carson Palmer,OAK,QB,32.0,10,9,199,328,2753,13,16,16,20,1.25,1,0.0,0,0,0.0,0,2,1,1,0.0,0.0,136.0,136.1,156.1,152.1,0.0,26.0,0.0
Pierre Thomas,NOR,RB,27.0,16,7,0,0,0,0,0,110,562,5.11,5,59.0,50,425,8.5,1,1,1,6,0.0,0.0,133.0,182.7,189.7,157.7,0.0,27.0,0.0
Ben Tate,HOU,RB,23.0,15,2,0,0,0,0,0,175,942,5.38,4,19.0,13,98,7.54,0,4,3,4,0.0,0.0,122.0,135.0,141.0,128.5,0.0,28.0,0.0
Brandon Jacobs,NYG,RB,29.0,14,6,0,0,0,0,0,152,571,3.76,7,23.0,15,128,8.53,1,3,0,8,1.0,0.0,120.0,134.9,140.9,127.4,0.0,30.0,0.0
DeMarco Murray,DAL,RB,23.0,13,7,0,0,0,0,0,164,897,5.47,2,35.0,26,183,7.04,0,1,0,2,0.0,0.0,120.0,146.0,152.0,133.0,0.0,29.0,0.0
CJ Spiller,BUF,RB,24.0,16,11,0,0,0,0,0,107,561,5.24,4,54.0,39,269,6.9,2,2,0,6,0.0,0.0,119.0,158.0,164.0,138.5,0.0,31.0,0.0
Christian Ponder,MIN,QB,23.0,11,10,158,291,1853,13,13,28,219,7.82,0,0.0,0,0,0.0,0,6,2,0,0.0,0.0,118.0,118.0,139.0,131.0,0.0,27.0,0.0
LeGarrette Blount,TAM,RB,25.0,14,14,0,0,0,0,0,184,781,4.24,5,25.0,15,148,9.87,0,5,3,5,0.0,0.0,117.0,131.9,140.9,124.4,0.0,32.0,0.0
Malcom Floyd,SDG,WR,30.0,12,9,0,0,0,0,0,0,0,0.0,0,70.0,43,856,19.91,5,0,0,5,0.0,0.0,116.0,158.6,161.6,137.1,0.0,30.0,0.0
Blaine Gabbert,JAX,QB,22.0,15,14,210,413,2214,12,11,48,98,2.04,0,0.0,0,0,0.0,0,14,4,0,0.0,0.0,116.0,116.4,134.4,127.4,0.0,28.0,0.0
Roy Helu,WAS,RB,23.0,15,5,0,0,0,0,0,151,640,4.24,2,59.0,49,379,7.73,1,2,2,3,0.0,0.0,116.0,164.9,172.9,140.4,0.0,33.0,0.0
Lance Moore,NOR,WR,28.0,14,7,0,0,0,0,0,0,0,0.0,0,73.0,52,627,12.06,8,0,0,8,2.0,0.0,115.0,166.7,169.7,140.7,0.0,31.0,0.0
Michael Crabtree,SFO,WR,24.0,15,14,0,0,0,0,0,1,6,6.0,0,115.0,72,874,12.14,4,0,0,4,1.0,0.0,114.0,186.0,189.0,150.0,0.0,33.0,0.0
Santonio Holmes,NYJ,WR,27.0,16,16,0,0,0,0,0,3,27,9.0,0,101.0,51,654,12.82,8,2,1,8,0.0,0.0,114.0,165.1,169.1,139.6,0.0,32.0,0.0
Jeremy Maclin,PHI,WR,23.0,13,13,0,0,0,0,0,1,1,1.0,0,96.0,63,859,13.63,5,1,1,5,0.0,0.0,114.0,177.0,181.0,145.5,0.0,34.0,0.0
Eric Decker,DEN,WR,24.0,16,13,0,1,0,0,0,1,1,1.0,0,96.0,44,612,13.91,8,1,1,9,0.0,0.0,113.0,157.3,161.3,135.3,0.0,35.0,0.0
Plaxico Burress,NYJ,WR,34.0,16,13,0,0,0,0,0,0,0,0.0,0,96.0,45,612,13.6,8,0,0,8,0.0,0.0,109.0,154.2,157.2,131.7,0.0,36.0,0.0
Anquan Boldin,BAL,WR,31.0,14,14,0,0,0,0,0,0,0,0.0,0,106.0,57,887,15.56,3,0,0,3,0.0,0.0,107.0,163.7,166.7,135.2,0.0,37.0,0.0
James Jones,GNB,WR,27.0,16,0,0,0,0,0,0,0,0,0.0,0,55.0,38,635,16.71,7,1,0,7,0.0,0.0,106.0,143.5,146.5,124.5,0.0,38.0,0.0
Darren McFadden,OAK,RB,24.0,7,7,0,0,0,0,0,113,614,5.43,4,23.0,19,154,8.11,1,1,1,5,0.0,0.0,105.0,123.8,130.8,114.3,0.0,34.0,0.0
Denarius Moore,OAK,WR,23.0,13,10,0,0,0,0,0,5,61,12.2,1,76.0,33,618,18.73,5,1,0,6,0.0,0.0,104.0,136.9,139.9,120.4,0.0,39.0,0.0
Doug Baldwin,SEA,WR,23.0,16,1,0,0,0,0,0,1,-2,-2.0,0,85.0,51,788,15.45,4,0,0,4,0.0,0.0,103.0,153.6,156.6,128.1,0.0,40.0,0.0
Donald Brown,IND,RB,24.0,16,2,0,0,0,0,0,134,645,4.81,5,19.0,16,86,5.38,0,0,0,5,0.0,0.0,103.0,119.1,122.1,111.1,0.0,35.0,0.0
John Skelton,ARI,QB,23.0,8,7,151,275,1913,11,14,28,128,4.57,0,0.0,0,0,0.0,0,4,1,0,0.0,0.0,103.0,103.3,124.3,117.3,0.0,29.0,0.0
Miles Austin,DAL,WR,27.0,10,10,0,0,0,0,0,2,3,1.5,0,73.0,43,579,13.47,7,1,0,7,0.0,0.0,100.0,143.2,146.2,121.7,0.0,41.0,0.0
Deion Branch,NWE,WR,32.0,15,15,0,0,0,0,0,0,0,0.0,0,90.0,51,702,13.76,5,0,0,5,0.0,0.0,100.0,151.2,154.2,125.7,0.0,42.0,0.0
Nate Burleson,DET,WR,30.0,16,11,0,0,0,0,0,11,85,7.73,0,110.0,73,757,10.37,3,1,1,3,0.0,0.0,100.0,173.2,177.2,136.7,0.0,43.0,0.0
Robert Meachem,NOR,WR,27.0,16,8,0,0,0,0,0,4,18,4.5,0,60.0,40,620,15.5,6,0,0,6,0.0,0.0,100.0,139.8,142.8,119.8,0.0,45.0,0.0
Titus Young,DET,WR,22.0,16,9,0,0,0,0,0,2,15,7.5,0,86.0,48,607,12.65,6,1,0,6,1.0,0.0,100.0,148.2,151.2,124.2,0.0,44.0,0.0
Early Doucet,ARI,WR,26.0,16,6,0,0,0,0,0,0,0,0.0,0,97.0,54,689,12.76,5,1,0,5,0.0,0.0,99.0,152.9,155.9,125.9,0.0,46.0,0.0
Ryan Grant,GNB,RB,29.0,15,14,0,0,0,0,0,134,559,4.17,2,24.0,19,268,14.11,1,1,1,3,0.0,0.0,99.0,117.7,124.7,108.2,0.0,36.0,0.0
Kevin Kolb,ARI,QB,27.0,9,9,146,253,1955,9,8,17,65,3.82,0,0.0,0,0,0.0,0,8,3,0,0.0,0.0,99.0,98.7,112.7,106.7,0.0,30.0,0.0
Jerome Simpson,CIN,WR,25.0,16,14,0,0,0,0,0,0,0,0.0,0,105.0,50,725,14.5,4,0,0,4,0.0,0.0,97.0,146.5,149.5,121.5,0.0,47.0,0.0
Matt Cassel,KAN,QB,29.0,9,9,160,269,1713,10,9,25,99,3.96,0,1.0,1,-4,-4.0,0,5,2,0,0.0,0.0,96.0,97.0,111.0,105.5,0.0,31.0,0.0
Fred Davis,WAS,TE,25.0,12,12,0,0,0,0,0,0,0,0.0,0,88.0,59,796,13.49,3,1,1,3,0.0,0.0,96.0,154.6,158.6,125.1,0.0,13.0,0.0
Toby Gerhart,MIN,RB,24.0,16,5,0,0,0,0,0,109,531,4.87,1,28.0,23,190,8.26,3,1,0,4,0.0,0.0,96.0,119.1,125.1,107.6,0.0,37.0,0.0
David Nelson,BUF,TE,25.0,16,13,0,0,0,0,0,0,0,0.0,0,97.0,61,658,10.79,5,0,0,5,0.0,0.0,96.0,156.8,159.8,126.3,0.0,12.0,0.0
Jermaine Gresham,CIN,TE,23.0,14,13,0,0,0,0,0,0,0,0.0,0,92.0,56,596,10.64,6,1,1,6,0.0,0.0,94.0,149.6,153.6,121.6,0.0,14.0,0.0
Kevin Smith,DET,RB,25.0,7,4,0,0,0,0,0,72,356,4.94,4,28.0,22,179,8.14,3,1,1,7,0.0,0.0,94.0,115.5,122.5,104.5,0.0,38.0,0.0
Steve Breaston,KAN,WR,28.0,16,13,0,0,0,0,0,1,25,25.0,0,98.0,61,785,12.87,2,0,0,2,0.0,0.0,93.0,154.0,157.0,123.5,0.0,48.0,0.0
LaDainian Tomlinson,NYJ,RB,32.0,14,1,0,0,0,0,0,75,280,3.73,1,61.0,42,449,10.69,2,0,0,3,0.0,0.0,91.0,132.9,138.9,111.9,0.0,39.0,0.0
Mike Williams,TAM,WR,24.0,16,15,0,0,0,0,0,1,3,3.0,0,124.0,65,771,11.86,3,2,2,3,0.0,0.0,91.0,156.4,161.4,123.9,0.0,49.0,0.0
Jared Cook,TEN,TE,24.0,16,5,0,0,0,0,0,0,0,0.0,0,81.0,49,759,15.49,3,2,2,3,0.0,0.0,90.0,138.9,143.9,114.4,0.0,16.0,0.0
Dexter McCluster,KAN,WR,22.0,16,4,0,0,0,0,0,114,516,4.53,1,64.0,46,328,7.13,1,4,3,2,0.0,0.0,90.0,136.4,145.4,113.4,0.0,50.0,0.0
