Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Byron Walker,SEA,WR,24,16,0,0,0,0,0,0,0,0,,0,13,236,18.15,1,0,,1,,,30,42.6,45.6,36.1,,84,
Joe Washington,WAS,RB,31,7,0,0,1,0,0,0,56,192,3.43,1,13,74,5.69,0,3,,1,,,30,42.6,47.1,36.1,,85,
Derrick Gaffney,NYJ,WR,29,12,7,0,0,0,0,0,0,0,,0,19,285,15.00,0,0,,0,,,29,47.5,50.5,38.0,,87,
Rodney Holman,CIN,TE,24,16,2,0,0,0,0,0,0,0,,0,21,239,11.38,1,1,,1,,,29,49.9,53.4,39.4,,35,
Steve Kreider,CIN,WR,26,16,3,0,0,0,0,0,0,0,,0,20,243,12.15,1,1,,1,,,29,49.3,52.8,39.3,,86,
Barry Redden,RAM,FB,24,14,0,0,0,0,0,0,45,247,5.49,0,4,39,9.75,0,0,,0,,,29,32.6,35.6,30.6,,86,
Vyto Kab,PHI,TE,25,16,3,0,0,0,0,0,0,0,,0,9,102,11.33,3,0,,3,,,28,37.2,40.2,32.7,,37,
Oliver Luck,HOU,QB,24,4,0,22,36,256,2,1,10,75,7.50,1,0,0,,0,2,,1,,,28,27.7,29.7,28.7,,46,
Calvin Thomas,CHI,RB,24,16,0,0,0,0,0,0,40,186,4.65,1,9,39,4.33,0,1,,1,,,28,36.5,40.0,32.0,,88,
Otis Wonsley,WAS,RB,27,16,0,0,0,0,0,0,18,38,2.11,4,0,0,,0,0,,4,,,28,27.8,27.8,27.8,,87,
Dave Young,IND,TE,25,13,9,0,0,0,0,0,0,0,,0,14,164,11.71,2,0,,2,,,28,42.4,45.4,35.4,,36,
Tyrone Anthony,NOR,RB,22,15,0,0,0,0,0,0,20,105,5.25,1,12,113,9.42,0,1,,1,,,27,38.8,45.3,32.8,,92,
Steve Bryant,HOU,WR,25,14,4,0,0,0,0,0,0,0,,0,19,278,14.63,0,1,,0,,,27,45.8,49.3,36.3,,88,
Zachary Dixon,SEA,RB,28,13,2,0,0,0,0,0,52,149,2.87,2,2,6,3.00,0,1,,2,,,27,28.5,32.0,27.5,,93,
Anthony Hancock,KAN,WR,24,14,0,0,0,0,0,0,0,0,,0,10,217,21.70,1,1,,1,,,27,36.7,40.2,31.7,,89,
Harry Holt,CLE,TE,27,12,8,0,0,0,0,0,1,12,12.00,0,20,261,13.05,0,0,,0,,,27,47.3,50.3,37.3,,38,
Lionel James,SDG,RB,22,16,2,0,2,0,0,1,25,115,4.60,0,23,206,8.96,0,9,,1,,,27,50.1,61.6,39.6,,89,
Alvin Moore,IND,RB,25,13,2,0,1,0,0,0,38,127,3.34,2,9,52,5.78,0,3,,2,,,27,35.9,40.4,31.4,,90,
Robb Riddick,BUF,RB,27,16,0,0,0,0,0,0,3,3,1.00,0,23,276,12.00,0,1,,0,,,27,49.9,53.4,38.4,,91,
Mike Tice,SEA,TE,25,16,8,0,0,0,0,0,0,0,,0,8,90,11.25,3,0,,3,,,27,35.0,35.0,31.0,,39,
Matt Bouza,IND,WR,25,16,4,0,0,0,0,0,0,0,,0,22,270,12.27,0,1,,0,,,26,48.0,51.5,37.0,,91,
Bernard Henry,IND,WR,24,14,0,0,0,0,0,0,0,0,,0,11,139,12.64,2,0,,2,,,26,36.9,39.9,31.4,,92,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melvin Hoover,PHI,WR,25,12,1,0,0,0,0,0,0,0,,0,6,143,23.83,2,0,,2,,,26,32.3,35.3,29.3,,90,
Willis Adams,CLE,WR,28,16,0,0,0,0,0,0,0,0,,0,21,261,12.43,0,1,,0,,,25,46.1,49.6,35.6,,93,
Cliff Benson,ATL,TE,23,16,16,0,0,0,0,0,3,8,2.67,0,26,244,9.38,0,0,,0,,,25,51.2,54.2,38.2,,40,
Gene Lang,DEN,RB,22,16,0,0,0,0,0,0,8,42,5.25,2,4,24,6.00,1,0,,3,,,25,28.6,28.6,26.6,,94,
Rob Rubick,DET,TE,24,16,9,0,0,0,0,0,0,0,,0,14,188,13.43,1,0,,1,,,25,38.8,41.8,31.8,,41,
Derrick Harmon,SFO,RB,21,16,0,0,2,0,0,0,39,192,4.92,1,1,2,2.00,0,1,,1,,,24,25.4,28.9,24.9,,95,
Floyd Hodge,ATL,WR,25,12,1,0,0,0,0,0,2,17,8.50,0,24,234,9.75,0,1,,0,,,24,48.1,51.6,36.1,,94,
Archie Manning,MIN,QB,35,6,2,52,94,545,2,3,11,42,3.82,0,0,0,,0,4,,0,,,24,24.0,32.0,27.0,,47,
Jeff Moore,WAS,RB,28,7,0,0,0,0,0,0,3,13,4.33,0,17,115,6.76,2,1,,2,,,24,40.8,44.3,32.3,,96,
Mike Mularkey,MIN,TE,23,16,2,0,0,0,0,0,0,0,,0,14,134,9.57,2,1,,2,,,24,38.4,41.9,31.4,,42,
Clarence Weathers,NWE,WR,22,9,0,0,0,0,0,0,0,0,,0,8,115,14.38,2,0,,2,,,24,31.5,34.5,27.5,,95,
Bruce Davis,CLE,WR,21,14,1,0,0,0,0,0,1,6,6.00,0,7,119,17.00,2,2,,2,,,23,29.5,33.5,26.0,,96,
Randy Love,STL,RB,28,16,1,0,0,0,0,0,25,90,3.60,1,7,33,4.71,1,1,,2,,,23,30.3,30.8,26.8,,97,
Randall Morris,SEA,RB,23,10,2,0,0,0,0,0,58,189,3.26,0,9,61,6.78,0,2,,0,,,23,32.0,36.0,27.5,,98,
Allen Rice,MIN,RB,22,14,0,0,0,0,0,0,14,58,4.14,1,4,59,14.75,1,1,,2,,,23,26.7,27.2,24.7,,99,
Mike Guman,RAM,FB,26,16,13,0,0,0,0,0,1,2,2.00,0,19,161,8.47,0,0,,1,,,22,41.3,44.3,31.8,,100,
Matt Kofler,BUF,QB,25,16,0,33,93,432,2,5,10,80,8.00,0,0,0,,0,1,,0,,,22,22.3,30.8,27.3,,48,
Booker Moore,BUF,FB,25,15,15,0,0,0,0,0,24,84,3.50,0,33,172,5.21,0,4,,0,,,22,54.6,59.6,38.1,,101,
Glenn Dennison,NYJ,TE,23,16,9,0,0,0,0,0,1,4,4.00,0,16,141,8.81,1,0,,1,,,21,36.5,39.5,28.5,,44,
Mike McCloskey,HOU,TE,23,15,0,0,0,0,0,0,0,0,,0,9,152,16.89,1,0,,1,,,21,30.2,33.2,25.7,,43,
Jesse Bendross,SDG,WR,22,16,0,0,0,0,0,0,0,0,,0,16,213,13.31,0,1,,0,,,20,36.3,39.8,28.3,,97,
Harlan Huckleby,GNB,RB,27,16,0,0,0,0,0,0,35,145,4.14,0,8,65,8.13,0,1,,0,,,20,28.0,31.5,24.0,,102,
Greg LaFleur,STL,TE,26,16,5,0,0,0,0,0,0,0,,0,17,198,11.65,0,0,,0,,,20,36.8,39.8,28.3,,45,
Del Rodgers,GNB,RB,24,14,0,0,0,0,0,0,25,94,3.76,0,5,56,11.20,0,1,,1,,,20,25.0,25.5,22.5,,103,
Butch Woolfolk,NYG,RB,24,15,8,0,0,0,0,0,40,92,2.30,1,9,53,5.89,0,1,,1,,,20,28.5,29.0,24.0,,104,
Ray Alexander,DEN,WR,22,8,0,0,0,0,0,0,0,0,,0,8,132,16.50,1,0,,1,,,19,27.2,30.2,23.2,,98,
Dwight Collins,MIN,WR,23,16,1,0,0,0,0,0,3,-14,-4.67,0,11,143,13.00,1,0,,1,,,19,29.9,32.9,24.4,,99,
Carl Monroe,SFO,RB,24,16,0,0,0,0,0,0,3,13,4.33,0,11,139,12.64,1,2,,1,,,19,30.2,34.2,24.7,,105,
Don Warren,WAS,TE,28,16,16,0,0,0,0,0,0,0,,0,18,192,10.67,0,0,,0,,,19,37.2,40.2,28.2,,46,
Bruce Harper,NYJ,RB,29,4,0,0,0,0,0,0,10,48,4.80,1,5,71,14.20,0,0,,1,,,18,22.9,22.9,20.4,,106,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark McGrath,WAS,WR,27,13,2,0,0,0,0,0,0,0,,0,10,118,11.80,1,0,,1,,,18,27.8,30.8,22.8,,100,
James Wright,DEN,TE,28,16,9,0,0,0,0,0,0,0,,0,11,118,10.73,1,0,,1,,,18,28.8,31.8,23.3,,47,
Pat Dunsmore,CHI,TE,25,11,0,0,0,0,0,0,0,0,,0,9,106,11.78,1,0,,1,,,17,25.6,28.6,21.1,,49,
Irving Fryar,NWE,WR,22,14,3,0,0,0,0,0,2,-11,-5.50,0,11,164,14.91,1,4,,1,,,17,28.3,33.3,22.8,,101,
Dennis Gentry,CHI,RB,25,16,0,0,0,0,0,0,21,79,3.76,1,4,29,7.25,0,0,,1,,,17,20.8,20.8,18.8,,109,
Franco Harris,SEA,FB,34,8,6,0,0,0,0,0,68,170,2.50,0,1,3,3.00,0,0,,0,,,17,18.3,21.3,17.8,,107,
Willard Harrell,STL,RB,32,16,0,0,0,0,0,0,6,7,1.17,1,14,106,7.57,0,0,,1,,,17,31.3,34.3,24.3,,108,
Clint Sampson,DEN,WR,23,12,3,0,0,0,0,0,0,0,,0,9,123,13.67,1,1,,1,,,17,26.3,29.8,21.8,,102,
Virgil Seay,2TM,WR,26,14,2,0,0,0,0,0,0,0,,0,9,111,12.33,1,0,,1,,,17,26.1,29.1,21.6,,103,
Tim Sherwin,IND,TE,26,16,8,0,0,0,0,0,0,0,,0,11,169,15.36,0,0,,0,,,17,27.9,30.9,22.4,,48,
Walt Arnold,2TM,TE,26,14,4,0,0,0,0,0,0,0,,0,11,95,8.64,1,0,,1,,,16,26.5,26.5,21.0,,50,
George Wonsley,IND,RB,24,14,0,0,0,0,0,0,37,111,3.00,0,9,47,5.22,0,0,,0,,,16,24.8,27.8,20.3,,110,
Dexter Bussey,DET,RB,32,16,3,0,0,0,0,0,32,91,2.84,0,9,63,7.00,0,0,,0,,,15,24.4,24.4,19.9,,111,
Dave Casper,RAI,TE,32,7,0,0,0,0,0,0,0,0,,0,4,29,7.25,2,0,,2,,,15,18.9,18.9,16.9,,51,
Steve Grogan,NWE,QB,31,3,3,32,68,444,3,6,7,12,1.71,0,0,0,,0,4,,0,,,15,15.0,26.0,21.0,,49,
Eric Mullins,HOU,WR,22,13,1,0,0,0,0,0,1,0,0.00,0,6,85,14.17,1,0,,1,,,15,20.5,20.5,17.5,,104,
Jewerl Thomas,SDG,RB,27,7,0,0,0,0,0,0,14,43,3.07,2,0,0,,0,1,,2,,,15,15.3,15.8,15.3,,112,
Van Williams,BUF,RB,25,16,0,0,0,0,0,0,18,51,2.83,0,5,46,9.20,1,1,,1,,,15,19.7,20.2,17.2,,113,
Brad Anderson,CHI,WR,23,13,3,0,0,0,0,0,0,0,,0,3,77,25.67,1,0,,1,,,14,16.7,16.7,15.2,,105,
Junior Miller,NOR,TE,27,15,0,0,0,0,0,0,0,0,,0,8,81,10.13,1,0,,1,,,14,22.1,22.1,18.1,,52,
Danny Pittman,STL,WR,26,10,0,0,0,0,0,0,0,0,,0,10,145,14.50,0,1,,0,,,14,23.5,27.0,18.5,,106,
Jack Thompson,TAM,QB,28,5,3,25,52,337,2,5,5,35,7.00,0,0,0,,0,1,,0,,,14,14.0,22.5,19.0,,50,
Isaac Curtis,CIN,WR,34,16,13,0,0,0,0,0,0,0,,0,12,135,11.25,0,1,,0,,,13,24.5,28.0,18.5,,109,
Greg Hawthorne,NWE,RB,28,14,1,0,0,0,0,0,0,0,,0,7,127,18.14,0,0,,0,,,13,19.7,22.7,16.2,,115,
James Jones,DAL,RB,26,9,0,0,0,0,0,0,8,13,1.63,0,7,57,8.14,1,0,,1,,,13,20.0,20.0,16.5,,114,
Mike Martin,CIN,WR,24,15,0,0,0,0,0,0,1,3,3.00,0,11,164,14.91,0,4,,0,,,13,23.7,28.7,18.2,,108,
Phil McConkey,NYG,WR,27,13,0,0,0,0,0,0,0,0,,0,8,154,19.25,0,2,,0,,,13,21.4,25.4,17.4,,107,
David Archer,ATL,QB,22,2,0,11,18,181,1,1,6,38,6.33,0,0,0,,0,1,,0,,,12,12.0,13.5,13.0,,53,
Bennie Cunningham,PIT,TE,30,7,4,0,0,0,0,0,0,0,,0,4,64,16.00,1,0,,1,,,12,16.4,16.4,14.4,,53,
John Frank,SFO,TE,22,15,2,0,0,0,0,0,0,0,,0,7,60,8.57,1,0,,1,,,12,19.0,19.0,15.5,,55,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Hipple,DET,QB,27,8,1,16,38,246,1,1,2,3,1.50,0,0,0,,0,0,,0,,,12,12.1,13.1,13.1,,51,
Derrick Jensen,RAI,RB,28,16,0,0,0,0,0,0,3,3,1.00,1,1,1,1.00,1,0,,2,,,12,13.4,13.4,12.9,,116,
Greg Landry,CHI,QB,38,1,1,11,20,199,1,3,2,1,0.50,1,0,0,,0,0,,1,,,12,12.1,15.1,15.1,,52,
Rusty Lisch,CHI,QB,28,7,1,43,85,413,0,6,18,121,6.72,0,0,0,,0,5,,0,,,12,11.6,26.1,17.6,,54,
John Sawyer,DEN,TE,31,10,8,0,0,0,0,0,0,0,,0,17,122,7.18,0,0,,0,,,12,29.2,32.2,20.7,,54,
John Tice,NOR,TE,24,10,0,0,0,0,0,0,0,0,,0,6,55,9.17,1,0,,1,,,12,17.5,17.5,14.5,,56,
David Verser,CIN,WR,26,11,0,0,0,0,0,0,2,5,2.50,0,6,113,18.83,0,0,,0,,,12,17.8,20.8,14.8,,110,
Michael Williams,PHI,RB,23,16,1,0,0,0,0,0,33,83,2.52,0,7,47,6.71,0,1,,0,,,12,19.0,19.5,15.5,,117,
Jay Carroll,TAM,TE,23,16,2,0,0,0,0,0,0,0,,0,5,50,10.00,1,0,,1,,,11,16.0,16.0,13.5,,58,
Larry Hardy,NOR,TE,28,6,0,0,0,0,0,0,0,0,,0,4,50,12.50,1,0,,1,,,11,15.0,15.0,13.0,,59,
Anthony Hutchison,CHI,RB,23,12,0,0,0,0,0,0,14,39,2.79,1,1,7,7.00,0,0,,1,,,11,11.6,11.6,11.1,,118,
Joe Senser,MIN,TE,28,8,1,0,0,0,0,0,0,0,,0,15,110,7.33,0,0,,0,,,11,26.0,29.0,18.5,,60,
Rick Walker,WAS,TE,29,16,14,0,0,0,0,0,1,2,2.00,0,5,52,10.40,1,0,,1,,,11,16.4,16.4,13.9,,57,
John Witkowski,DET,QB,22,3,1,13,34,210,0,0,7,33,4.71,0,0,0,,0,1,,0,,,11,10.7,11.2,10.7,,55,
Ed Beckman,KAN,TE,29,13,1,0,0,0,0,0,0,0,,0,7,44,6.29,1,0,,1,,,10,17.4,17.4,13.9,,61,
Rich Campbell,GNB,QB,26,3,0,16,38,218,3,5,2,2,1.00,0,0,0,,0,1,,0,,,10,9.9,15.4,14.9,,57,
Ken Stabler,NOR,QB,39,3,0,33,70,339,2,5,1,-1,-1.00,0,0,0,,0,1,,0,,,10,10.5,19.0,15.5,,56,
Dwight Walker,CLE,WR,25,11,1,0,0,0,0,0,1,-8,-8.00,0,10,122,12.20,0,1,,0,,,10,20.4,23.9,15.4,,111,
Chris Castor,SEA,WR,24,15,0,0,0,0,0,0,0,0,,0,8,89,11.13,0,0,,0,,,9,16.9,16.9,12.9,,112,
Anthony Corley,PIT,RB,24,14,0,0,0,0,0,0,18,89,4.94,0,0,0,,0,0,,0,,,9,8.9,8.9,8.9,,121,
Ron Egloff,SDG,TE,29,12,4,0,0,0,0,0,0,0,,0,11,92,8.36,0,0,,0,,,9,20.2,20.2,14.7,,62,
Rocky Klever,NYJ,TE,25,16,2,0,0,0,0,0,0,0,,0,3,29,9.67,1,0,,1,,,9,11.9,11.9,10.4,,64,
Wayne Morris,SDG,RB,30,10,3,0,0,0,0,0,5,12,2.40,1,5,20,4.00,0,0,,1,,,9,14.2,14.2,11.7,,119,
Bo Robinson,NWE,TE,28,16,1,0,0,0,0,0,0,0,,0,4,32,8.00,1,0,,1,,,9,13.2,13.2,11.2,,63,
Paul Skansi,SEA,WR,23,7,0,0,0,0,0,0,0,0,,0,7,85,12.14,0,0,,0,,,9,15.5,15.5,12.0,,113,
Elton Veals,PIT,RB,23,15,1,0,0,0,0,0,31,87,2.81,0,0,0,,0,0,,0,,,9,8.7,8.7,8.7,,123,
Charles White,CLE,RB,26,10,1,0,0,0,0,0,24,62,2.58,0,5,29,5.80,0,0,,0,,,9,14.1,14.1,11.6,,120,
Stanley Wilson,CIN,FB,23,1,0,0,0,0,0,0,17,74,4.35,0,2,15,7.50,0,0,,0,,,9,10.9,10.9,9.9,,122,
Randy Wright,GNB,QB,23,8,1,27,62,310,2,6,8,11,1.38,0,0,0,,0,1,,0,,,9,8.5,18.0,14.5,,58,
Cullen Bryant,SEA,RB,33,9,2,0,0,0,0,0,20,58,2.90,0,3,20,6.67,0,0,,0,,,8,10.8,10.8,9.3,,126,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fred Cornwell,DAL,TE,23,14,1,0,0,0,0,0,0,0,,0,2,23,11.50,1,0,,1,,,8,10.3,10.3,9.3,,65,
Johnny Davis,CLE,RB,28,16,4,0,0,0,0,0,3,15,5.00,1,0,0,,0,0,,1,,,8,7.5,7.5,7.5,,127,
Scott Dierking,TAM,RB,29,8,2,0,0,0,0,0,3,14,4.67,0,1,5,5.00,1,0,,1,,,8,8.9,8.9,8.4,,124,
George Farmer,RAM,WR,26,14,0,0,0,0,0,0,0,0,,0,7,75,10.71,0,0,,0,,,8,14.5,14.5,11.0,,114,
Chuck Muncie,SDG,RB,31,1,1,0,0,0,0,0,14,51,3.64,0,4,38,9.50,0,1,,0,,,8,11.9,12.4,9.9,,125,
Buster Barnett,BUF,TE,26,16,7,0,0,0,0,0,0,0,,0,8,67,8.38,0,0,,0,,,7,14.7,14.7,10.7,,68,
Wayne Capers,PIT,WR,23,16,0,0,0,0,0,0,1,-3,-3.00,0,7,81,11.57,0,1,,0,,,7,13.8,14.3,10.3,,116,
Dwayne Dixon,TAM,WR,22,10,0,0,0,0,0,0,0,0,,0,5,69,13.80,0,0,,0,,,7,11.9,11.9,9.4,,115,
Andra Franklin,MIA,FB,25,2,2,0,0,0,0,0,20,74,3.70,0,0,0,,0,0,,0,,,7,7.4,7.4,7.4,,128,
Donald Jordan,CHI,RB,22,13,0,0,0,0,0,0,11,70,6.36,0,1,6,6.00,0,1,,0,,,7,7.6,8.1,7.1,,130,
Mike Landrum,ATL,TE,23,15,0,0,0,0,0,0,0,0,,0,6,66,11.00,0,0,,0,,,7,12.6,12.6,9.6,,69,
Pete Metzelaars,SEA,TE,24,9,4,0,0,0,0,0,0,0,,0,5,80,16.00,0,1,,0,,,7,12.0,12.5,9.5,,66,
James Owens,TAM,RB,29,4,0,0,0,0,0,0,1,1,1.00,0,2,13,6.50,1,0,,1,,,7,9.4,9.4,8.4,,129,
Jay Saldi,CHI,TE,30,15,7,0,0,0,0,0,0,0,,0,9,90,10.00,0,2,,0,,,7,16.0,17.0,11.5,,67,
Mel Carver,TAM,RB,25,5,1,0,0,0,0,0,11,44,4.00,0,3,27,9.00,0,1,,0,,,6,9.1,9.6,7.6,,132,
Dave D'Addio,DET,RB,23,16,2,0,0,0,0,0,7,46,6.57,0,1,12,12.00,0,0,,0,,,6,6.8,6.8,6.3,,134,
Otis Grant,RAM,WR,23,14,0,0,0,0,0,0,0,0,,0,9,64,7.11,0,0,,0,,,6,15.4,15.4,10.9,,117,
Andre Hardy,PHI,RB,23,6,0,0,0,0,0,0,14,41,2.93,0,2,22,11.00,0,0,,0,,,6,8.3,8.3,7.3,,131,
Mark Herrmann,IND,QB,25,3,2,29,56,352,1,6,0,0,,0,0,0,,0,0,,0,,,6,6.1,15.1,12.1,,59,
Chris Kolodziejski,PIT,TE,23,7,3,0,0,0,0,0,0,0,,0,5,59,11.80,0,0,,0,,,6,10.9,10.9,8.4,,70,
James McDonald,RAM,TE,23,16,1,0,0,0,0,0,0,0,,0,4,55,13.75,0,0,,0,,,6,9.5,9.5,7.5,,71,
Carl Roaches,HOU,WR,31,16,0,0,0,0,0,0,0,0,,0,4,69,17.25,0,1,,0,,,6,9.9,10.4,7.9,,118,
J.T. Smith,KAN,WR,29,15,0,0,0,0,0,0,0,0,,0,8,69,8.63,0,1,,0,,,6,13.9,14.4,9.9,,119,
Curt Warner,SEA,RB,23,1,1,0,0,0,0,0,10,40,4.00,0,1,19,19.00,0,0,,0,,,6,6.9,6.9,6.4,,133,
Brian Baschnagel,CHI,WR,30,16,1,1,2,7,0,0,1,0,0.00,0,6,53,8.83,0,1,,0,,,5,10.6,11.1,7.6,,122,
Mark Brammer,BUF,TE,26,12,1,0,0,0,0,0,0,0,,0,7,49,7.00,0,0,,0,,,5,11.9,11.9,8.4,,72,
Scott Campbell,PIT,QB,22,5,0,8,15,109,1,1,3,-5,-1.67,0,0,0,,0,1,,0,,,5,4.9,6.4,5.9,,60,
Vince Ferragamo,RAM,QB,30,3,3,29,66,317,2,8,4,0,0.00,0,0,0,,0,0,,0,,,5,4.7,15.7,12.7,,61,
Cleo Montgomery,RAI,WR,28,16,0,0,0,0,0,0,1,1,1.00,0,0,0,,0,1,,1,,,5,5.1,5.6,5.1,,120,
Glen Young,CLE,WR,24,2,1,0,0,0,0,0,0,0,,0,1,47,47.00,0,0,,0,,,5,5.7,5.7,5.2,,121,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Brewer,DEN,RB,22,13,0,0,0,0,0,0,10,28,2.80,0,2,20,10.00,0,1,,0,,,4,5.8,6.3,4.8,,135,
Steve Dils,2TM,QB,29,10,0,4,7,44,1,1,0,0,,0,0,0,,0,0,,0,,,4,3.8,4.8,4.8,,62,
Mike Mosley,BUF,WR,26,4,0,0,1,0,0,0,0,0,,0,4,38,9.50,0,0,,0,,,4,7.8,7.8,5.8,,125,
Tom Mullady,NYG,TE,27,16,0,0,0,0,0,0,0,0,,0,2,35,17.50,0,0,,0,,,4,5.5,5.5,4.5,,73,
Phil Smith,IND,WR,24,16,0,0,0,0,0,0,2,-10,-5.00,0,0,0,,0,1,,1,,,4,4.0,4.5,4.0,,124,
Sylvester Stamps,ATL,WR,23,10,0,0,0,0,0,0,3,15,5.00,0,4,48,12.00,0,2,,0,,,4,8.3,9.3,6.3,,123,
Bob Avellini,CHI,QB,31,4,1,30,53,288,0,3,3,-5,-1.67,0,0,0,,0,2,,0,,,3,3.0,7.0,6.0,,63,
Mike Barber,RAM,TE,31,11,2,0,0,0,0,0,0,0,,0,7,42,6.00,0,1,,0,,,3,10.2,10.7,6.7,,76,
Henry Childs,GNB,TE,33,3,2,0,0,0,0,0,0,0,,0,4,32,8.00,0,0,,0,,,3,7.2,7.2,5.2,,75,
Mitch Krenk,CHI,TE,25,8,0,0,0,0,0,0,0,0,,0,2,31,15.50,0,0,,0,,,3,5.1,5.1,4.1,,77,
Gary Lewis,GNB,TE,26,3,2,0,0,0,0,0,0,0,,0,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,79,
Jesse Myles,DEN,RB,24,7,0,0,0,0,0,0,5,7,1.40,0,2,22,11.00,0,0,,0,,,3,4.9,4.9,3.9,,136,
Darrell Nelson,PIT,TE,23,11,9,0,0,0,0,0,0,0,,0,2,31,15.50,0,0,,0,,,3,5.1,5.1,4.1,,78,
Kurt Sohn,NYJ,WR,27,5,0,0,0,0,0,0,0,0,,0,2,28,14.00,0,0,,0,,,3,4.8,4.8,3.8,,126,
Don Summers,DEN,TE,23,16,1,0,0,0,0,0,0,0,,0,3,32,10.67,0,0,,0,,,3,6.2,6.2,4.7,,74,
Calvin Sweeney,PIT,WR,29,9,1,0,0,0,0,0,0,0,,0,2,25,12.50,0,0,,0,,,3,4.5,4.5,3.5,,128,
Craig White,BUF,WR,23,14,0,0,0,0,0,0,0,0,,0,4,28,7.00,0,0,,0,,,3,6.8,6.8,4.8,,127,
Ron Cassidy,GNB,WR,27,15,0,0,0,0,0,0,0,0,,0,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,133,
Kenny Duckett,NOR,WR,25,11,0,0,0,0,0,0,1,-3,-3.00,0,3,24,8.00,0,0,,0,,,2,5.1,5.1,3.6,,131,
Gregg Garrity,2TM,WR,24,10,0,0,0,0,0,0,0,0,,0,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,129,
Scoop Gillespie,PIT,RB,22,14,0,0,0,0,0,0,7,18,2.57,0,1,12,12.00,0,1,,0,,,2,3.0,3.5,2.5,,138,
John Goode,STL,TE,22,16,1,0,0,0,0,0,0,0,,0,3,23,7.67,0,0,,0,,,2,5.3,5.3,3.8,,80,
Willie Joyner,HOU,RB,22,10,0,0,0,0,0,0,14,22,1.57,0,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,137,
Rick Kane,WAS,RB,30,12,0,0,0,0,0,0,17,43,2.53,0,1,7,7.00,0,3,,0,,,2,3.0,4.5,2.5,,139,
Pete Mandley,DET,WR,23,15,0,0,0,0,0,0,0,0,,0,3,38,12.67,0,2,,0,,,2,4.8,5.8,3.3,,132,
Reese McCall,DET,TE,28,16,5,0,0,0,0,0,0,0,,0,3,15,5.00,0,0,,0,,,2,4.5,4.5,3.0,,81,
Dwight Scales,SEA,WR,31,4,0,0,0,0,0,0,0,0,,0,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,130,
Tim Stracka,CLE,TE,25,6,1,0,0,0,0,0,0,0,,0,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,82,
Cliff Austin,ATL,RB,24,15,0,0,0,0,0,0,4,7,1.75,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,143,
Nick Bruckner,NYJ,WR,23,16,0,0,0,0,0,0,0,0,,0,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,137,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Cameron,CHI,WR,23,16,1,0,0,0,0,0,0,0,,0,1,13,13.00,0,0,,0,,,1,2.3,2.3,1.8,,136,
Harold Carmichael,DAL,WR,35,2,0,0,0,0,0,0,0,0,,0,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,139,
John Farley,CIN,RB,23,13,0,0,0,0,0,0,7,11,1.57,0,2,11,5.50,0,1,,0,,,1,3.2,3.7,2.2,,140,
Chris Faulkner,RAM,TE,24,8,0,0,0,0,0,0,0,0,,0,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,86,
Alvin Garrett,WAS,WR,28,3,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,142,
Michael Gunter,KAN,RB,23,4,0,0,0,0,0,0,15,12,0.80,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,141,
Perry Harrington,STL,RB,26,6,0,0,0,0,0,0,3,6,2.00,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,145,
Don Hasselbeck,MIN,TE,29,16,0,0,0,0,0,0,0,0,,0,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,85,
Anthony Jones,WAS,TE,24,16,0,0,0,0,0,0,0,0,,0,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,87,
Don Kern,CIN,TE,22,16,0,0,0,0,0,0,0,0,,0,2,14,7.00,0,0,,0,,,1,3.4,3.4,2.4,,83,
Mike Kerrigan,NWE,QB,24,1,0,1,1,13,0,0,0,0,,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,65,
Terry LeCount,MIN,WR,28,2,1,0,0,0,0,0,0,0,,0,1,14,14.00,0,0,,0,,,1,2.4,2.4,1.9,,134,
Dave Little,KAN,TE,23,10,1,0,0,0,0,0,0,0,,0,1,13,13.00,0,0,,0,,,1,2.3,2.3,1.8,,84,
