Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Jim Kelly,BUF,QB,26,16,16,285,480,3593,22,17,41,199,4.85,0,0,0,,0,7,,0,,,211,210.6,237.1,227.6,52,4,27
Jay Schroeder*,WAS,QB,25,16,16,276,541,4109,22,22,36,47,1.31,1,0,0,,0,9,,1,,,210,210.1,239.6,232.1,51,5,28
Gary Anderson*,SDG,RB,25,16,12,1,1,4,1,0,127,442,3.48,1,80,871,10.89,8,5,,9,,,184,264.5,273.0,224.5,50,11,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Craig,SFO,FB,26,16,15,0,0,0,0,0,204,830,4.07,7,81,624,7.70,0,4,,7,,,183,264.4,272.4,223.9,49,12,30
Stephone Paige,KAN,WR,25,16,15,0,0,0,0,0,2,-2,-1.00,0,52,829,15.94,11,0,,11,,,149,200.7,203.7,174.7,48,11,31
Mike Quick*,PHI,WR,27,16,16,0,0,0,0,0,0,0,,0,60,939,15.65,9,1,,9,,,147,206.9,210.4,176.9,46,12,32
Ernest Givins,HOU,WR,22,15,15,0,2,0,0,0,9,148,16.44,1,61,1062,17.41,3,0,,4,,,145,206.0,212.0,175.5,44,13,33
Ken O'Brien,NYJ,QB,26,15,14,300,482,3690,25,20,17,46,2.71,0,0,0,,0,10,,0,,,202,202.2,230.2,222.2,43,6,34
Tony Eason,NWE,QB,27,15,14,276,448,3328,19,10,35,170,4.86,0,0,0,,0,4,,0,,,202,202.1,220.1,212.1,43,7,35
Sammy Winder*,DEN,RB,27,16,15,0,0,0,0,0,240,789,3.29,9,26,171,6.58,5,2,,14,,,178,204.0,211.0,191.0,43,13,36
Darrin Nelson,MIN,RB,27,16,16,0,0,0,0,0,191,793,4.15,4,53,593,11.19,3,3,,7,,,178,230.6,238.1,204.1,43,14,37
Kellen Winslow,SDG,TE,29,16,16,0,0,0,0,0,0,0,,0,64,728,11.38,5,0,,5,,,103,166.8,169.8,134.8,43,4,38
Tommy Kramer*,MIN,QB,31,13,13,208,372,3000,24,10,23,48,2.09,1,0,0,,0,7,,1,,,200,199.8,216.3,209.8,41,8,39
Drew Hill,HOU,WR,30,16,16,0,0,0,0,0,0,0,,0,65,1112,17.11,5,0,,5,,,141,206.2,209.2,173.7,40,14,40
Bernie Kosar,CLE,QB,23,16,16,310,531,3854,17,10,24,19,0.79,0,1,1,1.00,0,7,,0,,,197,198.2,214.7,207.7,38,9,41
James Jones,DET,FB,25,16,16,0,0,0,0,0,252,903,3.58,8,54,334,6.19,1,6,,9,,,172,225.7,234.7,198.7,37,15,42
Walter Abercrombie,PIT,RB,27,16,16,0,0,0,0,0,214,877,4.10,6,47,395,8.40,2,4,,8,,,171,218.2,226.2,194.7,36,16,43
J.T. Smith,STL,WR,31,16,16,0,0,0,0,0,0,0,,0,80,1014,12.68,6,1,,6,,,136,216.4,219.9,176.4,36,15,44
Clint Didier,WAS,TE,27,14,11,0,0,0,0,0,0,0,,0,34,691,20.32,4,0,,4,,,93,127.1,130.1,110.1,33,5,45
Dokie Williams,RAI,WR,26,15,15,0,0,0,0,0,3,27,9.00,0,43,843,19.60,8,2,,8,,,133,176.0,180.0,154.5,32,16,46
Mickey Shuler*,NYJ,TE,30,16,16,0,0,0,0,0,0,0,,0,69,675,9.78,4,0,,4,,,92,160.5,163.5,126.0,32,6,47
Art Monk*,WAS,WR,29,16,16,0,0,0,0,0,4,27,6.75,0,73,1068,14.63,4,2,,4,,,132,204.5,208.5,168.0,31,17,48
Dave Krieg,SEA,QB,28,15,14,225,375,2921,21,11,35,122,3.49,1,0,0,,0,10,,1,,,187,187.0,209.0,198.0,28,10,49
Jeff Chadwick,DET,WR,26,15,15,0,0,0,0,0,0,0,,0,53,995,18.77,5,1,,5,,,129,181.5,185.0,155.0,28,18,50
Calvin Magee,TAM,TE,23,16,13,0,0,0,0,0,0,0,,0,45,564,12.53,5,1,,5,,,85,130.4,133.9,107.9,26,7,51
Phil Simms,NYG,QB,31,16,16,259,468,3487,21,22,43,72,1.67,1,0,0,,0,9,,1,,,184,183.7,213.2,205.7,25,11,52
Brian Brennan,CLE,WR,24,16,0,1,1,35,0,0,0,0,,0,55,838,15.24,6,1,,7,,,126,181.2,184.7,153.7,25,19,53
Eddie Brown,CIN,WR,24,16,16,0,0,0,0,0,8,32,4.00,0,58,964,16.62,4,0,,4,,,124,181.6,184.6,152.6,23,20,54
Marcus Allen*,RAI,RB,26,13,10,0,0,0,0,0,208,759,3.65,5,46,453,9.85,2,7,,7,,,156,202.2,211.7,179.2,21,17,55
Freeman McNeil,NYJ,RB,27,12,11,0,0,0,0,0,214,856,4.00,5,49,410,8.37,1,8,,6,,,155,203.6,213.6,179.1,20,18,56
Tony Collins,NWE,RB,27,16,15,0,0,0,0,0,156,412,2.64,3,77,684,8.88,5,4,,8,,,154,230.6,238.6,192.1,19,19,57
Irving Fryar,NWE,WR,24,14,13,0,0,0,0,0,4,80,20.00,0,43,737,17.14,6,4,,7,,,120,162.7,167.7,141.2,19,21,58
Willie Gault,CHI,WR,26,16,16,0,0,0,0,0,8,79,9.88,0,42,818,19.48,5,1,,5,,,119,160.7,164.2,139.7,18,22,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Mack,CLE,FB,24,12,12,0,0,0,0,0,174,665,3.82,10,28,292,10.43,0,6,,10,,,150,177.7,186.7,163.7,15,20,60
Charlie Brown,ATL,WR,28,16,15,0,0,0,0,0,0,0,,0,63,918,14.57,4,1,,4,,,115,177.8,181.3,146.3,14,23,61
Matt Bouza,IND,WR,27,16,14,0,0,0,0,0,1,12,12.00,0,71,830,11.69,5,0,,5,,,114,185.2,188.2,149.7,13,24,62
Andre Reed,BUF,WR,22,15,15,0,0,0,0,0,3,-8,-2.67,0,53,739,13.94,7,2,,7,,,113,166.1,170.1,139.6,12,25,63
Pete Metzelaars,BUF,TE,26,16,16,0,0,0,0,0,0,0,,0,49,485,9.90,3,2,,4,,,71,119.5,123.5,95.0,11,9,64
Bruce Hardy,MIA,TE,30,16,16,0,0,0,0,0,0,0,,0,54,430,7.96,5,2,,5,,,71,125.0,129.0,98.0,11,8,65
Anthony Carter,MIN,WR,26,12,10,0,0,0,0,0,1,12,12.00,0,38,686,18.05,7,1,,7,,,111,148.8,152.3,129.8,10,26,66
Wes Chandler,SDG,WR,30,16,14,0,0,0,0,0,0,0,,0,56,874,15.61,4,2,,4,,,109,165.4,169.4,137.4,9,27,67
Rodney Holman,CIN,TE,26,16,16,0,0,0,0,0,0,0,,0,40,570,14.25,2,1,,2,,,68,108.0,111.5,88.0,8,10,68
Mike Sherrard,DAL,WR,23,16,4,0,0,0,0,0,2,11,5.50,0,41,744,18.15,5,0,,5,,,106,146.5,149.5,126.0,5,28,69
Gerald Willhite,DEN,FB,27,16,12,1,4,11,0,0,85,365,4.29,5,64,529,8.27,3,5,,9,,,139,202.8,211.3,170.8,4,21,70
James Lofton,GNB,WR,30,15,15,0,1,0,0,0,0,0,,0,64,840,13.13,4,3,,4,,,105,169.0,173.5,137.0,4,29,71
Stump Mitchell,STL,RB,27,15,13,1,3,15,1,0,174,800,4.60,5,41,276,6.73,0,4,,5,,,138,179.2,187.2,158.7,3,22,72
Johnny Hector,NYJ,RB,26,13,5,0,0,0,0,0,164,605,3.69,8,33,302,9.15,0,2,,8,,,137,169.7,176.7,153.2,2,23,73
Jimmie Giles,2TM,TE,32,16,15,0,0,0,0,0,0,0,,0,37,376,10.16,4,0,,4,,,62,98.6,101.6,80.1,2,11,74
Steve Young,TAM,QB,25,14,14,195,363,2282,8,13,74,425,5.74,5,0,0,,0,11,,5,,,159,158.8,183.3,171.8,,12,75
Warren Moon,HOU,QB,30,15,15,256,488,3489,13,26,42,157,3.74,2,0,0,,0,11,,2,,,156,156.3,193.8,182.3,,13,76
Mark Malone,PIT,QB,28,14,14,216,425,2444,15,18,31,107,3.45,5,0,0,,0,7,,5,,,155,155.5,183.0,173.5,,14,77
Randy Wright,GNB,QB,25,16,16,263,492,3247,17,23,18,41,2.28,1,0,0,,0,8,,1,,,154,154.0,184.0,177.0,,15,78
Randall Cunningham,PHI,QB,23,15,5,111,209,1391,8,7,66,540,8.18,5,0,0,,0,7,,5,,,151,150.6,167.1,157.6,,16,
Neil Lomax,STL,QB,27,14,14,240,421,2583,13,12,35,148,4.23,1,0,0,,0,7,,1,,,145,145.1,166.6,157.1,,17,
Dan Fouts,SDG,QB,35,12,12,252,430,3031,16,22,4,-3,-0.75,0,0,0,,0,4,,0,,,137,136.9,163.9,158.9,,18,
Earnest Jackson*,PIT,FB,27,13,13,0,0,0,0,0,216,910,4.21,5,17,169,9.94,0,3,,5,,,135,151.9,159.4,143.4,,24,
Tony Dorsett,DAL,RB,32,13,12,0,0,0,0,0,184,748,4.07,5,25,267,10.68,1,5,,6,,,133,157.5,166.0,145.0,,25,
Robb Riddick,BUF,RB,29,15,8,0,0,0,0,0,150,632,4.21,4,49,468,9.55,1,8,,5,,,132,181.0,191.0,156.5,,26,
Steve Pelluer,DAL,QB,24,16,9,215,378,2727,8,17,41,255,6.22,1,0,0,,0,9,,1,,,130,129.6,157.1,146.6,,19,
David Archer,ATL,QB,24,11,11,150,294,2007,10,9,52,298,5.73,0,0,0,,0,8,,0,,,124,124.1,143.1,133.1,,20,
Joe Cribbs,SFO,RB,28,14,10,0,0,0,0,0,152,590,3.88,5,35,346,9.89,0,5,,5,,,119,153.6,162.1,136.1,,27,
Jim Plunkett,RAI,QB,39,10,8,133,252,1986,14,9,12,47,3.92,0,0,0,,0,4,,0,,,118,118.1,132.1,127.1,,21,
Larry Kinnebrew,CIN,FB,27,16,9,0,0,0,0,0,131,519,3.96,8,13,136,10.46,1,6,,9,,,114,126.5,135.5,120.0,,28,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Bryant,WAS,RB,26,10,0,0,0,0,0,0,69,258,3.74,4,43,449,10.44,3,2,,7,,,111,153.7,160.7,132.2,,30,
James Wilder,TAM,FB,28,12,12,0,0,0,0,0,190,704,3.71,2,43,326,7.58,1,10,,3,,,111,154.0,165.0,132.5,,29,
Earl Ferrell,STL,FB,28,16,15,0,0,0,0,0,124,548,4.42,0,56,434,7.75,3,6,,3,,,110,166.2,175.2,138.2,,31,
Garry James,DET,RB,23,16,15,0,0,0,0,0,159,688,4.33,3,34,219,6.44,0,3,,3,,,106,139.7,147.2,122.7,,32,
Joe Montana,SFO,QB,30,8,8,191,307,2236,8,9,17,38,2.24,0,0,0,,0,3,,0,,,104,104.2,117.7,113.2,,22,
Randy McMillan,IND,FB,28,16,16,0,0,0,0,0,189,609,3.22,3,34,289,8.50,0,5,,3,,,103,136.8,145.3,119.8,,33,
Mike Rozier,HOU,RB,25,13,13,1,1,13,0,0,199,662,3.33,4,24,180,7.50,0,6,,4,,,103,126.7,135.7,114.7,,34,
Bill Kenney,KAN,QB,31,15,8,161,308,1922,13,11,18,0,0.00,0,1,0,0.00,0,5,,0,,,102,102.9,119.4,113.4,,23,
Chris Burkett,BUF,WR,24,14,10,0,0,0,0,0,0,0,,0,34,778,22.88,4,1,,4,,,101,134.8,138.3,117.8,,30,
Dave Wilson,NOR,QB,27,14,13,189,342,2353,10,17,14,19,1.36,1,0,0,,0,8,,1,,,100,100.0,124.0,117.0,,24,
Jessie Hester,RAI,WR,23,13,2,0,0,0,0,0,0,0,,0,23,632,27.48,6,0,,6,,,99,122.2,125.2,110.7,,31,
Barry Redden,RAM,FB,26,15,14,0,0,0,0,0,110,467,4.25,4,28,217,7.75,1,1,,5,,,97,125.4,131.9,111.4,,35,
Tony Hill,DAL,WR,30,16,16,0,0,0,0,0,0,0,,0,49,770,15.71,3,1,,3,,,94,143.0,146.5,118.5,,32,
Eric Martin,NOR,WR,25,16,11,0,0,0,0,0,0,0,,0,37,675,18.24,5,5,,5,,,93,129.5,135.0,111.0,,33,
Curtis Dickey,CLE,RB,30,14,10,0,0,0,0,0,135,523,3.87,6,10,78,7.80,0,4,,6,,,92,102.1,107.1,97.1,,36,
Jeff Kemp,SFO,QB,27,10,6,119,200,1554,11,8,15,49,3.27,0,0,0,,0,3,,0,,,92,92.1,104.6,100.1,,25,
Dwight Clark,SFO,WR,29,16,14,0,0,0,0,0,0,0,,0,61,794,13.02,2,0,,2,,,91,152.4,155.4,121.9,,34,
Walter Stanley,GNB,WR,24,16,4,0,0,0,0,0,1,19,19.00,0,35,723,20.66,2,1,,3,,,91,126.2,129.7,108.7,,35,
Stanley Wilson,CIN,FB,25,10,3,0,0,0,0,0,68,379,5.57,8,4,45,11.25,0,1,,8,,,89,93.4,96.9,91.4,,37,
Eric Hipple,DET,QB,29,16,10,192,305,1919,9,11,16,46,2.88,0,0,0,,0,7,,0,,,88,88.4,105.9,99.4,,26,
Steve Watson,DEN,WR,29,16,16,0,0,0,0,0,0,0,,0,45,699,15.53,3,0,,3,,,88,132.9,135.9,110.4,,36,
Phil Epps,GNB,WR,28,12,12,0,0,0,0,0,4,18,4.50,0,49,612,12.49,4,0,,4,,,87,136.0,139.0,111.5,,38,
Kenny Jackson,PHI,WR,24,16,14,0,0,0,0,0,1,6,6.00,0,30,506,16.87,6,0,,6,,,87,117.2,120.2,102.2,,37,
Webster Slaughter,CLE,WR,22,16,16,0,0,0,0,0,1,1,1.00,0,40,577,14.43,4,1,,5,,,87,126.8,130.3,106.8,,39,
Greg Bell,BUF,RB,24,6,6,0,0,0,0,0,90,377,4.19,4,12,142,11.83,2,2,,6,,,86,97.9,104.9,91.9,,39,
Roy Green,STL,WR,29,11,10,0,0,0,0,0,2,-4,-2.00,0,42,517,12.31,6,1,,6,,,86,128.3,131.8,107.3,,40,
Allen Rice,MIN,FB,24,14,8,0,1,0,0,0,73,220,3.01,2,30,391,13.03,3,5,,5,,,86,116.1,124.6,101.1,,38,
Danny White,DAL,QB,34,7,6,95,153,1157,12,5,8,16,2.00,1,0,0,,0,6,,1,,,86,85.9,96.9,90.9,,27,
Dalton Hilliard,NOR,RB,22,16,5,1,3,29,1,0,121,425,3.51,5,17,107,6.29,0,3,,5,,,85,102.4,109.9,93.9,,40,
Bobby Johnson,NYG,WR,25,16,12,0,0,0,0,0,2,28,14.00,0,31,534,17.23,5,1,,5,,,85,116.2,119.7,100.7,,41,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nat Moore,MIA,WR,35,16,1,0,0,0,0,0,0,0,,0,38,431,11.34,7,0,,7,,,85,123.1,126.1,104.1,,42,
Marc Wilson,RAI,QB,29,16,8,129,240,1721,12,15,14,45,3.21,0,0,0,,0,6,,0,,,85,85.3,106.3,100.3,,28,
Earnest Byner,CLE,RB,24,7,7,0,0,0,0,0,94,277,2.95,2,37,328,8.86,2,1,,4,,,84,120.5,127.0,102.0,,41,
Herman Fontenot,CLE,RB,23,16,3,1,1,46,1,0,25,105,4.20,1,47,559,11.89,1,2,,2,,,82,129.2,136.2,105.7,,42,
Hassan Jones,MIN,WR,22,16,6,0,0,0,0,0,1,14,14.00,0,28,570,20.36,4,1,,4,,,81,109.4,112.9,95.4,,43,
Timmy Newsome,DAL,FB,28,16,12,0,0,0,0,0,34,110,3.24,2,48,421,8.77,3,2,,5,,,81,129.1,136.1,105.1,,43,
Jack Trudeau,IND,QB,24,12,11,204,417,2225,8,18,13,21,1.62,1,0,0,,0,13,,1,,,80,80.1,107.6,98.1,,29,
Mike Jones,NOR,WR,26,16,8,0,0,0,0,0,0,0,,0,48,625,13.02,3,2,,3,,,79,126.5,130.5,102.5,,44,
Jeff Smith,KAN,RB,24,15,0,0,0,0,0,0,54,238,4.41,3,33,230,6.97,3,4,,6,,,79,111.8,119.8,95.3,,44,
Tony Nathan,MIA,RB,30,16,0,0,0,0,0,0,27,203,7.52,0,48,457,9.52,2,0,,2,,,78,126.0,132.0,102.0,,45,
Todd Blackledge,KAN,QB,25,10,8,96,211,1200,10,6,23,60,2.61,0,0,0,,0,5,,0,,,77,77.0,88.5,83.0,,31,
Floyd Dixon,ATL,WR,22,16,12,0,0,0,0,0,11,67,6.09,0,42,617,14.69,2,3,,2,,,77,119.4,123.9,98.4,,45,
Steve Grogan,NWE,QB,33,4,2,62,102,976,9,2,9,23,2.56,1,0,0,,0,2,,1,,,77,77.3,83.3,79.3,,30,
Mark Jackson,DEN,WR,23,16,1,0,0,0,0,0,2,6,3.00,0,38,738,19.42,1,3,,1,,,77,115.4,119.9,96.4,,46,
Craig James,NWE,FB,25,13,12,1,4,10,1,1,154,427,2.77,4,18,129,7.17,0,5,,4,,,77,95.0,104.5,87.0,,46,
Ron Jaworski,PHI,QB,35,10,9,128,245,1405,8,6,13,33,2.54,0,0,0,,0,4,,0,,,76,75.5,86.5,81.5,,32,
Louis Lipps,PIT,WR,24,13,12,0,0,0,0,0,4,-3,-0.75,0,38,590,15.53,3,2,,3,,,75,112.7,116.7,93.7,,48,
Daryl Turner,SEA,WR,25,15,12,0,0,0,0,0,0,0,,0,18,334,18.56,7,0,,7,,,75,93.4,96.4,84.4,,47,
John Williams,SEA,FB,22,16,16,0,0,0,0,0,129,538,4.17,0,33,219,6.64,0,1,,0,,,75,107.7,114.2,91.2,,47,
Alfred Anderson,MIN,FB,25,16,8,1,2,17,0,0,83,347,4.18,2,17,179,10.53,2,3,,4,,,74,91.3,98.8,82.8,,48,
Albert Bentley,IND,RB,26,12,3,0,0,0,0,0,73,351,4.81,3,25,230,9.20,0,2,,3,,,74,99.1,106.1,86.6,,49,
Gerald Carter,TAM,WR,29,15,15,0,0,0,0,0,1,-5,-5.00,0,42,640,15.24,2,2,,2,,,74,115.5,119.5,94.5,,49,
Tim Spencer,SDG,FB,26,14,12,0,0,0,0,0,99,350,3.54,6,6,48,8.00,0,2,,6,,,74,79.8,83.8,76.8,,50,
Carlos Carson,KAN,WR,28,10,7,0,0,0,0,0,0,0,,0,21,497,23.67,4,1,,4,,,73,93.7,97.2,83.2,,50,
Keith Byars,PHI,RB,23,16,8,1,2,55,1,0,177,577,3.26,1,11,44,4.00,0,3,,1,,,71,82.3,86.8,76.8,,51,
Reggie Langhorne,CLE,WR,23,16,15,0,0,0,0,0,1,-11,-11.00,0,39,678,17.38,1,2,,1,,,71,109.7,113.7,90.2,,52,
Henry Marshall,KAN,WR,32,16,9,0,1,0,0,0,0,0,,0,46,652,14.17,1,0,,1,,,71,117.2,120.2,94.2,,51,
Kenneth Davis,GNB,RB,24,16,6,0,0,0,0,0,114,519,4.55,0,21,142,6.76,1,2,,1,,,70,91.1,98.1,80.6,,52,
Ray Wallace,HOU,FB,23,8,4,0,0,0,0,0,52,218,4.19,3,17,177,10.41,2,1,,5,,,69,85.5,92.0,77.0,,53,
Wade Wilson,MIN,QB,27,9,3,80,143,1165,7,5,13,9,0.69,1,0,0,,0,3,,1,,,69,68.5,78.0,73.5,,33,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerry Ellis,GNB,RB,29,16,6,0,0,0,0,0,84,345,4.11,2,24,258,10.75,0,4,,2,,,68,92.3,100.3,80.3,,54,
Paul Ott Carruth,GNB,FB,25,16,12,0,0,0,0,0,81,308,3.80,2,24,134,5.58,2,1,,4,,,67,91.2,97.7,79.2,,56,
Byron Franklin,SEA,WR,28,14,1,0,0,0,0,0,1,2,2.00,0,33,547,16.58,2,0,,2,,,67,99.9,102.9,83.4,,54,
Leo Lewis,MIN,WR,30,16,16,0,0,0,0,0,3,-16,-5.33,0,32,600,18.75,2,3,,2,,,67,99.4,103.9,83.4,,53,
Buford McGee,SDG,RB,26,9,3,1,1,1,0,0,63,187,2.97,7,10,105,10.50,0,4,,7,,,67,77.2,85.2,72.2,,55,
Jim Everett,RAM,QB,23,6,5,73,147,1018,8,8,16,46,2.88,1,0,0,,0,2,,1,,,65,65.3,77.3,73.3,,34,
Napoleon McCallum,RAI,RB,23,15,5,0,0,0,0,0,142,536,3.77,1,13,103,7.92,0,5,,1,,,65,77.9,86.4,71.4,,57,
Henry Ellard,RAM,WR,25,9,8,0,0,0,0,0,1,-15,-15.00,0,34,447,13.15,4,3,,4,,,64,98.2,102.7,81.2,,55,
Boyce Green,KAN,RB,26,16,7,0,1,0,0,1,90,314,3.49,3,19,137,7.21,0,3,,4,,,64,83.1,91.6,74.6,,58,
Jim McMahon,CHI,QB,27,6,6,77,150,995,5,8,22,152,6.91,1,0,0,,0,1,,1,,,64,64.0,78.5,72.0,,35,
Gary Hogeboom,IND,QB,28,5,5,85,144,1154,6,6,10,20,2.00,1,0,0,,0,3,,1,,,63,63.2,73.7,69.2,,36,
Allen Pinkett,HOU,RB,22,16,3,0,0,0,0,0,77,225,2.92,2,35,248,7.09,1,2,,3,,,63,98.3,105.3,80.8,,59,
Carl Bland,DET,WR,25,16,16,0,0,0,0,0,0,0,,0,44,511,11.61,2,1,,2,,,62,106.1,109.6,84.1,,56,
Ted Brown,MIN,FB,29,13,0,0,0,0,0,0,63,251,3.98,4,15,132,8.80,0,0,,4,,,62,77.3,83.3,69.8,,61,
Rich Erenberg,PIT,RB,24,16,0,0,0,0,0,0,42,170,4.05,1,27,217,8.04,3,1,,4,,,62,88.7,95.2,75.2,,62,
Mike Pruitt,KAN,FB,32,15,15,0,0,0,0,0,139,448,3.22,2,8,56,7.00,0,0,,2,,,62,70.4,73.4,66.4,,60,
Matt Suhey,CHI,FB,28,16,14,0,0,0,0,0,84,270,3.21,2,24,235,9.79,0,1,,2,,,62,85.5,92.0,73.5,,63,
Leonard Thompson,DET,WR,34,16,1,0,0,0,0,0,0,0,,0,25,320,12.80,5,0,,5,,,62,87.0,90.0,74.5,,57,
Curtis Adams,SDG,RB,24,7,2,0,0,0,0,0,118,366,3.10,4,4,26,6.50,0,3,,4,,,60,64.2,68.7,62.2,,64,
Ozzie Newsome,CLE,TE,30,16,16,0,0,0,0,0,0,0,,0,39,417,10.69,3,0,,3,,,60,98.7,101.7,79.2,,12,
Stacy Robinson,NYG,WR,24,12,10,0,0,0,0,0,0,0,,0,29,494,17.03,2,1,,2,,,60,89.4,92.9,74.9,,58,
Mike Tomczak,CHI,QB,24,13,7,74,151,1105,2,10,23,117,5.09,3,0,0,,0,2,,3,,,60,59.9,76.9,69.9,,37,
Ray Butler,SEA,WR,30,16,0,0,0,0,0,0,0,0,,0,19,351,18.47,4,0,,4,,,59,78.1,81.1,68.6,,59,
Steve Sewell,DEN,RB,23,11,2,1,1,23,1,0,23,123,5.35,1,23,294,12.78,1,0,,2,,,59,81.6,87.6,70.1,,65,
Ron Brown,RAM,WR,25,14,12,0,0,0,0,0,4,5,1.25,0,25,396,15.84,3,1,,3,,,57,82.1,85.6,69.6,,60,
Gary Ellerson,GNB,RB,23,16,6,0,0,0,0,0,90,287,3.19,3,12,130,10.83,0,3,,3,,,57,68.7,76.2,62.7,,66,
Russ Francis,SFO,TE,33,16,14,0,0,0,0,0,0,0,,0,41,505,12.32,1,0,,1,,,57,97.5,100.5,77.0,,13,
Charlie Joiner,SDG,WR,39,15,9,0,0,0,0,0,0,0,,0,34,440,12.94,2,0,,2,,,56,90.0,93.0,73.0,,61,
Nathan Wonsley,TAM,RB,23,10,2,0,0,0,0,0,73,339,4.64,3,8,57,7.13,0,2,,3,,,56,63.6,67.6,59.6,,67,
