player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Rich Caster,NYJ,TE,25.0,14,14,0,0,0,0,0,1,-9,-9.0,0,35,593,16.94,4,1,0,4,0.0,0.0,81.0,116.4,119.9,98.9,31.0,6.0,38.0
Charley Johnson,DEN,QB,35.0,14,14,184,346,2465,20,17,7,-2,-0.29,0,0,0,0.0,0,5,0,0,0.0,0.0,139.0,139.4,161.9,156.4,29.0,7.0,39.0
John Brockington,GNB,FB,25.0,14,14,0,1,0,0,0,265,1144,4.32,3,16,128,8.0,0,4,0,3,0.0,0.0,141.0,157.2,165.2,149.2,27.0,14.0,40.0
Jim Bertelsen,RAM,RB,23.0,14,14,0,0,0,0,0,206,854,4.15,4,19,267,14.05,1,4,0,5,0.0,0.0,138.0,157.1,165.1,147.6,23.0,15.0,41.0
Bob Trumpy,CIN,TE,28.0,14,13,0,0,0,0,0,0,0,0.0,0,29,435,15.0,5,0,0,5,0.0,0.0,74.0,102.5,105.5,88.0,22.0,7.0,42.0
Otto Stowe,DAL,WR,24.0,7,7,0,0,0,0,0,3,28,9.33,0,23,389,16.91,6,0,0,6,0.0,0.0,78.0,100.7,103.7,89.2,17.0,14.0,43.0
Ken Burrough,HOU,WR,25.0,14,12,0,0,0,0,0,5,38,7.6,1,43,577,13.42,2,2,0,3,0.0,0.0,78.0,120.5,124.5,99.0,17.0,15.0,44.0
Otis Taylor,KAN,WR,31.0,14,14,0,0,0,0,0,4,-14,-3.5,0,34,565,16.62,4,2,0,4,0.0,0.0,77.0,111.1,115.1,94.1,17.0,16.0,45.0
Billy Joe DuPree,DAL,TE,23.0,14,14,0,0,0,0,0,2,2,1.0,0,29,392,13.52,5,0,0,5,0.0,0.0,69.0,98.4,101.4,83.9,17.0,8.0,46.0
Marv Hubbard,OAK,FB,27.0,14,14,0,0,0,0,0,193,903,4.68,6,15,116,7.73,0,6,0,6,0.0,0.0,132.0,146.9,155.9,139.4,16.0,16.0,47.0
Larry Csonka,MIA,FB,27.0,14,14,0,0,0,0,0,219,1003,4.58,5,7,22,3.14,0,3,0,5,0.0,0.0,130.0,136.5,141.0,133.0,14.0,17.0,48.0
Jim Hart,STL,QB,29.0,12,12,178,320,2223,15,10,3,-3,-1.0,0,0,0,0.0,0,2,0,0,0.0,0.0,127.0,126.6,140.6,136.6,14.0,8.0,49.0
Mike Phipps,CLE,QB,26.0,14,14,148,299,1719,9,20,60,395,6.58,5,0,0,0.0,0,8,0,5,0.0,0.0,126.0,126.3,156.3,146.3,14.0,9.0,50.0
Jerry LeVias,SDG,WR,27.0,14,11,0,0,0,0,0,2,33,16.5,0,30,536,17.87,3,0,0,3,0.0,0.0,75.0,104.9,107.9,89.9,14.0,17.0,51.0
Bob Newland,NOR,WR,25.0,14,12,0,0,0,0,0,1,6,6.0,0,29,489,16.86,4,0,0,4,0.0,0.0,74.0,102.5,105.5,88.0,13.0,18.0,52.0
Ed Podolak,KAN,RB,26.0,14,13,0,1,0,0,0,210,721,3.43,3,55,445,8.09,0,7,0,3,0.0,0.0,128.0,182.6,192.1,155.1,11.0,18.0,53.0
Bobby Douglass,CHI,QB,26.0,13,12,81,174,1057,5,7,94,525,5.59,5,0,0,0.0,0,7,0,5,0.0,0.0,124.0,123.8,140.3,130.8,11.0,10.0,54.0
Jackie Smith,STL,TE,33.0,14,14,0,0,0,0,0,1,-14,-14.0,0,41,600,14.63,1,1,0,1,0.0,0.0,64.0,104.6,108.1,84.1,11.0,9.0,55.0
Gene Washington,SFO,WR,26.0,13,13,0,0,0,0,0,0,0,0.0,0,37,606,16.38,2,1,0,2,0.0,0.0,72.0,108.6,112.1,90.1,10.0,19.0,56.0
Larry Walton,DET,WR,26.0,13,11,0,0,0,0,0,5,100,20.0,1,22,309,14.05,4,0,0,5,0.0,0.0,71.0,92.9,98.9,81.9,10.0,20.0,57.0
Ken Stabler,OAK,QB,28.0,14,11,163,260,1997,14,10,21,101,4.81,0,0,0,0.0,0,5,0,0,0.0,0.0,121.0,121.0,139.5,131.0,8.0,11.0,58.0
Bob Grim,NYG,WR,28.0,14,14,0,0,0,0,0,1,-10,-10.0,0,37,593,16.03,2,1,0,2,0.0,0.0,69.0,106.3,109.8,87.8,8.0,21.0,59.0
Bob Moore,OAK,TE,24.0,14,14,0,0,0,0,0,0,0,0.0,0,34,375,11.03,4,0,0,4,0.0,0.0,62.0,95.5,98.5,78.5,8.0,10.0,60.0
Jubilee Dunbar,NOR,WR,24.0,14,14,0,0,0,0,0,3,3,1.0,0,23,447,19.43,4,1,0,4,0.0,0.0,68.0,91.0,94.5,79.5,6.0,22.0,61.0
Jon Staggers,GNB,WR,25.0,14,12,0,0,0,0,0,4,33,8.25,1,25,412,16.48,3,1,0,4,0.0,0.0,68.0,92.5,96.0,80.0,6.0,23.0,62.0
Cotton Speyrer,BAL,WR,24.0,14,10,1,1,54,1,0,1,1,1.0,0,17,311,18.29,4,0,0,5,0.0,0.0,67.0,84.4,87.4,75.9,6.0,24.0,63.0
Altie Taylor,DET,RB,26.0,13,13,0,0,0,0,0,176,719,4.09,5,27,252,9.33,0,5,0,5,0.0,0.0,122.0,149.1,157.6,135.6,5.0,19.0,64.0
Roy Jefferson,WAS,WR,30.0,14,14,0,0,0,0,0,1,1,1.0,0,41,595,14.51,1,0,0,1,0.0,0.0,66.0,106.6,109.6,86.1,4.0,25.0,65.0
Eddie Ray,ATL,RB,26.0,14,6,0,0,0,0,0,96,434,4.52,9,19,192,10.11,2,8,0,11,0.0,0.0,121.0,139.6,149.6,130.1,3.0,20.0,66.0
Charlie Smith,OAK,RB,27.0,14,14,0,0,0,0,0,173,682,3.94,4,28,260,9.29,1,4,0,5,0.0,0.0,120.0,148.2,156.2,134.2,3.0,21.0,67.0
Fred Willis,HOU,FB,26.0,14,14,0,1,0,0,0,171,579,3.39,4,57,371,6.51,1,5,0,5,0.0,0.0,120.0,177.0,185.5,148.5,3.0,22.0,68.0
Bob Windsor,NWE,TE,31.0,13,9,0,0,0,0,0,1,-6,-6.0,0,23,348,15.13,4,2,0,4,0.0,0.0,56.0,79.2,83.2,67.7,2.0,11.0,69.0
Don Herrmann,NYG,WR,26.0,14,14,0,0,0,0,0,0,0,0.0,0,43,520,12.09,2,1,0,2,0.0,0.0,63.0,106.0,109.5,84.5,1.0,27.0,70.0
Billy Parks,HOU,WR,25.0,14,14,0,0,0,0,0,0,0,0.0,0,43,581,13.51,1,1,0,1,0.0,0.0,63.0,106.1,109.6,84.6,1.0,26.0,71.0
Lydell Mitchell,BAL,RB,24.0,14,11,0,0,0,0,0,253,963,3.81,2,17,113,6.65,0,2,0,2,0.0,0.0,118.0,134.6,141.6,126.1,0.0,23.0,72.0
Walt Garrison,DAL,FB,29.0,13,8,0,1,0,0,0,105,440,4.19,6,26,273,10.5,2,3,0,8,0.0,0.0,116.0,142.3,149.8,129.3,0.0,24.0,73.0
Vic Washington,SFO,FB,27.0,13,13,0,0,0,0,0,151,534,3.54,8,33,238,7.21,0,9,0,8,0.0,0.0,116.0,149.2,159.7,132.7,0.0,25.0,74.0
Archie Manning,NOR,QB,24.0,13,13,140,267,1642,10,12,63,293,4.65,2,0,0,0.0,0,9,0,2,0.0,0.0,114.0,114.0,136.5,126.0,0.0,12.0,75.0
Carl Garrett,CHI,RB,26.0,13,11,0,1,0,0,0,175,655,3.74,5,23,292,12.7,0,13,0,5,0.0,0.0,112.0,134.7,147.2,123.2,0.0,26.0,76.0
Joe Dawkins,DEN,FB,25.0,14,14,0,0,0,0,0,160,706,4.41,2,30,329,10.97,0,4,0,2,0.0,0.0,112.0,141.5,149.5,126.5,0.0,27.0,77.0
Bob Griese,MIA,QB,28.0,13,13,116,218,1422,17,8,13,20,1.54,0,0,0,0.0,0,5,0,0,0.0,0.0,106.0,105.9,119.4,113.9,0.0,13.0,78.0
George Blanda,OAK,QB,46.0,14,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,100.0,100.0,103.0,103.0,0.0,14.0,0.0
Norm Bulaich,PHI,RB,27.0,14,14,0,0,0,0,0,106,436,4.11,1,42,403,9.6,3,8,0,4,0.0,0.0,100.0,141.9,151.9,120.9,0.0,28.0,0.0
Billy Kilmer,WAS,QB,34.0,10,10,122,227,1656,14,9,9,10,1.11,0,0,0,0.0,0,6,0,0,0.0,0.0,99.0,99.2,114.2,108.2,0.0,15.0,0.0
Terry Metcalf,STL,RB,22.0,12,10,0,0,0,0,0,148,628,4.24,2,37,316,8.54,0,9,0,2,0.0,0.0,97.0,134.4,144.9,115.9,0.0,29.0,0.0
Bob Lee,ATL,QB,27.0,12,10,120,230,1786,10,8,29,67,2.31,0,0,0,0.0,0,6,0,0,0.0,0.0,96.0,96.1,110.1,104.1,0.0,16.0,0.0
Preston Pearson,PIT,RB,28.0,14,13,0,0,0,0,0,132,554,4.2,2,11,173,15.73,2,2,0,4,0.0,0.0,95.0,105.7,112.7,100.2,0.0,30.0,0.0
Charlie Harraway,WAS,RB,29.0,14,14,0,0,0,0,0,128,452,3.53,1,32,291,9.09,3,6,0,4,0.0,0.0,92.0,124.3,133.3,108.3,0.0,31.0,0.0
MacArthur Lane,GNB,RB,31.0,13,13,1,2,23,1,0,170,528,3.11,1,27,255,9.44,1,4,0,2,0.0,0.0,91.0,118.2,126.2,104.7,0.0,32.0,0.0
Clarence Davis,OAK,RB,24.0,14,0,0,0,0,0,0,116,609,5.25,4,7,76,10.86,0,5,0,4,0.0,0.0,88.0,94.5,100.0,91.0,0.0,33.0,0.0
Terry Bradshaw,PIT,QB,25.0,10,9,89,180,1183,10,15,34,145,4.26,3,0,0,0.0,0,3,0,3,0.0,0.0,87.0,86.8,109.3,101.8,0.0,17.0,0.0
Franco Harris,PIT,FB,23.0,12,8,0,0,0,0,0,188,698,3.71,3,10,69,6.9,0,8,0,3,0.0,0.0,87.0,96.7,103.7,91.7,0.0,34.0,0.0
Sam Cunningham,NWE,FB,23.0,14,10,0,0,0,0,0,155,516,3.33,4,15,144,9.6,1,10,0,5,0.0,0.0,86.0,101.0,112.0,93.5,0.0,35.0,0.0
Bob Gresham,HOU,RB,25.0,13,10,0,0,0,0,0,104,400,3.85,2,28,244,8.71,1,5,0,4,0.0,0.0,83.0,111.4,119.9,97.4,0.0,36.0,0.0
Jim Braxton,BUF,FB,24.0,6,4,0,0,0,0,0,108,494,4.57,4,6,101,16.83,0,2,0,4,0.0,0.0,82.0,87.5,94.5,84.5,0.0,38.0,0.0
John Riggins,NYJ,FB,24.0,11,9,0,0,0,0,0,134,482,3.6,4,23,158,6.87,0,6,0,4,0.0,0.0,82.0,105.0,114.0,93.5,0.0,37.0,0.0
Robert Holmes,SDG,RB,28.0,13,2,0,0,0,0,0,78,289,3.71,7,19,151,7.95,0,5,0,7,0.0,0.0,81.0,100.0,108.5,90.5,0.0,39.0,0.0
Cid Edwards,SDG,FB,30.0,13,12,0,0,0,0,0,133,609,4.58,1,25,164,6.56,0,3,0,1,0.0,0.0,80.0,105.3,112.8,92.8,0.0,40.0,0.0
Jess Phillips,NOR,FB,26.0,14,14,0,0,0,0,0,198,663,3.35,0,22,169,7.68,0,3,0,0,0.0,0.0,80.0,102.2,109.7,91.2,0.0,41.0,0.0
Don McCauley,BAL,FB,24.0,13,12,0,0,0,0,0,144,514,3.57,2,25,186,7.44,0,3,0,2,0.0,0.0,79.0,104.0,111.5,91.5,0.0,43.0,0.0
Steve Owens,DET,FB,26.0,12,8,0,0,0,0,0,113,401,3.55,3,24,232,9.67,0,2,0,3,0.0,0.0,79.0,103.3,110.3,91.3,0.0,42.0,0.0
Marty Domres,BAL,QB,26.0,11,9,93,191,1153,9,13,32,126,3.94,2,0,0,0.0,0,3,0,2,0.0,0.0,78.0,77.7,98.2,90.7,0.0,18.0,0.0
Mel Farr,DET,FB,29.0,11,7,0,0,0,0,0,97,373,3.85,4,26,183,7.04,0,3,0,4,0.0,0.0,77.0,102.6,110.1,89.6,0.0,44.0,0.0
Tony Baker,RAM,RB,28.0,14,0,0,0,0,0,0,85,344,4.05,7,0,0,0.0,0,0,0,7,0.0,0.0,76.0,76.4,79.4,76.4,0.0,45.0,0.0
Al Woodall,NYJ,QB,28.0,9,6,101,201,1228,9,8,13,68,5.23,0,0,0,0.0,0,1,0,0,0.0,0.0,75.0,74.9,86.4,82.9,0.0,19.0,0.0
Jim Harrison,CHI,FB,25.0,13,11,0,0,0,0,0,100,370,3.7,1,21,200,9.52,2,2,0,3,0.0,0.0,73.0,94.0,101.0,83.5,0.0,46.0,0.0
Leroy Kelly,CLE,RB,31.0,13,13,0,0,0,0,0,132,389,2.95,3,15,180,12.0,0,3,0,3,0.0,0.0,72.0,86.9,94.4,79.4,0.0,47.0,0.0
Ed Marinaro,MIN,RB,23.0,13,7,0,0,0,0,0,95,302,3.18,2,26,196,7.54,2,3,0,4,0.0,0.0,71.0,96.8,104.3,83.8,0.0,49.0,0.0
Greg Pruitt,CLE,RB,22.0,13,0,0,1,0,0,0,61,369,6.05,4,9,110,12.22,1,7,0,5,0.0,0.0,71.0,79.9,89.4,75.4,0.0,48.0,0.0
John Fuqua,PIT,FB,27.0,11,7,0,0,0,0,0,117,457,3.91,2,17,150,8.82,0,3,0,2,0.0,0.0,70.0,86.7,94.2,78.2,0.0,50.0,0.0
Randy Johnson,NYG,QB,29.0,9,7,99,177,1279,7,8,4,24,6.0,1,0,0,0.0,0,2,0,1,0.0,0.0,70.0,69.6,81.6,77.6,0.0,20.0,0.0
Oscar Reed,MIN,RB,29.0,12,8,0,0,0,0,0,100,401,4.01,3,19,122,6.42,0,2,0,3,0.0,0.0,68.0,87.3,94.3,77.8,0.0,51.0,0.0
Ken Brown,CLE,FB,28.0,14,14,0,0,0,0,0,161,537,3.34,0,22,187,8.5,0,5,0,0,0.0,0.0,67.0,89.4,97.9,78.4,0.0,52.0,0.0
Art Malone,ATL,FB,25.0,10,8,0,0,0,0,0,76,336,4.42,2,19,177,9.32,1,2,0,3,0.0,0.0,67.0,86.3,93.3,76.8,0.0,53.0,0.0
Greg Landry,DET,QB,27.0,7,7,70,128,908,3,10,42,267,6.36,2,0,0,0.0,0,2,0,2,0.0,0.0,65.0,65.0,82.0,75.0,0.0,22.0,0.0
Bill Munson,DET,QB,32.0,10,7,95,187,1129,9,8,10,33,3.3,0,0,0,0.0,0,3,0,0,0.0,0.0,65.0,65.5,78.0,73.5,0.0,21.0,0.0
Larry Watkins,BUF,FB,27.0,14,10,0,0,0,0,0,98,414,4.22,2,12,86,7.17,1,3,0,3,0.0,0.0,65.0,77.0,81.5,71.0,0.0,54.0,0.0
Mack Herron,NWE,RB,25.0,14,1,0,0,0,0,0,61,200,3.28,2,18,265,14.72,1,7,0,4,0.0,0.0,64.0,81.5,91.0,72.5,0.0,55.0,0.0
Mike Livingston,KAN,QB,28.0,8,8,75,145,916,6,7,19,94,4.95,2,0,0,0.0,0,4,0,2,0.0,0.0,64.0,64.0,76.0,71.0,0.0,23.0,0.0
Ron Jessie,DET,WR,25.0,14,12,0,0,0,0,0,5,31,6.2,1,20,364,18.2,3,1,0,4,0.0,0.0,63.0,82.5,86.0,72.5,0.0,28.0,0.0
Ken Willard,SFO,FB,30.0,14,10,0,0,0,0,0,83,366,4.41,1,22,160,7.27,1,2,0,2,0.0,0.0,63.0,84.6,91.6,73.6,0.0,56.0,0.0
Robert Newhouse,DAL,RB,23.0,14,6,0,0,0,0,0,84,436,5.19,1,9,87,9.67,1,3,0,2,0.0,0.0,61.0,70.3,74.8,65.8,0.0,57.0,0.0
Bill Butler,NOR,FB,23.0,13,10,0,0,0,0,0,87,348,4.0,1,19,125,6.58,2,5,0,3,0.0,0.0,60.0,79.3,87.8,69.8,0.0,58.0,0.0
Mike Garrett,SDG,RB,29.0,10,9,0,1,0,0,0,114,467,4.1,0,15,124,8.27,1,6,0,1,0.0,0.0,59.0,74.1,83.1,66.6,0.0,59.0,0.0
Wendell Hayes,KAN,FB,33.0,13,7,0,0,0,0,0,95,352,3.71,2,18,134,7.44,0,2,0,2,0.0,0.0,59.0,76.6,83.6,67.6,0.0,60.0,0.0
Frank Lewis,PIT,WR,26.0,9,5,0,0,0,0,0,1,-1,-1.0,0,23,409,17.78,3,0,0,3,0.0,0.0,59.0,81.8,84.8,70.3,0.0,30.0,0.0
Ahmad Rashad,STL,WR,24.0,13,10,0,0,0,0,0,0,0,0.0,0,30,409,13.63,3,0,0,3,0.0,0.0,59.0,88.9,91.9,73.9,0.0,29.0,0.0
Bob Chandler,BUF,WR,24.0,14,14,0,1,0,0,0,5,-14,-2.8,0,30,427,14.23,3,2,0,3,0.0,0.0,58.0,88.3,92.3,73.3,0.0,31.0,0.0
Willie Ellison,KAN,FB,28.0,10,7,0,0,0,0,0,108,411,3.81,2,9,64,7.11,0,3,0,2,0.0,0.0,57.0,65.5,70.0,61.0,0.0,61.0,0.0
Marlin Briscoe,MIA,WR,28.0,14,14,0,0,0,0,0,2,-5,-2.5,0,30,447,14.9,2,0,0,2,0.0,0.0,56.0,86.2,89.2,71.2,0.0,32.0,0.0
Earl Thomas,CHI,WR,25.0,14,14,0,1,0,0,1,1,5,5.0,0,24,343,14.29,4,1,0,4,0.0,0.0,56.0,79.8,84.3,68.8,0.0,33.0,0.0
Frank Pitts,CLE,WR,30.0,13,12,0,0,0,0,0,0,0,0.0,0,31,317,10.23,4,1,0,4,0.0,0.0,55.0,85.7,89.2,70.2,0.0,34.0,0.0
Jim Mandich,MIA,TE,25.0,14,3,0,0,0,0,0,0,0,0.0,0,24,302,12.58,4,0,0,4,0.0,0.0,54.0,78.2,81.2,66.2,0.0,13.0,0.0
Charlie Sanders,DET,TE,27.0,14,14,0,0,0,0,0,1,-1,-1.0,0,28,433,15.46,2,1,0,2,0.0,0.0,54.0,82.2,85.7,68.2,0.0,12.0,0.0
Joe Ferguson,BUF,QB,23.0,14,14,73,164,939,4,10,48,147,3.06,2,1,-3,-3.0,0,7,0,2,0.0,0.0,53.0,54.0,73.5,63.5,0.0,24.0,0.0
John Tarver,NWE,FB,24.0,9,7,0,0,0,0,0,72,321,4.46,4,9,51,5.67,0,8,0,4,0.0,0.0,53.0,62.2,69.2,57.7,0.0,62.0,0.0
Darryl Stingley,NWE,WR,22.0,14,10,0,0,0,0,0,6,64,10.67,0,23,339,14.74,2,1,0,2,0.0,0.0,51.0,74.3,77.8,62.8,0.0,35.0,0.0
Randy Vataha,NWE,WR,25.0,14,4,0,0,0,0,0,2,-15,-7.5,0,20,341,17.05,2,0,0,3,0.0,0.0,51.0,70.6,73.6,60.6,0.0,36.0,0.0
Sonny Jurgensen,WAS,QB,39.0,14,4,87,145,904,6,5,3,7,2.33,0,1,-3,-3.0,0,1,0,0,0.0,0.0,50.0,50.6,59.1,55.1,0.0,25.0,0.0
Drew Pearson,DAL,WR,22.0,14,6,0,0,0,0,0,0,0,0.0,0,22,388,17.64,2,1,0,2,0.0,0.0,50.0,71.8,75.3,60.8,0.0,37.0,0.0
Joe Profit,2TM,RB,24.0,11,4,0,0,0,0,0,90,329,3.66,2,11,108,9.82,0,6,0,2,0.0,0.0,50.0,60.7,69.7,55.2,0.0,63.0,0.0
Barry Pearson,PIT,WR,23.0,14,10,0,0,0,0,0,0,0,0.0,0,23,317,13.78,3,1,0,3,0.0,0.0,49.0,71.7,75.2,60.2,0.0,38.0,0.0
Larry Smith,RAM,RB,26.0,14,2,2,2,31,0,0,79,291,3.68,2,10,65,6.5,0,0,0,2,0.0,0.0,49.0,58.8,61.8,53.8,0.0,64.0,0.0
Steve Spurrier,SFO,QB,28.0,11,5,83,157,882,4,7,9,32,3.56,2,0,0,0.0,0,3,0,2,0.0,0.0,49.0,49.5,61.0,56.5,0.0,26.0,0.0
Milt Morin,CLE,TE,31.0,14,13,0,0,0,0,0,0,0,0.0,0,26,417,16.04,1,0,0,1,0.0,0.0,48.0,73.7,76.7,60.7,0.0,14.0,0.0
