player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Irving Fryar,PHI,WR,34.0,16,16,0,0,0,0,0,1,-4,-4.0,0,152.0,88,1195,13.58,11,0,0,11,0.0,0.0,185.0,273.1,276.1,229.1,70.0,6.0,22.0
Ben Coates,NWE,TE,27.0,16,15,0,0,0,0,0,0,0,0.0,0,100.0,62,682,11.0,9,1,1,9,1.0,0.0,122.0,184.2,188.2,153.2,62.0,3.0,23.0
Karim AbdulJabbar,MIA,RB,22.0,16,14,0,0,0,0,0,307,1116,3.64,11,46.0,23,139,6.04,0,4,3,11,0.0,0.0,186.0,208.5,217.5,197.0,59.0,9.0,24.0
Jake Reed,MIN,WR,29.0,16,15,0,0,0,0,0,0,0,0.0,0,126.0,72,1320,18.33,7,0,0,7,0.0,0.0,174.0,246.0,249.0,210.0,59.0,8.0,25.0
Cris Carter,MIN,WR,31.0,16,16,0,0,0,0,0,0,0,0.0,0,167.0,96,1163,12.11,10,1,1,10,0.0,0.0,174.0,270.3,274.3,222.3,59.0,7.0,26.0
Isaac Bruce,STL,WR,24.0,16,16,1,2,15,0,1,1,4,4.0,0,150.0,84,1338,15.93,7,1,1,7,0.0,0.0,173.0,256.8,261.8,215.8,58.0,9.0,27.0
Jamal Anderson,ATL,RB,24.0,16,12,0,0,0,0,0,232,1055,4.55,5,67.0,49,473,9.65,1,4,4,6,0.0,0.0,181.0,229.8,239.8,205.3,54.0,10.0,28.0
Derrick Alexander,BAL,WR,25.0,15,14,0,0,0,0,0,3,0,0.0,0,107.0,62,1099,17.73,9,0,0,9,1.0,0.0,166.0,227.9,230.9,196.9,51.0,10.0,29.0
Keith Jackson,GNB,TE,31.0,16,5,0,0,0,0,0,0,0,0.0,0,63.0,40,505,12.63,10,0,0,10,0.0,0.0,111.0,150.5,153.5,130.5,50.0,4.0,30.0
Jimmy Smith,JAX,WR,27.0,16,9,0,0,0,0,0,0,0,0.0,0,128.0,83,1244,14.99,7,1,1,7,0.0,0.0,164.0,247.4,251.4,205.9,49.0,11.0,31.0
Thurman Thomas,BUF,RB,30.0,15,15,0,0,0,0,0,281,1033,3.68,8,42.0,26,254,9.77,0,1,1,8,0.0,0.0,175.0,200.7,207.7,187.7,48.0,11.0,32.0
Tim Brown,OAK,WR,30.0,16,16,0,0,0,0,0,6,35,5.83,0,146.0,90,1104,12.27,9,3,3,9,0.0,0.0,162.0,251.9,257.9,206.9,47.0,12.0,33.0
Larry Centers,ARI,FB,28.0,16,14,0,0,0,0,0,116,425,3.66,2,130.0,99,766,7.74,7,1,1,9,0.0,0.0,171.0,270.1,277.1,220.6,44.0,12.0,34.0
Curtis Conway,CHI,WR,25.0,16,16,1,1,33,1,0,8,50,6.25,0,143.0,81,1049,12.95,7,1,0,7,0.0,0.0,157.0,238.2,241.2,197.7,42.0,13.0,35.0
Adrian Murrell,NYJ,RB,26.0,16,16,0,0,0,0,0,301,1249,4.15,6,36.0,17,81,4.76,1,6,4,7,0.0,0.0,167.0,184.0,191.0,175.5,40.0,13.0,36.0
Joey Galloway,SEA,WR,25.0,16,16,0,0,0,0,0,15,127,8.47,0,121.0,57,987,17.32,7,2,2,8,0.0,0.0,155.0,212.4,220.4,183.9,40.0,14.0,37.0
Eddie Kennison,STL,WR,23.0,15,14,0,0,0,0,0,0,0,0.0,0,115.0,54,924,17.11,9,5,2,11,0.0,0.0,154.0,208.4,213.4,181.4,39.0,15.0,38.0
Steve Young,SFO,QB,35.0,12,12,214,316,2410,14,6,52,310,5.96,4,0.0,0,0,0.0,0,3,2,4,1.0,0.0,193.0,193.4,207.4,199.4,38.0,7.0,39.0
Anthony Johnson,CAR,RB,29.0,16,11,0,0,0,0,0,300,1120,3.73,6,33.0,26,192,7.38,0,2,1,6,0.0,0.0,165.0,191.2,198.2,178.2,38.0,14.0,40.0
Terry Glenn,NWE,WR,22.0,15,15,0,0,0,0,0,5,42,8.4,0,167.0,90,1132,12.58,6,1,0,6,0.0,0.0,153.0,243.4,246.4,198.4,38.0,16.0,41.0
Marcus Allen,KAN,RB,36.0,16,15,0,1,0,0,0,206,830,4.03,9,35.0,27,270,10.0,0,2,0,9,0.0,0.0,164.0,191.0,197.0,177.5,37.0,15.0,42.0
Jeff Hostetler,OAK,QB,35.0,13,13,242,402,2548,23,14,37,179,4.84,1,0.0,0,0,0.0,0,4,0,1,0.0,0.0,190.0,189.8,209.8,203.8,34.0,8.0,43.0
Antonio Freeman,GNB,WR,24.0,12,12,0,0,0,0,0,0,0,0.0,0,107.0,56,933,16.66,9,3,2,9,0.0,0.0,143.0,199.3,204.3,171.3,28.0,17.0,44.0
Scott Mitchell,DET,QB,28.0,14,14,253,437,2917,17,17,37,83,2.24,4,0.0,0,0,0.0,0,9,0,4,0.0,0.0,183.0,183.0,203.0,200.0,27.0,9.0,45.0
Andre Reed,BUF,WR,32.0,16,16,0,0,0,0,0,8,22,2.75,0,101.0,66,1036,15.7,6,1,0,6,0.0,0.0,142.0,207.8,210.8,174.8,27.0,18.0,46.0
OJ McDuffie,MIA,WR,27.0,16,16,0,0,0,0,0,2,7,3.5,0,119.0,74,918,12.41,8,6,0,8,0.0,0.0,141.0,214.5,217.5,177.5,26.0,19.0,47.0
Frank Wycheck,HOU,TE,25.0,16,16,0,0,0,0,0,2,3,1.5,0,68.0,53,511,9.64,6,2,2,6,0.0,0.0,83.0,136.4,141.4,109.9,23.0,5.0,48.0
James Stewart,JAX,RB,25.0,13,11,0,0,0,0,0,190,723,3.81,8,40.0,30,177,5.9,2,2,2,10,0.0,0.0,146.0,176.0,184.0,161.0,19.0,16.0,49.0
Keyshawn Johnson,NYJ,WR,24.0,14,11,0,0,0,0,0,0,0,0.0,0,125.0,63,844,13.4,8,0,0,8,1.0,0.0,134.0,197.4,200.4,165.9,19.0,20.0,50.0
Marvin Harrison,IND,WR,24.0,16,15,0,0,0,0,0,3,15,5.0,0,118.0,64,836,13.06,8,1,0,8,0.0,0.0,133.0,197.1,200.1,165.1,18.0,22.0,51.0
Keenan McCardell,JAX,WR,26.0,16,15,0,0,0,0,0,0,0,0.0,0,127.0,85,1129,13.28,3,1,0,3,1.0,0.0,133.0,217.9,220.9,175.4,18.0,23.0,52.0
Brett Perriman,DET,WR,31.0,16,16,0,0,0,0,0,1,13,13.0,0,170.0,94,1021,10.86,5,0,0,5,0.0,0.0,133.0,227.4,230.4,180.4,18.0,21.0,53.0
Bobby Hebert,ATL,QB,36.0,14,13,294,488,3152,22,25,15,59,3.93,1,0.0,0,0,0.0,0,10,4,1,0.0,1.0,170.0,170.0,202.0,195.0,14.0,10.0,54.0
Chris Warren,SEA,RB,28.0,14,14,0,0,0,0,0,203,855,4.21,5,46.0,40,273,6.83,0,3,2,5,1.0,0.0,141.0,180.8,188.8,160.8,14.0,17.0,55.0
Ken Dilger,IND,TE,25.0,16,16,0,0,0,0,0,0,0,0.0,0,60.0,42,503,11.98,4,1,0,4,0.0,0.0,74.0,116.3,119.3,95.3,14.0,6.0,56.0
Marshall Faulk,IND,RB,23.0,13,13,0,0,0,0,0,198,587,2.96,7,80.0,56,428,7.64,0,2,2,7,0.0,0.0,140.0,195.5,203.5,167.5,13.0,18.0,57.0
Rob Moore,ARI,WR,28.0,16,16,0,0,0,0,0,0,0,0.0,0,146.0,58,1016,17.52,4,0,0,4,1.0,0.0,128.0,185.6,188.6,156.6,13.0,25.0,58.0
Bert Emanuel,ATL,WR,26.0,14,13,0,0,0,0,0,0,0,0.0,0,123.0,75,921,12.28,6,0,0,6,0.0,0.0,128.0,203.1,206.1,165.6,13.0,24.0,59.0
Dorsey Levens,GNB,RB,26.0,16,1,0,0,0,0,0,121,566,4.68,5,33.0,31,226,7.29,5,2,0,10,0.0,0.0,139.0,170.2,176.2,154.7,12.0,19.0,60.0
Jamie Asher,WAS,TE,24.0,16,12,0,0,0,0,0,0,0,0.0,0,74.0,42,481,11.45,4,0,0,4,0.0,0.0,72.0,114.1,117.1,93.1,12.0,7.0,61.0
Tony McGee,CIN,TE,25.0,16,16,0,0,0,0,0,0,0,0.0,0,63.0,38,446,11.74,4,0,0,4,0.0,0.0,69.0,106.6,109.6,87.6,8.0,8.0,62.0
Charles Johnson,PIT,WR,24.0,16,12,0,0,0,0,0,0,0,0.0,0,101.0,60,1008,16.8,3,1,0,3,1.0,0.0,121.0,180.8,183.8,150.8,6.0,27.0,63.0
Terance Mathis,ATL,WR,29.0,16,16,0,0,0,0,0,0,0,0.0,0,114.0,69,771,11.17,7,0,0,7,1.0,0.0,121.0,190.1,193.1,155.6,6.0,26.0,64.0
Ted Popson,SFO,TE,30.0,15,6,0,0,0,0,0,0,0,0.0,0,35.0,26,301,11.58,6,0,0,6,0.0,0.0,66.0,92.1,95.1,79.1,6.0,9.0,65.0
Raymont Harris,CHI,FB,26.0,12,10,0,0,0,0,0,194,748,3.86,4,43.0,32,296,9.25,1,3,2,5,0.0,0.0,130.0,162.4,170.4,146.4,4.0,20.0,66.0
Brian Kinchen,BAL,TE,31.0,16,16,0,0,0,0,0,0,0,0.0,0,76.0,55,581,10.56,1,1,0,1,0.0,0.0,64.0,119.1,122.1,91.6,4.0,10.0,67.0
Brad Johnson,MIN,QB,28.0,12,8,195,311,2258,17,10,34,90,2.65,1,0.0,0,0,0.0,0,5,1,1,0.0,3.0,157.0,157.3,171.3,167.3,2.0,11.0,68.0
Mark Carrier,CAR,WR,31.0,16,15,0,0,0,0,0,0,0,0.0,0,104.0,58,808,13.93,6,0,0,6,0.0,0.0,117.0,174.8,177.8,145.8,2.0,28.0,69.0
Bam Morris,BAL,RB,24.0,11,7,0,0,0,0,0,172,737,4.28,4,31.0,25,242,9.68,1,0,0,5,0.0,0.0,128.0,152.9,158.9,140.4,1.0,21.0,70.0
Edgar Bennett,GNB,RB,27.0,16,15,0,0,0,0,0,222,899,4.05,2,39.0,31,176,5.68,1,2,1,3,2.0,0.0,128.0,158.5,165.5,143.0,1.0,22.0,71.0
Leonard Russell,SDG,RB,27.0,15,15,0,0,0,0,0,219,713,3.26,7,18.0,13,180,13.85,0,6,2,7,0.0,0.0,127.0,140.3,148.3,133.8,1.0,23.0,72.0
Chris Jones,PHI,WR,25.0,16,16,0,0,0,0,0,0,0,0.0,0,114.0,70,859,12.27,5,1,0,5,0.0,0.0,116.0,185.9,188.9,150.9,1.0,29.0,73.0
Pete Mitchell,JAX,TE,25.0,16,7,0,0,0,0,0,0,0,0.0,0,77.0,52,575,11.06,1,1,1,1,0.0,0.0,62.0,113.5,117.5,87.5,1.0,11.0,74.0
Dan Marino,MIA,QB,35.0,13,13,221,373,2795,17,9,11,-3,-0.27,0,0.0,0,0,0.0,0,4,3,0,0.0,0.0,156.0,155.5,170.5,164.5,0.0,13.0,75.0
Gus Frerotte,WAS,QB,25.0,16,16,270,470,3453,12,11,28,16,0.57,0,0.0,0,0,0.0,0,12,5,0,0.0,0.0,156.0,155.7,174.7,166.7,0.0,12.0,76.0
Ty Detmer,PHI,QB,29.0,13,11,238,401,2911,15,13,31,59,1.9,1,0.0,0,0,0.0,0,7,4,1,0.0,0.0,154.0,154.3,174.3,167.3,0.0,14.0,77.0
Stan Humphries,SDG,QB,31.0,13,13,232,416,2670,18,13,21,28,1.33,0,0.0,0,0,0.0,0,7,1,0,0.0,0.0,154.0,153.6,170.6,166.6,0.0,15.0,78.0
Jim Harbaugh,IND,QB,33.0,14,14,232,405,2630,13,11,48,192,4.0,1,0.0,0,0,0.0,0,8,4,1,0.0,0.0,152.0,152.4,173.4,163.4,0.0,16.0,0.0
Troy Aikman,DAL,QB,30.0,15,15,296,465,3126,12,13,35,42,1.2,1,0.0,0,0,0.0,0,6,6,1,0.0,2.0,149.0,149.2,171.2,162.2,0.0,17.0,0.0
Jim Kelly,BUF,QB,36.0,13,13,222,379,2810,14,19,19,66,3.47,2,0.0,0,0,0.0,0,9,5,2,0.0,1.0,141.0,141.0,168.0,160.0,0.0,18.0,0.0
Kerry Collins,CAR,QB,24.0,13,12,204,364,2454,14,9,32,38,1.19,0,0.0,0,0,0.0,0,6,4,0,1.0,0.0,134.0,134.0,150.0,143.0,0.0,19.0,0.0
Tony Banks,STL,QB,23.0,14,13,192,368,2544,15,15,61,212,3.48,0,1.0,0,0,0.0,0,21,11,0,1.0,0.0,133.0,133.0,165.0,148.0,0.0,20.0,0.0
Trent Dilfer,TAM,QB,24.0,16,16,267,482,2859,12,19,32,124,3.88,0,0.0,0,0,0.0,0,10,4,0,0.0,1.0,131.0,130.8,159.8,149.8,0.0,21.0,0.0
Mike Tomczak,PIT,QB,34.0,16,15,222,401,2767,15,17,22,-7,-0.32,0,0.0,0,0,0.0,0,7,6,0,0.0,2.0,128.0,128.0,154.0,145.0,0.0,22.0,0.0
Terry Kirby,SFO,RB,26.0,14,10,1,2,24,1,0,134,559,4.17,3,69.0,52,439,8.44,1,1,1,4,0.0,0.0,127.0,178.8,185.8,152.8,0.0,24.0,0.0
Dave Krieg,CHI,QB,38.0,13,12,226,377,2278,14,12,16,12,0.75,1,1.0,1,5,5.0,0,6,2,1,0.0,0.0,127.0,127.8,144.8,139.3,0.0,23.0,0.0
Lamar Smith,SEA,RB,26.0,16,2,0,0,0,0,0,153,680,4.44,8,16.0,9,58,6.44,0,4,1,8,3.0,0.0,126.0,134.8,138.8,130.3,0.0,25.0,0.0
Mike Alstott,TAM,FB,23.0,16,16,0,0,0,0,0,96,377,3.93,3,81.0,65,557,8.57,3,4,2,6,0.0,0.0,125.0,190.4,198.4,157.9,0.0,26.0,0.0
Chris Chandler,HOU,QB,31.0,12,12,184,320,2099,16,11,28,113,4.04,0,0.0,0,0,0.0,0,8,8,0,0.0,0.0,121.0,121.3,146.3,132.3,0.0,24.0,0.0
Steve Bono,KAN,QB,34.0,14,13,235,438,2572,12,13,26,27,1.04,0,0.0,0,0,0.0,0,5,4,0,0.0,0.0,120.0,119.6,139.6,132.6,0.0,25.0,0.0
Earnest Byner,BAL,RB,34.0,16,8,0,0,0,0,0,159,634,3.99,4,44.0,30,270,9.0,1,1,1,5,0.0,0.0,118.0,148.4,155.4,133.4,0.0,27.0,0.0
Boomer Esiason,ARI,QB,35.0,10,8,190,339,2293,11,14,15,52,3.47,1,0.0,0,0,0.0,0,5,2,1,1.0,0.0,117.0,116.9,135.9,130.9,0.0,26.0,0.0
Jeff Graham,NYJ,WR,27.0,11,9,0,0,0,0,0,0,0,0.0,0,85.0,50,788,15.76,6,0,0,6,0.0,0.0,115.0,164.8,167.8,139.8,0.0,31.0,0.0
Andre Hastings,PIT,WR,26.0,16,10,0,0,0,0,0,4,71,17.75,0,115.0,72,739,10.26,6,3,1,6,0.0,0.0,115.0,187.0,191.0,151.0,0.0,30.0,0.0
Darnay Scott,CIN,WR,24.0,16,16,0,0,0,0,0,3,4,1.33,0,115.0,58,833,14.36,5,0,0,5,0.0,0.0,114.0,171.7,174.7,142.7,0.0,32.0,0.0
Henry Ellard,WAS,WR,35.0,16,16,0,0,0,0,0,0,0,0.0,0,98.0,52,1014,19.5,2,0,0,2,0.0,0.0,113.0,165.4,168.4,139.4,0.0,33.0,0.0
Frank Reich,NYJ,QB,35.0,10,7,175,331,2205,15,16,18,31,1.72,0,0.0,0,0,0.0,0,9,5,0,0.0,2.0,113.0,113.3,137.3,129.3,0.0,27.0,0.0
Jim Everett,NOR,QB,33.0,15,15,267,464,2797,12,16,22,3,0.14,0,0.0,0,0,0.0,0,10,8,0,0.0,0.0,112.0,112.2,139.2,128.2,0.0,28.0,0.0
Chris Sanders,HOU,WR,24.0,16,15,0,0,0,0,0,0,0,0.0,0,105.0,48,882,18.38,4,0,0,4,0.0,0.0,112.0,160.2,163.2,136.2,0.0,34.0,0.0
Quinn Early,BUF,WR,31.0,16,13,0,0,0,0,0,3,39,13.0,0,91.0,50,798,15.96,4,0,0,4,1.0,0.0,110.0,159.7,162.7,134.7,0.0,35.0,0.0
Dave Brown,NYG,QB,26.0,16,16,214,398,2412,12,20,50,170,3.4,0,0.0,0,0,0.0,0,9,6,0,0.0,0.0,109.0,109.5,141.5,129.5,0.0,29.0,0.0
Johnnie Morton,DET,WR,25.0,16,15,0,0,0,0,0,9,35,3.89,0,97.0,55,714,12.98,6,1,1,6,0.0,0.0,109.0,163.9,167.9,136.4,0.0,36.0,0.0
Michael Irvin,DAL,WR,30.0,11,11,0,0,0,0,0,0,0,0.0,0,105.0,64,962,15.03,2,1,1,2,1.0,0.0,108.0,172.2,176.2,140.2,0.0,37.0,0.0
Napoleon Kaufman,OAK,RB,23.0,16,9,0,0,0,0,0,150,874,5.83,1,26.0,22,143,6.5,1,3,3,2,0.0,0.0,108.0,129.7,138.7,118.7,0.0,28.0,0.0
Harold Green,STL,RB,28.0,16,5,0,0,0,0,0,127,523,4.12,4,58.0,37,246,6.65,1,2,1,5,1.0,0.0,107.0,143.9,150.9,125.4,0.0,29.0,0.0
Don Beebe,GNB,WR,32.0,16,6,0,0,0,0,0,0,0,0.0,0,76.0,39,699,17.92,4,1,0,6,0.0,0.0,106.0,144.9,147.9,125.4,0.0,38.0,0.0
Garrison Hearst,CIN,RB,25.0,16,12,0,0,0,0,0,225,847,3.76,0,22.0,12,131,10.92,1,1,0,1,1.0,0.0,106.0,117.8,123.8,111.8,0.0,30.0,0.0
Michael Haynes,NOR,WR,31.0,16,10,0,0,0,0,0,0,0,0.0,0,87.0,44,786,17.86,4,1,0,4,1.0,0.0,105.0,148.6,151.6,126.6,0.0,40.0,0.0
Frank Sanders,ARI,WR,23.0,16,16,0,0,0,0,0,2,-4,-2.0,0,130.0,69,813,11.78,4,1,0,4,0.0,0.0,105.0,173.9,176.9,139.4,0.0,39.0,0.0
Kent Graham,ARI,QB,28.0,10,8,146,274,1624,12,7,21,87,4.14,0,0.0,0,0,0.0,0,5,3,0,0.0,1.0,104.0,103.7,116.7,110.7,0.0,30.0,0.0
Wayne Chrebet,NYJ,WR,23.0,16,9,0,0,0,0,0,0,0,0.0,0,128.0,84,909,10.82,3,5,4,3,0.0,0.0,101.0,184.9,191.9,142.9,0.0,42.0,0.0
Anthony Miller,DEN,WR,31.0,16,16,0,0,0,0,0,3,39,13.0,1,110.0,56,735,13.13,3,0,0,4,0.0,0.0,101.0,157.4,160.4,129.4,0.0,41.0,0.0
Greg Hill,KAN,RB,24.0,15,1,0,0,0,0,0,135,645,4.78,4,5.0,3,60,20.0,1,1,1,5,0.0,0.0,99.0,101.5,105.5,100.0,0.0,31.0,0.0
Derrick Fenner,OAK,FB,29.0,16,11,0,0,0,0,0,67,245,3.66,4,45.0,31,252,8.13,4,0,0,8,0.0,0.0,98.0,128.7,134.7,113.2,0.0,32.0,0.0
Kimble Anders,KAN,FB,30.0,16,15,0,0,0,0,0,54,201,3.72,2,88.0,60,529,8.82,2,0,0,4,0.0,0.0,97.0,157.0,163.0,127.0,0.0,34.0,0.0
Darick Holmes,BUF,RB,25.0,16,1,0,0,0,0,0,189,571,3.02,4,21.0,16,102,6.38,1,2,1,5,1.0,0.0,97.0,113.3,120.3,105.3,0.0,33.0,0.0
Ed McCaffrey,DEN,WR,28.0,15,15,0,0,0,0,0,0,0,0.0,0,76.0,48,553,11.52,7,0,0,7,0.0,0.0,97.0,145.3,148.3,121.3,0.0,43.0,0.0
Chris Calloway,NYG,WR,28.0,16,15,0,0,0,0,0,1,2,2.0,0,109.0,53,739,13.94,4,1,1,4,0.0,0.0,96.0,149.1,153.1,122.6,0.0,44.0,0.0
LeShon Johnson,ARI,RB,25.0,15,8,0,0,0,0,0,141,634,4.5,3,20.0,15,176,11.73,1,5,5,4,0.0,0.0,95.0,110.0,121.0,102.5,0.0,35.0,0.0
Shawn Jefferson,NWE,WR,27.0,15,15,0,0,0,0,0,1,6,6.0,0,92.0,50,771,15.42,4,2,4,4,0.0,0.0,94.0,143.7,150.7,118.7,0.0,45.0,0.0
Kordell Stewart,PIT,QB,24.0,16,2,11,30,100,0,2,39,171,4.38,5,42.0,17,293,17.24,3,1,1,8,0.0,1.0,94.0,111.4,120.4,104.9,0.0,31.0,0.0
KiJana Carter,CIN,RB,23.0,16,4,0,0,0,0,0,91,264,2.9,8,35.0,22,169,7.68,1,2,2,9,0.0,0.0,93.0,115.3,123.3,104.3,0.0,36.0,0.0
Rodney Hampton,NYG,RB,27.0,15,15,0,0,0,0,0,254,827,3.26,1,22.0,15,82,5.47,0,3,2,1,0.0,0.0,93.0,107.9,112.9,100.4,0.0,37.0,0.0
Thomas Lewis,NYG,WR,24.0,13,11,0,0,0,0,0,0,0,0.0,0,98.0,53,694,13.09,4,0,0,4,0.0,0.0,93.0,146.4,149.4,119.9,0.0,46.0,0.0
Eric Metcalf,ATL,WR,28.0,16,11,0,0,0,0,0,3,8,2.67,0,90.0,54,599,11.09,6,3,2,6,0.0,0.0,93.0,146.7,151.7,119.7,0.0,47.0,0.0
Lawrence Phillips,STL,RB,21.0,15,11,0,0,0,0,0,193,632,3.27,4,12.0,8,28,3.5,1,2,2,5,0.0,0.0,92.0,100.0,105.0,96.0,0.0,38.0,0.0
Chris Penn,KAN,WR,25.0,16,16,0,0,0,0,0,0,0,0.0,0,90.0,49,628,12.82,5,3,2,5,0.0,0.0,89.0,137.8,142.8,113.3,0.0,48.0,0.0
Robert Smith,MIN,RB,24.0,8,7,0,0,0,0,0,162,692,4.27,3,14.0,7,39,5.57,0,2,1,3,0.0,0.0,89.0,96.1,100.1,92.6,0.0,39.0,0.0
Terrell Fletcher,SDG,RB,23.0,16,0,0,0,0,0,0,77,282,3.66,0,86.0,61,476,7.8,2,1,0,2,0.0,0.0,88.0,148.8,154.8,118.3,0.0,40.0,0.0
John Friesz,SEA,QB,29.0,8,6,120,211,1629,8,4,12,1,0.08,0,0.0,0,0,0.0,0,7,1,0,0.0,0.0,87.0,87.3,95.3,91.3,0.0,32.0,0.0
James Jett,OAK,WR,26.0,16,16,0,0,0,0,0,0,0,0.0,0,84.0,43,601,13.98,4,0,0,4,0.0,0.0,84.0,127.1,130.1,105.6,0.0,49.0,0.0
Mario Bates,NOR,RB,23.0,14,10,0,0,0,0,0,164,584,3.56,4,16.0,13,44,3.38,0,4,2,4,0.0,0.0,83.0,95.8,100.8,89.3,0.0,41.0,0.0
Willie Davis,HOU,WR,29.0,16,14,0,0,0,0,0,1,15,15.0,0,71.0,39,464,11.9,6,1,1,6,0.0,0.0,82.0,120.9,124.9,101.4,0.0,50.0,0.0
Steve McNair,HOU,QB,23.0,9,4,88,143,1197,6,4,31,169,5.45,2,0.0,0,0,0.0,0,7,6,2,0.0,0.0,81.0,80.8,96.8,84.8,0.0,34.0,0.0
Rick Mirer,SEA,QB,26.0,11,9,136,265,1546,5,12,33,191,5.79,2,0.0,0,0,0.0,0,4,4,2,0.0,0.0,81.0,80.9,102.9,92.9,0.0,33.0,0.0
