player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Larry Fitzgerald,ARI,WR,22.0,16,16,0,0,0,0,0,8,41,5.13,0,165.0,103,1409,13.68,10,0,0,10,0.0,0.0,205.0,308.0,311.0,256.5,89.0,2.0,11.0
Chad Johnson,CIN,WR,27.0,16,16,0,0,0,0,0,5,33,6.6,0,155.0,97,1432,14.76,9,1,0,9,0.0,0.0,201.0,297.5,300.5,249.0,84.0,3.0,12.0
Santana Moss,WAS,WR,26.0,16,16,0,0,0,0,0,3,-3,-1.0,0,134.0,84,1483,17.65,9,3,1,9,0.0,0.0,200.0,284.0,288.0,242.0,84.0,4.0,13.0
Joey Galloway,TAM,WR,34.0,16,16,0,0,0,0,0,2,4,2.0,0,152.0,83,1287,15.51,10,0,0,10,0.0,0.0,189.0,272.1,275.1,230.6,73.0,5.0,14.0
Torry Holt,STL,WR,29.0,14,14,0,0,0,0,0,1,2,2.0,0,163.0,102,1331,13.05,9,2,0,9,0.0,0.0,187.0,289.3,292.3,238.3,71.0,6.0,15.0
Anquan Boldin,ARI,WR,25.0,14,14,0,1,0,0,0,12,45,3.75,0,171.0,102,1402,13.75,7,2,1,7,1.0,0.0,187.0,288.7,292.7,237.7,71.0,7.0,16.0
Carson Palmer,CIN,QB,26.0,16,16,345,509,3836,32,12,34,41,1.21,1,0.0,0,0,0.0,0,5,2,1,0.0,1.0,266.0,265.5,282.5,277.5,70.0,1.0,17.0
Marvin Harrison,IND,WR,33.0,15,15,0,0,0,0,0,0,0,0.0,0,134.0,82,1146,13.98,12,0,0,12,0.0,0.0,187.0,268.6,271.6,227.6,70.0,8.0,18.0
Chris Chambers,MIA,WR,27.0,16,16,0,0,0,0,0,12,92,7.67,0,166.0,82,1118,13.63,11,5,2,11,0.0,0.0,183.0,265.0,270.0,224.0,67.0,9.0,19.0
Thomas Jones,CHI,RB,27.0,15,15,0,0,0,0,0,314,1335,4.25,9,39.0,26,143,5.5,0,2,2,9,0.0,0.0,198.0,223.8,231.8,210.8,62.0,9.0,20.0
Mike Anderson,DEN,RB,32.0,15,15,0,0,0,0,0,239,1014,4.24,12,21.0,18,212,11.78,1,2,2,13,0.0,0.0,197.0,214.6,222.6,205.6,61.0,10.0,21.0
Jeremy Shockey,NYG,TE,25.0,15,15,0,0,0,0,0,0,0,0.0,0,121.0,65,891,13.71,7,0,0,7,1.0,0.0,133.0,198.1,201.1,165.6,56.0,2.0,22.0
Steven Jackson,STL,RB,22.0,15,15,0,0,0,0,0,254,1046,4.12,8,55.0,43,320,7.44,2,3,3,10,0.0,0.0,191.0,233.6,242.6,212.1,55.0,11.0,23.0
Tom Brady,NWE,QB,28.0,16,16,334,530,4110,26,14,27,89,3.3,1,0.0,0,0,0.0,0,4,3,1,0.0,0.0,249.0,249.3,269.3,263.3,53.0,2.0,24.0
Peyton Manning,IND,QB,29.0,16,16,305,453,3747,28,10,33,45,1.36,0,0.0,0,0,0.0,0,5,1,0,0.0,1.0,246.0,246.4,260.4,256.4,50.0,3.0,25.0
Warrick Dunn,ATL,RB,30.0,16,16,0,0,0,0,0,280,1416,5.06,3,37.0,29,220,7.59,1,3,1,4,0.0,0.0,186.0,214.6,221.6,200.1,50.0,12.0,26.0
Todd Heap,BAL,TE,25.0,16,16,0,0,0,0,0,0,0,0.0,0,114.0,75,855,11.4,7,2,1,7,0.0,0.0,126.0,200.5,204.5,163.0,49.0,3.0,27.0
Hines Ward,PIT,WR,29.0,15,15,0,0,0,0,0,3,10,3.33,0,114.0,69,975,14.13,11,1,1,11,0.0,0.0,163.0,231.5,235.5,197.0,46.0,10.0,28.0
Plaxico Burress,NYG,WR,28.0,16,15,0,0,0,0,0,0,0,0.0,0,166.0,76,1214,15.97,7,1,1,7,0.0,0.0,161.0,237.4,241.4,199.4,45.0,11.0,29.0
Terry Glenn,DAL,WR,31.0,16,16,0,0,0,0,0,2,-4,-2.0,1,119.0,62,1136,18.32,7,0,0,8,0.0,0.0,161.0,223.2,226.2,192.2,45.0,12.0,30.0
Alge Crumpler,ATL,TE,28.0,16,16,0,0,0,0,0,0,0,0.0,0,118.0,65,877,13.49,5,1,1,5,1.0,0.0,118.0,182.7,186.7,150.2,41.0,4.0,31.0
Chris Cooley,WAS,TE,23.0,16,16,0,0,0,0,0,0,0,0.0,0,103.0,71,774,10.9,7,3,1,7,0.0,0.0,117.0,188.4,192.4,152.9,40.0,5.0,32.0
Donald Driver,GNB,WR,30.0,16,16,0,0,0,0,0,2,13,6.5,0,146.0,86,1221,14.2,5,0,0,5,0.0,0.0,153.0,239.4,242.4,196.4,37.0,13.0,33.0
Willie Parker,PIT,RB,25.0,15,15,0,0,0,0,0,255,1202,4.71,4,24.0,18,218,12.11,1,4,0,5,0.0,0.0,172.0,190.0,196.0,181.0,36.0,13.0,34.0
Matt Hasselbeck,SEA,QB,30.0,16,16,294,449,3459,24,9,36,124,3.44,1,0.0,0,0,0.0,0,4,2,1,0.0,0.0,231.0,230.8,247.8,239.8,35.0,4.0,35.0
Willis McGahee,BUF,RB,24.0,16,15,0,0,0,0,0,325,1247,3.84,5,37.0,28,178,6.36,0,1,1,5,0.0,0.0,171.0,198.5,205.5,184.5,35.0,14.0,36.0
Jason Witten,DAL,TE,23.0,16,16,0,0,0,0,0,0,0,0.0,0,89.0,66,757,11.47,6,0,0,6,0.0,0.0,112.0,177.7,180.7,144.7,35.0,6.0,37.0
Reuben Droughns,CLE,RB,27.0,16,16,0,0,0,0,0,309,1232,3.99,2,56.0,39,369,9.46,0,6,1,2,0.0,0.0,170.0,209.1,216.1,189.6,34.0,15.0,38.0
Corey Dillon,NWE,RB,31.0,12,10,0,0,0,0,0,209,733,3.51,12,26.0,22,181,8.23,1,1,1,13,0.0,0.0,167.0,189.4,196.4,178.4,32.0,16.0,39.0
Randy Moss,OAK,WR,28.0,16,15,0,0,0,0,0,0,0,0.0,0,123.0,60,1005,16.75,8,0,0,8,0.0,0.0,149.0,208.5,211.5,178.5,32.0,14.0,40.0
TJ Houshmandzadeh,CIN,WR,28.0,14,12,0,0,0,0,0,8,62,7.75,1,115.0,78,956,12.26,7,1,1,8,0.0,0.0,148.0,225.8,229.8,186.8,32.0,15.0,41.0
Brian Westbrook,PHI,RB,26.0,12,12,0,0,0,0,0,156,617,3.96,3,96.0,61,616,10.1,4,0,0,7,1.0,0.0,167.0,228.3,234.3,197.8,31.0,17.0,42.0
Keenan McCardell,SDG,WR,35.0,16,16,0,0,0,0,0,2,6,3.0,0,108.0,70,917,13.1,9,0,0,9,0.0,0.0,146.0,216.3,219.3,181.3,30.0,16.0,43.0
Eli Manning,NYG,QB,24.0,16,16,294,557,3762,24,17,29,80,2.76,1,0.0,0,0,0.0,0,9,2,1,0.0,1.0,224.0,224.5,246.5,241.5,29.0,5.0,44.0
Domanick Williams,HOU,RB,25.0,11,11,0,1,0,0,0,230,976,4.24,2,48.0,39,337,8.64,4,2,1,6,0.0,0.0,165.0,204.3,211.3,184.8,29.0,18.0,45.0
Rod Smith,DEN,WR,35.0,16,16,0,1,0,0,0,1,7,7.0,0,126.0,85,1105,13.0,6,2,2,6,0.0,0.0,143.0,228.2,233.2,185.7,27.0,17.0,46.0
Eddie Kennison,KAN,WR,32.0,16,16,0,0,0,0,0,7,43,6.14,0,108.0,68,1102,16.21,5,1,1,5,0.0,0.0,143.0,210.5,214.5,176.5,26.0,18.0,47.0
Tony Gonzalez,KAN,TE,29.0,16,16,0,0,0,0,0,0,0,0.0,0,116.0,78,905,11.6,2,0,0,2,0.0,0.0,103.0,180.5,183.5,141.5,26.0,7.0,48.0
Jake Plummer,DEN,QB,31.0,16,16,277,456,3366,18,7,46,151,3.28,2,0.0,0,0,0.0,0,4,2,2,0.0,1.0,218.0,217.7,232.7,224.7,22.0,6.0,49.0
Cadillac Williams,TAM,RB,23.0,14,14,0,0,0,0,0,290,1178,4.06,6,25.0,20,81,4.05,0,3,2,6,0.0,0.0,158.0,177.9,182.9,167.9,22.0,19.0,50.0
Jimmy Smith,JAX,WR,36.0,16,16,0,0,0,0,0,0,0,0.0,0,128.0,70,1023,14.61,6,0,0,6,0.0,0.0,138.0,208.3,211.3,173.3,22.0,19.0,51.0
Michael Vick,ATL,QB,25.0,15,15,214,387,2412,15,13,102,597,5.85,6,1.0,1,-14,-14.0,0,11,5,6,0.0,1.0,217.0,217.8,241.8,230.3,21.0,7.0,52.0
Reggie Wayne,IND,WR,27.0,16,16,0,0,0,0,0,0,0,0.0,0,122.0,83,1055,12.71,5,1,0,5,0.0,0.0,136.0,218.5,221.5,177.0,19.0,20.0,53.0
Donte Stallworth,NOR,WR,25.0,16,13,0,0,0,0,0,2,2,1.0,0,129.0,70,945,13.5,7,1,1,7,0.0,0.0,135.0,204.7,208.7,169.7,19.0,21.0,54.0
Chris Brown,TEN,RB,24.0,15,14,0,0,0,0,0,224,851,3.8,5,37.0,25,327,13.08,2,4,3,7,0.0,0.0,154.0,178.8,187.8,166.3,18.0,20.0,55.0
Trent Green,KAN,QB,35.0,16,16,317,507,4014,17,10,35,82,2.34,0,0.0,0,0,0.0,0,8,4,0,0.0,1.0,211.0,210.8,227.8,220.8,15.0,8.0,56.0
Drew Brees,SDG,QB,26.0,16,16,323,500,3576,24,15,21,49,2.33,1,1.0,0,0,0.0,0,8,5,1,0.0,0.0,210.0,209.9,232.9,224.9,14.0,9.0,57.0
Deion Branch,NWE,WR,26.0,16,15,0,0,0,0,0,0,0,0.0,0,125.0,78,998,12.79,5,0,0,5,0.0,0.0,130.0,207.8,210.8,168.8,14.0,22.0,58.0
Tatum Bell,DEN,RB,24.0,15,1,0,0,0,0,0,173,921,5.32,8,28.0,18,104,5.78,0,3,1,8,0.0,0.0,149.0,166.5,173.5,157.5,13.0,21.0,59.0
Joe Jurevicius,SEA,WR,31.0,16,12,0,0,0,0,0,0,0,0.0,0,84.0,55,694,12.62,10,1,0,10,0.0,0.0,129.0,184.4,187.4,156.9,13.0,23.0,60.0
Kerry Collins,OAK,QB,33.0,15,15,302,565,3759,20,12,17,39,2.29,1,0.0,0,0,0.0,0,13,4,1,0.0,0.0,208.0,208.3,227.3,220.3,12.0,10.0,61.0
Drew Bledsoe,DAL,QB,33.0,16,16,300,499,3639,23,17,34,50,1.47,2,0.0,0,0,0.0,0,17,8,2,0.0,1.0,207.0,206.6,234.6,223.6,11.0,11.0,62.0
Julius Jones,DAL,RB,24.0,13,12,0,0,0,0,0,257,993,3.86,5,45.0,35,218,6.23,0,4,2,5,0.0,0.0,147.0,182.1,190.1,164.6,11.0,22.0,63.0
Randy McMichael,MIA,TE,26.0,16,16,0,0,0,0,0,0,0,0.0,0,104.0,60,582,9.7,5,1,1,5,0.0,0.0,86.0,146.2,150.2,116.2,9.0,8.0,64.0
Jerramy Stevens,SEA,TE,26.0,16,11,0,0,0,0,0,0,0,0.0,0,68.0,45,554,12.31,5,0,0,5,0.0,0.0,85.0,130.4,133.4,107.9,8.0,9.0,65.0
Jerry Porter,OAK,WR,27.0,16,14,0,0,0,0,0,1,-8,-8.0,0,142.0,76,942,12.39,5,1,0,5,0.0,0.0,123.0,199.4,202.4,161.4,7.0,24.0,66.0
Antonio Bryant,CLE,WR,24.0,16,15,0,0,0,0,0,1,3,3.0,0,123.0,69,1009,14.62,4,1,1,4,0.0,0.0,123.0,192.2,196.2,157.7,7.0,26.0,67.0
Derrick Mason,BAL,WR,31.0,16,16,0,0,0,0,0,0,0,0.0,0,137.0,86,1073,12.48,3,1,1,3,0.0,0.0,123.0,209.3,213.3,166.3,7.0,25.0,68.0
LJ Smith,PHI,TE,25.0,16,16,0,0,0,0,0,0,0,0.0,0,107.0,61,682,11.18,3,1,1,3,0.0,0.0,84.0,145.2,149.2,114.7,7.0,10.0,69.0
DeShaun Foster,CAR,RB,25.0,15,5,0,1,0,0,0,205,879,4.29,2,48.0,34,372,10.94,1,2,1,3,0.0,0.0,141.0,175.1,182.1,158.1,5.0,23.0,70.0
Heath Miller,PIT,TE,23.0,16,15,0,0,0,0,0,0,0,0.0,0,52.0,39,459,11.77,6,0,0,6,0.0,0.0,82.0,120.9,123.9,101.4,5.0,11.0,71.0
Kevin Curtis,STL,WR,27.0,16,9,0,0,0,0,0,1,5,5.0,1,97.0,60,801,13.35,6,2,1,7,0.0,0.0,121.0,180.6,184.6,150.6,4.0,27.0,72.0
Lee Evans,BUF,WR,24.0,16,15,0,0,0,0,0,4,38,9.5,0,92.0,48,743,15.48,7,0,0,7,0.0,0.0,120.0,168.1,171.1,144.1,4.0,28.0,73.0
Roy Williams,DET,WR,24.0,13,12,0,0,0,0,0,0,0,0.0,0,94.0,45,687,15.27,8,0,0,8,0.0,0.0,117.0,161.7,164.7,139.2,1.0,29.0,74.0
Jake Delhomme,CAR,QB,30.0,16,16,262,435,3421,24,16,24,31,1.29,1,0.0,0,0,0.0,0,12,7,1,0.0,0.0,196.0,195.9,221.9,211.9,0.0,12.0,75.0
Mark Brunell,WAS,QB,35.0,16,15,262,454,3050,23,10,42,111,2.64,0,0.0,0,0,0.0,0,11,6,0,0.0,1.0,195.0,195.1,217.1,205.1,0.0,13.0,76.0
Steve McNair,TEN,QB,32.0,14,14,292,476,3161,16,11,32,139,4.34,1,0.0,0,0,0.0,0,7,4,1,0.0,0.0,180.0,180.3,201.3,191.3,0.0,14.0,77.0
Brett Favre,GNB,QB,36.0,16,16,372,607,3881,20,29,18,62,3.44,0,0.0,0,0,0.0,0,10,7,0,0.0,2.0,173.0,173.4,212.4,202.4,0.0,15.0,78.0
Aaron Brooks,NOR,QB,29.0,13,13,240,431,2882,13,17,45,281,6.24,2,0.0,0,0,0.0,0,4,2,2,0.0,0.0,169.0,169.4,194.4,186.4,0.0,16.0,0.0
Ben Roethlisberger,PIT,QB,23.0,12,12,168,268,2385,17,9,31,69,2.23,3,0.0,0,0,0.0,0,2,1,3,0.0,0.0,168.0,168.3,181.3,177.3,0.0,17.0,0.0
Gus Frerotte,MIA,QB,34.0,16,15,257,494,2996,18,13,27,61,2.26,0,0.0,0,0,0.0,0,13,4,0,0.0,0.0,164.0,163.9,183.9,176.9,0.0,18.0,0.0
David Carr,HOU,QB,26.0,16,16,256,423,2488,14,11,56,308,5.5,1,0.0,0,0,0.0,0,17,6,1,0.0,1.0,160.0,160.3,183.3,171.3,0.0,19.0,0.0
Donovan McNabb,PHI,QB,29.0,9,9,211,357,2507,16,9,25,55,2.2,1,0.0,0,0,0.0,0,8,3,1,0.0,1.0,154.0,153.8,168.8,162.8,0.0,20.0,0.0
Byron Leftwich,JAX,QB,25.0,11,11,175,302,2123,15,5,31,67,2.16,2,0.0,0,0,0.0,0,8,3,2,0.0,0.0,148.0,147.6,158.6,152.6,0.0,21.0,0.0
Ronnie Brown,MIA,RB,24.0,15,14,0,0,0,0,0,207,907,4.38,4,47.0,32,232,7.25,1,4,4,5,0.0,0.0,136.0,167.9,177.9,151.9,0.0,24.0,0.0
Stephen Davis,CAR,RB,31.0,13,11,0,0,0,0,0,180,549,3.05,12,12.0,5,45,9.0,0,2,0,12,0.0,0.0,131.0,136.4,139.4,133.9,0.0,25.0,0.0
Marc Bulger,STL,QB,28.0,8,8,192,287,2297,14,9,9,29,3.22,0,1.0,1,1,1.0,0,4,2,0,0.0,0.0,129.0,129.9,143.9,138.4,0.0,23.0,0.0
Kurt Warner,ARI,QB,34.0,10,10,242,375,2713,11,9,13,28,2.15,0,1.0,1,0,0.0,0,9,5,0,0.0,1.0,129.0,130.3,147.3,138.8,0.0,22.0,0.0
Jamal Lewis,BAL,RB,26.0,15,15,0,0,0,0,0,269,906,3.37,3,44.0,32,191,5.97,1,5,5,4,0.0,0.0,124.0,155.7,166.7,139.7,0.0,26.0,0.0
Mewelde Moore,MIN,RB,23.0,16,8,0,0,0,0,0,155,662,4.27,1,49.0,37,339,9.16,2,2,1,4,0.0,0.0,122.0,159.1,166.1,140.6,0.0,27.0,0.0
Ricky Williams,MIA,RB,28.0,12,3,0,0,0,0,0,168,743,4.42,6,20.0,17,93,5.47,0,1,1,6,0.0,0.0,118.0,134.6,138.6,126.1,0.0,28.0,0.0
Keyshawn Johnson,DAL,WR,33.0,16,14,0,1,0,0,0,1,3,3.0,0,123.0,71,839,11.82,6,3,3,6,1.0,0.0,116.0,187.2,193.2,151.7,0.0,30.0,0.0
Laveranues Coles,NYJ,WR,28.0,16,16,0,0,0,0,0,0,0,0.0,0,132.0,73,845,11.58,5,1,0,5,0.0,0.0,115.0,187.5,190.5,151.0,0.0,31.0,0.0
Brad Johnson,MIN,QB,37.0,15,9,184,294,1885,12,4,18,53,2.94,0,0.0,0,0,0.0,0,5,3,0,0.0,0.0,115.0,114.7,124.7,118.7,0.0,24.0,0.0
Curtis Martin,NYJ,RB,32.0,12,12,0,0,0,0,0,220,735,3.34,5,30.0,24,118,4.92,0,2,1,5,0.0,0.0,113.0,137.3,144.3,125.3,0.0,29.0,0.0
Terrell Owens,PHI,WR,32.0,7,7,0,0,0,0,0,1,2,2.0,0,92.0,47,763,16.23,6,0,0,6,0.0,0.0,113.0,159.5,162.5,136.0,0.0,32.0,0.0
Amani Toomer,NYG,WR,31.0,16,15,0,0,0,0,0,0,0,0.0,0,109.0,60,684,11.4,7,0,0,7,0.0,0.0,110.0,170.4,173.4,140.4,0.0,33.0,0.0
Ernest Wilford,JAX,WR,26.0,16,8,0,0,0,0,0,0,0,0.0,0,74.0,41,681,16.61,7,0,0,7,0.0,0.0,110.0,151.1,154.1,130.6,0.0,34.0,0.0
Priest Holmes,KAN,RB,32.0,7,7,0,0,0,0,0,119,451,3.79,6,32.0,21,197,9.38,1,1,0,7,0.0,0.0,107.0,127.8,133.8,117.3,0.0,31.0,0.0
Kevin Jones,DET,RB,23.0,13,13,0,0,0,0,0,186,664,3.57,5,28.0,20,109,5.45,0,2,0,5,0.0,0.0,107.0,127.3,133.3,117.3,0.0,30.0,0.0
Samkon Gado,GNB,RB,23.0,8,5,0,1,0,0,0,143,582,4.07,6,12.0,10,77,7.7,1,4,1,7,0.0,0.0,106.0,115.9,119.9,110.9,0.0,32.0,0.0
Eric Moulds,BUF,WR,32.0,15,15,0,0,0,0,0,0,0,0.0,0,129.0,81,816,10.07,4,0,0,4,0.0,0.0,106.0,186.6,189.6,146.1,0.0,35.0,0.0
Fred Taylor,JAX,RB,29.0,11,11,0,0,0,0,0,194,787,4.06,3,18.0,13,83,6.38,0,0,0,3,0.0,0.0,105.0,118.0,121.0,111.5,0.0,33.0,0.0
Joey Harrington,DET,QB,27.0,12,11,188,330,2021,12,12,24,80,3.33,0,1.0,1,-4,-4.0,0,7,4,0,0.0,0.0,104.0,105.4,124.4,116.9,0.0,25.0,0.0
Trent Dilfer,CLE,QB,33.0,11,11,199,333,2321,11,12,20,46,2.3,0,0.0,0,0,0.0,0,9,7,0,0.0,0.0,103.0,103.4,125.4,115.4,0.0,26.0,0.0
Chris Simms,TAM,QB,25.0,11,10,191,313,2035,10,7,19,31,1.63,0,1.0,1,-3,-3.0,0,6,4,0,0.0,0.0,102.0,103.2,117.2,109.7,0.0,27.0,0.0
Kyle Boller,BAL,QB,24.0,9,9,171,293,1799,11,12,23,66,2.87,1,1.0,0,0,0.0,0,8,2,1,0.0,0.0,101.0,100.6,117.6,112.6,0.0,28.0,0.0
Brandon Lloyd,SFO,WR,24.0,16,15,0,0,0,0,0,0,0,0.0,0,109.0,48,733,15.27,5,1,1,5,0.0,0.0,101.0,149.3,153.3,125.3,0.0,36.0,0.0
Josh McCown,ARI,QB,26.0,9,6,163,270,1836,9,11,29,139,4.79,0,0.0,0,0,0.0,0,5,1,0,0.0,0.0,99.0,99.3,117.3,110.3,0.0,29.0,0.0
Muhsin Muhammad,CHI,WR,32.0,15,15,0,0,0,0,0,0,0,0.0,0,136.0,64,750,11.72,4,0,0,4,0.0,0.0,99.0,163.0,166.0,131.0,0.0,37.0,0.0
Kevan Barlow,SFO,RB,26.0,12,12,0,0,0,0,0,176,581,3.3,3,42.0,31,241,7.77,0,2,1,3,0.0,0.0,98.0,129.2,136.2,113.7,0.0,34.0,0.0
Drew Bennett,TEN,WR,27.0,13,10,0,1,0,0,0,1,3,3.0,0,109.0,58,738,12.72,4,0,0,4,0.0,0.0,98.0,156.1,159.1,127.1,0.0,38.0,0.0
Marion Barber III,DAL,RB,22.0,13,2,0,0,0,0,0,138,538,3.9,5,25.0,18,115,6.39,0,3,0,5,0.0,0.0,95.0,113.3,119.3,104.3,0.0,35.0,0.0
Jerome Bettis,PIT,RB,33.0,12,0,0,0,0,0,0,110,368,3.35,9,4.0,4,40,10.0,0,0,0,9,0.0,0.0,95.0,98.8,101.8,96.8,0.0,36.0,0.0
David Garrard,JAX,QB,27.0,7,5,98,168,1117,4,1,31,172,5.55,3,0.0,0,0,0.0,0,4,1,3,1.0,0.0,94.0,93.9,101.9,94.9,0.0,30.0,0.0
Eric Parker,SDG,WR,26.0,15,9,0,0,0,0,0,4,55,13.75,0,80.0,57,725,12.72,3,2,1,3,0.0,0.0,94.0,151.0,155.0,122.5,0.0,39.0,0.0
Bobby Engram,SEA,WR,32.0,13,13,0,0,0,0,0,0,0,0.0,0,97.0,67,778,11.61,3,2,2,3,0.0,0.0,92.0,158.8,163.8,125.3,0.0,40.0,0.0
Ashley Lelie,DEN,WR,25.0,16,13,0,0,0,0,0,5,84,16.8,0,88.0,42,770,18.33,1,0,0,1,0.0,0.0,91.0,133.4,136.4,112.4,0.0,41.0,0.0
Brooks Bollinger,NYJ,QB,26.0,11,9,150,266,1558,7,6,35,135,3.86,0,0.0,0,0,0.0,0,3,1,0,0.0,0.0,90.0,89.8,102.8,95.8,0.0,31.0,0.0
Antonio Chatman,GNB,WR,26.0,16,3,0,0,0,0,0,8,34,4.25,0,86.0,49,549,11.2,4,0,0,5,0.0,0.0,88.0,137.3,140.3,112.8,0.0,42.0,0.0
TJ Duckett,ATL,RB,24.0,14,0,0,0,0,0,0,121,380,3.14,8,7.0,6,63,10.5,0,2,2,8,0.0,0.0,88.0,94.3,99.3,91.3,0.0,37.0,0.0
Frank Gore,SFO,RB,22.0,14,1,0,0,0,0,0,127,608,4.79,3,22.0,15,131,8.73,0,2,2,3,0.0,0.0,88.0,102.9,110.9,95.4,0.0,39.0,0.0
Greg Jones,JAX,FB,24.0,14,13,0,0,0,0,0,151,575,3.81,4,15.0,10,65,6.5,0,0,0,4,0.0,0.0,88.0,98.0,101.0,93.0,0.0,38.0,0.0
Marty Booker,MIA,WR,29.0,15,12,0,1,0,0,0,0,0,0.0,0,86.0,39,686,17.59,3,0,0,3,0.0,0.0,87.0,125.6,128.6,106.1,0.0,44.0,0.0
David Givens,NWE,WR,25.0,13,10,0,0,0,0,0,2,13,6.5,0,96.0,59,738,12.51,2,0,0,2,0.0,0.0,87.0,146.1,149.1,116.6,0.0,43.0,0.0
Michael Pittman,TAM,RB,30.0,16,4,0,0,0,0,0,70,436,6.23,1,46.0,36,300,8.33,1,1,0,2,0.0,0.0,86.0,121.6,127.6,103.6,0.0,40.0,0.0
Antowain Smith,NOR,RB,33.0,16,7,0,0,0,0,0,166,659,3.97,3,15.0,12,46,3.83,0,2,2,3,0.0,0.0,85.0,96.5,101.5,90.5,0.0,41.0,0.0
Travis Taylor,MIN,WR,27.0,16,13,0,0,0,0,0,2,3,1.5,0,90.0,50,604,12.08,4,1,0,4,0.0,0.0,85.0,134.7,137.7,109.7,0.0,45.0,0.0
Justin McCareins,NYJ,WR,27.0,16,16,0,0,0,0,0,1,8,8.0,0,102.0,43,713,16.58,2,0,0,2,0.0,0.0,84.0,127.1,130.1,105.6,0.0,46.0,0.0
Antwaan Randle El,PIT,WR,26.0,16,15,3,3,67,1,0,12,73,6.08,0,69.0,35,558,15.94,1,4,2,3,0.0,0.0,84.0,118.8,123.8,101.3,0.0,47.0,0.0
Marcus Robinson,MIN,WR,30.0,15,9,0,0,0,0,0,0,0,0.0,0,57.0,31,515,16.61,5,0,0,5,1.0,0.0,84.0,114.5,117.5,99.0,0.0,48.0,0.0
Michael Bennett,MIN,RB,27.0,16,6,0,0,0,0,0,126,473,3.75,3,31.0,27,124,4.59,2,5,4,5,0.0,0.0,82.0,108.7,118.7,95.2,0.0,42.0,0.0
Reggie Brown,PHI,WR,24.0,16,11,0,0,0,0,0,1,5,5.0,0,79.0,43,571,13.28,4,1,0,4,0.0,0.0,82.0,124.6,127.6,103.1,0.0,49.0,0.0
Kelly Holcomb,BUF,QB,32.0,10,8,155,230,1509,10,8,18,11,0.61,1,0.0,0,0,0.0,0,13,5,1,0.0,0.0,81.0,81.5,97.5,89.5,0.0,32.0,0.0
Andre Johnson,HOU,WR,24.0,13,13,0,0,0,0,0,6,10,1.67,0,114.0,63,688,10.92,2,1,1,2,0.0,0.0,80.0,142.8,146.8,111.3,0.0,50.0,0.0
Daunte Culpepper,MIN,QB,28.0,7,7,139,216,1564,6,12,24,147,6.13,1,0.0,0,0,0.0,0,5,3,1,0.0,1.0,79.0,79.3,100.3,91.3,0.0,33.0,0.0
