player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Antonio Gates,SDG,TE,26.0,16,16,0,0,0,0,0,0,0,0.0,0,120.0,71,924,13.01,9,0,0,9,0.0,0.0,146.0,217.4,220.4,181.9,68.0,1.0,16.0
Chad Johnson,CIN,WR,28.0,16,16,0,0,0,0,0,6,24,4.0,0,152.0,87,1369,15.74,7,1,1,7,0.0,0.0,179.0,266.3,270.3,222.8,63.0,4.0,17.0
Donald Driver,GNB,WR,31.0,16,16,0,0,0,0,0,7,16,2.29,0,173.0,92,1295,14.08,8,1,0,8,0.0,0.0,179.0,271.1,274.1,225.1,63.0,5.0,18.0
Torry Holt,STL,WR,30.0,16,16,0,0,0,0,0,0,0,0.0,0,179.0,93,1188,12.77,10,2,1,10,0.0,0.0,177.0,269.8,273.8,223.3,60.0,6.0,19.0
Steve Smith Sr,CAR,WR,27.0,14,14,0,0,0,0,0,8,61,7.63,1,139.0,83,1166,14.05,8,2,0,9,0.0,0.0,177.0,259.7,262.7,218.2,60.0,7.0,20.0
Lee Evans,BUF,WR,25.0,16,15,0,1,0,0,0,0,0,0.0,0,137.0,82,1292,15.76,8,1,1,8,0.0,0.0,175.0,257.2,261.2,216.2,59.0,8.0,21.0
Javon Walker,DEN,WR,28.0,16,16,0,0,0,0,0,9,123,13.67,1,126.0,69,1084,15.71,8,0,0,9,0.0,0.0,175.0,243.7,249.7,209.2,58.0,9.0,22.0
Carson Palmer,CIN,QB,27.0,16,16,324,520,4035,28,13,26,37,1.42,0,0.0,0,0,0.0,0,15,7,0,0.0,0.0,237.0,237.1,260.1,250.1,53.0,5.0,23.0
Roy Williams,DET,WR,25.0,16,16,0,0,0,0,0,2,2,1.0,0,151.0,82,1310,15.98,7,2,2,7,0.0,0.0,169.0,251.2,256.2,210.2,53.0,10.0,24.0
Rudi Johnson,CIN,RB,27.0,16,15,0,0,0,0,0,341,1309,3.84,12,31.0,23,124,5.39,0,6,2,12,0.0,0.0,211.0,234.3,242.3,222.8,52.0,9.0,25.0
Alge Crumpler,ATL,TE,29.0,16,16,0,0,0,0,0,0,0,0.0,0,103.0,56,780,13.93,8,0,0,8,0.0,0.0,126.0,182.0,185.0,154.0,48.0,2.0,26.0
TJ Houshmandzadeh,CIN,WR,29.0,14,13,0,0,0,0,0,3,6,2.0,0,132.0,90,1081,12.01,9,0,0,9,0.0,0.0,163.0,252.7,255.7,207.7,46.0,11.0,27.0
Tony Gonzalez,KAN,TE,30.0,15,15,0,0,0,0,0,0,0,0.0,0,104.0,73,900,12.33,5,1,0,5,1.0,0.0,122.0,195.0,198.0,158.5,44.0,3.0,28.0
Plaxico Burress,NYG,WR,29.0,15,15,0,0,0,0,0,0,0,0.0,0,116.0,63,988,15.68,10,2,1,10,0.0,0.0,157.0,219.8,223.8,188.3,40.0,12.0,29.0
Darrell Jackson,SEA,WR,28.0,13,13,0,0,0,0,0,0,0,0.0,0,112.0,63,956,15.17,10,1,0,10,0.0,0.0,156.0,218.6,221.6,187.1,39.0,13.0,30.0
Tom Brady,NWE,QB,29.0,16,16,319,516,3529,24,12,49,102,2.08,0,0.0,0,0,0.0,0,12,4,0,0.0,2.0,219.0,219.4,241.4,231.4,35.0,6.0,31.0
Marques Colston,NOR,WR,23.0,14,12,0,0,0,0,0,0,0,0.0,0,115.0,70,1038,14.83,8,0,0,8,0.0,0.0,152.0,221.8,224.8,186.8,35.0,14.0,32.0
Jon Kitna,DET,QB,34.0,16,16,372,596,4208,21,22,34,156,4.59,2,0.0,0,0,0.0,0,11,9,2,0.0,0.0,218.0,217.9,254.9,239.9,34.0,7.0,33.0
Todd Heap,BAL,TE,26.0,16,16,0,0,0,0,0,0,0,0.0,0,116.0,73,765,10.48,6,0,0,6,0.0,0.0,113.0,185.5,188.5,149.0,34.0,4.0,34.0
Chris Cooley,WAS,TE,24.0,16,16,0,0,0,0,0,0,0,0.0,0,95.0,57,734,12.88,6,0,0,6,1.0,0.0,111.0,168.4,171.4,139.9,33.0,5.0,35.0
Joey Galloway,TAM,WR,35.0,16,14,0,0,0,0,0,2,9,4.5,0,143.0,62,1057,17.05,7,0,0,7,0.0,0.0,149.0,210.6,213.6,179.6,32.0,15.0,36.0
Deuce McAllister,NOR,RB,28.0,15,13,0,0,0,0,0,244,1057,4.33,10,36.0,30,198,6.6,0,3,1,11,0.0,0.0,190.0,219.5,226.5,204.5,31.0,10.0,37.0
Laveranues Coles,NYJ,WR,29.0,16,16,0,0,0,0,0,2,14,7.0,0,152.0,91,1098,12.07,6,1,0,6,0.0,0.0,147.0,238.2,241.2,192.7,31.0,16.0,38.0
Anquan Boldin,ARI,WR,26.0,16,16,0,0,0,0,0,5,28,5.6,0,152.0,83,1203,14.49,4,1,0,4,0.0,0.0,147.0,230.1,233.1,188.6,31.0,17.0,39.0
Andre Johnson,HOU,WR,25.0,16,16,0,0,0,0,0,3,14,4.67,0,163.0,103,1147,11.14,5,1,0,5,0.0,0.0,146.0,249.1,252.1,197.6,30.0,18.0,40.0
Joseph Addai,IND,RB,23.0,16,0,0,0,0,0,0,226,1081,4.78,7,50.0,40,325,8.13,1,2,1,8,0.0,0.0,187.0,226.6,233.6,206.6,28.0,11.0,41.0
Kellen Winslow,CLE,TE,23.0,16,16,0,0,0,0,0,0,0,0.0,0,120.0,89,875,9.83,3,1,0,3,0.0,0.0,106.0,194.5,197.5,150.0,27.0,6.0,42.0
Mike Furrey,DET,WR,29.0,16,14,0,0,0,0,0,0,0,0.0,0,146.0,98,1086,11.08,6,1,1,6,0.0,0.0,143.0,240.6,244.6,191.6,26.0,19.0,43.0
Jeremy Shockey,NYG,TE,26.0,15,15,0,0,0,0,0,0,0,0.0,0,115.0,66,623,9.44,7,0,0,7,0.0,0.0,104.0,170.3,173.3,137.3,26.0,7.0,44.0
Ladell Betts,WAS,RB,27.0,16,9,0,0,0,0,0,245,1154,4.71,4,64.0,53,445,8.4,1,6,3,5,0.0,0.0,184.0,236.9,245.9,210.4,25.0,12.0,45.0
Terry Glenn,DAL,WR,32.0,15,14,0,0,0,0,0,3,11,3.67,0,111.0,70,1047,14.96,6,0,0,6,0.0,0.0,142.0,211.8,214.8,176.8,25.0,20.0,46.0
Philip Rivers,SDG,QB,25.0,16,16,284,460,3388,22,9,48,49,1.02,0,0.0,0,0,0.0,0,8,2,0,0.0,1.0,208.0,208.4,222.4,217.4,24.0,8.0,47.0
Marion Barber III,DAL,RB,23.0,16,1,0,0,0,0,0,135,654,4.84,14,32.0,23,196,8.52,2,0,0,16,0.0,0.0,181.0,204.0,210.0,192.5,22.0,13.0,48.0
Chester Taylor,MIN,RB,27.0,15,15,0,0,0,0,0,303,1216,4.01,6,51.0,42,288,6.86,0,5,3,6,0.0,0.0,180.0,222.4,231.4,201.4,22.0,14.0,49.0
Reggie Brown,PHI,WR,25.0,16,15,0,0,0,0,0,3,24,8.0,1,88.0,46,816,17.74,8,0,0,9,0.0,0.0,138.0,184.0,187.0,161.0,21.0,21.0,50.0
Reggie Bush,NOR,RB,21.0,16,8,0,1,0,0,1,155,565,3.65,6,121.0,88,742,8.43,2,2,2,9,0.0,0.0,179.0,266.7,275.7,223.7,20.0,15.0,51.0
Hines Ward,PIT,WR,30.0,14,14,0,0,0,0,0,2,30,15.0,0,126.0,74,975,13.18,6,2,0,6,0.0,0.0,137.0,210.5,213.5,173.5,20.0,22.0,52.0
Desmond Clark,CHI,TE,29.0,16,16,0,0,0,0,0,0,0,0.0,0,80.0,45,626,13.91,6,0,0,6,0.0,0.0,99.0,143.6,146.6,121.1,20.0,8.0,53.0
Vince Young,TEN,QB,23.0,15,13,184,357,2199,12,13,83,552,6.65,7,0.0,0,0,0.0,0,12,3,7,1.0,0.0,203.0,203.2,225.2,216.2,19.0,9.0,54.0
Jerricho Cotchery,NYJ,WR,24.0,16,16,0,0,0,0,0,5,25,5.0,0,125.0,82,961,11.72,6,0,0,6,0.0,0.0,135.0,216.6,219.6,175.6,18.0,23.0,55.0
Donovan McNabb,PHI,QB,30.0,10,10,180,316,2647,18,6,32,212,6.63,3,0.0,0,0,0.0,0,3,2,3,0.0,0.0,201.0,201.1,215.1,207.1,17.0,10.0,56.0
Ahman Green,GNB,RB,29.0,14,14,0,0,0,0,0,266,1059,3.98,5,63.0,46,373,8.11,1,4,2,6,0.0,0.0,175.0,221.2,229.2,198.2,16.0,16.0,57.0
Jamal Lewis,BAL,RB,27.0,16,16,0,0,0,0,0,314,1132,3.61,9,26.0,18,115,6.39,0,4,2,9,0.0,0.0,175.0,192.7,200.7,183.7,16.0,17.0,58.0
LJ Smith,PHI,TE,26.0,16,15,0,0,0,0,0,0,0,0.0,0,75.0,50,611,12.22,5,0,0,5,1.0,0.0,93.0,143.1,146.1,118.1,15.0,9.0,59.0
Fred Taylor,JAX,RB,30.0,15,15,0,0,0,0,0,231,1146,4.96,5,28.0,23,242,10.52,1,3,1,6,0.0,0.0,173.0,195.8,202.8,184.3,14.0,18.0,60.0
Larry Fitzgerald,ARI,WR,23.0,13,13,0,0,0,0,0,0,0,0.0,0,111.0,69,946,13.71,6,0,0,6,0.0,0.0,131.0,199.6,202.6,165.1,14.0,24.0,61.0
Isaac Bruce,STL,WR,34.0,16,13,0,1,0,0,0,0,0,0.0,0,126.0,74,1098,14.84,3,0,0,3,1.0,0.0,130.0,203.8,206.8,166.8,13.0,25.0,62.0
Travis Henry,TEN,RB,28.0,14,13,0,0,0,0,0,270,1211,4.49,7,25.0,18,78,4.33,0,3,1,7,1.0,0.0,171.0,188.9,192.9,179.9,12.0,19.0,63.0
Corey Dillon,NWE,RB,32.0,16,13,0,0,0,0,0,199,812,4.08,13,16.0,15,147,9.8,0,2,2,13,0.0,0.0,170.0,184.9,192.9,177.4,11.0,21.0,64.0
Thomas Jones,CHI,RB,28.0,16,16,1,1,-4,0,0,296,1210,4.09,6,47.0,36,154,4.28,0,1,1,6,0.0,0.0,170.0,206.2,213.2,188.2,11.0,20.0,65.0
Edgerrin James,ARI,RB,28.0,16,16,0,0,0,0,0,337,1159,3.44,6,61.0,38,217,5.71,0,3,3,6,0.0,0.0,168.0,205.6,214.6,186.6,9.0,22.0,66.0
Braylon Edwards,CLE,WR,23.0,16,15,0,0,0,0,0,3,7,2.33,0,125.0,61,884,14.49,6,0,0,6,0.0,0.0,125.0,186.1,189.1,155.6,9.0,27.0,67.0
Santana Moss,WAS,WR,27.0,14,14,0,0,0,0,0,7,82,11.71,0,101.0,55,790,14.36,6,2,0,6,1.0,0.0,125.0,180.2,183.2,152.7,9.0,26.0,68.0
Eli Manning,NYG,QB,25.0,16,16,301,522,3244,24,18,25,21,0.84,0,0.0,0,0,0.0,0,9,2,0,0.0,0.0,188.0,187.9,210.9,205.9,4.0,11.0,69.0
Mark Clayton,BAL,WR,24.0,16,12,0,1,0,0,0,7,-30,-4.29,0,113.0,67,939,14.01,5,0,0,5,0.0,0.0,121.0,187.9,190.9,154.4,4.0,28.0,70.0
Randy McMichael,MIA,TE,27.0,16,16,0,0,0,0,0,0,0,0.0,0,96.0,62,640,10.32,3,0,0,3,0.0,0.0,82.0,144.0,147.0,113.0,4.0,10.0,71.0
Jason Witten,DAL,TE,24.0,16,15,0,0,0,0,0,0,0,0.0,0,90.0,64,754,11.78,1,0,0,1,0.0,0.0,81.0,145.4,148.4,113.4,3.0,11.0,72.0
Warrick Dunn,ATL,RB,31.0,16,16,0,0,0,0,0,286,1140,3.99,4,28.0,22,170,7.73,1,1,0,5,0.0,0.0,161.0,183.0,189.0,172.0,2.0,23.0,73.0
Eddie Kennison,KAN,WR,33.0,16,16,0,0,0,0,0,4,16,4.0,0,101.0,53,860,16.23,5,0,0,5,0.0,0.0,118.0,170.6,173.6,144.1,1.0,29.0,74.0
Brett Favre,GNB,QB,37.0,16,16,343,613,3885,18,18,23,29,1.26,1,0.0,0,0,0.0,0,8,8,1,0.0,0.0,184.0,184.3,213.3,202.3,0.0,13.0,75.0
Ben Roethlisberger,PIT,QB,24.0,15,15,280,469,3513,18,23,32,98,3.06,2,0.0,0,0,0.0,0,5,2,2,0.0,0.0,184.0,184.3,212.3,207.3,0.0,12.0,76.0
Steve McNair,BAL,QB,33.0,16,16,295,468,3050,16,12,45,119,2.64,1,0.0,0,0,0.0,0,7,1,1,0.0,0.0,178.0,177.9,196.9,189.9,0.0,14.0,77.0
JP Losman,BUF,QB,25.0,16,16,268,429,3051,19,14,38,140,3.68,1,0.0,0,0,0.0,0,13,7,1,0.0,0.0,176.0,176.0,203.0,190.0,0.0,15.0,78.0
Chad Pennington,NYJ,QB,30.0,16,16,313,485,3352,17,16,35,109,3.11,0,1.0,0,7,0.0,0,7,4,0,0.0,0.0,174.0,173.7,199.7,189.7,0.0,17.0,0.0
Tony Romo,DAL,QB,26.0,16,10,220,337,2903,19,13,34,102,3.0,0,0.0,0,0,0.0,0,9,3,0,1.0,1.0,174.0,174.3,196.3,187.3,0.0,16.0,0.0
Rex Grossman,CHI,QB,26.0,16,16,262,480,3193,23,20,24,2,0.08,0,1.0,1,-4,-4.0,0,8,5,0,0.0,0.0,170.0,170.5,198.5,190.0,0.0,18.0,0.0
Alex Smith,SFO,QB,22.0,16,16,257,442,2890,16,16,44,147,3.34,2,0.0,0,0,0.0,0,10,5,2,0.0,0.0,164.0,164.3,191.3,180.3,0.0,19.0,0.0
Kevin Jones,DET,RB,24.0,12,12,0,0,0,0,0,181,689,3.81,6,78.0,61,520,8.52,2,5,5,8,0.0,0.0,159.0,219.9,230.9,189.4,0.0,24.0,0.0
Ronnie Brown,MIA,RB,25.0,13,12,0,1,0,0,0,241,1008,4.18,5,38.0,33,276,8.36,0,4,2,5,0.0,0.0,154.0,187.4,195.4,170.9,0.0,25.0,0.0
David Carr,HOU,QB,27.0,16,16,302,442,2767,11,12,53,195,3.68,2,0.0,0,0,0.0,0,16,6,2,0.0,1.0,152.0,152.2,176.2,164.2,0.0,20.0,0.0
Jake Delhomme,CAR,QB,31.0,13,13,263,431,2805,17,11,18,12,0.67,0,0.0,0,0,0.0,0,6,4,0,0.0,0.0,151.0,151.4,169.4,162.4,0.0,21.0,0.0
Matt Hasselbeck,SEA,QB,31.0,12,12,210,371,2442,18,15,18,110,6.11,0,0.0,0,0,0.0,0,3,2,0,0.0,1.0,149.0,148.7,171.7,163.7,0.0,22.0,0.0
Willis McGahee,BUF,RB,25.0,14,14,0,0,0,0,0,259,990,3.82,6,28.0,18,156,8.67,0,4,2,6,0.0,0.0,147.0,164.6,172.6,155.6,0.0,26.0,0.0
Julius Jones,DAL,RB,25.0,16,16,0,0,0,0,0,267,1084,4.06,4,15.0,9,142,15.78,0,1,1,4,0.0,0.0,145.0,153.6,160.6,149.1,0.0,27.0,0.0
Matt Leinart,ARI,QB,23.0,12,11,214,377,2547,11,12,22,49,2.23,2,0.0,0,0,0.0,0,8,2,2,0.0,0.0,135.0,134.8,151.8,146.8,0.0,23.0,0.0
Laurence Maroney,NWE,RB,21.0,14,0,0,0,0,0,0,175,745,4.26,6,30.0,22,194,8.82,1,1,1,7,0.0,0.0,134.0,155.9,162.9,144.9,0.0,28.0,0.0
Mike Bell,DEN,RB,23.0,15,3,0,0,0,0,0,157,677,4.31,8,27.0,20,158,7.9,0,1,0,8,0.0,0.0,132.0,151.5,157.5,141.5,0.0,29.0,0.0
Shaun Alexander,SEA,RB,29.0,10,10,0,0,0,0,0,252,896,3.56,7,16.0,12,48,4.0,0,6,3,7,0.0,0.0,130.0,142.4,148.4,136.4,0.0,30.0,0.0
Charlie Frye,CLE,QB,25.0,13,13,252,393,2454,10,17,47,215,4.57,3,0.0,0,0,0.0,0,8,7,3,0.0,0.0,130.0,129.7,159.7,146.7,0.0,25.0,0.0
Brad Johnson,MIN,QB,38.0,15,14,270,439,2750,9,15,29,82,2.83,1,0.0,0,0,0.0,0,9,0,1,0.0,0.0,130.0,130.2,148.2,145.2,0.0,24.0,0.0
DeShaun Foster,CAR,RB,26.0,14,14,0,0,0,0,0,227,897,3.95,3,46.0,32,159,4.97,0,4,2,3,0.0,0.0,120.0,151.6,159.6,135.6,0.0,31.0,0.0
Marty Booker,MIA,WR,30.0,14,13,0,0,0,0,0,3,19,6.33,0,90.0,55,747,13.58,6,0,0,6,2.0,0.0,117.0,171.6,174.6,144.1,0.0,30.0,0.0
Tatum Bell,DEN,RB,25.0,13,13,0,0,0,0,0,233,1025,4.4,2,31.0,24,115,4.79,0,5,5,2,0.0,0.0,116.0,140.0,151.0,128.0,0.0,32.0,0.0
Chris Henry,CIN,WR,23.0,13,4,0,0,0,0,0,0,0,0.0,0,75.0,36,605,16.81,9,0,0,9,0.0,0.0,115.0,150.5,153.5,132.5,0.0,31.0,0.0
Muhsin Muhammad,CHI,WR,33.0,16,16,0,0,0,0,0,0,0,0.0,0,117.0,60,863,14.38,5,1,1,5,0.0,0.0,114.0,174.3,178.3,144.3,0.0,32.0,0.0
Leon Washington,NYJ,RB,24.0,16,8,0,0,0,0,0,151,650,4.3,4,31.0,25,270,10.8,0,3,1,4,0.0,0.0,114.0,139.0,146.0,126.5,0.0,33.0,0.0
Dominic Rhodes,IND,RB,27.0,16,16,0,0,0,0,0,187,641,3.43,5,47.0,36,251,6.97,0,3,3,5,0.0,0.0,113.0,149.2,158.2,131.2,0.0,34.0,0.0
Bernard Berrian,CHI,WR,26.0,15,14,0,0,0,0,0,2,5,2.5,0,102.0,51,775,15.2,6,2,1,6,0.0,0.0,112.0,163.0,167.0,137.5,0.0,33.0,0.0
David Garrard,JAX,QB,28.0,11,10,145,241,1735,10,9,47,250,5.32,0,0.0,0,0,0.0,0,4,2,0,0.0,0.0,112.0,112.4,129.4,121.4,0.0,26.0,0.0
Joey Harrington,MIA,QB,28.0,11,11,223,388,2236,12,15,19,24,1.26,0,0.0,0,0,0.0,0,4,1,0,0.0,2.0,112.0,111.8,130.8,126.8,0.0,27.0,0.0
Devery Henderson,NOR,WR,24.0,13,7,0,0,0,0,0,2,14,7.0,1,54.0,32,745,23.28,5,0,0,6,0.0,0.0,112.0,143.9,146.9,127.9,0.0,34.0,0.0
Jake Plummer,DEN,QB,32.0,16,11,175,317,1994,11,13,36,112,3.11,1,0.0,0,0,0.0,0,7,2,1,0.0,0.0,111.0,111.0,132.0,124.0,0.0,28.0,0.0
Clinton Portis,WAS,RB,25.0,8,7,0,0,0,0,0,127,523,4.12,7,26.0,17,170,10.0,0,0,0,7,0.0,0.0,111.0,128.3,134.3,119.8,0.0,35.0,0.0
Reuben Droughns,CLE,RB,28.0,14,12,0,0,0,0,0,220,758,3.45,4,33.0,27,169,6.26,0,5,4,4,0.0,0.0,109.0,135.7,145.7,122.2,0.0,37.0,0.0
Damon Huard,KAN,QB,33.0,10,8,148,244,1878,11,1,9,9,1.0,0,2.0,2,-6,-3.0,0,9,5,0,0.0,1.0,109.0,111.4,120.4,111.4,0.0,29.0,0.0
Brandon Jacobs,NYG,RB,24.0,15,0,0,0,0,0,0,96,423,4.41,9,14.0,11,149,13.55,0,2,1,9,0.0,0.0,109.0,120.2,127.2,114.7,0.0,36.0,0.0
Keyshawn Johnson,CAR,WR,34.0,16,16,0,1,0,0,1,1,4,4.0,1,128.0,70,815,11.64,4,1,1,5,0.0,0.0,108.0,177.9,182.9,143.9,0.0,35.0,0.0
Cedric Benson,CHI,RB,24.0,15,0,0,0,0,0,0,157,647,4.12,6,10.0,8,54,6.75,0,0,0,6,0.0,0.0,106.0,114.1,117.1,110.1,0.0,38.0,0.0
Donte Stallworth,PHI,WR,26.0,12,11,0,0,0,0,0,0,0,0.0,0,70.0,38,725,19.08,5,0,0,5,0.0,0.0,103.0,140.5,143.5,121.5,0.0,36.0,0.0
Mark Brunell,WAS,QB,36.0,10,9,162,260,1789,8,4,13,34,2.62,0,0.0,0,0,0.0,0,5,1,0,0.0,2.0,101.0,101.0,109.0,105.0,0.0,30.0,0.0
Reche Caldwell,NWE,WR,27.0,16,14,0,0,0,0,0,1,5,5.0,0,102.0,61,760,12.46,4,2,1,4,1.0,0.0,101.0,161.5,165.5,131.0,0.0,38.0,0.0
Chris Chambers,MIA,WR,28.0,16,16,0,0,0,0,0,8,95,11.88,0,154.0,59,677,11.47,4,0,0,4,0.0,0.0,101.0,160.2,163.2,130.7,0.0,37.0,0.0
Ron Dayne,HOU,RB,28.0,11,6,0,0,0,0,0,151,612,4.05,5,18.0,14,77,5.5,0,1,0,5,1.0,0.0,101.0,114.9,117.9,107.9,0.0,39.0,0.0
Deion Branch,SEA,WR,27.0,14,13,0,0,0,0,0,4,30,7.5,0,101.0,53,725,13.68,4,0,0,4,0.0,0.0,100.0,152.5,155.5,126.0,0.0,39.0,0.0
Cadillac Williams,TAM,RB,24.0,14,14,0,0,0,0,0,225,798,3.55,1,44.0,30,196,6.53,0,3,3,1,0.0,0.0,99.0,129.4,138.4,114.4,0.0,40.0,0.0
Santonio Holmes,PIT,WR,22.0,16,4,0,0,0,0,0,1,13,13.0,0,86.0,49,824,16.82,2,5,3,3,0.0,0.0,96.0,144.7,150.7,120.2,0.0,40.0,0.0
Bryant Johnson,ARI,WR,25.0,16,8,0,0,0,0,0,1,-3,-3.0,0,74.0,40,740,18.5,4,1,1,4,0.0,0.0,96.0,135.7,139.7,115.7,0.0,41.0,0.0
Jeff Garcia,PHI,QB,36.0,8,6,116,188,1309,10,2,25,87,3.48,0,0.0,0,0,0.0,0,6,2,0,0.0,1.0,95.0,95.1,102.1,97.1,0.0,31.0,0.0
Joe Horn,NOR,WR,34.0,10,9,0,1,0,0,0,0,0,0.0,0,61.0,37,679,18.35,4,0,0,4,1.0,0.0,94.0,130.9,133.9,112.4,0.0,42.0,0.0
DeAngelo Williams,CAR,RB,23.0,13,2,0,0,0,0,0,121,501,4.14,1,36.0,33,313,9.48,1,1,0,2,0.0,0.0,93.0,126.4,132.4,109.9,0.0,41.0,0.0
Drew Bennett,TEN,WR,28.0,16,15,0,0,0,0,0,0,0,0.0,0,98.0,46,737,16.02,3,2,1,3,1.0,0.0,92.0,137.7,141.7,114.7,0.0,43.0,0.0
Wali Lundy,HOU,RB,23.0,14,8,0,0,0,0,0,124,476,3.84,4,39.0,33,204,6.18,0,1,1,4,1.0,0.0,92.0,125.0,132.0,108.5,0.0,42.0,0.0
Antonio Bryant,SFO,WR,25.0,14,13,0,0,0,0,0,0,0,0.0,0,91.0,40,733,18.33,3,0,0,3,0.0,0.0,91.0,131.3,134.3,111.3,0.0,44.0,0.0
Jason Campbell,WAS,QB,25.0,7,7,110,207,1297,10,6,24,107,4.46,0,0.0,0,0,0.0,0,1,0,0,0.0,0.0,91.0,90.6,102.6,96.6,0.0,32.0,0.0
Bruce Gradkowski,TAM,QB,23.0,13,11,177,328,1661,9,9,41,161,3.93,0,0.0,0,0,0.0,0,11,6,0,0.0,0.0,89.0,88.5,109.5,97.5,0.0,33.0,0.0
Reggie Williams,JAX,WR,23.0,16,14,0,0,0,0,0,7,33,4.71,0,91.0,52,616,11.85,4,1,0,4,0.0,0.0,89.0,140.9,143.9,114.9,0.0,45.0,0.0
Arnaz Battle,SFO,WR,26.0,16,15,0,1,0,0,0,5,25,5.0,0,85.0,59,686,11.63,3,2,1,3,0.0,0.0,87.0,146.1,150.1,116.6,0.0,47.0,0.0
Derrick Mason,BAL,WR,32.0,16,15,0,0,0,0,0,1,-4,-4.0,0,112.0,68,750,11.03,2,1,0,2,0.0,0.0,87.0,154.6,157.6,120.6,0.0,48.0,0.0
Nate Washington,PIT,WR,23.0,16,2,0,0,0,0,0,3,8,2.67,0,69.0,35,624,17.83,4,0,0,4,0.0,0.0,87.0,122.2,125.2,104.7,0.0,46.0,0.0
Michael Jenkins,ATL,WR,24.0,16,16,0,0,0,0,0,1,2,2.0,0,83.0,39,436,11.18,7,0,0,7,0.0,0.0,86.0,124.8,127.8,105.3,0.0,49.0,0.0
Jerious Norwood,ATL,RB,23.0,14,0,0,1,0,0,0,99,633,6.39,2,15.0,12,102,8.5,0,0,0,2,0.0,0.0,86.0,97.5,103.5,91.5,0.0,43.0,0.0
