Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Mike Renfro,HOU,WR,23,14,10,0,0,0,0,0,1,9,9.00,0,26,339,13.04,2,1,,2,,,46,71.8,75.3,58.8,,54,
Louis Carter,TAM,RB,25,16,5,2,5,87,0,0,81,275,3.40,1,19,139,7.32,0,6,,1,,,45,63.9,72.9,54.4,,85,
Terry Nelson,RAM,TE,27,13,13,0,0,0,0,0,6,67,11.17,1,23,344,14.96,0,2,,1,,,45,68.1,72.1,56.6,,21,
Mike Rae,TAM,QB,27,6,5,57,118,705,4,7,20,186,9.30,0,0,0,,0,4,,0,,,45,44.8,59.8,51.8,,30,
Al Chandler,2TM,TE,28,15,8,0,0,0,0,0,0,0,,0,16,190,11.88,4,0,,4,,,43,59.0,62.0,51.0,,24,
Bennie Cunningham,PIT,TE,24,6,6,0,0,0,0,0,0,0,,0,16,321,20.06,2,1,,2,,,43,59.1,62.6,51.1,,23,
Jimmie Giles,TAM,TE,24,16,10,0,0,0,0,0,1,-1,-1.00,0,23,324,14.09,2,1,,2,,,43,66.3,69.8,54.8,,22,
Norris Weese,DEN,QB,27,13,1,55,87,723,4,5,17,48,2.82,1,0,0,,0,3,,1,,,43,42.7,52.2,47.7,,31,
Rick Kane,DET,RB,24,15,0,0,0,0,0,0,44,153,3.48,2,16,161,10.06,0,1,,2,,,42,58.4,64.9,50.4,,86,
Walter White,KAN,TE,27,16,16,1,1,44,0,0,0,0,,0,42,340,8.10,1,0,,1,,,42,83.8,86.8,62.8,,25,
Fred Biletnikoff,OAK,WR,35,16,2,0,0,0,0,0,0,0,,0,20,285,14.25,2,0,,2,,,41,60.5,63.5,50.5,,56,
Norm Bulaich,MIA,RB,32,16,3,0,0,0,0,0,40,196,4.90,2,16,92,5.75,0,0,,2,,,41,56.8,59.8,48.8,,88,
Dan Doornink,NYG,RB,22,12,3,0,0,0,0,0,60,306,5.10,1,12,66,5.50,0,2,,1,,,41,53.2,57.2,47.2,,87,
Dennis Johnson,BUF,FB,22,16,1,0,0,0,0,0,55,222,4.04,2,10,83,8.30,0,2,,2,,,41,50.5,54.5,45.5,,89,
Ricky Thompson,WAS,WR,24,16,4,0,0,0,0,0,0,0,,0,23,350,15.22,1,0,,1,,,41,64.0,67.0,52.5,,55,
Jim Obradovich,TAM,TE,25,16,9,0,0,0,0,0,0,0,,0,14,219,15.64,3,0,,3,,,40,53.9,56.9,46.9,,26,
Leonard Thompson,DET,WR,26,16,1,0,0,0,0,0,1,7,7.00,0,10,167,16.70,4,2,,4,,,39,49.4,53.4,44.4,,57,
Richard Todd,NYJ,QB,25,5,5,60,107,849,6,10,14,18,1.29,0,0,0,,0,1,,0,,,39,38.8,52.3,48.8,,32,
Steve Raible,SEA,WR,24,16,0,0,0,0,0,0,2,13,6.50,0,22,316,14.36,1,1,,1,,,38,59.9,63.4,48.9,,59,
Jesse Thompson,DET,WR,22,11,1,0,0,0,0,0,2,7,3.50,0,18,175,9.72,4,4,,4,,,38,56.2,61.2,47.2,,58,
Golden Richards,2TM,WR,28,16,14,0,0,0,0,0,0,0,,0,28,381,13.61,0,1,,0,,,37,65.1,68.6,51.1,,60,
Ricky Patton,ATL,RB,24,16,1,0,0,0,0,0,68,206,3.03,1,10,90,9.00,1,6,,2,,,36,45.6,51.6,40.6,,91,
Terry Robiskie,OAK,RB,24,7,5,0,0,0,0,0,49,189,3.86,2,5,51,10.20,0,0,,2,,,36,41.0,44.0,38.5,,90,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deacon Turner,CIN,RB,23,16,5,0,0,0,0,0,84,333,3.96,0,11,50,4.55,0,4,,0,,,34,45.3,50.3,39.8,,92,
Rick Upchurch*+,DEN,WR,26,12,0,0,0,0,0,0,5,31,6.20,0,17,210,12.35,1,2,,2,,,34,51.1,55.1,42.6,,61,
Mack Alston,BAL,TE,31,16,13,0,0,0,0,0,0,0,,0,18,210,11.67,2,0,,2,,,33,51.0,54.0,42.0,,27,
Jim Braxton,2TM,RB,29,16,7,0,0,0,0,0,50,121,2.42,2,9,85,9.44,0,1,,2,,,32,40.6,44.1,36.1,,95,
Billy Campfield,PHI,RB,22,16,2,0,0,0,0,0,61,247,4.05,0,15,101,6.73,0,3,,0,,,32,46.8,54.3,39.3,,94,
Don Hardeman,BAL,RB,25,13,3,0,0,0,0,0,48,244,5.08,0,10,88,8.80,0,1,,0,,,32,42.2,45.7,37.2,,93,
Kenny Harrison,SFO,WR,25,8,6,0,0,0,0,0,0,0,,0,16,320,20.00,0,0,,0,,,32,48.0,51.0,40.0,,62,
Bert Jones,BAL,QB,27,3,3,27,42,370,4,1,9,38,4.22,0,0,0,,0,1,,0,,,32,31.6,36.1,32.6,,33,
Ken Payne,PHI,WR,28,16,11,0,0,0,0,0,1,17,17.00,0,13,238,18.31,1,0,,1,,,32,44.5,47.5,38.0,,64,
Billy Waddy,RAM,WR,24,11,2,0,0,0,0,0,5,31,6.20,0,14,258,18.43,1,3,,1,,,32,45.9,50.4,38.9,,63,
Mark Bailey,KAN,FB,24,13,5,0,0,0,0,0,83,298,3.59,0,5,13,2.60,0,0,,0,,,31,36.1,39.1,33.6,,98,
Clarence Harmon,WAS,RB,23,16,3,0,0,0,0,0,34,141,4.15,0,11,112,10.18,1,0,,1,,,31,42.3,48.3,36.8,,97,
Bo Matthews,SDG,FB,27,11,9,0,0,0,0,0,71,286,4.03,0,11,78,7.09,0,5,,0,,,31,42.4,47.9,36.9,,96,
Rich McGeorge,GNB,TE,30,16,16,0,0,0,0,0,0,0,,0,23,247,10.74,1,0,,1,,,31,53.7,56.7,42.2,,28,
Eason Ramson,STL,TE,22,15,7,0,0,0,0,0,2,8,4.00,0,23,238,10.35,1,0,,1,,,31,53.6,56.6,42.1,,29,
John Reaves,CIN,QB,28,9,4,74,144,790,3,8,6,50,8.33,0,0,0,,0,2,,0,,,31,30.6,42.6,38.6,,34,
Larry Burton,SDG,WR,27,3,0,0,0,0,0,0,0,0,,0,5,127,25.40,3,1,,3,,,30,34.7,38.2,32.2,,65,
Jimmy Cefalo,MIA,WR,22,16,1,0,0,0,0,0,0,0,,0,6,145,24.17,3,3,,3,,,30,35.5,40.0,32.5,,66,
Ron Howard,SEA,TE,27,16,11,0,0,0,0,0,0,0,,0,18,251,13.94,1,1,,1,,,30,48.1,51.6,39.1,,30,
Larry Dorsey,KAN,WR,25,16,0,0,0,0,0,0,0,0,,0,9,169,18.78,2,0,,2,,,29,37.9,40.9,33.4,,67,
Clark Gaines,NYJ,RB,24,16,1,0,0,0,0,0,44,154,3.50,2,3,23,7.67,0,1,,2,,,29,31.7,35.2,30.2,,100,
Larry Mucker,TAM,WR,24,16,7,0,0,0,0,0,5,35,7.00,0,13,271,20.85,0,2,,0,,,29,41.6,45.6,35.1,,68,
Billy Taylor,NYG,FB,22,13,1,0,0,0,0,0,73,250,3.42,0,9,70,7.78,0,3,,0,,,29,38.0,42.5,33.5,,99,
Tony Green*,WAS,RB,22,16,0,0,0,0,0,0,22,82,3.73,1,4,89,22.25,0,7,,3,,,28,32.1,35.6,30.1,,101,
Raymond Chester,OAK,TE,30,16,0,0,0,0,0,0,0,0,,0,13,146,11.23,2,0,,2,,,27,39.6,42.6,33.1,,31,
Jack Dolbin,DEN,WR,30,16,14,0,0,0,0,0,0,0,,0,24,284,11.83,0,1,,0,,,27,51.4,54.9,39.4,,69,
Ken MacAfee,SFO,TE,22,13,13,0,0,0,0,0,0,0,,0,22,205,9.32,1,0,,1,,,27,48.5,51.5,37.5,,32,
Ray Strong,ATL,RB,22,14,1,0,0,0,0,0,30,99,3.30,2,7,56,8.00,0,1,,2,,,27,33.5,34.0,30.0,,103,
Don Testerman,SEA,FB,26,16,5,0,0,0,0,0,43,155,3.60,0,17,143,8.41,0,3,,0,,,27,43.8,51.3,35.3,,102,
George Ragsdale,TAM,RB,26,15,0,0,0,0,0,0,25,121,4.84,1,3,41,13.67,1,2,,2,,,26,29.2,33.2,27.7,,104,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlie Smith,PHI,WR,28,14,5,0,0,0,0,0,0,0,,0,11,142,12.91,2,0,,2,,,26,37.2,40.2,31.7,,70,
Boobie Clark,CIN,FB,28,14,6,0,0,0,0,0,40,187,4.68,0,11,73,6.64,0,1,,0,,,25,36.0,39.5,30.5,,105,
Bill Munson,BUF,QB,37,4,0,24,43,328,4,2,0,0,,0,0,0,,0,0,,0,,,25,25.1,30.1,27.1,,35,
Gary Shirk,NYG,TE,28,16,7,0,0,0,0,0,0,0,,0,10,127,12.70,2,0,,2,,,25,34.7,37.7,29.7,,33,
Lawrence Gaines,DET,RB,25,13,1,0,0,0,0,0,54,178,3.30,1,2,16,8.00,0,1,,1,,,24,26.4,29.9,25.4,,106,
Mickey Shuler,NYJ,TE,22,16,1,0,0,0,0,0,0,0,,0,11,67,6.09,3,1,,3,,,24,34.7,35.2,29.2,,34,
Rick Walker,CIN,TE,23,15,3,0,0,0,0,0,0,0,,0,12,126,10.50,2,1,,2,,,24,35.6,39.1,29.6,,35,
John McKay,TAM,WR,25,15,7,0,0,0,0,0,0,0,,0,9,166,18.44,1,0,,1,,,23,31.6,34.6,27.1,,71,
Billy Kilmer,WAS,QB,39,5,2,23,46,316,4,3,1,1,1.00,0,0,0,,0,1,,0,,,22,21.7,28.2,24.7,,36,
Pete Banaszak,OAK,RB,34,16,0,0,0,0,0,0,43,137,3.19,0,7,78,11.14,0,1,,0,,,21,27.5,31.0,24.0,,108,
Larry Brinson,DAL,RB,24,10,0,0,0,0,0,0,18,96,5.33,2,0,0,,0,1,,2,,,21,20.6,21.1,20.6,,107,
Pat Curran,SDG,TE,33,14,0,0,0,0,0,0,0,0,,0,9,92,10.22,2,0,,2,,,21,30.2,30.2,25.7,,36,
Reese McCall,BAL,TE,22,16,3,0,0,0,0,0,0,0,,0,11,160,14.55,1,1,,1,,,21,32.0,35.5,26.5,,37,
Mike Siani,BAL,WR,28,7,0,0,0,0,0,0,0,0,,0,6,151,25.17,1,0,,1,,,21,27.1,30.1,24.1,,72,
Robert Woods,HOU,WR,23,3,1,0,0,0,0,0,2,4,2.00,0,6,96,16.00,2,1,,2,,,21,27.0,27.5,24.0,,73,
Charle Young,RAM,TE,27,16,3,0,0,0,0,0,2,6,3.00,0,18,213,11.83,0,1,,0,,,21,38.9,42.4,29.9,,38,
Tony Adams,KAN,QB,28,16,2,44,79,415,2,3,9,15,1.67,0,0,0,,0,0,,0,,,20,20.1,26.1,23.1,,37,
Frank Grant,2TM,WR,28,16,10,0,0,0,0,0,0,0,,0,14,204,14.57,0,0,,0,,,20,34.4,37.4,27.4,,74,
Greg Landry,DET,QB,32,5,5,48,77,452,1,1,5,29,5.80,0,0,0,,0,3,,0,,,20,20.0,25.5,21.0,,38,
Benny Malone,2TM,RB,26,15,1,0,0,0,0,0,33,110,3.33,1,3,29,9.67,0,0,,1,,,20,22.9,25.9,21.4,,110,
Tom Newton,NYJ,RB,24,16,0,0,0,0,0,0,11,45,4.09,2,5,48,9.60,0,1,,2,,,20,25.3,25.8,22.8,,109,
Jim Corbett,CIN,TE,23,16,5,0,0,0,0,0,0,0,,0,12,187,15.58,0,0,,0,,,19,30.7,33.7,24.7,,40,
Larry Hardy,NOR,TE,22,16,1,0,0,0,0,0,0,0,,0,5,131,26.20,1,0,,1,,,19,24.1,27.1,21.6,,39,
Rich Mauti,NOR,WR,24,16,1,0,0,0,0,0,0,0,,0,8,69,8.63,2,0,,2,,,19,26.9,26.9,22.9,,76,
Artie Owens,SDG,WR,25,13,2,0,0,0,0,0,0,0,,0,9,188,20.89,0,0,,0,,,19,27.8,30.8,23.3,,77,
Jim Smith,PIT,WR,23,9,0,0,0,0,0,0,0,0,,0,6,83,13.83,2,1,,2,,,19,25.3,25.8,22.3,,75,
Willie Spencer,NYG,RB,25,15,0,0,0,0,0,0,38,61,1.61,2,2,25,12.50,0,2,,2,,,19,20.6,21.6,19.6,,111,
Scott Bull,SFO,QB,25,16,5,48,121,651,1,11,29,100,3.45,1,0,0,,0,6,,1,,,18,18.0,38.0,29.0,,39,
Tony Davis,CIN,RB,25,14,0,0,0,0,0,0,21,57,2.71,2,2,23,11.50,0,2,,2,,,18,20.0,21.0,19.0,,112,
James McAlister,NWE,RB,27,16,0,0,0,0,0,0,19,77,4.05,2,1,12,12.00,0,3,,2,,,18,18.9,20.4,18.4,,113,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou Piccone,BUF,WR,29,16,1,0,0,0,0,0,0,0,,0,7,71,10.14,2,1,,2,,,18,25.1,25.6,21.6,,78,
Elmo Boyd,2TM,WR,24,11,7,0,0,0,0,0,0,0,,0,9,115,12.78,1,1,,1,,,17,25.5,29.0,21.0,,79,
Lenvil Elliott,CIN,RB,27,10,3,0,0,0,0,0,29,75,2.59,0,12,100,8.33,0,1,,0,,,17,28.5,32.0,22.5,,114,
Horace Belton,KAN,RB,23,16,1,0,0,0,0,0,24,79,3.29,0,11,88,8.00,0,1,,0,,,16,26.7,27.2,21.2,,117,
Jim Culbreath,GNB,RB,26,12,0,0,0,0,0,0,30,92,3.07,0,7,78,11.14,0,1,,0,,,16,23.0,23.5,19.5,,115,
Willard Harrell,STL,RB,26,13,2,0,0,0,0,0,35,134,3.83,0,3,5,1.67,0,4,,1,,,16,18.9,23.9,17.4,,116,
Greg Latta,CHI,TE,26,16,16,0,0,0,0,0,0,0,,0,15,159,10.60,0,0,,0,,,16,30.9,33.9,23.4,,41,
Mark Miller,CLE,QB,22,8,0,13,39,212,1,4,7,63,9.00,1,0,0,,0,1,,1,,,16,15.8,20.3,19.8,,40,
Steve Odom,GNB,WR,26,12,0,0,0,0,0,0,0,0,,0,4,60,15.00,1,2,,2,,,16,20.0,21.0,18.0,,80,
Randy Dean,NYG,QB,23,6,2,19,39,188,1,3,14,94,6.71,0,0,0,,0,0,,0,,,15,14.9,17.9,17.9,,41,
Bruce Hardy,MIA,TE,22,16,0,0,0,0,0,0,0,0,,0,4,32,8.00,2,0,,2,,,15,19.2,19.2,17.2,,42,
Loaird McCreary,MIA,TE,25,16,1,0,0,0,0,0,0,0,,0,3,27,9.00,2,0,,2,,,15,17.7,17.7,16.2,,43,
Richard Osborne,PHI,TE,25,16,6,0,0,0,0,0,0,0,,0,13,145,11.15,0,0,,0,,,15,27.5,30.5,21.0,,44,
Doug Dennison,DAL,RB,27,5,0,0,0,0,0,0,14,75,5.36,1,1,6,6.00,0,0,,1,,,14,15.1,15.1,14.6,,119,
Cleveland Franklin,PHI,RB,23,16,4,0,0,0,0,0,60,167,2.78,0,7,46,6.57,0,7,,0,,,14,21.3,27.8,17.8,,118,
Dwight McDonald,SDG,WR,27,12,0,0,0,0,0,0,0,0,,0,3,84,28.00,1,0,,1,,,14,17.4,17.4,15.9,,81,
Darnell Powell,NYJ,RB,24,14,1,0,0,0,0,0,20,77,3.85,1,0,0,,0,0,,1,,,14,13.7,13.7,13.7,,120,
Terry LeCount,SFO,WR,22,3,3,0,0,0,0,0,0,0,,0,10,131,13.10,0,0,,0,,,13,23.1,26.1,18.1,,83,
Dennis Pearson,ATL,WR,23,13,0,0,0,0,0,0,1,1,1.00,0,5,71,14.20,0,0,,1,,,13,18.2,18.2,15.7,,82,
Rod Phillips,RAM,RB,26,15,2,0,0,0,0,0,28,81,2.89,0,7,48,6.86,0,0,,0,,,13,19.9,19.9,16.4,,121,
Jay Saldi,DAL,TE,24,4,1,0,0,0,0,0,0,0,,0,3,8,2.67,2,0,,2,,,13,15.8,15.8,14.3,,45,
Larry Walton,BUF,WR,31,12,2,0,0,0,0,0,0,0,,0,4,66,16.50,1,0,,1,,,13,16.6,16.6,14.6,,84,
Rick Moser,PIT,RB,22,15,0,0,0,0,0,0,42,153,3.64,0,1,-1,-1.00,0,3,,0,,,12,13.2,17.7,12.7,,122,
Theo Bell,PIT,WR,25,16,0,0,0,0,0,0,0,0,,0,6,53,8.83,1,0,,1,,,11,17.3,17.3,14.3,,85,
Jimmy Childs,STL,WR,22,8,1,0,0,0,0,0,0,0,,0,4,50,12.50,1,0,,1,,,11,15.0,15.0,13.0,,88,
Duke Fergerson,SEA,WR,24,16,0,0,0,0,0,0,0,0,,0,11,116,10.55,0,1,,0,,,11,21.6,25.1,16.1,,89,
Don Hasselbeck,NWE,TE,23,16,4,0,0,0,0,0,0,0,,0,7,107,15.29,0,0,,0,,,11,17.7,20.7,14.2,,47,
Butch Johnson,DAL,WR,24,16,0,0,0,0,0,0,0,0,,0,12,155,12.92,0,5,,0,,,11,22.5,28.0,16.5,,90,
Greg McCrary,2TM,TE,26,13,1,0,0,0,0,0,2,18,9.00,0,1,29,29.00,1,0,,1,,,11,11.7,11.7,11.2,,46,
Dwight Scales,RAM,WR,25,13,0,0,0,0,0,0,0,0,,0,5,105,21.00,0,0,,0,,,11,15.5,18.5,13.0,,91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Schubert,CHI,WR,27,13,1,0,0,0,0,0,0,0,,0,4,51,12.75,0,0,,1,,,11,15.1,15.1,13.1,,87,
James Thompson,NYG,WR,25,13,1,0,0,0,0,0,0,0,,0,7,113,16.14,0,0,,0,,,11,18.3,21.3,14.8,,86,
Mike Phipps,CHI,QB,31,6,4,44,83,465,2,10,13,34,2.62,0,0,0,,0,0,,0,,,10,10.0,23.0,20.0,,42,
Tony Samuels,KAN,TE,24,16,0,0,0,0,0,0,0,0,,0,6,97,16.17,0,0,,0,,,10,15.7,15.7,12.7,,48,
Larry Barnes,3TM,RB,24,13,0,0,0,0,0,0,4,12,3.00,1,2,13,6.50,0,0,,1,,,9,10.5,10.5,9.5,,125,
Larry Collins,CLE,RB,23,15,1,0,0,0,0,0,22,64,2.91,1,1,4,4.00,0,4,,1,,,9,9.8,11.8,9.3,,124,
Ron Egloff,DEN,TE,23,8,0,0,0,0,0,0,0,0,,0,4,33,8.25,1,0,,1,,,9,13.3,13.3,11.3,,49,
John Sawyer,SEA,TE,25,11,5,0,0,0,0,0,0,0,,0,9,101,11.22,0,1,,0,,,9,18.1,21.6,13.6,,50,
Jim Thaxton,STL,TE,29,5,0,0,0,0,0,0,0,0,,0,3,31,10.33,1,0,,1,,,9,12.1,12.1,10.6,,51,
Clarence Williams,SDG,FB,23,10,1,0,0,0,0,0,27,76,2.81,0,1,17,17.00,0,0,,0,,,9,10.3,10.3,9.8,,123,
Bobby Douglass,GNB,QB,31,12,0,5,12,90,1,1,4,27,6.75,0,0,0,,0,0,,0,,,8,8.3,9.3,9.3,,43,
Ricky Feacher,CLE,WR,24,16,1,0,0,0,0,0,0,0,,0,4,76,19.00,0,0,,0,,,8,11.6,11.6,9.6,,92,
Jack Steptoe,SFO,WR,22,6,0,0,0,0,0,0,0,0,,0,2,46,23.00,1,3,,1,,,8,9.6,11.1,8.6,,93,
Dave Williams,SFO,RB,24,16,0,0,0,0,0,0,15,18,1.20,0,10,63,6.30,0,6,,1,,,8,18.1,21.1,13.1,,126,
Jim Jodat,RAM,RB,24,16,0,0,0,0,0,0,26,100,3.85,0,3,21,7.00,0,5,,0,,,7,10.1,15.6,8.6,,127,
June Jones,ATL,QB,25,7,3,34,79,394,1,4,10,-3,-0.30,0,0,0,,0,4,,0,,,7,7.5,16.5,11.5,,44,
Dennis Law,CIN,WR,23,14,2,0,0,0,0,0,1,-1,-1.00,0,5,81,16.20,0,1,,0,,,7,12.0,12.5,9.5,,94,
Kevin Miller,MIN,WR,23,16,0,0,0,0,0,0,0,0,,0,1,35,35.00,1,3,,1,,,7,7.5,9.0,7.0,,95,
Terry Anderson,2TM,WR,23,14,0,0,0,0,0,0,0,0,,0,1,56,56.00,0,0,,0,,,6,6.6,6.6,6.1,,97,
Isaac Hagins,TAM,WR,24,4,1,0,0,0,0,0,0,0,,0,6,65,10.83,0,1,,0,,,6,11.5,12.0,8.5,,98,
James Harris,SDG,QB,31,9,2,42,88,518,2,9,10,7,0.70,0,0,0,,0,5,,0,,,6,6.4,20.9,15.4,,45,
Wally Henry,PHI,WR,24,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,1,,,6,6.0,6.0,6.0,,96,
Craig Penrose,DEN,QB,25,4,2,16,37,185,2,4,1,0,0.00,0,0,0,,0,1,,0,,,6,6.4,10.9,10.4,,46,
Bo Rather,2TM,WR,28,9,2,0,0,0,0,0,0,0,,0,2,55,27.50,0,0,,0,,,6,7.5,7.5,6.5,,99,
Booker Russell,OAK,RB,22,16,0,0,0,0,0,0,11,65,5.91,0,0,0,,0,1,,0,,,6,5.5,6.0,5.5,,129,
Charlie White,TAM,RB,25,7,1,0,0,0,0,0,11,42,3.82,0,2,31,15.50,0,1,,0,,,6,8.3,8.8,7.3,,128,
Guy Benjamin,MIA,QB,23,3,0,6,8,91,1,1,1,-2,-2.00,0,0,0,,0,0,,0,,,5,5.4,6.4,6.4,,47,
Jack Deloplaine,2TM,RB,24,12,0,0,0,0,0,0,11,49,4.45,0,0,0,,0,0,,0,,,5,4.9,4.9,4.9,,132,
Reggie Haynes,WAS,TE,24,14,4,0,0,0,0,0,1,13,13.00,0,2,32,16.00,0,0,,0,,,5,6.5,6.5,5.5,,53,
Emery Moorehead,NYG,WR,24,10,0,0,0,0,0,0,0,0,,0,3,45,15.00,0,0,,0,,,5,7.5,7.5,6.0,,100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Simpson,GNB,RB,24,16,0,0,0,0,0,0,27,58,2.15,0,1,4,4.00,0,1,,0,,,5,6.2,6.7,5.7,,131,
Eric Torkelson,GNB,RB,26,14,0,0,0,0,0,0,6,18,3.00,0,2,36,18.00,0,0,,0,,,5,7.4,7.4,6.4,,130,
Stu Voigt,MIN,TE,30,15,0,0,0,0,0,0,0,0,,0,4,52,13.00,0,0,,0,,,5,9.2,9.2,7.2,,52,
Alois Blackwell,DAL,RB,24,13,0,0,0,0,0,0,9,37,4.11,0,0,0,,0,0,,0,,,4,3.7,3.7,3.7,,136,
Preston Dennard,RAM,WR,23,11,0,0,0,0,0,0,0,0,,0,3,35,11.67,0,0,,0,,,4,6.5,6.5,5.0,,104,
Harold Hart,OAK,RB,26,7,0,0,0,0,0,0,7,44,6.29,0,1,1,1.00,0,1,,0,,,4,4.5,5.0,4.0,,137,
Gary Huff,TAM,QB,27,6,0,15,36,169,1,3,3,10,3.33,0,0,0,,0,2,,0,,,4,3.8,7.8,6.8,,48,
Sammy Johnson,MIN,RB,26,3,0,0,0,0,0,0,11,41,3.73,0,0,0,,0,0,,0,,,4,4.1,4.1,4.1,,134,
Walter Landers,GNB,RB,25,4,0,0,0,0,0,0,7,40,5.71,0,0,0,,0,0,,0,,,4,4.0,4.0,4.0,,135,
Dave Mays,BUF,QB,29,1,0,4,15,39,1,0,0,0,,0,0,0,,0,2,,0,,,4,3.6,4.6,3.6,,49,
Johnny Rodgers,SDG,WR,27,6,0,0,0,0,0,0,1,5,5.00,0,5,47,9.40,0,1,,0,,,4,9.2,9.7,6.7,,101,
Conrad Rucker,HOU,TE,24,13,0,0,0,0,0,0,0,0,,0,2,38,19.00,0,0,,0,,,4,5.8,5.8,4.8,,54,
Wendell Tyler,RAM,RB,23,2,0,0,0,0,0,0,14,45,3.21,0,2,17,8.50,0,2,,0,,,4,6.2,7.2,5.2,,133,
Don Westbrook,NWE,WR,25,16,0,0,0,0,0,0,1,-2,-2.00,0,3,38,12.67,0,0,,0,,,4,6.6,6.6,5.1,,103,
Leonard Willis,BUF,WR,25,4,1,0,0,0,0,0,0,0,,0,2,41,20.50,0,0,,0,,,4,6.1,6.1,5.1,,102,
James Betterson,PHI,RB,24,9,0,0,0,0,0,0,11,32,2.91,0,2,8,4.00,0,1,,0,,,3,5.0,5.5,4.0,,140,
Steve Craig,MIN,TE,27,16,0,0,0,0,0,0,0,0,,0,4,31,7.75,0,0,,0,,,3,7.1,7.1,5.1,,55,
Clarence Davis,OAK,RB,29,2,2,0,0,0,0,0,14,4,0.29,0,4,24,6.00,0,0,,0,,,3,6.8,6.8,4.8,,141,
Mike Esposito,ATL,RB,25,16,0,0,0,0,0,0,7,21,3.00,0,3,10,3.33,0,0,,0,,,3,6.1,6.1,4.6,,138,
David Humm,OAK,QB,26,16,0,14,26,151,0,1,5,-4,-0.80,0,0,0,,0,1,,0,,,3,2.6,4.1,3.6,,51,
Alfred Jenkins,ATL,WR,26,1,1,0,0,0,0,0,0,0,,0,2,28,14.00,0,0,,0,,,3,4.8,4.8,3.8,,105,
Kim Jones,NOR,RB,26,16,0,0,0,0,0,0,9,31,3.44,0,2,10,5.00,0,1,,0,,,3,5.1,5.6,4.1,,139,
Jerry Latin,2TM,RB,25,16,0,0,0,0,0,0,24,72,3.00,0,1,3,3.00,0,5,,0,,,3,3.5,6.0,3.0,,143,
Brent McClanahan,MIN,RB,27,13,0,0,0,0,0,0,10,26,2.60,0,2,11,5.50,0,1,,0,,,3,4.7,5.2,3.7,,142,
Tom Owen,NWE,QB,26,2,0,15,26,182,0,2,0,0,,0,0,0,,0,0,,0,,,3,3.3,5.3,5.3,,50,
Carlos Pennywell,NWE,WR,22,16,0,0,0,0,0,0,0,0,,0,1,28,28.00,0,0,,0,,,3,3.8,3.8,3.3,,106,
James Wright,ATL,TE,22,15,0,0,0,0,0,0,0,0,,0,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,56,
Brian Baschnagel,CHI,WR,24,16,1,0,0,0,0,0,2,0,0.00,0,2,29,14.50,0,1,,0,,,2,3.9,4.4,2.9,,109,
Gordon Bell,STL,RB,25,6,0,0,0,0,0,0,7,23,3.29,0,3,28,9.33,0,3,,0,,,2,5.1,6.6,3.6,,144,
Tony Benjamin,SEA,RB,23,6,1,0,0,0,0,0,1,7,7.00,0,1,9,9.00,0,0,,0,,,2,2.6,2.6,2.1,,148,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robin Earl,CHI,RB,23,16,0,0,0,0,0,0,3,17,5.67,0,1,1,1.00,0,0,,0,,,2,2.8,2.8,2.3,,146,
Vince Evans,CHI,QB,23,3,0,1,3,38,0,1,6,23,3.83,0,0,0,,0,0,,0,,,2,1.8,2.8,2.8,,52,
Vince Ferragamo,RAM,QB,24,9,0,7,20,114,0,2,2,10,5.00,0,0,0,,0,0,,0,,,2,1.6,3.6,3.6,,53,
Bobby Jones,NYJ,WR,23,16,0,0,0,0,0,0,0,0,,0,1,18,18.00,0,0,,0,,,2,2.8,2.8,2.3,,110,
Mark Kellar,MIN,RB,26,16,0,0,0,0,0,0,11,34,3.09,0,3,-5,-1.67,0,1,,0,,,2,4.9,5.4,3.4,,145,
Vince Kinney,DEN,WR,22,8,0,0,0,0,0,0,0,0,,0,1,23,23.00,0,0,,0,,,2,3.3,3.3,2.8,,108,
Ernest Pough,NYG,WR,26,12,0,0,0,0,0,0,3,33,11.00,0,1,2,2.00,0,2,,0,,,2,2.5,3.5,2.0,,112,
Willie Shelby,STL,RB,25,3,0,0,0,0,0,0,2,5,2.50,0,1,11,11.00,0,0,,0,,,2,2.6,2.6,2.1,,149,
Ron Smith,RAM,WR,22,16,0,0,0,0,0,0,0,0,,0,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,113,
Tom Sullivan,CLE,RB,28,4,0,0,0,0,0,0,5,7,1.40,0,1,20,20.00,0,1,,0,,,2,2.7,3.2,2.2,,147,
Harry Washington,MIN,WR,22,10,0,0,0,0,0,0,0,0,,0,1,24,24.00,0,0,,0,,,2,3.4,3.4,2.9,,107,
