Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Travis McNeal,RAM,TE,26,16,6,0,0,0,0,0,0,0,,0,18,8,75,9.38,1,0,,1,,,14,21.5,21.5,17.5,,43,
Alfred Pupunu,SDG,TE,24,16,7,0,0,0,0,0,0,0,,0,19,13,142,10.92,0,0,,0,,,14,27.2,30.2,20.7,,40,
Frank Reich,BUF,QB,32,15,0,16,26,153,2,0,6,-6,-1.00,0,,0,0,,0,0,,0,,,14,13.5,13.5,13.5,,51,
Jon Vaughn,SEA,RB,23,16,2,0,0,0,0,0,36,153,4.25,0,1,0,0,,0,1,,0,,,14,14.3,17.8,14.3,,104,
Pat Chaffey,NYJ,RB,26,3,0,0,0,0,0,0,5,17,3.40,0,4,4,55,13.75,1,0,,1,,,13,17.2,17.2,15.2,,106,
Pat Coleman,HOU,WR,26,13,1,0,0,0,0,0,1,1,1.00,0,14,9,129,14.33,0,0,,0,,,13,22.0,25.0,17.5,,106,
Wendell Davis,CHI,WR,27,5,4,0,0,0,0,0,0,0,,0,20,12,132,11.00,0,0,,0,,,13,25.2,28.2,19.2,,105,
Tyrone Montgomery,RAI,RB,23,12,0,0,0,0,0,0,37,106,2.86,0,23,10,43,4.30,0,2,,0,,,13,22.9,26.9,17.9,,107,
Walter Reeves,PHO,TE,28,16,15,0,0,0,0,0,0,0,,0,16,9,67,7.44,1,0,,1,,,13,21.7,21.7,17.2,,44,
Butch Rolle,PHO,TE,29,16,5,0,0,0,0,0,0,0,,0,14,10,67,6.70,1,0,,1,,,13,22.7,22.7,17.7,,45,
Lawyer Tillman,CLE,WR,27,7,0,0,0,0,0,0,0,0,,0,14,5,68,13.60,1,0,,1,,,13,17.8,17.8,15.3,,107,
Andre Ware,DET,QB,25,5,2,20,45,271,1,2,7,23,3.29,0,,0,0,,0,0,,0,,,13,13.1,15.1,15.1,,52,
Sanjay Beach,SFO,WR,27,9,0,0,0,0,0,0,0,0,,0,10,5,59,11.80,1,0,,1,,,12,16.9,16.9,14.4,,109,
Eric Blount,PHO,WR,23,6,0,0,0,0,0,0,5,28,5.60,1,6,5,36,7.20,0,0,,1,,,12,17.4,17.4,14.9,,108,
Andrew Glover,RAI,TE,26,15,0,0,0,0,0,0,0,0,,0,6,4,55,13.75,1,0,,1,,,12,15.5,15.5,13.5,,47,
Derek Tennell,MIN,TE,29,16,6,0,0,0,0,0,0,0,,0,18,15,122,8.13,0,0,,0,,,12,27.2,30.2,19.7,,46,
Mike Tomczak,PIT,QB,31,7,1,29,54,398,2,5,5,-4,-0.80,0,,0,0,,0,2,,0,,,12,11.5,20.5,16.5,,54,
Steve Walsh,NOR,QB,27,2,1,20,38,271,2,3,4,-4,-1.00,0,,0,0,,0,0,,0,,,12,12.4,15.4,15.4,,53,
Randy Baldwin,CLE,RB,26,14,0,0,0,0,0,0,18,61,3.39,0,1,1,5,5.00,1,2,,1,,,11,11.6,12.6,11.1,,108,
Fred Baxter,NYJ,TE,22,7,0,0,0,0,0,0,0,0,,0,4,3,48,16.00,1,0,,1,,,11,13.8,13.8,12.3,,48,
Leonard Harris,HOU,WR,33,4,2,0,0,0,0,0,0,0,,0,10,4,53,13.25,1,0,,1,,,11,15.3,15.3,13.3,,110,
Chris Miller,ATL,QB,28,3,2,32,66,345,1,3,2,11,5.50,0,,0,0,,0,2,,0,,,11,10.9,17.9,13.9,,55,
Dave Moore,TAM,TE,24,15,1,0,1,0,0,0,0,0,,0,8,4,47,11.75,1,0,,1,,,11,14.7,14.7,12.7,,49,
Kenyon Rasheed,NYG,FB,23,5,3,0,0,0,0,0,9,42,4.67,1,1,1,3,3.00,0,0,,1,,,11,11.5,11.5,11.0,,109,
Adrian Cooper,PIT,TE,25,14,3,0,0,0,0,0,0,0,,0,18,9,112,12.44,0,1,,0,,,10,19.2,22.7,14.7,,51,
Marcus Dowdell,NOR,WR,23,9,1,0,0,0,0,0,0,0,,0,10,6,46,7.67,1,1,,1,,,10,15.6,16.1,12.6,,113,
Keith McKeller,BUF,WR,29,8,1,0,0,0,0,0,0,0,,0,4,3,35,11.67,1,0,,1,,,10,12.5,12.5,11.0,,114,
Reggie Rembert,CIN,WR,27,3,0,0,0,0,0,0,0,0,,0,13,8,101,12.63,0,0,,0,,,10,18.1,21.1,14.1,,111,
Doug Thomas,SEA,WR,24,16,0,0,0,0,0,0,1,4,4.00,0,26,11,95,8.64,0,0,,0,,,10,20.9,20.9,15.4,,112,
Frank Wycheck,WAS,TE,22,9,7,0,0,0,0,0,0,0,,0,24,16,113,7.06,0,1,,0,,,10,26.3,29.8,18.3,,50,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Gedney,CHI,TE,23,7,4,0,0,0,0,0,0,0,,0,16,10,98,9.80,0,1,,0,,,9,18.8,19.3,13.8,,53,
Robert Green,CHI,RB,23,16,0,0,0,0,0,0,15,29,1.93,0,17,13,63,4.85,0,0,,0,,,9,22.2,22.2,15.7,,111,
Hassan Jones,KAN,WR,29,8,0,0,0,0,0,0,0,0,,0,13,7,91,13.00,0,0,,0,,,9,16.1,16.1,12.6,,115,
Kevin Mack,CLE,FB,31,4,0,0,0,0,0,0,10,33,3.30,1,,0,0,,0,0,,1,,,9,9.3,9.3,9.3,,110,
Mike Tice,MIN,TE,34,16,12,0,0,0,0,0,0,0,,0,8,6,39,6.50,1,1,,1,,,9,14.9,15.4,11.9,,52,
Ron Wolfley,CLE,RB,31,16,5,0,0,0,0,0,0,0,,0,8,5,25,5.00,1,0,,1,,,9,13.5,13.5,11.0,,112,
Charles Arbuckle,IND,TE,25,16,2,0,0,0,0,0,0,0,,0,23,15,90,6.00,0,1,,0,,,8,23.0,23.5,15.5,,54,
Rob Carpenter,NYJ,WR,25,16,0,0,0,0,0,0,0,0,,0,12,6,83,13.83,0,0,,0,,,8,14.3,14.3,11.3,,116,
Wesley Carroll,CIN,WR,26,12,0,0,0,0,0,0,0,0,,0,26,6,81,13.50,0,0,,0,,,8,14.1,14.1,11.1,,118,
Rudy Harris,TAM,RB,22,10,2,0,0,0,0,0,7,29,4.14,0,8,4,48,12.00,0,0,,0,,,8,11.7,11.7,9.7,,114,
Tracy Johnson,SEA,RB,27,16,1,0,0,0,0,0,2,8,4.00,0,3,3,15,5.00,1,0,,1,,,8,11.3,11.3,9.8,,113,
Tony Kimbrough,DEN,WR,23,15,0,0,0,0,0,0,0,0,,0,15,8,79,9.88,0,0,,0,,,8,15.9,15.9,11.9,,119,
Clarence Verdin,IND,WR,30,16,0,0,0,0,0,0,3,33,11.00,0,6,2,20,10.00,1,3,,1,,,8,10.3,11.8,9.3,,117,
Mike Dyal,2TM,TE,27,10,0,0,0,0,0,0,0,0,,0,15,7,83,11.86,0,1,,0,,,7,14.3,14.8,10.8,,55,
Charles Evans,MIN,FB,26,3,0,0,0,0,0,0,14,32,2.29,0,4,4,39,9.75,0,0,,0,,,7,11.1,11.1,9.1,,117,
Derrick Gainer,DAL,RB,27,11,0,0,0,0,0,0,9,29,3.22,0,7,6,37,6.17,0,0,,0,,,7,12.6,12.6,9.6,,118,
Maurice Johnson,PHI,TE,26,16,2,0,0,0,0,0,0,0,,0,16,10,81,8.10,0,1,,0,,,7,17.1,17.6,12.1,,56,
David Lang,RAM,RB,25,6,0,0,0,0,0,0,9,29,3.22,0,10,4,45,11.25,0,0,,0,,,7,11.4,11.4,9.4,,115,
Anthony McDowell,TAM,FB,25,4,3,0,0,0,0,0,2,6,3.00,0,13,8,26,3.25,1,2,,1,,,7,15.2,16.2,11.2,,116,
Jake Reed,MIN,WR,26,10,1,0,0,0,0,0,0,0,,0,10,5,65,13.00,0,0,,0,,,7,11.5,11.5,9.0,,121,
Robb Thomas,SEA,WR,27,16,0,0,0,0,0,0,0,0,,0,9,7,67,9.57,0,0,,0,,,7,13.7,13.7,10.2,,120,
Derek Brown,NYG,TE,23,16,0,0,0,0,0,0,0,0,,0,10,7,56,8.00,0,0,,0,,,6,12.6,12.6,9.1,,59,
Jeff Campbell,DET,WR,25,10,0,0,0,0,0,0,0,0,,0,10,7,55,7.86,0,0,,0,,,6,12.5,12.5,9.0,,125,
Aaron Cox,IND,WR,28,11,0,0,0,0,0,0,0,0,,0,5,4,59,14.75,0,0,,0,,,6,9.9,9.9,7.9,,123,
Scott Galbraith,DAL,TE,26,7,0,0,0,0,0,0,0,0,,0,1,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,58,
Willie Gault,RAI,WR,33,15,0,0,0,0,0,0,0,0,,0,13,8,64,8.00,0,0,,0,,,6,14.4,14.4,10.4,,122,
Randy Jordan,RAI,RB,23,10,2,0,0,0,0,0,12,33,2.75,0,5,4,42,10.50,0,2,,0,,,6,9.5,10.5,7.5,,120,
Mitch Lyons,ATL,TE,23,16,8,0,0,0,0,0,0,0,,0,12,8,63,7.88,0,0,,0,,,6,14.3,14.3,10.3,,57,
Patrick Robinson,CIN,WR,24,15,3,0,0,0,0,0,1,6,6.00,0,18,8,72,9.00,0,2,,0,,,6,13.8,14.8,9.8,,124,
Rico Smith,CLE,WR,24,10,1,0,0,0,0,0,0,0,,0,11,4,55,13.75,0,0,,0,,,6,9.5,9.5,7.5,,126,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ernie Thompson,KAN,RB,24,16,2,0,0,0,0,0,11,28,2.55,0,5,4,33,8.25,0,0,,0,,,6,10.1,10.1,8.1,,119,
Fred Banks,2TM,WR,31,10,0,0,0,0,0,0,0,0,,0,7,2,45,22.50,0,0,,0,,,5,6.5,6.5,5.5,,129,
Charles Davenport,PIT,WR,25,16,0,0,0,0,0,0,0,0,,0,10,4,51,12.75,0,0,,0,,,5,9.1,9.1,7.1,,128,
Dan McGwire,SEA,QB,26,2,0,3,5,24,1,0,1,-1,-1.00,0,,0,0,,0,0,,0,,,5,4.9,4.9,4.9,,56,
Odessa Turner,SFO,WR,29,7,0,0,0,0,0,0,0,0,,0,7,3,64,21.33,0,1,,0,,,5,8.4,8.9,6.9,,127,
Derek Ware,PHO,TE,26,16,1,0,0,0,0,0,0,0,,0,12,3,45,15.00,0,0,,0,,,5,7.5,7.5,6.0,,61,
Danta Whitaker,CHI,TE,29,5,4,0,0,0,0,0,0,0,,0,9,6,53,8.83,0,0,,0,,,5,11.3,11.3,8.3,,60,
Robert Claiborne,TAM,WR,26,5,0,0,0,0,0,0,0,0,,0,12,5,61,12.20,0,2,,0,,,4,9.1,10.1,6.6,,131,
David Frisch,CIN,TE,23,11,2,0,0,0,0,0,0,0,,0,9,6,43,7.17,0,0,,0,,,4,10.3,10.3,7.3,,62,
Eric Guliford,MIN,WR,24,10,0,0,0,0,0,0,0,0,,0,4,1,45,45.00,0,1,,0,,,4,4.5,5.0,4.0,,133,
Andre Hastings,PIT,WR,23,6,0,0,0,0,0,0,0,0,,0,6,3,44,14.67,0,0,,0,,,4,7.4,7.4,5.9,,130,
Darren Lewis,CHI,RB,25,2,1,0,0,0,0,0,7,13,1.86,0,5,4,26,6.50,0,0,,0,,,4,7.9,7.9,5.9,,121,
Tommy Maddox,DEN,QB,22,16,0,1,1,1,1,0,2,-2,-1.00,0,,0,0,,0,0,,0,,,4,3.8,3.8,3.8,,57,
Olanda Truitt,MIN,WR,22,8,0,0,0,0,0,0,0,0,,0,7,4,40,10.00,0,0,,0,,,4,8.0,8.0,6.0,,132,
Nate Turner,BUF,TE,24,13,0,0,0,0,0,0,11,36,3.27,0,1,0,0,,0,0,,0,,,4,3.6,3.6,3.6,,63,
Reggie Brown,HOU,WR,23,4,0,0,0,0,0,0,0,0,,0,5,2,30,15.00,0,0,,0,,,3,5.0,5.0,4.0,,134,
Kent Graham,NYG,QB,25,9,0,8,22,79,0,0,2,-3,-1.50,0,,0,0,,0,0,,0,,,3,2.9,2.9,2.9,,59,
Browning Nagle,NYJ,QB,25,3,0,6,14,71,0,0,0,0,,0,,0,0,,0,0,,0,,,3,2.8,2.8,2.8,,60,
Bucky Richardson,HOU,QB,24,2,0,3,4,55,0,0,2,9,4.50,0,,0,0,,0,0,,0,,,3,3.1,3.1,3.1,,58,
Patrick Rowe,CLE,WR,24,5,0,0,0,0,0,0,0,0,,0,10,3,37,12.33,0,1,,0,,,3,5.7,6.2,4.2,,136,
Kitrick Taylor,DEN,WR,29,2,0,0,0,0,0,0,0,0,,0,1,1,28,28.00,0,0,,0,,,3,3.8,3.8,3.3,,135,
Erik Wilhelm,CIN,QB,28,1,0,4,6,63,0,0,0,0,,0,,0,0,,0,0,,0,,,3,2.5,2.5,2.5,,61,
Tyrone Williams,DAL,WR,23,5,0,0,0,0,0,0,0,0,,0,4,1,25,25.00,0,0,,0,,,3,3.5,3.5,3.0,,137,
Robert Awalt,BUF,TE,29,12,1,0,0,0,0,0,0,0,,0,4,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,64,
Ryan Benjamin,CIN,RB,23,1,0,0,0,0,0,0,3,5,1.67,0,1,1,16,16.00,0,0,,0,,,2,3.1,3.1,2.6,,122,
Gregory Clifton,WAS,WR,25,2,0,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,141,
Jimmie Johnson,DET,TE,27,6,4,0,0,0,0,0,0,0,,0,5,2,18,9.00,0,0,,0,,,2,3.8,3.8,2.8,,65,
Sean LaChapelle,RAM,WR,23,10,0,0,0,0,0,0,0,0,,0,7,2,23,11.50,0,0,,0,,,2,4.3,4.3,3.3,,138,
Ron Lewis,GNB,WR,25,9,0,0,0,0,0,0,0,0,,0,2,2,21,10.50,0,0,,0,,,2,4.1,4.1,3.1,,139,
Don Majkowski,IND,QB,29,3,0,13,24,105,0,1,2,4,2.00,0,,0,0,,0,1,,0,,,2,1.6,3.1,2.6,,62,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Miller,MIA,WR,25,3,0,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,142,
Bernie Parmalee,MIA,RB,26,16,0,0,0,0,0,0,4,16,4.00,0,1,1,1,1.00,0,0,,0,,,2,2.7,2.7,2.2,,125,
Jason Phillips,ATL,WR,27,6,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,143,
Tony Smith,ATL,RB,23,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,4,,1,,,2,2.0,4.0,2.0,,124,
Steve Tasker*,BUF,WR,31,15,0,0,0,0,0,0,0,0,,0,5,2,26,13.00,0,1,,0,,,2,3.6,4.1,2.6,,140,
Marty Thompson,DET,TE,24,6,2,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,66,
Adam Walker,SFO,FB,25,10,0,0,0,0,0,0,5,17,3.40,0,1,1,4,4.00,0,0,,0,,,2,3.1,3.1,2.6,,123,
Tommie Agee,DAL,FB,29,12,0,0,0,0,0,0,6,13,2.17,0,,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,127,
Michael Bates,SEA,RB,24,16,1,0,0,0,0,0,2,12,6.00,0,3,1,6,6.00,0,1,,0,,,1,1.8,2.3,1.3,,133,
Keith Crawford,NYG,WR,23,7,0,0,0,0,0,0,0,0,,0,5,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,147,
Randy Cuthbert,PIT,RB,23,10,0,0,0,0,0,0,1,7,7.00,0,1,1,3,3.00,0,0,,0,,,1,2.0,2.0,1.5,,131,
Ty Detmer,GNB,QB,26,3,0,3,5,26,0,0,1,-2,-2.00,0,,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,63,
Jason Garrett,DAL,QB,27,5,1,9,19,61,0,0,8,-8,-1.00,0,,0,0,,0,1,,0,,,1,0.6,1.1,0.6,,64,
Tim Jorden,PIT,TE,27,16,1,0,0,0,0,0,0,0,,0,4,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,69,
Reggie Lawrence,PHI,WR,23,1,0,0,0,0,0,0,0,0,,0,,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,148,
Le'Shai Maston,HOU,RB,23,10,0,0,0,0,0,0,1,10,10.00,0,1,1,14,14.00,0,1,,0,,,1,2.4,2.9,1.9,,126,
Anthony Morgan,2TM,WR,26,3,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,145,
Troy Sadowski,NYJ,TE,28,13,1,0,0,0,0,0,0,0,,0,3,2,14,7.00,0,0,,0,,,1,3.4,3.4,2.4,,68,
James Saxon,MIA,FB,27,16,0,0,0,0,0,0,5,13,2.60,0,,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,128,
Milt Stegall,CIN,WR,23,4,0,0,0,0,0,0,0,0,,0,4,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,146,
Jeff Sydner,PHI,WR,24,4,0,0,0,0,0,0,0,0,,0,2,2,42,21.00,0,3,,0,,,1,3.2,4.7,2.2,,144,
Jeff Thomason,CIN,TE,24,3,0,0,0,0,0,0,0,0,,0,6,2,8,4.00,0,0,,0,,,1,2.8,2.8,1.8,,70,
Ed Toner,IND,RB,25,16,1,0,0,0,0,0,2,6,3.00,0,1,1,5,5.00,0,0,,0,,,1,2.1,2.1,1.6,,129,
Russell White,RAM,RB,23,5,0,0,0,0,0,0,2,10,5.00,0,1,0,0,,0,0,,0,,,1,1.0,1.0,1.0,,132,
Clarence Williams,CLE,TE,24,7,1,0,0,0,0,0,0,0,,0,6,1,14,14.00,0,0,,0,,,1,2.4,2.4,1.9,,67,
Marcus Wilson,GNB,RB,25,16,0,0,0,0,0,0,6,3,0.50,0,2,2,18,9.00,0,1,,0,,,1,3.1,3.6,2.1,,130,
Jesse Anderson,NOR,TE,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,73,
Steve Avery,PIT,RB,27,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,136,
Mike Bartrum,KAN,TE,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,79,
Pat Beach,PHO,TE,34,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelly Blackwell,DAL,TE,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,76,
Matt Blundin,KAN,QB,24,1,0,1,3,2,0,0,0,0,,0,,0,0,,0,0,,0,,,,0.1,0.1,0.1,,66,
Melvin Bonner,DEN,WR,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,151,
Dave Brown,NYG,QB,23,1,0,0,0,0,0,0,3,-4,-1.33,0,,0,0,,0,0,,0,,,,-0.4,-0.4,-0.4,,71,
Troy Brown,NWE,WR,22,12,0,0,0,0,0,0,0,0,,0,5,2,22,11.00,0,2,,0,,,,2.2,3.2,1.2,,149,
Richard Buchanan,RAM,WR,24,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,152,
Mark Chmura,GNB,TE,24,14,0,0,0,0,0,0,0,0,,0,4,2,13,6.50,0,1,,0,,,,2.3,2.8,1.3,,72,
Shawn Collins,GNB,WR,26,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,153,
Dale Dawkins,NYJ,WR,27,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,154,
Allen DeGraffenreid,CIN,WR,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,155,
Ron Dickerson,KAN,RB,22,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,137,
John Duff,RAI,TE,26,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,89,
Jerry Evans,DEN,TE,25,14,2,0,0,0,0,0,0,0,,0,2,0,0,,0,,,0,,,,,,,,94,
Chad Fann,PHO,TE,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,93,
Eddie Fuller,BUF,RB,25,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,138,
Gale Gilbert,BUF,QB,32,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,68,
Howard Griffith,RAM,FB,26,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,139,
Rich Griffith,NWE,TE,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,81,
Travis Hannah,HOU,WR,23,12,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,156,
Daryl Hobbs,RAI,WR,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,157,
Danan Hughes,KAN,WR,23,6,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,158,
Darryl Ingram,GNB,TE,27,2,0,0,0,0,0,0,0,0,,0,3,0,0,,0,,,0,,,,,,,,88,
John Ivlow,CHI,RB,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,140,
James Jenkins,WAS,TE,26,15,5,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,85,
Tony Jones,HOU,WR,28,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,159,
Victor Jones,PIT,RB,26,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,141,
Craig Keith,PIT,TE,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,83,
Brad Lamb,BUF,WR,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,160,
Burnie Legette,NWE,RB,23,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,142,
Jack Linn,2TM,WR,26,6,3,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Lockwood,NWE,RB,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,143,
Anthony Lynn,DEN,RB,25,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,144,
Rueben Mayes,SEA,RB,30,1,0,0,0,0,0,0,1,2,2.00,0,,0,0,,0,0,,0,,,,0.2,0.2,0.2,,134,
Damon Mays,HOU,WR,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,162,
Deems May,SDG,TE,24,15,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,78,
Thomas McLemore,CLE,TE,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,82,
Dexter McNabb,GNB,FB,24,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,145,
Joey Mickey,DAL,TE,23,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,84,
Eddie Miller,IND,WR,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,163,
Bill Musgrave,SFO,QB,26,1,0,0,0,0,0,0,3,-3,-1.00,0,,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,70,
Brent Novoselsky,MIN,TE,27,15,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,86,
Terry Orr,WAS,TE,32,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,87,
Doug Pederson,MIA,QB,25,7,0,4,8,41,0,0,2,-1,-0.50,0,,0,0,,0,2,,0,,,,-0.5,0.5,-0.5,,72,
Jim Price,DAL,TE,27,3,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,71,
Curvin Richards,DET,RB,25,1,0,0,0,0,0,0,4,1,0.25,0,,0,0,,0,0,,0,,,,0.1,0.1,0.1,,135,
Paul Richardson,PHI,WR,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,164,
Jim Riggs,WAS,TE,30,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,90,
Barry Rose,DEN,WR,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,165,
Ray Rowe,WAS,TE,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,91,
Mike Ruether,ATL,TE,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,92,
Mark Seay,SDG,WR,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,166,
Kevin Smith,RAI,TE,24,10,1,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,95,
Mark Stock,WAS,WR,27,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,167,
Tommie Stowers,NOR,TE,27,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,96,
Reggie Thornton,CIN,WR,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,168,
Gino Torretta,MIN,QB,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,67,
Frank Wainright,NOR,TE,26,16,2,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,74,
Wesley Walls,SFO,TE,27,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,75,
Chris Walsh,BUF,WR,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,169,
Terrence Warren,SEA,WR,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,170,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casey Weldon,TAM,QB,24,3,0,6,11,55,0,1,0,0,,0,,0,0,,0,0,,0,,,,0.2,1.2,1.2,,65,
Kevin Williams,GNB,RB,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,146,
Mike Williams,MIA,WR,27,13,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,1,,0,,,,1.1,1.6,0.6,,150,
Ronnie Williams,MIA,TE,27,11,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,80,
Warren Williams,IND,RB,28,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,147,
Scott Zolak,NWE,QB,26,3,0,0,2,0,0,0,1,0,0.00,0,,0,0,,0,0,,0,,,,,,,,69,
Richie Anderson,NYJ,FB,22,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,148,
John Brandes,SFO,TE,29,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,97,
Harper LeBel,ATL,TE,30,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,98,
Mike Pagel,RAM,QB,33,7,0,3,9,23,0,1,0,0,,0,,0,0,,0,0,,0,,,-1,-1.1,-0.1,-0.1,,74,
Peter Tom Willis,CHI,QB,26,5,1,30,60,268,0,5,2,6,3.00,0,,0,0,,0,2,,0,,,-1,-0.7,5.3,4.3,,73,
Willie Drewrey,HOU,WR,30,16,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,2,,0,,,-2,-0.7,0.3,-1.2,,171,
