player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Jamaal Charles,KAN,RB,26.0,16,15,0,0,0,0,0,285,1509,5.29,5,49.0,35,236,6.74,1,5,3,6,0.0,0.0,205.0,239.5,248.5,222.0,88.0,8.0,14.0
Trent Richardson,CLE,RB,22.0,15,15,0,0,0,0,0,267,950,3.56,11,70.0,51,367,7.2,1,3,0,12,0.0,0.0,204.0,254.7,260.7,229.2,87.0,9.0,15.0
Frank Gore,SFO,RB,29.0,16,16,0,0,0,0,0,258,1214,4.71,8,36.0,28,234,8.36,1,2,1,10,0.0,0.0,203.0,230.8,237.8,216.8,86.0,10.0,16.0
AJ Green,CIN,WR,24.0,16,16,0,0,0,0,0,4,38,9.5,0,164.0,97,1350,13.92,11,2,1,11,0.0,0.0,203.0,299.8,303.8,251.3,84.0,4.0,17.0
Stevan Ridley,NWE,RB,23.0,16,12,0,0,0,0,0,290,1263,4.36,12,14.0,6,51,8.5,0,4,2,12,0.0,0.0,199.0,205.4,210.4,202.4,83.0,11.0,18.0
Demaryius Thomas,DEN,WR,25.0,16,16,0,0,0,0,0,0,0,0.0,0,143.0,94,1434,15.26,10,3,3,10,0.0,0.0,197.0,291.4,297.4,244.4,79.0,5.0,19.0
Cam Newton,CAR,QB,23.0,16,16,280,485,3869,19,12,127,741,5.83,8,1.0,0,6,0.0,0,10,3,8,0.0,0.0,323.0,323.5,344.5,335.5,73.0,4.0,20.0
Vincent Jackson,TAM,WR,29.0,16,16,0,0,0,0,0,0,0,0.0,0,147.0,72,1384,19.22,8,0,0,8,1.0,0.0,188.0,260.4,263.4,224.4,70.0,6.0,21.0
Robert Griffin III,WAS,QB,22.0,15,15,258,393,3200,20,5,120,815,6.79,7,1.0,0,0,0.0,0,12,2,7,0.0,0.0,318.0,317.5,330.5,322.5,67.0,5.0,22.0
Eric Decker,DEN,WR,25.0,16,15,0,0,0,0,0,0,0,0.0,0,122.0,85,1064,12.52,13,0,0,13,0.0,0.0,184.0,269.4,272.4,226.9,66.0,7.0,23.0
Andre Johnson,HOU,WR,31.0,16,16,0,0,0,0,0,0,0,0.0,0,162.0,112,1598,14.27,4,0,0,4,0.0,0.0,184.0,295.8,298.8,239.8,65.0,8.0,24.0
Julio Jones,ATL,WR,23.0,16,15,0,0,0,0,0,6,30,5.0,0,128.0,79,1198,15.16,10,0,0,10,0.0,0.0,183.0,261.8,264.8,222.3,64.0,9.0,25.0
Matt Forte,CHI,RB,27.0,15,15,0,0,0,0,0,248,1094,4.41,5,59.0,44,340,7.73,1,2,1,6,0.0,0.0,177.0,221.4,228.4,199.4,61.0,12.0,26.0
Peyton Manning,DEN,QB,36.0,16,16,400,583,4659,37,11,23,6,0.26,0,0.0,0,0,0.0,0,2,2,0,0.0,1.0,311.0,311.0,327.0,322.0,60.0,6.0,27.0
Roddy White,ATL,WR,31.0,16,15,0,0,0,0,0,0,0,0.0,0,142.0,92,1351,14.68,7,1,0,7,0.0,0.0,177.0,269.1,272.1,223.1,59.0,10.0,28.0
Chris Johnson,TEN,RB,27.0,16,15,0,0,0,0,0,276,1243,4.5,6,49.0,36,232,6.44,0,5,4,6,0.0,0.0,176.0,211.5,221.5,193.5,59.0,13.0,29.0
Jimmy Graham,NOR,TE,26.0,15,9,0,0,0,0,0,0,0,0.0,0,135.0,85,982,11.55,9,1,0,9,0.0,0.0,152.0,237.2,240.2,194.7,56.0,1.0,30.0
Reggie Bush,MIA,RB,27.0,16,16,0,0,0,0,0,227,986,4.34,6,52.0,35,292,8.34,2,4,2,8,0.0,0.0,172.0,206.8,214.8,189.3,55.0,14.0,31.0
Matt Ryan,ATL,QB,27.0,16,16,422,615,4719,32,14,34,141,4.15,1,0.0,0,0,0.0,0,3,2,1,0.0,0.0,305.0,304.9,326.9,318.9,54.0,7.0,32.0
Marques Colston,NOR,WR,29.0,16,13,0,0,0,0,0,0,0,0.0,0,130.0,83,1154,13.9,10,4,2,10,0.0,0.0,171.0,254.4,259.4,212.9,53.0,11.0,33.0
Wes Welker,NWE,WR,31.0,16,12,0,0,0,0,0,2,20,10.0,0,174.0,118,1354,11.47,6,3,1,6,0.0,0.0,171.0,289.4,293.4,230.4,53.0,12.0,34.0
Victor Cruz,NYG,WR,26.0,16,16,0,0,0,0,0,0,0,0.0,0,143.0,86,1092,12.7,10,0,0,10,0.0,0.0,169.0,255.2,258.2,212.2,51.0,13.0,35.0
Shonn Greene,NYJ,RB,27.0,16,14,0,0,0,0,0,276,1063,3.85,8,30.0,19,151,7.95,0,4,1,8,0.0,0.0,167.0,186.4,193.4,176.9,51.0,15.0,36.0
Michael Crabtree,SFO,WR,25.0,16,16,0,0,0,0,0,1,8,8.0,0,127.0,85,1105,13.0,9,0,0,9,0.0,0.0,165.0,250.3,253.3,207.8,47.0,14.0,37.0
Rob Gronkowski,NWE,TE,23.0,11,11,0,0,0,0,0,0,0,0.0,0,79.0,55,790,14.36,11,1,1,11,0.0,0.0,143.0,198.0,202.0,170.5,47.0,2.0,38.0
Steven Jackson,STL,RB,29.0,16,16,0,0,0,0,0,258,1045,4.05,4,53.0,38,321,8.45,0,0,0,4,1.0,0.0,163.0,200.6,206.6,181.6,46.0,16.0,39.0
Reggie Wayne,IND,WR,34.0,16,15,0,0,0,0,0,1,-5,-5.0,0,195.0,106,1355,12.78,5,1,1,5,0.0,0.0,163.0,269.0,273.0,216.0,45.0,15.0,40.0
Tony Gonzalez,ATL,TE,36.0,16,16,0,0,0,0,0,0,0,0.0,0,124.0,93,930,10.0,8,0,0,8,0.0,0.0,141.0,234.0,237.0,187.5,45.0,3.0,41.0
James Jones,GNB,WR,28.0,16,16,0,0,0,0,0,0,0,0.0,0,98.0,64,784,12.25,14,0,0,14,0.0,0.0,162.0,226.4,229.4,194.4,44.0,16.0,42.0
Randall Cobb,GNB,WR,22.0,15,8,0,0,0,0,0,10,132,13.2,0,104.0,80,954,11.93,8,4,1,9,0.0,0.0,161.0,240.6,247.6,200.6,42.0,17.0,43.0
Michael Turner,ATL,RB,30.0,16,16,0,0,0,0,0,222,800,3.6,10,30.0,19,128,6.74,1,3,1,11,0.0,0.0,157.0,175.8,182.8,166.3,40.0,17.0,44.0
Ahmad Bradshaw,NYG,RB,26.0,14,12,0,0,0,0,0,221,1015,4.59,6,31.0,23,245,10.65,0,3,3,6,0.0,0.0,156.0,179.0,188.0,167.5,39.0,18.0,45.0
Mike Williams,TAM,WR,25.0,16,16,1,1,28,0,0,0,0,0.0,0,126.0,63,996,15.81,9,0,0,9,0.0,0.0,155.0,217.7,220.7,186.2,36.0,18.0,46.0
Heath Miller,PIT,TE,30.0,15,15,0,0,0,0,0,0,0,0.0,0,101.0,71,816,11.49,8,0,0,8,1.0,0.0,132.0,202.6,205.6,167.1,36.0,4.0,47.0
BenJarvus GreenEllis,CIN,RB,27.0,15,15,0,0,0,0,0,278,1094,3.94,6,30.0,22,104,4.73,0,3,2,6,0.0,0.0,152.0,173.8,181.8,162.8,35.0,19.0,48.0
Mikel Leshoure,DET,RB,22.0,14,14,0,0,0,0,0,215,798,3.71,9,49.0,34,214,6.29,0,3,3,9,0.0,0.0,149.0,183.2,192.2,166.2,33.0,20.0,49.0
LeSean McCoy,PHI,RB,24.0,12,12,0,0,0,0,0,200,840,4.2,2,67.0,54,373,6.91,3,4,3,5,0.0,0.0,145.0,199.3,208.3,172.3,29.0,21.0,50.0
Tony Romo,DAL,QB,32.0,16,16,425,648,4903,28,19,30,49,1.63,1,1.0,1,-1,-1.0,0,6,3,1,1.0,1.0,279.0,279.9,304.9,298.4,28.0,8.0,51.0
Russell Wilson,SEA,QB,24.0,16,16,252,393,3118,26,10,94,489,5.2,4,0.0,0,0,0.0,0,6,3,4,0.0,1.0,278.0,277.6,296.6,287.6,27.0,9.0,52.0
Andrew Luck,IND,QB,23.0,16,16,339,627,4374,23,18,62,255,4.11,5,0.0,0,0,0.0,0,10,5,5,0.0,0.0,276.0,276.5,305.5,294.5,26.0,10.0,53.0
Jason Witten,DAL,TE,30.0,16,16,0,0,0,0,0,0,0,0.0,0,147.0,110,1039,9.45,3,0,0,3,0.0,0.0,122.0,231.9,234.9,176.9,26.0,5.0,54.0
Matthew Stafford,DET,QB,24.0,16,16,435,727,4967,20,17,35,126,3.6,4,1.0,1,3,3.0,0,6,4,4,0.0,1.0,276.0,276.6,303.6,293.1,25.0,11.0,55.0
Steve Smith Sr,CAR,WR,33.0,16,16,0,0,0,0,0,3,27,9.0,0,137.0,73,1174,16.08,4,1,1,4,0.0,0.0,142.0,215.1,219.1,178.6,24.0,19.0,56.0
Darren Sproles,NOR,RB,29.0,13,6,0,0,0,0,0,48,244,5.08,1,104.0,75,667,8.89,7,0,0,8,1.0,0.0,141.0,216.1,222.1,178.6,24.0,22.0,57.0
Lance Moore,NOR,WR,29.0,15,7,0,0,0,0,0,0,0,0.0,0,104.0,65,1041,16.02,6,0,0,6,0.0,0.0,140.0,205.1,208.1,172.6,22.0,20.0,58.0
Stevie Johnson,BUF,WR,26.0,16,16,0,0,0,0,0,0,0,0.0,0,148.0,79,1046,13.24,6,1,1,6,0.0,0.0,139.0,217.6,221.6,178.1,20.0,21.0,59.0
Cecil Shorts,JAX,WR,25.0,14,9,0,0,0,0,0,1,-4,-4.0,0,105.0,55,979,17.8,7,1,1,7,0.0,0.0,138.0,192.5,196.5,165.0,19.0,22.0,60.0
TY Hilton,IND,WR,23.0,15,1,0,1,0,0,0,5,29,5.8,0,90.0,50,861,17.22,7,1,0,8,0.0,0.0,137.0,187.0,190.0,162.0,19.0,23.0,61.0
Greg Olsen,CAR,TE,27.0,16,16,0,0,0,0,0,0,0,0.0,0,104.0,69,843,12.22,5,0,0,5,0.0,0.0,114.0,183.3,186.3,148.8,19.0,6.0,62.0
Torrey Smith,BAL,WR,23.0,16,16,0,0,0,0,0,3,9,3.0,0,110.0,49,855,17.45,8,0,0,8,0.0,0.0,134.0,183.4,186.4,158.9,16.0,24.0,63.0
DeAngelo Williams,CAR,RB,29.0,16,10,0,0,0,0,0,173,737,4.26,5,20.0,13,187,14.38,2,2,2,7,0.0,0.0,130.0,143.4,151.4,136.9,14.0,23.0,64.0
Dennis Pitta,BAL,TE,27.0,16,5,0,0,0,0,0,0,0,0.0,0,94.0,61,669,10.97,7,0,0,7,0.0,0.0,109.0,169.9,172.9,139.4,13.0,7.0,65.0
Mike Wallace,PIT,WR,26.0,15,14,0,0,0,0,0,5,7,1.4,0,119.0,64,836,13.06,8,2,1,8,0.0,0.0,130.0,194.3,198.3,162.3,12.0,25.0,66.0
Owen Daniels,HOU,TE,30.0,15,14,0,0,0,0,0,0,0,0.0,0,104.0,62,716,11.55,6,0,0,6,0.0,0.0,108.0,169.6,172.6,138.6,12.0,8.0,67.0
Miles Austin,DAL,WR,28.0,16,15,0,0,0,0,0,0,0,0.0,0,119.0,66,943,14.29,6,1,1,6,0.0,0.0,128.0,194.3,198.3,161.3,10.0,26.0,68.0
Kyle Rudolph,MIN,TE,23.0,16,16,0,0,0,0,0,0,0,0.0,0,93.0,53,493,9.3,9,0,0,9,1.0,0.0,105.0,158.3,161.3,131.8,10.0,9.0,69.0
Brandon Myers,OAK,TE,27.0,16,16,0,0,0,0,0,0,0,0.0,0,105.0,79,806,10.2,4,0,0,4,0.0,0.0,105.0,183.6,186.6,144.1,9.0,10.0,70.0
Jeremy Maclin,PHI,WR,24.0,15,15,0,0,0,0,0,0,0,0.0,0,122.0,69,857,12.42,7,1,1,7,0.0,0.0,126.0,194.7,198.7,160.2,7.0,27.0,71.0
Jermaine Gresham,CIN,TE,24.0,16,15,0,0,0,0,0,0,0,0.0,0,94.0,64,737,11.52,5,2,1,5,0.0,0.0,102.0,165.7,169.7,133.7,6.0,11.0,72.0
Brandon Lloyd,NWE,WR,31.0,16,15,0,0,0,0,0,0,0,0.0,0,131.0,74,911,12.31,4,0,0,5,0.0,0.0,121.0,195.1,198.1,158.1,3.0,28.0,73.0
Justin Blackmon,JAX,WR,22.0,16,14,0,0,0,0,0,2,23,11.5,0,132.0,64,865,13.52,5,1,0,5,1.0,0.0,121.0,184.8,187.8,152.8,2.0,29.0,74.0
Andy Dalton,CIN,QB,25.0,16,16,329,528,3669,27,16,47,120,2.55,4,0.0,0,0,0.0,0,4,4,4,0.0,0.0,251.0,250.8,276.8,266.8,0.0,12.0,75.0
Josh Freeman,TAM,QB,24.0,16,16,306,558,4065,27,17,39,139,3.56,0,0.0,0,0,0.0,0,10,2,0,0.0,1.0,249.0,248.5,273.5,265.5,0.0,13.0,76.0
Joe Flacco,BAL,QB,27.0,16,16,317,531,3817,22,10,32,22,0.69,3,0.0,0,0,0.0,0,9,4,3,0.0,1.0,235.0,234.9,251.9,244.9,0.0,14.0,77.0
Eli Manning,NYG,QB,31.0,16,16,321,536,3948,26,15,20,30,1.5,0,0.0,0,0,0.0,0,5,1,0,0.0,0.0,233.0,232.9,251.9,247.9,0.0,15.0,78.0
Sam Bradford,STL,QB,25.0,16,16,328,551,3702,21,13,36,124,3.44,1,0.0,0,0,0.0,0,7,1,1,0.0,4.0,230.0,230.5,250.5,243.5,0.0,16.0,0.0
Matt Schaub,HOU,QB,31.0,16,16,350,544,4008,22,12,21,-9,-0.43,0,1.0,1,-6,-6.0,0,4,0,0,0.0,1.0,225.0,225.8,240.8,237.3,0.0,17.0,0.0
Carson Palmer,OAK,QB,33.0,15,15,345,565,4018,22,14,18,36,2.0,1,0.0,0,0,0.0,0,7,5,1,0.0,2.0,224.0,224.3,246.3,238.3,0.0,18.0,0.0
Ben Roethlisberger,PIT,QB,30.0,13,13,284,449,3265,26,8,26,92,3.54,0,0.0,0,0,0.0,0,6,3,0,0.0,1.0,224.0,223.8,237.8,231.8,0.0,19.0,0.0
Ryan Fitzpatrick,BUF,QB,30.0,16,16,306,505,3400,24,16,48,197,4.1,1,0.0,0,0,0.0,0,8,6,1,0.0,0.0,214.0,213.7,241.7,229.7,0.0,20.0,0.0
Philip Rivers,SDG,QB,31.0,16,16,338,527,3606,26,15,27,40,1.48,0,1.0,0,0,0.0,0,15,7,0,0.0,0.0,208.0,208.2,233.2,223.2,0.0,21.0,0.0
Christian Ponder,MIN,QB,24.0,16,16,300,483,2935,18,12,60,253,4.22,2,1.0,1,-15,-15.0,0,7,5,2,0.0,1.0,193.0,194.2,217.2,205.7,0.0,22.0,0.0
Jay Cutler,CHI,QB,29.0,15,15,255,434,3033,19,14,41,233,5.68,0,0.0,0,0,0.0,0,8,4,0,0.0,0.0,185.0,184.6,208.6,198.6,0.0,23.0,0.0
Ryan Tannehill,MIA,QB,24.0,16,16,282,484,3294,12,13,49,211,4.31,2,0.0,0,0,0.0,0,9,4,2,0.0,2.0,183.0,182.9,205.9,195.9,0.0,24.0,0.0
Colin Kaepernick,SFO,QB,25.0,13,7,136,218,1814,10,3,63,415,6.59,5,0.0,0,0,0.0,0,9,2,5,0.0,0.0,174.0,174.1,185.1,177.1,0.0,25.0,0.0
Brandon Weeden,CLE,QB,29.0,15,15,297,517,3385,14,17,27,111,4.11,0,1.0,0,-9,0.0,0,6,1,0,0.0,0.0,166.0,165.6,189.6,182.6,0.0,26.0,0.0
Michael Vick,PHI,QB,32.0,10,10,204,351,2362,12,10,62,332,5.35,1,0.0,0,0,0.0,0,11,5,1,0.0,0.0,152.0,151.7,172.7,161.7,0.0,27.0,0.0
Jake Locker,TEN,QB,24.0,11,11,177,314,2176,10,11,41,291,7.1,1,1.0,0,0,0.0,0,4,4,1,0.0,0.0,132.0,132.1,153.1,143.1,0.0,28.0,0.0
Alex Smith,SFO,QB,28.0,10,9,153,218,1737,13,5,31,132,4.26,0,0.0,0,0,0.0,0,4,1,0,0.0,0.0,123.0,122.7,134.7,127.7,0.0,29.0,0.0
Jordy Nelson,GNB,WR,27.0,12,10,0,0,0,0,0,0,0,0.0,0,73.0,49,745,15.2,7,0,0,7,1.0,0.0,119.0,167.5,170.5,143.0,0.0,30.0,0.0
Anquan Boldin,BAL,WR,32.0,15,15,0,0,0,0,0,1,3,3.0,0,112.0,65,921,14.17,4,0,0,4,1.0,0.0,118.0,183.4,186.4,150.9,0.0,31.0,0.0
Sidney Rice,SEA,WR,26.0,16,16,1,2,25,0,0,2,6,3.0,0,82.0,50,748,14.96,7,0,0,7,0.0,0.0,118.0,168.4,171.4,143.4,0.0,32.0,0.0
Mark Sanchez,NYJ,QB,26.0,15,15,246,453,2883,13,18,22,28,1.27,0,0.0,0,0,0.0,0,14,8,0,0.0,0.0,118.0,118.1,147.1,136.1,0.0,30.0,0.0
Danny Woodhead,NWE,RB,27.0,16,2,0,0,0,0,0,76,301,3.96,4,55.0,40,446,11.15,3,1,0,7,0.0,0.0,117.0,156.7,162.7,136.7,0.0,24.0,0.0
Denarius Moore,OAK,WR,24.0,15,15,0,0,0,0,0,1,-5,-5.0,0,114.0,51,741,14.53,7,3,0,7,0.0,0.0,116.0,166.6,169.6,141.1,0.0,34.0,0.0
Golden Tate,SEA,WR,24.0,15,15,1,1,23,1,0,3,20,6.67,0,68.0,45,688,15.29,7,1,1,7,0.0,0.0,116.0,160.7,164.7,138.2,0.0,33.0,0.0
Vick Ballard,IND,RB,22.0,16,12,0,0,0,0,0,211,814,3.86,2,27.0,17,152,8.94,1,3,0,3,0.0,0.0,115.0,131.6,137.6,123.1,0.0,25.0,0.0
Chad Henne,JAX,QB,27.0,10,6,166,308,2084,11,11,19,64,3.37,1,0.0,1,-6,-6.0,0,4,2,1,0.0,0.0,113.0,114.2,130.2,124.7,0.0,31.0,0.0
Willis McGahee,DEN,RB,31.0,10,9,0,0,0,0,0,167,731,4.38,4,33.0,26,221,8.5,0,5,4,4,1.0,0.0,113.0,139.2,149.2,126.2,0.0,26.0,0.0
Brian Hartline,MIA,WR,26.0,16,15,0,0,0,0,0,0,0,0.0,0,131.0,74,1083,14.64,1,1,1,1,0.0,0.0,112.0,186.3,190.3,149.3,0.0,35.0,0.0
Malcom Floyd,SDG,WR,31.0,14,14,0,0,0,0,0,0,0,0.0,0,85.0,56,814,14.54,5,0,0,5,0.0,0.0,111.0,167.4,170.4,139.4,0.0,36.0,0.0
Darren McFadden,OAK,RB,25.0,12,12,0,0,0,0,0,216,707,3.27,2,63.0,42,258,6.14,1,2,2,3,0.0,0.0,111.0,152.5,160.5,131.5,0.0,28.0,0.0
DeMarco Murray,DAL,RB,24.0,10,10,0,0,0,0,0,161,663,4.12,4,42.0,35,251,7.17,0,3,2,4,0.0,0.0,111.0,146.4,154.4,128.9,0.0,27.0,0.0
Josh Gordon,CLE,WR,21.0,16,13,0,0,0,0,0,0,0,0.0,0,96.0,50,805,16.1,5,1,1,5,0.0,0.0,109.0,158.5,162.5,133.5,0.0,38.0,0.0
Andre Roberts,ARI,WR,24.0,15,15,0,0,0,0,0,4,29,7.25,0,114.0,64,759,11.86,5,1,0,5,0.0,0.0,109.0,172.8,175.8,140.8,0.0,37.0,0.0
Danario Alexander,SDG,WR,26.0,10,6,0,1,0,0,0,0,0,0.0,0,62.0,37,658,17.78,7,0,0,7,0.0,0.0,108.0,144.8,147.8,126.3,0.0,39.0,0.0
Antonio Brown,PIT,WR,24.0,13,10,0,2,0,0,1,7,24,3.43,0,106.0,66,787,11.92,5,4,2,5,0.0,0.0,105.0,171.1,177.1,139.1,0.0,41.0,0.0
Percy Harvin,MIN,WR,24.0,9,8,0,0,0,0,0,22,96,4.36,1,85.0,62,677,10.92,3,2,1,5,0.0,0.0,105.0,167.3,171.3,136.3,0.0,40.0,0.0
Santana Moss,WAS,WR,33.0,16,1,0,0,0,0,0,3,14,4.67,0,62.0,41,573,13.98,8,2,1,8,0.0,0.0,105.0,145.7,149.7,125.2,0.0,42.0,0.0
Joique Bell,DET,RB,26.0,16,0,0,0,0,0,0,82,414,5.05,3,68.0,52,485,9.33,0,2,2,3,0.0,0.0,104.0,155.9,163.9,129.9,0.0,29.0,0.0
Larry Fitzgerald,ARI,WR,29.0,16,16,0,0,0,0,0,0,0,0.0,0,156.0,71,798,11.24,4,0,0,4,0.0,0.0,104.0,174.8,177.8,139.3,0.0,43.0,0.0
Brandon Gibson,STL,WR,25.0,16,13,0,0,0,0,0,0,0,0.0,0,82.0,51,691,13.55,5,0,0,5,0.0,0.0,99.0,150.1,153.1,124.6,0.0,44.0,0.0
Nate Washington,TEN,WR,29.0,16,14,0,0,0,0,0,0,0,0.0,0,89.0,46,746,16.22,4,1,0,4,0.0,0.0,99.0,144.6,147.6,121.6,0.0,45.0,0.0
Ryan Mathews,SDG,RB,25.0,12,9,0,0,0,0,0,184,707,3.84,1,56.0,39,252,6.46,0,2,2,1,0.0,0.0,98.0,136.9,144.9,117.4,0.0,30.0,0.0
Donnie Avery,IND,WR,28.0,16,15,0,0,0,0,0,4,9,2.25,0,124.0,60,781,13.02,3,1,0,3,0.0,0.0,97.0,157.0,160.0,127.0,0.0,47.0,0.0
Andre Brown,NYG,RB,26.0,10,2,0,0,0,0,0,73,385,5.27,8,17.0,12,86,7.17,0,0,0,8,1.0,0.0,97.0,109.1,112.1,103.1,0.0,31.0,0.0
Jeremy Kerley,NYJ,WR,24.0,16,7,1,1,42,0,0,5,8,1.6,0,95.0,56,827,14.77,2,4,3,3,0.0,0.0,97.0,153.2,159.2,125.2,0.0,46.0,0.0
Dwayne Bowe,KAN,WR,28.0,13,12,0,0,0,0,0,0,0,0.0,0,114.0,59,801,13.58,3,1,1,3,0.0,0.0,96.0,155.1,159.1,125.6,0.0,48.0,0.0
Antonio Gates,SDG,TE,32.0,15,15,0,0,0,0,0,0,0,0.0,0,80.0,49,538,10.98,7,0,0,7,0.0,0.0,96.0,144.8,147.8,120.3,0.0,12.0,0.0
Brandon LaFell,CAR,WR,26.0,14,12,0,0,0,0,0,3,35,11.67,0,76.0,44,677,15.39,4,1,0,4,0.0,0.0,95.0,139.2,142.2,117.2,0.0,49.0,0.0
Pierre Thomas,NOR,RB,28.0,15,4,0,0,0,0,0,105,473,4.5,1,53.0,39,354,9.08,1,0,0,2,0.0,0.0,95.0,133.7,139.7,114.2,0.0,32.0,0.0
Blaine Gabbert,JAX,QB,23.0,10,10,162,278,1662,9,6,18,56,3.11,0,0.0,0,0,0.0,0,5,3,0,0.0,2.0,94.0,94.1,106.1,100.1,0.0,32.0,0.0
Pierre Garcon,WAS,WR,26.0,10,10,0,0,0,0,0,2,9,4.5,0,68.0,44,633,14.39,4,0,0,5,0.0,0.0,94.0,138.2,141.2,116.2,0.0,50.0,0.0
Martellus Bennett,NYG,TE,25.0,16,16,0,0,0,0,0,0,0,0.0,0,89.0,55,626,11.38,5,0,0,5,0.0,0.0,93.0,147.6,150.6,120.1,0.0,13.0,0.0
Mark Ingram,NOR,RB,23.0,16,5,0,0,0,0,0,156,602,3.86,5,10.0,6,29,4.83,0,0,0,5,0.0,0.0,93.0,99.1,102.1,96.1,0.0,33.0,0.0
Darrius HeywardBey,OAK,WR,25.0,15,14,0,0,0,0,0,2,16,8.0,0,80.0,41,606,14.78,5,0,0,5,0.0,0.0,92.0,133.2,136.2,112.7,0.0,51.0,0.0
Felix Jones,DAL,RB,25.0,16,7,0,0,0,0,0,111,402,3.62,3,36.0,25,262,10.48,2,2,2,5,0.0,0.0,92.0,117.4,125.4,104.9,0.0,34.0,0.0
Scott Chandler,BUF,TE,27.0,15,13,0,0,0,0,0,0,0,0.0,0,74.0,43,571,13.28,6,2,1,6,0.0,0.0,91.0,134.1,138.1,112.6,0.0,14.0,0.0
Chris Givens,STL,WR,23.0,15,12,0,0,0,0,0,3,12,4.0,0,80.0,42,698,16.62,3,0,0,3,1.0,0.0,91.0,133.0,136.0,112.0,0.0,52.0,0.0
Knowshon Moreno,DEN,RB,25.0,8,6,0,0,0,0,0,138,525,3.8,4,26.0,21,167,7.95,0,1,1,4,0.0,0.0,91.0,112.2,119.2,101.7,0.0,35.0,0.0
Greg Little,CLE,WR,23.0,16,16,0,0,0,0,0,2,15,7.5,0,94.0,53,647,12.21,4,0,0,4,0.0,0.0,90.0,143.2,146.2,116.7,0.0,53.0,0.0
Jacquizz Rodgers,ATL,RB,22.0,16,0,0,0,0,0,0,94,362,3.85,1,59.0,53,402,7.58,1,0,0,2,0.0,0.0,88.0,141.4,147.4,114.9,0.0,36.0,0.0
