player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Gerry Ellis,GNB,RB,28.0,16,8,0,1,0,0,0,104,571,5.49,5,24,206,8.58,0,2,0,5,0.0,0.0,106.0,129.7,136.7,117.7,0.0,42.0,0.0
Mark Malone,PIT,QB,27.0,10,8,117,233,1428,13,7,15,80,5.33,1,0,0,0.0,0,3,0,1,0.0,0.0,106.0,106.1,117.6,113.1,0.0,23.0,0.0
Tony Eason,NWE,QB,26.0,16,10,168,299,2156,11,17,22,70,3.18,1,0,0,0.0,0,4,0,1,0.0,0.0,105.0,105.2,127.2,122.2,0.0,24.0,0.0
Stanley Morgan,NWE,WR,30.0,15,13,0,0,0,0,0,1,0,0.0,0,39,760,19.49,5,1,0,5,0.0,0.0,105.0,144.0,147.5,124.5,0.0,31.0,0.0
Leonard Thompson,DET,WR,33.0,16,13,0,0,0,0,0,0,0,0.0,0,51,736,14.43,5,0,0,5,0.0,0.0,104.0,154.6,157.6,129.1,0.0,32.0,0.0
Wayne Wilson,NOR,FB,28.0,16,10,0,0,0,0,0,168,645,3.84,1,38,228,6.0,2,2,0,3,0.0,0.0,103.0,141.3,148.3,122.3,0.0,43.0,0.0
Phil Epps,GNB,WR,27.0,16,16,0,0,0,0,0,5,103,20.6,1,44,683,15.52,3,1,0,4,0.0,0.0,102.0,145.6,152.1,123.6,0.0,33.0,0.0
Wesley Walker,NYJ,WR,30.0,12,10,0,0,0,0,0,0,0,0.0,0,34,725,21.32,5,1,0,5,0.0,0.0,102.0,135.5,139.0,118.5,0.0,34.0,0.0
Bobby Johnson,NYG,WR,24.0,16,15,0,0,0,0,0,0,0,0.0,0,33,533,16.15,8,0,0,8,0.0,0.0,101.0,134.3,137.3,117.8,0.0,35.0,0.0
Mike Rozier,HOU,RB,24.0,14,6,0,0,0,0,0,133,462,3.47,8,9,96,10.67,0,3,0,8,0.0,0.0,101.0,109.8,114.3,105.3,0.0,44.0,0.0
Roy Green,STL,WR,28.0,13,13,0,0,0,0,0,1,2,2.0,0,50,693,13.86,5,2,0,5,0.0,0.0,98.0,147.5,151.5,122.5,0.0,37.0,0.0
Jessie Hester,RAI,WR,22.0,16,16,0,0,0,0,0,1,13,13.0,1,32,665,20.78,4,0,0,5,0.0,0.0,98.0,129.8,132.8,113.8,0.0,36.0,0.0
Dennis McKinnon,CHI,WR,24.0,14,13,0,0,0,0,0,1,0,0.0,0,31,555,17.9,7,1,0,7,0.0,0.0,97.0,127.5,131.0,112.0,0.0,38.0,0.0
Keith Griffin,WAS,RB,24.0,16,0,0,0,0,0,0,102,473,4.64,3,37,285,7.7,0,1,0,3,0.0,0.0,93.0,129.8,136.3,111.3,0.0,45.0,0.0
Andre Reed,BUF,WR,21.0,16,15,0,0,0,0,0,3,-1,-0.33,1,48,637,13.27,4,2,0,5,0.0,0.0,92.0,139.6,143.6,115.6,0.0,39.0,0.0
Ottis Anderson,STL,RB,28.0,9,8,0,0,0,0,0,117,479,4.09,4,23,225,9.78,0,3,0,4,0.0,0.0,91.0,114.4,121.9,102.9,0.0,46.0,0.0
Joe Theismann,WAS,QB,36.0,11,11,167,301,1774,8,16,25,115,4.6,2,0,0,0.0,0,4,0,2,0.0,0.0,90.0,90.5,114.5,106.5,0.0,25.0,0.0
Jerry Butler,BUF,WR,28.0,16,13,0,0,0,0,0,0,0,0.0,0,41,770,18.78,2,0,0,2,0.0,0.0,89.0,130.0,133.0,109.5,0.0,40.0,0.0
Vance Johnson,DEN,WR,22.0,16,7,0,1,0,0,0,10,36,3.6,0,51,721,14.14,3,5,0,3,0.0,0.0,89.0,139.7,145.2,114.2,0.0,41.0,0.0
Mike Jones,MIN,WR,25.0,16,8,0,0,0,0,0,2,6,3.0,0,46,641,13.93,4,0,0,4,0.0,0.0,89.0,134.7,137.7,111.7,0.0,42.0,0.0
Gene Lang,DEN,RB,23.0,12,2,0,0,0,0,0,84,318,3.79,5,23,180,7.83,2,3,0,7,0.0,0.0,89.0,111.8,119.3,100.3,0.0,47.0,0.0
Tony Paige,NYJ,FB,23.0,16,8,0,0,0,0,0,55,158,2.87,8,18,120,6.67,2,1,0,10,0.0,0.0,87.0,104.8,111.3,95.8,0.0,48.0,0.0
Matt Suhey,CHI,FB,27.0,16,16,0,0,0,0,0,115,471,4.1,1,33,295,8.94,1,2,0,2,0.0,0.0,87.0,119.6,126.6,103.1,0.0,49.0,0.0
Al Toon,NYJ,WR,22.0,15,8,0,0,0,0,0,1,5,5.0,0,46,662,14.39,3,0,0,3,0.0,0.0,85.0,130.7,133.7,107.7,0.0,43.0,0.0
Willie Gault,CHI,WR,25.0,16,16,0,0,0,0,0,5,18,3.6,0,33,704,21.33,1,0,0,2,0.0,0.0,84.0,117.2,120.2,100.7,0.0,44.0,0.0
Mark Nichols,DET,WR,26.0,14,12,0,0,0,0,0,1,15,15.0,0,36,592,16.44,4,1,0,4,0.0,0.0,84.0,119.7,123.2,101.7,0.0,45.0,0.0
Mark Duper,MIA,WR,26.0,9,8,0,0,0,0,0,0,0,0.0,0,35,650,18.57,3,1,0,3,0.0,0.0,82.0,117.0,120.5,99.5,0.0,46.0,0.0
Dave Wilson,NOR,QB,26.0,10,10,145,293,1843,11,15,18,7,0.39,0,0,0,0.0,0,6,0,0,0.0,0.0,82.0,82.4,103.4,97.4,0.0,26.0,0.0
Gary Danielson,CLE,QB,34.0,8,6,97,163,1274,8,6,25,126,5.04,0,0,0,0.0,0,5,0,0,0.0,0.0,79.0,78.6,93.1,84.6,0.0,28.0,0.0
Eugene Goodlow,NOR,WR,27.0,12,11,0,0,0,0,0,1,3,3.0,0,32,603,18.84,3,0,0,3,0.0,0.0,79.0,110.6,113.6,94.6,0.0,47.0,0.0
Steve Grogan,NWE,QB,32.0,7,6,85,156,1311,7,5,20,29,1.45,2,0,0,0.0,0,6,0,2,0.0,0.0,79.0,79.3,90.3,84.3,0.0,27.0,0.0
Steve Sewell,DEN,RB,22.0,16,2,0,1,0,0,0,81,275,3.4,4,24,224,9.33,1,1,0,5,0.0,0.0,79.0,102.9,109.4,90.9,0.0,50.0,0.0
Kurt Sohn,NYJ,WR,28.0,15,7,0,0,0,0,0,1,12,12.0,0,39,534,13.69,4,0,0,4,0.0,0.0,79.0,117.6,120.6,98.1,0.0,48.0,0.0
Steve Jordan,MIN,TE,24.0,16,16,0,0,0,0,0,0,0,0.0,0,68,795,11.69,0,2,0,0,0.0,0.0,78.0,145.5,149.5,111.5,0.0,11.0,0.0
Tony Hunter,RAM,TE,25.0,16,9,0,0,0,0,0,0,0,0.0,0,50,562,11.24,4,3,0,4,0.0,0.0,77.0,127.2,131.7,102.2,0.0,12.0,0.0
Timmy Newsome,DAL,FB,27.0,14,14,0,0,0,0,0,88,252,2.86,2,46,361,7.85,1,2,0,3,0.0,0.0,77.0,123.3,130.3,100.3,0.0,51.0,0.0
Tim Smith,HOU,WR,28.0,16,16,0,0,0,0,0,0,0,0.0,0,46,660,14.35,2,1,0,2,0.0,0.0,77.0,123.0,126.5,100.0,0.0,49.0,0.0
Mark Bavaro,NYG,TE,22.0,16,16,0,0,0,0,0,0,0,0.0,0,37,511,13.81,4,0,0,4,0.0,0.0,75.0,112.1,115.1,93.6,0.0,13.0,0.0
Earl Campbell,NOR,RB,30.0,16,12,0,0,0,0,0,158,643,4.07,1,6,88,14.67,0,4,0,1,0.0,0.0,75.0,81.1,86.1,78.1,0.0,53.0,0.0
