player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Jeff Hostetler,RAI,QB,32.0,15,15,236,419,3242,14,10,55,202,3.67,5,1.0,0,0,0.0,0,6,0,5,0.0,0.0,210.0,209.9,228.9,219.9,49.0,3.0,23.0
Herschel Walker,PHI,RB,31.0,16,16,0,0,0,0,0,174,746,4.29,1,91.0,75,610,8.13,3,3,0,4,0.0,0.0,157.0,231.6,239.1,194.1,46.0,13.0,24.0
Rodney Hampton,NYG,RB,24.0,12,10,0,0,0,0,0,292,1077,3.69,5,23.0,18,210,11.67,0,2,0,5,0.0,0.0,157.0,174.7,181.7,165.7,46.0,12.0,25.0
Terry Kirby,MIA,RB,23.0,16,8,0,0,0,0,0,119,390,3.28,3,95.0,75,874,11.65,3,5,0,6,0.0,0.0,157.0,232.4,240.9,194.9,46.0,11.0,26.0
Chris Warren,SEA,RB,25.0,14,14,0,0,0,0,0,273,1072,3.93,7,21.0,15,99,6.6,0,3,0,7,0.0,0.0,156.0,171.1,175.6,163.6,45.0,14.0,27.0
Ronald Moore,PHO,RB,23.0,16,11,0,0,0,0,0,263,1018,3.87,9,7.0,3,16,5.33,0,3,0,9,0.0,0.0,154.0,157.4,161.9,155.9,43.0,15.0,28.0
Johnny Mitchell,NYJ,TE,22.0,14,14,0,0,0,0,0,0,0,0.0,0,73.0,39,630,16.15,6,0,0,6,0.0,0.0,99.0,138.0,141.0,118.5,43.0,4.0,29.0
Keith Jackson,MIA,TE,28.0,15,15,0,0,0,0,0,0,0,0.0,0,73.0,39,613,15.72,6,2,0,6,0.0,0.0,95.0,134.3,138.3,114.8,39.0,5.0,30.0
Barry Sanders,DET,RB,25.0,11,11,0,0,0,0,0,243,1115,4.59,3,48.0,36,205,5.69,0,3,0,3,0.0,0.0,147.0,183.0,190.5,165.0,36.0,16.0,31.0
Barry Foster,PIT,RB,25.0,9,9,0,0,0,0,0,177,711,4.02,8,34.0,27,217,8.04,1,3,0,9,0.0,0.0,144.0,170.8,178.3,157.3,33.0,17.0,32.0
Brent Jones,SFO,TE,30.0,16,16,0,0,0,0,0,0,0,0.0,0,94.0,68,735,10.81,3,2,0,3,0.0,0.0,90.0,157.5,161.5,123.5,33.0,6.0,33.0
Eric Metcalf,CLE,RB,25.0,16,9,0,0,0,0,0,129,611,4.74,1,84.0,63,539,8.56,2,4,0,5,0.0,0.0,141.0,204.0,212.0,172.5,30.0,18.0,34.0
Rod Bernstine,DEN,RB,28.0,15,14,0,0,0,0,0,223,816,3.66,4,61.0,44,372,8.45,0,3,0,4,0.0,0.0,140.0,183.8,191.3,161.8,29.0,19.0,35.0
Ricky Proehl,PHO,WR,25.0,16,16,0,0,0,0,0,8,47,5.88,0,108.0,65,877,13.49,7,1,0,7,0.0,0.0,133.0,198.4,201.9,165.9,29.0,8.0,36.0
Warren Moon,HOU,QB,37.0,15,14,303,520,3485,21,21,48,145,3.02,1,0.0,0,0,0.0,0,13,0,1,0.0,0.0,189.0,188.9,222.4,209.9,28.0,4.0,37.0
Reggie Brooks,WAS,RB,22.0,16,11,0,0,0,0,0,223,1063,4.77,3,35.0,21,186,8.86,0,4,0,3,0.0,0.0,139.0,159.9,167.9,149.4,28.0,20.0,38.0
Willie Davis,KAN,WR,26.0,16,15,0,0,0,0,0,0,0,0.0,0,101.0,52,909,17.48,7,0,0,7,0.0,0.0,133.0,184.9,187.9,158.9,28.0,9.0,39.0
Calvin Williams,PHI,WR,26.0,16,14,0,0,0,0,0,0,0,0.0,0,104.0,60,725,12.08,10,0,0,10,0.0,0.0,133.0,192.5,195.5,162.5,28.0,10.0,40.0
Jackie Harris,GNB,TE,25.0,12,12,0,0,0,0,0,0,0,0.0,0,73.0,42,604,14.38,4,0,0,4,0.0,0.0,84.0,126.4,129.4,105.4,28.0,7.0,41.0
Pete Metzelaars,BUF,TE,33.0,16,16,0,0,0,0,0,0,0,0.0,0,95.0,68,609,8.96,4,1,0,4,0.0,0.0,84.0,151.9,155.4,117.9,28.0,9.0,42.0
Mark Bavaro,PHI,TE,30.0,16,16,0,0,0,0,0,0,0,0.0,0,72.0,43,481,11.19,6,0,0,6,0.0,0.0,84.0,127.1,130.1,105.6,28.0,8.0,43.0
Irving Fryar,MIA,WR,31.0,16,16,0,0,0,0,0,3,-4,-1.33,0,118.0,64,1010,15.78,5,0,0,5,0.0,0.0,131.0,194.6,197.6,162.6,26.0,11.0,44.0
Herman Moore,DET,WR,24.0,15,15,0,0,0,0,0,0,0,0.0,0,112.0,61,935,15.33,6,2,0,6,0.0,0.0,128.0,188.5,192.5,158.0,23.0,12.0,45.0
Boomer Esiason,NYJ,QB,32.0,16,16,288,473,3421,16,11,45,118,2.62,1,1.0,1,-8,-8.0,0,13,0,1,0.0,0.0,183.0,183.8,207.3,194.3,22.0,5.0,46.0
John Taylor,SFO,WR,31.0,16,16,1,1,41,0,0,2,17,8.5,0,74.0,56,940,16.79,5,1,0,5,0.0,0.0,126.0,182.3,185.8,154.3,22.0,13.0,47.0
Michael Jackson,CLE,WR,24.0,15,11,1,1,25,0,0,1,1,1.0,0,92.0,41,756,18.44,8,1,0,8,0.0,0.0,124.0,164.7,168.2,144.2,19.0,14.0,48.0
Courtney Hawkins,TAM,WR,24.0,16,12,0,0,0,0,0,0,0,0.0,0,109.0,62,933,15.05,5,2,0,5,0.0,0.0,121.0,183.3,187.3,152.3,17.0,15.0,49.0
Troy Aikman,DAL,QB,27.0,14,14,271,392,3100,15,6,32,125,3.91,0,0.0,0,0,0.0,0,7,0,0,0.0,0.0,178.0,177.5,193.0,183.5,16.0,6.0,50.0
Andre Reed,BUF,WR,29.0,15,15,0,0,0,0,0,9,21,2.33,0,87.0,52,854,16.42,6,3,0,6,0.0,0.0,121.0,172.5,177.0,146.5,16.0,16.0,51.0
Neil ODonnell,PIT,QB,27.0,16,15,270,486,3208,14,7,26,111,4.27,0,0.0,0,0,0.0,0,5,0,0,0.0,0.0,176.0,176.4,191.9,183.4,15.0,7.0,52.0
Keith Byars,MIA,FB,30.0,16,16,1,2,11,1,0,64,269,4.2,3,84.0,61,613,10.05,3,3,0,6,0.0,0.0,126.0,186.6,194.1,156.1,15.0,21.0,53.0
Bobby Hebert,ATL,QB,33.0,14,12,263,430,2978,24,17,24,49,2.04,0,0.0,0,0,0.0,0,11,0,0,0.0,0.0,175.0,175.0,200.5,192.0,14.0,8.0,54.0
Brett Favre,GNB,QB,24.0,16,16,318,522,3303,19,24,58,216,3.72,1,0.0,0,0,0.0,0,14,0,1,0.0,0.0,174.0,173.7,210.7,197.7,13.0,10.0,55.0
Jim Kelly,BUF,QB,33.0,16,16,288,470,3382,18,18,36,102,2.83,0,1.0,0,0,0.0,0,7,0,0,0.0,0.0,174.0,174.5,202.0,192.5,13.0,9.0,56.0
Reggie Langhorne,IND,WR,30.0,16,16,0,0,0,0,0,0,0,0.0,0,152.0,85,1038,12.21,3,4,0,3,0.0,0.0,118.0,202.8,207.8,160.3,13.0,17.0,57.0
Brian Blades,SEA,WR,28.0,16,14,0,0,0,0,0,5,52,10.4,0,144.0,80,945,11.81,3,1,0,3,0.0,0.0,117.0,196.7,200.2,156.7,12.0,18.0,58.0
Webster Slaughter,HOU,WR,29.0,14,14,0,0,0,0,0,0,0,0.0,0,122.0,77,904,11.74,5,4,0,5,0.0,0.0,116.0,193.4,198.4,154.9,12.0,19.0,59.0
Mike Pritchard,ATL,WR,24.0,15,14,0,0,0,0,0,2,4,2.0,0,102.0,74,736,9.95,7,1,0,7,0.0,0.0,115.0,189.0,192.5,152.0,10.0,20.0,60.0
Ernest Givins,HOU,WR,29.0,16,16,0,0,0,0,0,6,19,3.17,0,110.0,68,887,13.04,4,2,0,4,0.0,0.0,113.0,180.6,184.6,146.6,8.0,22.0,61.0
Eric Martin,NOR,WR,32.0,16,13,0,0,0,0,0,0,0,0.0,0,112.0,66,950,14.39,3,0,0,3,0.0,0.0,113.0,179.0,182.0,146.0,8.0,21.0,62.0
Rick Mirer,SEA,QB,23.0,16,16,274,486,2833,12,17,68,343,5.04,3,0.0,0,0,0.0,0,13,0,3,0.0,0.0,167.0,166.6,196.1,183.6,6.0,11.0,63.0
Natrone Means,SDG,RB,21.0,16,0,0,1,0,0,0,160,645,4.03,8,18.0,10,59,5.9,0,1,0,8,0.0,0.0,117.0,127.4,130.9,122.4,6.0,22.0,64.0
Kelvin Martin,SEA,WR,28.0,16,14,0,0,0,0,0,1,0,0.0,0,92.0,57,798,14.0,5,1,0,5,0.0,0.0,109.0,165.8,169.3,137.3,4.0,23.0,65.0
Alvin Harper,DAL,WR,25.0,16,15,1,1,46,0,0,0,0,0.0,0,67.0,36,777,21.58,5,1,0,5,0.0,0.0,109.0,144.5,148.0,126.5,4.0,24.0,66.0
Anthony Carter,MIN,WR,33.0,15,14,0,0,0,0,0,7,19,2.71,0,107.0,60,775,12.92,5,1,0,5,0.0,0.0,108.0,168.4,171.9,138.4,4.0,25.0,67.0
Henry Ellard,RAM,WR,32.0,16,16,0,0,0,0,0,2,18,9.0,0,117.0,61,945,15.49,2,0,0,2,0.0,0.0,108.0,169.3,172.3,138.8,4.0,26.0,68.0
Steve Jordan,MIN,TE,32.0,14,12,0,0,0,0,0,0,0,0.0,0,73.0,56,542,9.68,1,0,0,1,0.0,0.0,60.0,116.2,119.2,88.2,4.0,10.0,69.0
Leroy Thompson,PIT,RB,24.0,15,6,0,0,0,0,0,205,763,3.72,3,46.0,38,259,6.82,0,7,0,3,0.0,0.0,113.0,151.2,160.7,132.2,2.0,23.0,70.0
Mark Carrier,CLE,WR,28.0,16,16,0,0,0,0,0,4,26,6.5,1,85.0,43,746,17.35,3,0,0,5,0.0,0.0,107.0,150.2,153.2,128.7,2.0,27.0,71.0
Haywood Jeffires,HOU,WR,29.0,16,16,0,0,0,0,0,0,0,0.0,0,122.0,66,753,11.41,6,5,0,6,0.0,0.0,106.0,172.3,177.8,139.3,2.0,28.0,72.0
Howard Cross,NYG,TE,26.0,16,16,0,0,0,0,0,0,0,0.0,0,36.0,21,272,12.95,5,0,0,5,0.0,0.0,57.0,78.2,81.2,67.7,1.0,11.0,73.0
Steve Beuerlein,PHO,QB,28.0,16,14,258,418,3164,18,17,22,45,2.05,0,0.0,0,0,0.0,0,8,0,0,0.0,0.0,161.0,161.1,185.1,178.1,0.0,12.0,74.0
Phil Simms,NYG,QB,38.0,16,16,247,400,3038,15,9,28,31,1.11,0,1.0,1,-6,-6.0,0,7,0,0,0.0,0.0,159.0,160.0,175.5,168.5,0.0,13.0,75.0
Craig Erickson,TAM,QB,24.0,16,15,233,457,3054,18,21,26,96,3.69,0,0.0,0,0,0.0,0,9,0,0,0.0,0.0,153.0,152.8,181.3,173.8,0.0,14.0,76.0
Wade Wilson,NOR,QB,34.0,14,14,221,388,2457,12,15,31,230,7.42,0,0.0,0,0,0.0,0,9,0,0,0.0,0.0,130.0,130.3,155.8,145.3,0.0,15.0,77.0
Drew Bledsoe,NWE,QB,21.0,13,12,214,429,2494,15,15,32,82,2.56,0,0.0,0,0,0.0,0,8,0,0,0.0,0.0,130.0,130.0,152.0,145.0,0.0,16.0,78.0
Joe Montana,KAN,QB,37.0,11,11,181,298,2144,13,7,25,64,2.56,0,0.0,0,0,0.0,0,1,0,0,0.0,0.0,129.0,129.2,139.7,136.2,0.0,17.0,0.0
Bubby Brister,PHI,QB,31.0,10,8,181,309,1905,14,5,20,39,1.95,0,0.0,0,0,0.0,0,3,0,0,0.0,0.0,123.0,123.1,132.6,128.1,0.0,18.0,0.0
Jim Harbaugh,CHI,QB,30.0,15,15,200,325,2002,7,11,60,277,4.62,4,1.0,1,1,1.0,0,15,0,4,0.0,0.0,123.0,123.9,148.4,134.4,0.0,19.0,0.0
Jeff George,IND,QB,26.0,13,11,234,407,2526,8,6,13,39,3.0,0,0.0,0,0,0.0,0,4,0,0,0.0,0.0,121.0,120.9,131.9,126.9,0.0,20.0,0.0
Vinny Testaverde,CLE,QB,30.0,10,6,130,230,1797,14,9,18,74,4.11,0,0.0,0,0,0.0,0,4,0,0,0.0,0.0,113.0,113.3,127.3,122.3,0.0,21.0,0.0
Brad Baxter,NYJ,FB,26.0,16,13,0,0,0,0,0,174,559,3.21,7,36.0,20,158,7.9,0,3,0,7,0.0,0.0,111.0,130.7,138.2,120.7,0.0,25.0,0.0
Robert Delpino,DEN,RB,28.0,16,4,0,0,0,0,0,131,445,3.4,8,36.0,26,195,7.5,0,1,0,8,0.0,0.0,111.0,137.0,143.5,124.0,0.0,24.0,0.0
Marion Butts,SDG,RB,27.0,16,16,0,0,0,0,0,185,746,4.03,4,24.0,15,105,7.0,0,0,0,4,0.0,0.0,109.0,124.1,130.1,116.6,0.0,26.0,0.0
Stan Humphries,SDG,QB,28.0,12,10,173,324,1981,12,10,8,37,4.63,0,0.0,0,0,0.0,0,2,0,0,0.0,0.0,109.0,108.9,122.9,118.9,0.0,22.0,0.0
Scott Mitchell,MIA,QB,25.0,13,7,133,233,1773,12,8,21,89,4.24,0,0.0,0,0,0.0,0,3,0,0,0.0,0.0,109.0,108.8,121.3,116.8,0.0,23.0,0.0
Derek Brown,NOR,RB,22.0,13,12,0,0,0,0,0,180,705,3.92,2,32.0,21,170,8.1,1,1,0,3,0.0,0.0,105.0,125.5,132.0,115.0,0.0,27.0,0.0
Gary Clark,PHO,WR,31.0,14,10,0,0,0,0,0,0,0,0.0,0,111.0,63,818,12.98,4,1,0,4,0.0,0.0,105.0,167.8,171.3,136.3,0.0,30.0,0.0
Quinn Early,NOR,WR,28.0,16,15,0,0,0,0,0,2,32,16.0,0,73.0,45,670,14.89,6,1,0,6,0.0,0.0,105.0,150.2,153.7,127.7,0.0,29.0,0.0
David Klingler,CIN,QB,24.0,14,13,190,343,1935,6,9,41,282,6.88,0,0.0,0,0,0.0,0,7,0,0,0.0,0.0,105.0,104.6,123.1,113.6,0.0,24.0,0.0
Bill Brooks,BUF,WR,29.0,16,13,0,0,0,0,0,3,30,10.0,0,84.0,60,714,11.9,5,0,0,5,0.0,0.0,104.0,164.4,167.4,134.4,0.0,31.0,0.0
Mark Ingram,MIA,WR,28.0,16,16,0,0,0,0,0,0,0,0.0,0,90.0,44,707,16.07,6,3,0,6,0.0,0.0,104.0,147.7,152.2,125.7,0.0,32.0,0.0
Jim McMahon,MIN,QB,34.0,12,12,200,331,1968,9,8,33,96,2.91,0,0.0,0,0,0.0,0,4,0,0,0.0,0.0,104.0,104.3,117.3,112.3,0.0,25.0,0.0
John Williams,SEA,FB,29.0,16,9,0,1,0,0,0,82,371,4.52,3,90.0,58,450,7.76,1,2,0,4,0.0,0.0,104.0,162.1,169.1,133.1,0.0,28.0,0.0
Neal Anderson,CHI,RB,29.0,15,11,0,1,0,0,0,202,646,3.2,4,48.0,31,160,5.16,0,2,0,4,0.0,0.0,103.0,133.6,140.6,118.1,0.0,30.0,0.0
Marc Logan,SFO,FB,28.0,14,12,0,0,0,0,0,58,280,4.83,7,48.0,37,348,9.41,0,2,0,7,0.0,0.0,103.0,139.8,146.8,121.3,0.0,29.0,0.0
Ronnie Harmon,SDG,RB,29.0,16,1,0,0,0,0,0,46,216,4.7,0,103.0,73,671,9.19,2,0,0,2,0.0,0.0,101.0,173.7,179.7,137.2,0.0,31.0,0.0
Michael Haynes,ATL,WR,28.0,16,16,0,0,0,0,0,0,0,0.0,0,135.0,72,778,10.81,4,1,0,4,0.0,0.0,101.0,172.8,176.3,136.8,0.0,33.0,0.0
Tommy Vardell,CLE,FB,24.0,16,12,0,0,0,0,0,171,644,3.77,3,23.0,19,151,7.95,1,3,0,4,0.0,0.0,101.0,119.5,127.0,110.0,0.0,32.0,0.0
Derrick Fenner,CIN,FB,26.0,15,14,0,0,0,0,0,121,482,3.98,1,64.0,48,427,8.9,0,1,0,1,0.0,0.0,96.0,143.9,150.4,119.9,0.0,33.0,0.0
Mark Jackson,NYG,WR,30.0,16,14,0,0,0,0,0,3,25,8.33,0,96.0,58,708,12.21,4,1,0,4,0.0,0.0,96.0,154.3,157.8,125.3,0.0,34.0,0.0
Derek Russell,DEN,WR,24.0,13,12,0,0,0,0,0,0,0,0.0,0,71.0,44,719,16.34,3,1,0,4,0.0,0.0,95.0,138.9,142.4,116.9,0.0,35.0,0.0
Mark Higgs,MIA,RB,27.0,16,8,0,0,0,0,0,186,693,3.73,3,12.0,10,72,7.2,0,1,0,3,0.0,0.0,94.0,103.5,107.0,98.5,0.0,35.0,0.0
James Jett,RAI,WR,23.0,16,1,0,0,0,0,0,1,0,0.0,0,78.0,33,771,23.36,3,1,0,3,0.0,0.0,94.0,127.1,130.6,110.6,0.0,36.0,0.0
Darrell Thompson,GNB,RB,26.0,16,11,0,0,0,0,0,169,654,3.87,3,29.0,18,129,7.17,0,2,0,3,0.0,0.0,94.0,112.3,119.3,103.3,0.0,34.0,0.0
Larry Centers,PHO,FB,25.0,16,9,0,0,0,0,0,25,152,6.08,0,86.0,66,603,9.14,3,1,0,3,0.0,0.0,93.0,158.5,165.0,125.5,0.0,36.0,0.0
Carl Pickens,CIN,WR,23.0,13,12,0,1,0,0,0,0,0,0.0,0,99.0,43,565,13.14,6,1,0,6,0.0,0.0,92.0,134.5,138.0,113.0,0.0,37.0,0.0
Vince Workman,TAM,FB,25.0,16,11,0,0,0,0,0,78,284,3.64,2,77.0,54,411,7.61,2,2,0,4,0.0,0.0,92.0,145.5,152.5,118.5,0.0,37.0,0.0
Reggie Cobb,TAM,FB,25.0,12,10,0,0,0,0,0,221,658,2.98,3,14.0,9,61,6.78,1,5,0,4,0.0,0.0,91.0,99.9,105.4,95.4,0.0,38.0,0.0
Horace Copeland,TAM,WR,22.0,14,8,0,0,0,0,0,3,34,11.33,0,67.0,30,633,21.1,4,0,0,4,0.0,0.0,91.0,120.7,123.7,105.7,0.0,38.0,0.0
Jeff Query,CIN,WR,26.0,16,16,0,0,0,0,0,2,13,6.5,0,112.0,56,654,11.68,4,1,0,4,0.0,0.0,90.0,145.7,149.2,117.7,0.0,39.0,0.0
Jessie Hester,IND,WR,30.0,16,16,0,0,0,0,0,0,0,0.0,0,130.0,64,835,13.05,1,1,0,1,0.0,0.0,89.0,152.5,156.0,120.5,0.0,40.0,0.0
Rob Moore,NYJ,WR,25.0,13,13,0,0,0,0,0,1,-6,-6.0,0,101.0,64,843,13.17,1,2,0,1,0.0,0.0,88.0,151.7,155.7,119.7,0.0,41.0,0.0
Ricky Sanders,WAS,WR,33.0,16,11,0,0,0,0,0,1,7,7.0,0,103.0,58,638,11.0,4,1,0,4,0.0,0.0,88.0,145.5,149.0,116.5,0.0,42.0,0.0
Dwight Stone,PIT,RB,29.0,16,15,0,0,0,0,0,12,121,10.08,1,81.0,41,587,14.32,2,2,0,3,0.0,0.0,87.0,127.8,134.8,107.3,0.0,39.0,0.0
JJ Birden,KAN,WR,28.0,16,16,0,0,0,0,0,0,0,0.0,0,87.0,51,721,14.14,2,1,0,2,0.0,0.0,83.0,134.1,137.6,108.6,0.0,43.0,0.0
Kenneth Davis,BUF,RB,31.0,16,0,0,0,0,0,0,109,391,3.59,6,24.0,21,95,4.52,0,3,0,6,0.0,0.0,82.0,102.6,107.1,92.1,0.0,41.0,0.0
Vance Johnson,DEN,WR,30.0,10,8,0,0,0,0,0,0,0,0.0,0,53.0,36,517,14.36,5,0,0,5,0.0,0.0,82.0,117.7,120.7,99.7,0.0,44.0,0.0
Roosevelt Potts,IND,RB,22.0,16,15,0,0,0,0,0,179,711,3.97,0,34.0,26,189,7.27,0,8,0,0,0.0,0.0,82.0,108.0,118.0,95.0,0.0,40.0,0.0
Merril Hoge,PIT,FB,28.0,16,13,0,0,0,0,0,51,249,4.88,1,56.0,33,247,7.48,4,0,0,5,0.0,0.0,80.0,112.6,118.6,96.1,0.0,44.0,0.0
Dave Meggett,NYG,RB,27.0,16,1,2,2,63,2,0,69,329,4.77,0,50.0,38,319,8.39,0,1,0,1,0.0,0.0,80.0,118.3,124.8,99.3,0.0,43.0,0.0
TJ Rubley,RAM,QB,25.0,9,7,108,189,1338,8,6,29,102,3.52,0,0.0,0,0,0.0,0,4,0,0,0.0,0.0,80.0,79.7,93.7,85.7,0.0,26.0,0.0
Lorenzo White,HOU,RB,27.0,8,8,0,0,0,0,0,131,465,3.55,2,44.0,34,229,6.74,0,1,0,2,0.0,0.0,80.0,114.4,120.9,97.4,0.0,42.0,0.0
Flipper Anderson,RAM,WR,28.0,15,15,0,0,0,0,0,0,0,0.0,0,91.0,37,552,14.92,4,0,0,4,0.0,0.0,79.0,116.2,119.2,97.7,0.0,45.0,0.0
Lewis Tillman,NYG,RB,27.0,16,7,0,0,0,0,0,121,585,4.83,3,2.0,1,21,21.0,0,1,0,3,0.0,0.0,78.0,78.6,82.1,78.1,0.0,45.0,0.0
Derrick Moore,DET,RB,26.0,13,3,0,0,0,0,0,88,405,4.6,3,24.0,21,169,8.05,1,4,0,4,0.0,0.0,77.0,98.4,106.4,87.9,0.0,46.0,0.0
Sean Salisbury,MIN,QB,30.0,11,4,115,195,1413,9,6,10,-1,-0.1,0,0.0,0,0,0.0,0,3,0,0,0.0,0.0,77.0,77.4,87.9,83.4,0.0,27.0,0.0
Chris Burkett,NYJ,WR,31.0,16,16,0,0,0,0,0,0,0,0.0,0,78.0,40,531,13.28,4,1,0,4,0.0,0.0,76.0,116.1,119.6,96.1,0.0,47.0,0.0
Randal Hill,PHO,WR,24.0,16,8,0,0,0,0,0,0,0,0.0,0,70.0,35,519,14.83,4,0,0,4,0.0,0.0,76.0,110.9,113.9,93.4,0.0,48.0,0.0
Anthony Johnson,IND,FB,26.0,13,8,0,1,0,0,1,95,331,3.48,1,68.0,55,443,8.05,0,5,0,1,0.0,0.0,76.0,131.4,140.9,104.9,0.0,47.0,0.0
Dan Marino,MIA,QB,32.0,5,5,91,150,1218,8,3,9,-4,-0.44,1,0.0,0,0,0.0,0,4,0,1,0.0,0.0,76.0,76.3,84.3,79.3,0.0,28.0,0.0
Greg Robinson,RAI,RB,24.0,12,12,0,0,0,0,0,156,591,3.79,1,21.0,15,142,9.47,0,3,0,1,0.0,0.0,76.0,91.3,98.8,83.8,0.0,48.0,0.0
Michael Timpson,NWE,WR,26.0,16,7,0,0,0,0,0,0,0,0.0,0,91.0,42,654,15.57,2,1,0,2,0.0,0.0,76.0,118.4,121.9,97.4,0.0,46.0,0.0
Vincent Brisby,NWE,WR,22.0,16,12,0,0,0,0,0,0,0,0.0,0,105.0,45,626,13.91,2,1,0,2,0.0,0.0,74.0,118.6,122.1,96.1,0.0,49.0,0.0
