player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Percy Howard,DAL,WR,23.0,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0
Ron Howard,DAL,TE,24.0,10,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0
Doug Kingsriter,MIN,TE,25.0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0
David Knight,NYJ,WR,24.0,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0
Ted Kwalick,OAK,TE,28.0,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
Larry Lawrence,OAK,QB,26.0,1,1,5,15,50,0,1,2,-3,-1.5,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-0.3,0.7,0.7,0.0,67.0,0.0
Greg McCrary,ATL,TE,23.0,13,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0
Jim McFarland,MIA,TE,28.0,6,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0
Manfred Moore,SFO,RB,25.0,14,0,0,0,0,0,0,3,10,3.33,0,1,11,11.0,0,2,0,0,0.0,0.0,0.0,1.1,2.1,0.6,0.0,142.0,0.0
Dennis Morgan,PHI,RB,23.0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0
Morris Owens,MIA,WR,22.0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0
Bob Picard,PHI,WR,26.0,14,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0
Steven Schnarr,BUF,RB,23.0,12,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0
Freddie Scott,BAL,WR,23.0,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0
Charlie Smith,SDG,RB,29.0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0
Cotton Speyrer,MIA,WR,26.0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0
Otis Taylor,KAN,WR,33.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0
Charlie Wade,GNB,WR,25.0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0
Don Zimmerman,PHI,WR,26.0,10,3,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0
Wayne Clark,KAN,QB,28.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,-1.0,-1.0,-0.5,-1.0,0.0,68.0,0.0
John McDaniel,CIN,WR,24.0,14,1,0,0,0,0,0,1,-2,-2.0,0,0,0,0.0,0,1,0,0,0.0,0.0,-1.0,-1.2,-0.7,-1.2,0.0,97.0,0.0
Carl Summerell,NYG,QB,24.0,3,0,7,16,98,0,2,3,4,1.33,0,0,0,0.0,0,2,0,0,0.0,0.0,-2.0,-1.7,1.3,0.3,0.0,69.0,0.0
Charlie Thomas,KAN,RB,27.0,7,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,0,0,0.0,0.0,-2.0,-2.0,-1.0,-2.0,0.0,154.0,0.0
Monroe Eley,ATL,RB,26.0,6,0,0,0,0,0,0,1,3,3.0,0,0,0,0.0,0,3,0,0,0.0,0.0,-3.0,-2.7,-1.2,-2.7,0.0,155.0,0.0
Dennis Shaw,STL,QB,28.0,3,0,4,8,61,0,1,3,-12,-4.0,0,0,0,0.0,0,2,0,0,0.0,0.0,-3.0,-2.8,-0.8,-1.8,0.0,70.0,0.0
Howard Stevens,BAL,RB,25.0,12,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,0.0,0.0,-3.0,-3.0,-1.5,-3.0,0.0,156.0,0.0
Leonard Thompson,DET,WR,23.0,14,1,0,0,0,0,0,1,-12,-12.0,0,0,0,0.0,0,2,0,0,0.0,0.0,-3.0,-3.2,-2.2,-3.2,0.0,98.0,0.0
Kim McQuilken,ATL,QB,24.0,3,2,20,61,253,1,9,4,26,6.5,0,0,0,0.0,0,3,0,0,0.0,0.0,-4.0,-4.3,6.2,4.7,0.0,71.0,0.0
Danny Buggs,NYG,WR,22.0,14,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,5,0,0,0.0,0.0,-5.0,-5.0,-2.5,-5.0,0.0,99.0,0.0
