player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Josh Reynolds,DET,WR,28.0,17,13,0,0,0,0,0,0,0,0.0,0,64.0,40,608,15.2,5,1,1,5,0.0,0.0,89.0,128.8,132.8,108.8,0.0,49.0,0.0
Jerry Jeudy,DEN,WR,24.0,16,11,0,0,0,0,0,0,0,0.0,0,87.0,54,758,14.04,2,1,0,2,0.0,0.0,88.0,141.8,144.8,114.8,0.0,50.0,0.0
Jaxon SmithNjigba,SEA,WR,21.0,17,3,0,0,0,0,0,0,0,0.0,0,93.0,63,628,9.97,4,0,0,4,0.0,0.0,87.0,149.8,152.8,118.3,0.0,51.0,0.0
Tyrod Taylor,NYG,QB,34.0,11,5,116,180,1341,5,3,38,197,5.18,0,0.0,0,0,0.0,0,4,0,0,0.0,0.0,87.0,87.3,96.3,90.3,0.0,35.0,0.0
Deshaun Watson,CLE,QB,28.0,6,6,105,171,1115,7,4,26,142,5.46,1,0.0,0,0,0.0,0,5,2,1,3.0,0.0,87.0,86.8,98.8,90.8,0.0,36.0,0.0
Marquise Brown,ARI,WR,26.0,14,14,0,0,0,0,0,2,23,11.5,0,101.0,51,574,11.25,4,0,0,4,0.0,0.0,84.0,134.7,137.7,109.2,0.0,52.0,0.0
Kyle Pitts,ATL,TE,23.0,17,15,0,0,0,0,0,1,-4,-4.0,0,90.0,53,667,12.58,3,0,0,3,0.0,0.0,84.0,137.3,140.3,110.8,0.0,13.0,0.0
DJ Chark,CAR,WR,27.0,15,11,0,0,0,0,0,0,0,0.0,0,66.0,35,525,15.0,5,2,1,5,0.0,0.0,81.0,115.5,119.5,98.0,0.0,54.0,0.0
Justice Hill,BAL,RB,26.0,16,5,0,0,0,0,0,84,387,4.61,3,39.0,28,206,7.36,1,1,1,4,0.0,0.0,81.0,109.3,116.3,95.3,0.0,42.0,0.0
Dontayvion Wicks,GNB,WR,22.0,15,6,1,1,14,0,0,1,1,1.0,0,58.0,39,581,14.9,4,3,1,4,0.0,0.0,81.0,119.8,123.8,100.3,0.0,53.0,0.0
Ty Chandler,MIN,RB,25.0,17,4,0,0,0,0,0,102,461,4.52,3,25.0,21,159,7.57,0,0,0,3,0.0,0.0,80.0,101.0,107.0,90.5,0.0,44.0,0.0
DOnta Foreman,CHI,RB,27.0,9,8,0,0,0,0,0,109,425,3.9,4,16.0,11,77,7.0,1,1,0,5,0.0,0.0,80.0,91.2,94.2,85.7,0.0,43.0,0.0
Ryan Tannehill,TEN,QB,35.0,10,8,149,230,1616,4,7,17,74,4.35,1,1.0,0,0,0.0,0,4,0,1,0.0,0.0,80.0,80.0,90.0,87.0,0.0,37.0,0.0
Antonio Gibson,WAS,RB,25.0,16,2,0,0,0,0,0,65,265,4.08,1,59.0,48,389,8.1,2,4,2,3,0.0,0.0,79.0,127.4,135.4,103.4,0.0,45.0,0.0
Tyler Boyd,CIN,WR,29.0,17,13,0,1,0,0,1,2,11,5.5,0,98.0,67,667,9.96,2,0,0,2,0.0,0.0,78.0,144.8,148.8,112.3,0.0,55.0,0.0
Hunter Henry,NWE,TE,29.0,14,10,0,0,0,0,0,0,0,0.0,0,61.0,42,419,9.98,6,1,0,6,0.0,0.0,78.0,119.9,122.9,98.9,0.0,14.0,0.0
Dallas Goedert,PHI,TE,28.0,14,14,0,0,0,0,0,1,1,1.0,0,83.0,59,592,10.03,3,0,0,3,0.0,0.0,77.0,136.3,139.3,106.8,0.0,15.0,0.0
Dalton Kincaid,BUF,TE,24.0,16,11,0,0,0,0,0,0,0,0.0,0,91.0,73,673,9.22,2,1,1,2,0.0,0.0,77.0,150.3,154.3,113.8,0.0,16.0,0.0
Michael Wilson,ARI,WR,23.0,13,12,0,0,0,0,0,0,0,0.0,0,58.0,38,565,14.87,3,0,0,3,1.0,0.0,77.0,114.5,117.5,95.5,0.0,56.0,0.0
Jahan Dotson,WAS,WR,23.0,17,16,0,0,0,0,0,0,0,0.0,0,83.0,49,518,10.57,4,0,0,4,0.0,0.0,76.0,124.8,127.8,100.3,0.0,57.0,0.0
Rico Dowdle,DAL,RB,25.0,16,0,0,0,0,0,0,89,361,4.06,2,22.0,17,144,8.47,2,0,0,4,0.0,0.0,75.0,91.5,97.5,83.0,0.0,47.0,0.0
Jaleel McLaughlin,DEN,RB,23.0,17,3,0,0,0,0,0,76,410,5.39,1,36.0,31,160,5.16,2,0,0,3,0.0,0.0,75.0,106.0,112.0,90.5,0.0,46.0,0.0
Khalil Shakir,BUF,WR,23.0,17,10,0,0,0,0,0,1,10,10.0,0,45.0,39,611,15.67,2,1,0,2,0.0,0.0,74.0,113.1,116.1,93.6,0.0,58.0,0.0
Jonnu Smith,ATL,TE,28.0,17,6,0,1,0,0,0,1,0,0.0,0,70.0,50,582,11.64,3,1,1,3,0.0,0.0,74.0,124.2,128.2,99.2,0.0,17.0,0.0
Tutu Atwell,LAR,WR,24.0,16,14,0,0,0,0,0,5,31,6.2,0,67.0,39,483,12.38,3,0,0,3,1.0,1.0,73.0,112.4,115.4,92.9,0.0,59.0,0.0
Odell Beckham Jr,BAL,WR,31.0,14,6,0,0,0,0,0,0,0,0.0,0,64.0,35,565,16.14,3,1,1,3,0.0,0.0,73.0,107.5,111.5,90.0,0.0,63.0,0.0
Zach Charbonnet,SEA,RB,22.0,16,2,0,0,0,0,0,108,462,4.28,1,40.0,33,209,6.33,0,0,0,1,0.0,0.0,73.0,106.1,112.1,89.6,0.0,48.0,0.0
Elijah Moore,CLE,WR,23.0,17,12,0,0,0,0,0,9,11,1.22,0,104.0,59,640,10.85,2,2,2,2,0.0,0.0,73.0,132.1,137.1,102.6,0.0,62.0,0.0
Anthony Richardson,IND,QB,21.0,4,4,50,84,577,3,1,25,136,5.44,4,0.0,0,0,0.0,0,3,1,4,0.0,2.0,73.0,72.7,80.7,73.7,0.0,38.0,0.0
WanDale Robinson,NYG,WR,22.0,15,8,0,0,0,0,0,9,87,9.67,1,78.0,60,525,8.75,1,0,0,2,0.0,0.0,73.0,133.2,136.2,103.2,0.0,61.0,0.0
Christian Watson,GNB,WR,24.0,9,9,0,0,0,0,0,4,11,2.75,0,53.0,28,422,15.07,5,0,0,5,0.0,0.0,73.0,101.3,104.3,87.3,0.0,60.0,0.0
KJ Osborn,MIN,WR,26.0,16,12,0,0,0,0,0,0,0,0.0,0,75.0,48,540,11.25,3,1,0,3,0.0,0.0,72.0,120.0,123.0,96.0,0.0,64.0,0.0
Logan Thomas,WAS,TE,32.0,16,15,0,0,0,0,0,1,2,2.0,0,78.0,55,496,9.02,4,2,2,4,1.0,0.0,72.0,126.8,131.8,99.3,0.0,18.0,0.0
Isaiah Likely,BAL,TE,23.0,17,8,0,0,0,0,0,0,0,0.0,0,40.0,30,411,13.7,5,0,0,5,0.0,0.0,71.0,101.1,104.1,86.1,0.0,19.0,0.0
Samaje Perine,DEN,RB,28.0,17,1,0,0,0,0,0,53,238,4.49,1,56.0,50,455,9.1,0,3,2,1,0.0,0.0,71.0,121.3,129.3,96.3,0.0,49.0,0.0
Cade Otton,TAM,TE,24.0,17,17,0,0,0,0,0,0,0,0.0,0,67.0,47,455,9.68,4,1,1,4,1.0,0.0,70.0,116.5,120.5,93.0,0.0,20.0,0.0
Dameon Pierce,HOU,RB,23.0,14,7,0,0,0,0,0,145,416,2.87,2,17.0,13,101,7.77,0,0,0,3,0.0,0.0,70.0,82.7,88.7,76.2,0.0,50.0,0.0
Noah Brown,HOU,WR,27.0,10,7,0,0,0,0,0,1,-1,-1.0,0,55.0,33,567,17.18,2,0,0,2,0.0,0.0,69.0,101.6,104.6,85.1,0.0,66.0,0.0
Josh Palmer,LAC,WR,24.0,10,6,0,0,0,0,0,1,6,6.0,0,61.0,38,581,15.29,2,1,1,2,0.0,0.0,69.0,106.7,110.7,87.7,0.0,65.0,0.0
Bailey Zappe,NWE,QB,24.0,10,6,127,212,1272,6,9,17,83,4.88,1,0.0,0,0,0.0,0,2,1,1,0.0,0.0,69.0,69.2,82.2,78.2,0.0,39.0,0.0
Roschon Johnson,CHI,RB,22.0,15,0,0,0,0,0,0,81,352,4.35,2,40.0,34,209,6.15,0,1,0,2,0.0,0.0,68.0,102.1,108.1,85.1,0.0,51.0,0.0
Easton Stick,LAC,QB,28.0,5,4,111,174,1129,3,1,27,144,5.33,1,0.0,0,0,0.0,0,5,4,1,0.0,0.0,68.0,67.6,78.6,68.6,0.0,40.0,0.0
Kenneth Gainwell,PHI,RB,24.0,16,2,1,1,17,0,0,84,364,4.33,2,37.0,30,183,6.1,0,3,1,2,1.0,0.0,67.0,97.4,104.4,82.4,0.0,52.0,0.0
Nick Mullens,MIN,QB,28.0,5,3,100,148,1306,7,8,10,25,2.5,0,0.0,0,0,0.0,0,2,0,0,0.0,0.0,67.0,66.7,77.7,74.7,0.0,41.0,0.0
Taylor Heinicke,ATL,QB,30.0,5,4,74,136,890,5,4,15,124,8.27,1,0.0,0,0,0.0,0,1,0,1,0.0,0.0,66.0,66.0,76.0,70.0,0.0,42.0,0.0
Latavius Murray,BUF,RB,33.0,16,4,0,0,0,0,0,79,300,3.8,4,22.0,17,119,7.0,0,1,0,4,0.0,0.0,66.0,82.9,88.9,74.4,0.0,53.0,0.0
Rondale Moore,ARI,WR,23.0,17,8,0,0,0,0,0,28,178,6.36,1,62.0,40,352,8.8,1,1,0,2,0.0,0.0,65.0,105.0,111.0,85.0,0.0,67.0,0.0
Jimmy Garoppolo,LVR,QB,32.0,7,6,110,169,1205,7,9,20,39,1.95,0,0.0,0,0,0.0,0,1,0,0,0.0,1.0,64.0,64.1,76.1,73.1,0.0,43.0,0.0
Kendrick Bourne,NWE,WR,28.0,8,5,0,0,0,0,0,1,4,4.0,0,55.0,37,406,10.97,4,1,1,4,0.0,0.0,63.0,100.0,104.0,81.5,0.0,69.0,0.0
Alec Pierce,IND,WR,23.0,17,16,0,0,0,0,0,0,0,0.0,0,65.0,32,514,16.06,2,0,0,2,0.0,0.0,63.0,95.4,98.4,79.4,0.0,68.0,0.0
Nelson Agholor,BAL,WR,30.0,17,3,0,0,0,0,0,0,0,0.0,0,45.0,35,381,10.89,4,1,0,4,0.0,0.0,62.0,97.1,100.1,79.6,0.0,71.0,0.0
Tyler Conklin,NYJ,TE,28.0,17,12,0,0,0,0,0,1,0,0.0,0,87.0,61,621,10.18,0,0,0,0,0.0,0.0,62.0,123.1,126.1,92.6,0.0,21.0,0.0
Tyler Higbee,LAR,TE,30.0,15,15,0,0,0,0,0,0,0,0.0,0,70.0,47,495,10.53,2,0,0,2,0.0,0.0,62.0,108.5,111.5,85.0,0.0,22.0,0.0
Kalif Raymond,DET,WR,29.0,17,3,0,0,0,0,0,7,75,10.71,0,44.0,35,489,13.97,1,1,0,1,0.0,0.0,62.0,97.4,100.4,79.9,0.0,70.0,0.0
Justin Watson,KAN,WR,28.0,16,8,0,0,0,0,0,0,0,0.0,0,53.0,27,460,17.04,3,1,1,3,0.0,0.0,62.0,89.0,93.0,75.5,0.0,72.0,0.0
Juwan Johnson,NOR,TE,27.0,13,11,0,0,0,0,0,0,0,0.0,0,59.0,37,368,9.95,4,0,0,4,0.0,0.0,61.0,97.8,100.8,79.3,0.0,24.0,0.0
Keaton Mitchell,BAL,RB,21.0,8,2,0,0,0,0,0,47,396,8.43,2,11.0,9,93,10.33,0,0,0,2,0.0,0.0,61.0,69.9,72.9,65.4,0.0,54.0,0.0
Demarcus Robinson,LAR,WR,29.0,16,4,0,0,0,0,0,1,23,23.0,0,39.0,26,371,14.27,4,2,1,4,0.0,0.0,61.0,87.4,91.4,74.4,0.0,73.0,0.0
Miles Sanders,CAR,RB,26.0,16,5,0,0,0,0,0,129,432,3.35,1,41.0,27,154,5.7,0,2,2,1,0.0,0.0,61.0,87.6,95.6,74.1,0.0,55.0,0.0
Darren Waller,NYG,TE,31.0,12,11,0,0,0,0,0,0,0,0.0,0,74.0,52,552,10.62,1,0,0,1,0.0,0.0,61.0,113.2,116.2,87.2,0.0,23.0,0.0
Gerald Everett,LAC,TE,29.0,15,12,0,0,0,0,0,3,10,3.33,0,70.0,51,411,8.06,3,3,0,3,0.0,0.0,60.0,111.1,114.1,85.6,0.0,25.0,0.0
Jerick McKinnon,KAN,RB,31.0,12,0,1,1,4,1,0,21,60,2.86,1,32.0,25,192,7.68,4,0,0,5,0.0,0.0,59.0,84.4,87.4,71.9,0.0,56.0,0.0
Chigoziem Okonkwo,TEN,TE,24.0,17,11,0,0,0,0,0,2,6,3.0,0,77.0,54,528,9.78,1,0,0,1,0.0,0.0,59.0,113.4,116.4,86.4,0.0,26.0,0.0
Zamir White,LVR,RB,24.0,17,4,0,0,0,0,0,104,451,4.34,1,19.0,15,98,6.53,0,1,1,1,0.0,0.0,59.0,73.9,77.9,66.4,0.0,57.0,0.0
Demario Douglas,NWE,WR,23.0,14,7,0,0,0,0,0,8,41,5.13,0,79.0,49,561,11.45,0,3,1,0,0.0,0.0,58.0,107.2,111.2,82.7,0.0,74.0,0.0
Daniel Jones,NYG,QB,26.0,6,6,108,160,909,2,6,40,206,5.15,1,0.0,0,0,0.0,0,4,1,1,0.0,0.0,57.0,57.0,70.0,63.0,0.0,44.0,0.0
Trey Palmer,TAM,WR,22.0,17,8,0,0,0,0,0,3,22,7.33,0,68.0,39,385,9.87,3,3,1,3,0.0,0.0,57.0,95.7,99.7,76.2,0.0,76.0,0.0
Nick WestbrookIkhine,TEN,WR,26.0,14,9,0,0,0,0,0,0,0,0.0,0,45.0,28,370,13.21,3,0,0,3,1.0,0.0,57.0,85.0,88.0,71.0,0.0,75.0,0.0
Quentin Johnston,LAC,WR,22.0,17,10,0,0,0,0,0,3,9,3.0,0,67.0,38,431,11.34,2,0,0,2,0.0,0.0,56.0,94.0,97.0,75.0,0.0,78.0,0.0
Jameson Williams,DET,WR,22.0,12,10,0,0,0,0,0,3,29,9.67,1,42.0,24,354,14.75,2,1,0,3,0.0,0.0,56.0,80.3,83.3,68.3,0.0,77.0,0.0
Michael Gallup,DAL,WR,27.0,17,13,0,0,0,0,0,0,0,0.0,0,57.0,34,418,12.29,2,0,0,2,0.0,0.0,54.0,87.8,90.8,70.8,0.0,80.0,0.0
Brandon Johnson,DEN,WR,25.0,13,2,0,0,0,0,0,0,0,0.0,0,30.0,19,284,14.95,4,0,0,4,1.0,0.0,54.0,73.4,76.4,63.9,0.0,79.0,0.0
Joshua Kelley,LAC,RB,26.0,17,3,0,0,0,0,0,107,405,3.79,2,12.0,8,32,4.0,0,1,1,2,0.0,0.0,54.0,61.7,65.7,57.7,0.0,58.0,0.0
Tyson Bagent,CHI,QB,23.0,5,4,94,143,859,3,6,23,109,4.74,2,0.0,0,0,0.0,0,3,2,2,0.0,0.0,53.0,53.3,67.3,59.3,0.0,45.0,0.0
Clyde EdwardsHelaire,KAN,RB,24.0,15,3,0,0,0,0,0,70,223,3.19,1,22.0,17,188,11.06,1,0,0,2,0.0,0.0,53.0,70.1,76.1,61.6,0.0,59.0,0.0
Donald Parham,LAC,TE,26.0,14,8,0,0,0,0,0,0,0,0.0,0,41.0,27,285,10.56,4,0,0,4,0.0,0.0,53.0,79.5,82.5,66.0,0.0,27.0,0.0
Tre Tucker,LVR,WR,22.0,16,1,0,0,0,0,0,10,77,7.7,0,34.0,19,331,17.42,2,0,0,2,0.0,0.0,53.0,71.8,74.8,62.3,0.0,81.0,0.0
Emari Demercado,ARI,RB,24.0,14,2,0,0,0,0,0,58,284,4.9,2,30.0,21,119,5.67,0,0,0,2,0.0,0.0,52.0,73.3,79.3,62.8,0.0,60.0,0.0
Michael Thomas,NOR,WR,30.0,10,7,0,0,0,0,0,0,0,0.0,0,64.0,39,448,11.49,1,0,0,1,0.0,0.0,51.0,89.8,92.8,70.3,0.0,82.0,0.0
Marvin Mims,DEN,WR,21.0,16,7,0,0,0,0,0,9,30,3.33,0,33.0,22,377,17.14,1,2,2,2,0.0,0.0,49.0,70.7,75.7,59.7,0.0,84.0,0.0
AT Perry,NOR,WR,24.0,10,3,0,0,0,0,0,0,0,0.0,0,18.0,12,246,20.5,4,0,0,4,0.0,0.0,49.0,60.6,63.6,54.6,0.0,85.0,0.0
Mitchell Trubisky,PIT,QB,29.0,5,2,67,107,632,4,5,16,54,3.38,2,0.0,0,0,0.0,0,1,1,2,0.0,1.0,49.0,48.7,57.7,53.7,0.0,46.0,0.0
Robert Woods,HOU,WR,31.0,14,11,0,0,0,0,0,1,7,7.0,0,75.0,40,426,10.65,1,0,0,1,0.0,0.0,49.0,89.3,92.3,69.3,0.0,83.0,0.0
Tucker Kraft,GNB,TE,23.0,17,8,0,0,0,0,0,0,0,0.0,0,40.0,31,355,11.45,2,0,0,2,0.0,0.0,48.0,78.5,81.5,63.0,0.0,28.0,0.0
Darnell Mooney,CHI,WR,26.0,15,14,0,0,0,0,0,2,5,2.5,0,61.0,31,414,13.35,1,0,0,1,0.0,0.0,48.0,78.9,81.9,63.4,0.0,86.0,0.0
KaVontae Turpin,DAL,WR,27.0,16,0,0,0,0,0,0,11,110,10.0,1,18.0,12,127,10.58,3,1,0,4,0.0,0.0,48.0,59.7,65.7,53.7,0.0,87.0,0.0
Cedrick Wilson Jr,MIA,WR,28.0,15,3,0,0,0,0,0,0,0,0.0,0,38.0,22,296,13.45,3,0,0,3,0.0,0.0,48.0,69.6,72.6,58.6,0.0,88.0,0.0
Chris Moore,TEN,WR,30.0,17,5,0,0,0,0,0,2,39,19.5,0,35.0,22,424,19.27,0,1,0,0,0.0,0.0,46.0,68.3,71.3,57.3,0.0,89.0,0.0
Rashod Bateman,BAL,WR,24.0,16,12,0,0,0,0,0,1,18,18.0,0,56.0,32,367,11.47,1,0,0,1,0.0,0.0,45.0,76.5,79.5,60.5,0.0,90.0,0.0
Royce Freeman,LAR,RB,27.0,14,0,0,0,0,0,0,77,319,4.14,2,2.0,1,13,13.0,0,0,0,2,0.0,0.0,45.0,46.2,49.2,45.7,0.0,61.0,0.0
Pat Freiermuth,PIT,TE,25.0,12,9,0,0,0,0,0,0,0,0.0,0,47.0,32,308,9.63,2,0,0,2,1.0,0.0,45.0,76.8,79.8,60.8,0.0,29.0,0.0
Zay Jones,JAX,WR,28.0,9,7,0,0,0,0,0,0,0,0.0,0,64.0,34,321,9.44,2,0,0,2,0.0,0.0,44.0,78.1,81.1,61.1,0.0,91.0,0.0
Michael Mayer,LVR,TE,22.0,14,12,0,0,0,0,0,0,0,0.0,0,40.0,27,304,11.26,2,0,0,2,1.0,0.0,44.0,71.4,74.4,57.9,0.0,30.0,0.0
Kylen Granson,IND,TE,25.0,15,7,0,0,0,0,0,1,2,2.0,0,50.0,30,368,12.27,1,0,0,1,0.0,0.0,43.0,73.0,76.0,58.0,0.0,31.0,0.0
Noah Gray,KAN,TE,24.0,17,10,0,0,0,0,0,1,1,1.0,0,41.0,28,305,10.89,2,0,0,2,0.0,0.0,43.0,70.6,73.6,56.6,0.0,32.0,0.0
Jamaal Williams,NOR,RB,28.0,13,4,0,0,0,0,0,106,306,2.89,1,20.0,18,62,3.44,0,1,0,1,0.0,0.0,43.0,60.8,63.8,51.8,0.0,62.0,0.0
Jordan Mason,SFO,RB,24.0,17,0,0,0,0,0,0,40,206,5.15,3,4.0,3,31,10.33,0,0,0,3,0.0,0.0,42.0,44.7,47.7,43.2,0.0,63.0,0.0
Jonathan Mingo,CAR,WR,22.0,15,14,0,0,0,0,0,0,0,0.0,0,85.0,43,418,9.72,0,1,0,0,0.0,0.0,42.0,84.8,87.8,63.3,0.0,92.0,0.0
Elijah Mitchell,SFO,RB,25.0,11,1,0,0,0,0,0,75,281,3.75,2,8.0,6,14,2.33,0,0,0,2,0.0,0.0,42.0,47.5,50.5,44.5,0.0,64.0,0.0
Greg Dortch,ARI,WR,25.0,16,4,0,0,0,0,0,1,5,5.0,0,41.0,24,280,11.67,2,0,0,2,0.0,0.0,41.0,64.5,67.5,52.5,0.0,93.0,0.0
Noah Fant,SEA,TE,26.0,17,17,0,0,0,0,0,0,0,0.0,0,43.0,32,414,12.94,0,0,0,0,0.0,0.0,41.0,73.4,76.4,57.4,0.0,33.0,0.0
Tanner Hudson,CIN,TE,29.0,12,1,0,0,0,0,0,0,0,0.0,0,50.0,39,352,9.03,1,0,0,1,0.0,0.0,41.0,80.2,83.2,60.7,0.0,34.0,0.0
Luke Musgrave,GNB,TE,23.0,11,9,0,0,0,0,0,0,0,0.0,0,46.0,34,352,10.35,1,0,0,1,0.0,0.0,41.0,75.2,78.2,58.2,0.0,35.0,0.0
Chase Brown,CIN,RB,23.0,12,0,0,0,0,0,0,44,179,4.07,0,15.0,14,156,11.14,1,1,0,1,0.0,0.0,40.0,53.5,59.5,46.5,0.0,65.0,0.0
Mason Rudolph,PIT,QB,28.0,4,3,55,74,719,3,0,10,8,0.8,0,0.0,0,0,0.0,0,3,1,0,0.0,0.0,40.0,39.6,43.6,39.6,0.0,47.0,0.0
Isaiah Hodgins,NYG,WR,25.0,17,9,0,0,0,0,0,0,0,0.0,0,33.0,21,230,10.95,3,1,1,3,0.0,0.0,39.0,60.0,64.0,49.5,0.0,95.0,0.0
DeVante Parker,NWE,WR,30.0,13,13,0,0,0,0,0,0,0,0.0,0,55.0,33,394,11.94,0,0,0,0,0.0,0.0,39.0,72.4,75.4,55.9,0.0,94.0,0.0
Jake Bobo,SEA,WR,25.0,17,0,0,0,0,0,0,1,3,3.0,1,25.0,19,196,10.32,2,0,0,3,0.0,0.0,38.0,56.9,59.9,47.4,0.0,97.0,0.0
Xavier Gipson,NYJ,WR,22.0,17,3,0,0,0,0,0,8,68,8.5,1,38.0,21,229,10.9,0,5,2,2,0.0,0.0,38.0,58.7,63.7,48.2,0.0,98.0,0.0
Trenton Irwin,CIN,WR,28.0,16,5,0,0,0,0,0,0,0,0.0,0,32.0,25,316,12.64,1,2,0,1,0.0,0.0,38.0,62.6,65.6,50.1,0.0,99.0,0.0
Brandon Powell,MIN,WR,28.0,17,2,0,0,0,0,0,5,17,3.4,0,44.0,29,324,11.17,1,1,1,1,0.0,0.0,38.0,67.1,71.1,52.6,0.0,96.0,0.0
Pierre Strong,CLE,RB,25.0,17,1,0,0,0,0,0,63,291,4.62,1,8.0,5,47,9.4,0,1,1,1,0.0,0.0,38.0,42.8,46.8,40.3,0.0,66.0,0.0
Adam Trautman,DEN,TE,26.0,17,12,0,0,0,0,0,0,0,0.0,0,35.0,22,204,9.27,3,0,0,3,0.0,0.0,38.0,60.4,63.4,49.4,0.0,36.0,0.0
Jalin Hyatt,NYG,WR,22.0,17,7,0,0,0,0,0,0,0,0.0,0,40.0,23,373,16.22,0,1,0,0,0.0,0.0,37.0,60.3,63.3,48.8,0.0,100.0,0.0
Allen Lazard,NYJ,WR,28.0,14,12,0,0,0,0,0,0,0,0.0,0,49.0,23,311,13.52,1,0,0,1,0.0,0.0,37.0,60.1,63.1,48.6,0.0,101.0,0.0
Colby Parkinson,SEA,TE,24.0,17,1,0,0,0,0,0,0,0,0.0,0,34.0,25,247,9.88,2,0,0,2,0.0,0.0,37.0,61.7,64.7,49.2,0.0,38.0,0.0
Durham Smythe,MIA,TE,28.0,16,14,0,0,0,0,0,0,0,0.0,0,43.0,35,366,10.46,0,0,0,0,0.0,0.0,37.0,71.6,74.6,54.1,0.0,39.0,0.0
Jalen Tolbert,DAL,WR,24.0,17,6,0,0,0,0,0,0,0,0.0,0,36.0,22,268,12.18,2,1,1,2,0.0,0.0,37.0,58.8,62.8,47.8,0.0,102.0,0.0
Tommy Tremble,CAR,TE,23.0,16,8,0,0,0,0,0,0,0,0.0,0,32.0,23,194,8.43,3,0,0,3,0.0,0.0,37.0,60.4,63.4,48.9,0.0,37.0,0.0
Cam Akers,2TM,RB,24.0,7,1,0,0,0,0,0,60,167,2.78,2,12.0,11,70,6.36,0,0,0,2,0.0,0.0,36.0,46.7,49.7,41.2,0.0,68.0,0.0
Mo AlieCox,IND,TE,30.0,17,7,0,0,0,0,0,0,0,0.0,0,22.0,13,161,12.38,3,0,0,3,1.0,0.0,36.0,49.1,52.1,42.6,0.0,41.0,0.0
Calvin Austin,PIT,WR,24.0,17,1,0,0,0,0,0,11,57,5.18,1,30.0,17,180,10.59,1,2,0,2,0.0,0.0,36.0,52.7,55.7,44.2,0.0,103.0,0.0
Mike Gesicki,NWE,TE,28.0,17,10,0,0,0,0,0,0,0,0.0,0,45.0,29,244,8.41,2,0,0,2,0.0,0.0,36.0,65.4,68.4,50.9,0.0,40.0,0.0
Andrei Iosivas,CIN,WR,24.0,16,1,0,0,0,0,0,0,0,0.0,0,25.0,15,116,7.73,4,0,0,4,0.0,0.0,36.0,50.6,53.6,43.1,0.0,104.0,0.0
Chris Rodriguez,WAS,RB,23.0,13,0,0,0,0,0,0,51,247,4.84,2,2.0,2,12,6.0,0,1,1,2,0.0,0.0,36.0,37.9,41.9,36.9,0.0,67.0,0.0
Marquez ValdesScantling,KAN,WR,29.0,16,10,0,0,0,0,0,0,0,0.0,0,42.0,21,315,15.0,1,1,1,1,0.0,0.0,36.0,56.5,60.5,46.0,0.0,105.0,0.0
David Bell,CLE,WR,23.0,15,3,0,0,0,0,0,0,0,0.0,0,23.0,14,167,11.93,3,0,0,3,0.0,0.0,35.0,48.7,51.7,41.7,0.0,106.0,0.0
Michael Carter,2TM,RB,24.0,15,0,0,0,0,0,0,30,187,6.23,0,31.0,24,101,4.21,1,0,0,1,0.0,0.0,35.0,58.8,64.8,46.8,0.0,69.0,0.0
Darrell Henderson,LAR,RB,26.0,4,4,0,0,0,0,0,46,112,2.43,2,14.0,10,103,10.3,0,0,0,2,0.0,0.0,34.0,43.5,49.5,38.5,0.0,70.0,0.0
LilJordan Humphrey,DEN,WR,25.0,17,8,0,0,0,0,0,0,0,0.0,0,19.0,13,162,12.46,3,0,0,3,0.0,0.0,34.0,47.2,50.2,40.7,0.0,107.0,0.0
Brevin Jordan,HOU,TE,23.0,14,6,0,0,0,0,0,0,0,0.0,0,21.0,17,219,12.88,2,0,0,2,0.0,0.0,34.0,50.9,53.9,42.4,0.0,42.0,0.0
Jauan Jennings,SFO,WR,26.0,13,2,0,0,0,0,0,0,0,0.0,0,33.0,19,265,13.95,1,0,0,1,0.0,0.0,33.0,51.5,54.5,42.0,0.0,109.0,0.0
Dawson Knox,BUF,TE,27.0,12,11,0,0,0,0,0,0,0,0.0,0,36.0,22,186,8.45,2,0,0,2,1.0,0.0,33.0,54.6,57.6,43.6,0.0,43.0,0.0
Kendre Miller,NOR,RB,21.0,8,0,0,0,0,0,0,41,156,3.8,1,11.0,10,117,11.7,0,0,0,1,0.0,0.0,33.0,43.3,49.3,38.3,0.0,71.0,0.0
Skyy Moore,KAN,WR,23.0,14,8,0,0,0,0,0,3,23,7.67,0,38.0,21,244,11.62,1,0,0,1,0.0,0.0,33.0,53.7,56.7,43.2,0.0,108.0,0.0
JuJu SmithSchuster,NWE,WR,27.0,11,7,0,0,0,0,0,0,0,0.0,0,47.0,29,260,8.97,1,0,0,1,0.0,0.0,32.0,61.0,64.0,46.5,0.0,110.0,0.0
Braxton Berrios,MIA,WR,28.0,16,1,0,0,0,0,0,1,11,11.0,0,33.0,27,238,8.81,1,1,0,1,0.0,0.0,31.0,57.9,60.9,44.4,0.0,112.0,0.0
Josh Oliver,MIN,TE,26.0,17,14,0,0,0,0,0,0,0,0.0,0,28.0,22,213,9.68,2,1,1,2,0.0,0.0,31.0,53.3,57.3,42.3,0.0,44.0,0.0
