player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Wes Chandler,SDG,WR,27.0,16,14,0,0,0,0,0,2,25,12.5,0,58,845,14.57,5,3,0,5,0.0,0.0,114.0,172.0,176.5,143.0,25.0,19.0,49.0
Charlie Joiner,SDG,WR,36.0,16,16,0,0,0,0,0,0,0,0.0,0,65,960,14.77,3,2,0,3,0.0,0.0,112.0,177.0,181.0,144.5,23.0,20.0,50.0
Doug Marsh,STL,TE,25.0,16,16,0,0,0,0,0,0,0,0.0,0,32,421,13.16,8,1,0,8,0.0,0.0,89.0,121.1,124.6,105.1,23.0,6.0,51.0
Ron Springs,DAL,FB,27.0,16,14,1,2,15,1,0,149,541,3.63,7,73,589,8.07,1,3,0,8,0.0,0.0,163.0,235.6,243.1,199.1,19.0,18.0,52.0
Gerry Ellis,GNB,RB,26.0,15,14,2,5,31,1,1,141,696,4.94,4,52,603,11.6,2,7,0,6,0.0,0.0,162.0,214.1,224.6,189.1,19.0,19.0,53.0
Franco Harris,PIT,FB,33.0,16,16,0,0,0,0,0,279,1007,3.61,5,34,278,8.18,2,10,0,7,0.0,0.0,161.0,194.5,205.5,177.5,17.0,20.0,54.0
Kevin House,TAM,WR,26.0,16,16,0,0,0,0,0,1,-4,-4.0,0,47,769,16.36,5,0,0,5,0.0,0.0,107.0,153.5,156.5,130.0,17.0,21.0,55.0
Billy Johnson,ATL,WR,31.0,16,1,0,1,0,0,0,15,83,5.53,0,64,709,11.08,4,4,0,5,0.0,0.0,105.0,169.2,174.2,137.2,16.0,22.0,56.0
Mike Barber,RAM,TE,30.0,16,16,0,0,0,0,0,0,0,0.0,0,55,657,11.95,3,1,0,3,0.0,0.0,83.0,137.7,141.2,110.2,16.0,7.0,57.0
Ron Jaworski,PHI,QB,32.0,16,16,235,446,3315,20,18,25,129,5.16,1,0,0,0.0,0,11,0,1,0.0,0.0,185.0,184.5,214.0,202.5,15.0,9.0,58.0
Art Monk,WAS,WR,26.0,12,11,1,1,46,0,0,3,-19,-6.33,0,47,746,15.87,5,0,0,5,0.0,0.0,105.0,151.5,154.5,128.0,15.0,23.0,59.0
Leonard Thompson,DET,WR,31.0,13,12,0,0,0,0,0,4,72,18.0,1,41,752,18.34,3,2,0,4,0.0,0.0,104.0,145.4,149.4,124.9,15.0,24.0,60.0
Wayne Wilson,NOR,FB,26.0,14,8,0,0,0,0,0,199,787,3.95,9,20,178,8.9,2,6,0,11,0.0,0.0,157.0,176.5,185.5,166.5,13.0,22.0,61.0
Joe Washington,WAS,RB,30.0,15,1,0,1,0,0,0,145,772,5.32,0,47,454,9.66,6,2,0,6,0.0,0.0,157.0,203.6,210.6,180.1,13.0,21.0,62.0
Cliff Branch,RAI,WR,35.0,12,12,0,0,0,0,0,1,20,20.0,0,39,696,17.85,5,0,0,5,0.0,0.0,102.0,140.6,143.6,121.1,12.0,25.0,63.0
Emery Moorehead,CHI,TE,29.0,16,15,0,0,0,0,0,5,6,1.2,0,42,597,14.21,3,0,0,3,0.0,0.0,78.0,120.3,123.3,99.3,12.0,8.0,64.0
Joe Ferguson,BUF,QB,33.0,16,16,281,508,2995,26,25,20,88,4.4,0,0,0,0.0,0,3,0,0,0.0,0.0,180.0,179.6,209.1,204.6,10.0,10.0,65.0
Pat Tilley,STL,WR,30.0,16,16,0,0,0,0,0,0,0,0.0,0,44,690,15.68,5,1,0,5,0.0,0.0,98.0,142.0,145.5,120.0,9.0,26.0,66.0
Hoby Brenner,NOR,TE,24.0,16,16,0,0,0,0,0,0,0,0.0,0,41,574,14.0,3,0,0,3,0.0,0.0,75.0,116.4,119.4,95.9,9.0,9.0,67.0
Lam Jones,NYJ,WR,25.0,14,6,0,0,0,0,0,4,10,2.5,0,43,734,17.07,4,2,0,4,0.0,0.0,96.0,139.4,143.4,117.9,7.0,27.0,68.0
Stanley Morgan,NWE,WR,28.0,16,16,0,0,0,0,0,1,13,13.0,0,58,863,14.88,2,5,0,2,0.0,0.0,95.0,152.6,158.1,123.6,5.0,28.0,69.0
Ulysses Norris,DET,TE,26.0,15,15,0,0,0,0,0,0,0,0.0,0,26,291,11.19,7,0,0,7,0.0,0.0,71.0,97.1,100.1,84.1,5.0,10.0,70.0
Ted Brown,MIN,FB,26.0,10,8,0,0,0,0,0,120,476,3.97,10,41,357,8.71,1,2,0,11,0.0,0.0,147.0,188.3,195.3,167.8,4.0,23.0,71.0
Derrick Ramsey,2TM,TE,27.0,16,7,0,0,0,0,0,0,0,0.0,0,24,335,13.96,6,0,0,6,0.0,0.0,70.0,93.5,96.5,81.5,3.0,11.0,72.0
Cliff Stoudt,PIT,QB,28.0,16,15,197,381,2553,12,21,77,479,6.22,4,0,0,0.0,0,10,0,4,0.0,0.0,170.0,170.0,202.0,191.0,1.0,11.0,73.0
Nat Moore,MIA,WR,32.0,16,15,0,0,0,0,0,0,0,0.0,0,39,558,14.31,6,1,0,6,0.0,0.0,91.0,129.8,133.3,110.3,1.0,29.0,74.0
Dan Fouts,SDG,QB,32.0,10,10,215,340,2975,20,15,12,-5,-0.42,1,0,0,0.0,0,5,0,1,0.0,0.0,170.0,169.5,190.0,184.5,0.0,12.0,75.0
Dan Marino,MIA,QB,22.0,11,9,173,296,2210,20,6,28,45,1.61,2,0,0,0.0,0,5,0,2,0.0,0.0,168.0,167.9,179.4,173.9,0.0,13.0,76.0
Vince Ferragamo,RAM,QB,29.0,16,16,274,464,3276,22,23,22,17,0.77,0,0,0,0.0,0,8,0,0,0.0,0.0,167.0,166.7,196.7,189.7,0.0,14.0,77.0
Richard Todd,NYJ,QB,30.0,16,16,308,518,3478,18,26,35,101,2.89,0,0,0,0.0,0,5,0,0,0.0,0.0,164.0,164.2,198.7,190.2,0.0,15.0,78.0
Jim Plunkett,RAI,QB,36.0,14,13,230,379,2935,20,18,26,78,3.0,0,0,0,0.0,0,7,0,0,0.0,0.0,162.0,162.2,186.7,180.2,0.0,16.0,0.0
Jim McMahon,CHI,QB,24.0,14,13,175,295,2184,12,13,55,307,5.58,2,1,18,18.0,1,4,0,3,0.0,0.0,156.0,156.9,177.9,169.4,0.0,17.0,0.0
Steve Grogan,NWE,QB,30.0,12,12,168,303,2411,15,12,23,108,4.7,2,1,-8,-8.0,0,4,0,2,0.0,0.0,150.0,151.4,171.4,162.9,0.0,18.0,0.0
Mike Pagel,BAL,QB,23.0,15,15,163,328,2353,12,17,54,441,8.17,0,0,0,0.0,0,4,0,0,0.0,0.0,148.0,148.2,173.2,165.2,0.0,19.0,0.0
Dave Krieg,SEA,QB,25.0,9,8,147,243,2139,18,11,16,55,3.44,2,1,11,11.0,0,10,0,2,0.0,0.0,144.0,145.2,164.2,155.7,0.0,20.0,0.0
George Rogers,NOR,RB,25.0,13,12,0,0,0,0,0,256,1144,4.47,5,12,69,5.75,0,8,0,5,0.0,0.0,143.0,155.3,162.3,149.3,0.0,24.0,0.0
Matt Suhey,CHI,FB,25.0,16,13,1,1,74,1,0,149,681,4.57,4,49,429,8.76,1,5,0,5,0.0,0.0,143.0,192.0,200.5,167.5,0.0,26.0,0.0
Wendell Tyler,SFO,RB,28.0,14,14,0,0,0,0,0,176,856,4.86,4,34,285,8.38,2,7,0,6,0.0,0.0,143.0,177.1,186.6,160.1,0.0,25.0,0.0
Jack Thompson,TAM,QB,27.0,14,13,249,423,2906,18,21,26,27,1.04,0,0,0,0.0,0,10,0,0,0.0,0.0,139.0,138.9,167.9,159.9,0.0,21.0,0.0
Butch Woolfolk,NYG,RB,23.0,16,16,0,0,0,0,0,246,857,3.48,4,28,368,13.14,0,8,0,4,0.0,0.0,139.0,166.5,176.5,152.5,0.0,27.0,0.0
Eric Hipple,DET,QB,26.0,16,16,204,387,2577,12,18,41,171,4.17,3,0,0,0.0,0,12,0,3,0.0,0.0,138.0,138.2,168.2,156.2,0.0,22.0,0.0
Tony Nathan,MIA,RB,27.0,16,12,3,4,46,0,0,151,685,4.54,3,52,461,8.87,1,2,0,4,0.0,0.0,138.0,190.4,197.4,164.4,0.0,28.0,0.0
James Wilder,TAM,FB,25.0,10,10,0,0,0,0,0,161,640,3.98,4,57,380,6.67,2,1,0,6,0.0,0.0,137.0,194.0,200.5,165.5,0.0,29.0,0.0
Ken Anderson,CIN,QB,34.0,13,13,198,297,2333,12,13,22,147,6.68,1,0,0,0.0,0,4,0,1,0.0,0.0,132.0,132.0,153.0,145.0,0.0,23.0,0.0
James Jones,DET,FB,22.0,14,14,0,2,0,0,0,135,475,3.52,6,46,467,10.15,1,4,0,7,0.0,0.0,132.0,178.2,186.2,155.2,0.0,30.0,0.0
Randy McMillan,BAL,FB,25.0,16,16,0,0,0,0,0,198,802,4.05,5,24,195,8.13,1,5,0,6,0.0,0.0,131.0,154.7,163.2,142.7,0.0,31.0,0.0
Darrin Nelson,MIN,RB,24.0,15,10,0,0,0,0,0,154,642,4.17,1,51,618,12.12,0,5,0,1,0.0,0.0,127.0,178.0,186.5,152.5,0.0,32.0,0.0
Walter Abercrombie,PIT,RB,24.0,15,13,0,0,0,0,0,112,446,3.98,4,26,391,15.04,3,2,0,7,0.0,0.0,124.0,149.7,156.7,136.7,0.0,33.0,0.0
Rob Carpenter,NYG,FB,28.0,10,10,0,0,0,0,0,170,624,3.67,4,26,258,9.92,2,2,0,6,0.0,0.0,122.0,148.2,155.2,135.2,0.0,34.0,0.0
Andra Franklin,MIA,FB,24.0,15,12,0,0,0,0,0,224,746,3.33,8,0,0,0.0,0,6,0,8,0.0,0.0,117.0,116.6,122.6,116.6,0.0,35.0,0.0
Steve Dils,MIN,QB,28.0,16,12,239,444,2840,11,16,16,28,1.75,0,0,0,0.0,0,13,0,0,0.0,0.0,115.0,115.4,140.9,131.4,0.0,24.0,0.0
Tony Galbreath,MIN,FB,29.0,13,7,0,0,0,0,0,113,474,4.19,4,45,348,7.73,2,4,0,6,0.0,0.0,114.0,159.2,167.2,136.7,0.0,36.0,0.0
Frank Hawkins,RAI,RB,24.0,16,2,0,0,0,0,0,110,526,4.78,6,20,150,7.5,2,2,0,8,0.0,0.0,114.0,133.6,140.6,123.6,0.0,37.0,0.0
Freeman McNeil,NYJ,RB,24.0,9,9,1,1,5,1,0,160,654,4.09,1,21,172,8.19,3,4,0,4,0.0,0.0,107.0,127.8,135.8,117.3,0.0,38.0,0.0
Sammy Winder,DEN,RB,24.0,14,13,0,0,0,0,0,196,757,3.86,3,23,150,6.52,0,7,0,3,0.0,0.0,102.0,124.7,134.2,113.2,0.0,39.0,0.0
Gerald Riggs,ATL,RB,23.0,14,0,0,0,0,0,0,100,437,4.37,8,17,149,8.76,0,7,0,8,0.0,0.0,100.0,116.6,126.1,108.1,0.0,40.0,0.0
Hubie Oliver,PHI,FB,26.0,16,16,0,0,0,0,0,121,434,3.59,1,49,421,8.59,2,5,0,3,0.0,0.0,99.0,147.5,156.0,123.0,0.0,41.0,0.0
Mosi Tatupu,NWE,RB,28.0,16,1,0,0,0,0,0,106,578,5.45,4,10,97,9.7,1,1,0,5,0.0,0.0,97.0,106.5,110.0,101.5,0.0,42.0,0.0
Bruce Harper,NYJ,RB,28.0,9,2,0,0,0,0,0,51,354,6.94,1,48,413,8.6,2,1,0,3,0.0,0.0,94.0,141.7,148.2,117.7,0.0,43.0,0.0
Frank Pollard,PIT,RB,26.0,16,3,0,0,0,0,0,135,608,4.5,4,16,127,7.94,0,5,0,4,0.0,0.0,93.0,108.5,117.0,100.5,0.0,44.0,0.0
Scott Brunner,NYG,QB,26.0,16,12,190,386,2516,9,22,26,64,2.46,0,0,0,0.0,0,8,0,0,0.0,0.0,91.0,91.0,120.0,113.0,0.0,25.0,0.0
Steve DeBerg,DEN,QB,29.0,10,5,119,215,1617,9,7,13,28,2.15,1,0,0,0.0,0,5,0,1,0.0,0.0,90.0,90.5,103.0,97.5,0.0,26.0,0.0
Freddie Solomon,SFO,WR,30.0,13,11,0,0,0,0,0,1,3,3.0,0,31,662,21.35,4,1,0,4,0.0,0.0,90.0,120.5,124.0,105.0,0.0,30.0,0.0
Stephone Paige,KAN,WR,22.0,16,0,0,0,0,0,0,0,0,0.0,0,30,528,17.6,6,1,0,6,0.0,0.0,88.0,117.8,121.3,102.8,0.0,31.0,0.0
Calvin Sweeney,PIT,WR,28.0,16,16,0,0,0,0,0,1,-2,-2.0,0,39,577,14.79,5,0,0,5,0.0,0.0,88.0,126.5,129.5,107.0,0.0,32.0,0.0
Jeff Chadwick,DET,WR,23.0,16,4,0,0,0,0,0,0,0,0.0,0,40,617,15.43,4,0,0,4,0.0,0.0,86.0,125.7,128.7,105.7,0.0,33.0,0.0
Boyce Green,CLE,RB,23.0,13,2,0,0,0,0,0,104,497,4.78,3,25,167,6.68,1,4,0,4,0.0,0.0,86.0,111.4,119.4,98.9,0.0,45.0,0.0
George Farmer,RAM,WR,25.0,16,16,0,0,0,0,0,1,-9,-9.0,0,40,556,13.9,5,0,0,5,0.0,0.0,85.0,124.7,127.7,104.7,0.0,34.0,0.0
James Brooks,SDG,RB,25.0,15,6,0,0,0,0,0,127,516,4.06,3,25,215,8.6,0,8,0,3,0.0,0.0,83.0,108.1,118.1,95.6,0.0,47.0,0.0
Billy Jackson,KAN,RB,24.0,16,14,0,0,0,0,0,152,499,3.28,2,32,243,7.59,0,3,0,2,0.0,0.0,83.0,115.2,122.7,99.2,0.0,46.0,0.0
Drew Pearson,DAL,WR,32.0,14,13,0,1,0,0,1,2,13,6.5,0,47,545,11.6,5,1,0,5,0.0,0.0,83.0,129.8,134.3,107.3,0.0,35.0,0.0
John Elway,DEN,QB,23.0,11,10,123,259,1663,7,14,28,146,5.21,1,0,0,0.0,0,6,0,1,0.0,0.0,81.0,81.1,104.1,95.1,0.0,27.0,0.0
Timmy Newsome,DAL,RB,25.0,16,0,0,0,0,0,0,44,185,4.2,2,18,250,13.89,4,0,0,6,0.0,0.0,80.0,97.5,103.5,88.5,0.0,48.0,0.0
Paul Johns,SEA,WR,25.0,11,9,0,0,0,0,0,2,12,6.0,0,34,486,14.29,4,1,0,5,0.0,0.0,79.0,112.8,116.3,95.8,0.0,36.0,0.0
Gerald Carter,TAM,WR,26.0,16,9,0,0,0,0,0,1,0,0.0,0,48,694,14.46,2,3,0,2,0.0,0.0,78.0,126.4,130.9,102.4,0.0,37.0,0.0
Rick Upchurch,DEN,WR,31.0,12,11,0,2,0,0,0,6,19,3.17,0,40,639,15.98,2,0,0,2,0.0,0.0,78.0,117.8,120.8,97.8,0.0,38.0,0.0
Preston Dennard,RAM,WR,28.0,14,13,0,0,0,0,0,0,0,0.0,0,33,465,14.09,5,0,0,5,0.0,0.0,77.0,109.5,112.5,93.0,0.0,40.0,0.0
Bobby Jones,CLE,WR,28.0,15,11,0,0,0,0,0,1,19,19.0,0,36,507,14.08,4,0,0,4,0.0,0.0,77.0,112.6,115.6,94.6,0.0,39.0,0.0
Hokie Gajan,NOR,FB,24.0,16,12,0,1,0,0,0,81,415,5.12,4,17,130,7.65,0,3,0,4,0.0,0.0,76.0,92.5,100.0,84.0,0.0,49.0,0.0
Harold Carmichael,PHI,WR,34.0,15,11,1,1,45,1,0,0,0,0.0,0,38,515,13.55,3,0,0,3,0.0,0.0,75.0,113.3,116.3,94.3,0.0,41.0,0.0
Butch Johnson,DAL,WR,29.0,16,5,0,0,0,0,0,1,0,0.0,0,41,561,13.68,3,0,0,3,0.0,0.0,74.0,115.1,118.1,94.6,0.0,42.0,0.0
Dave Logan,CLE,WR,29.0,16,13,0,0,0,0,0,0,0,0.0,0,37,627,16.95,2,1,0,2,0.0,0.0,74.0,110.7,114.2,92.2,0.0,43.0,0.0
Ken Stabler,NOR,QB,38.0,14,14,176,311,1988,9,18,9,-14,-1.56,0,0,0,0.0,0,4,0,0,0.0,0.0,74.0,74.1,97.1,92.1,0.0,28.0,0.0
Bobby Duckworth,SDG,WR,25.0,16,2,0,0,0,0,0,0,0,0.0,0,20,422,21.1,5,0,0,5,0.0,0.0,72.0,92.2,95.2,82.2,0.0,44.0,0.0
James Owens,TAM,RB,28.0,12,5,0,0,0,0,0,96,266,2.77,5,15,81,5.4,1,0,0,6,0.0,0.0,71.0,85.7,88.7,78.2,0.0,50.0,0.0
Byron Franklin,BUF,WR,25.0,15,5,0,0,0,0,0,1,3,3.0,0,30,452,15.07,4,0,0,4,0.0,0.0,70.0,99.5,102.5,84.5,0.0,45.0,0.0
Jim Zorn,SEA,QB,30.0,16,8,103,205,1166,7,7,30,71,2.37,1,0,0,0.0,0,4,0,1,0.0,0.0,70.0,69.7,81.7,76.7,0.0,29.0,0.0
Isaac Curtis,CIN,WR,33.0,16,16,0,0,0,0,0,0,0,0.0,0,42,571,13.6,2,1,0,2,0.0,0.0,68.0,110.1,113.6,89.1,0.0,46.0,0.0
Vince Evans,CHI,QB,28.0,9,3,76,145,1108,5,7,22,142,6.45,1,0,0,0.0,0,4,0,1,0.0,0.0,67.0,66.5,81.5,73.5,0.0,30.0,0.0
Eddie Lee Ivery,GNB,RB,26.0,8,8,2,2,50,0,0,86,340,3.95,2,16,139,8.69,1,1,0,3,0.0,0.0,67.0,82.9,89.4,74.9,0.0,51.0,0.0
Frank Lewis,BUF,WR,36.0,11,11,0,0,0,0,0,0,0,0.0,0,36,486,13.5,3,0,0,3,0.0,0.0,67.0,102.6,105.6,84.6,0.0,47.0,0.0
Dan Doornink,SEA,FB,27.0,16,0,0,0,0,0,0,40,99,2.48,2,24,328,13.67,2,1,0,4,0.0,0.0,66.0,89.7,93.2,77.7,0.0,53.0,0.0
Bernard Henry,BAL,WR,23.0,15,7,0,0,0,0,0,0,0,0.0,0,30,416,13.87,4,0,0,4,0.0,0.0,66.0,95.6,98.6,80.6,0.0,49.0,0.0
Nathan Poole,DEN,FB,27.0,16,10,0,0,0,0,0,81,246,3.04,4,20,184,9.2,0,1,0,4,0.0,0.0,66.0,86.0,92.5,76.0,0.0,52.0,0.0
