player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Randy Moss,MIN,WR,27.0,13,13,1,2,37,0,1,0,0,0.0,0,86.0,49,767,15.65,13,1,1,13,0.0,0.0,152.0,201.2,206.2,177.7,25.0,19.0,50.0
Jermaine Wiggins,MIN,TE,29.0,14,13,0,0,0,0,0,0,0,0.0,0,92.0,71,705,9.93,4,1,0,4,0.0,0.0,95.0,165.5,168.5,130.0,25.0,7.0,51.0
Ashley Lelie,DEN,WR,24.0,16,16,0,0,0,0,0,3,5,1.67,0,101.0,54,1084,20.07,7,0,0,7,0.0,0.0,151.0,204.9,207.9,177.9,24.0,21.0,52.0
Jimmy Smith,JAX,WR,35.0,16,16,0,0,0,0,0,0,0,0.0,0,137.0,74,1172,15.84,6,2,1,6,0.0,0.0,151.0,225.2,229.2,188.2,24.0,20.0,53.0
Thomas Jones,CHI,RB,26.0,14,14,0,0,0,0,0,240,948,3.95,7,72.0,56,427,7.63,0,2,1,7,0.0,0.0,178.0,233.5,240.5,205.5,23.0,18.0,54.0
Eric Johnson,SFO,TE,25.0,16,14,0,0,0,0,0,0,0,0.0,0,117.0,82,825,10.06,2,1,1,2,0.0,0.0,93.0,174.5,178.5,133.5,23.0,8.0,55.0
Drew Brees,SDG,QB,25.0,15,15,262,400,3159,27,7,53,85,1.6,2,1.0,1,38,38.0,0,7,2,2,0.0,0.0,241.0,241.7,253.7,248.2,22.0,9.0,56.0
Deuce McAllister,NOR,RB,26.0,14,14,0,0,0,0,0,269,1074,3.99,9,48.0,34,228,6.71,0,5,4,9,0.0,0.0,176.0,210.2,220.2,193.2,22.0,19.0,57.0
Andre Johnson,HOU,WR,23.0,16,16,0,0,0,0,0,4,12,3.0,0,138.0,79,1142,14.46,6,1,1,6,0.0,0.0,149.0,228.4,232.4,188.9,22.0,22.0,58.0
Jerry Porter,OAK,WR,26.0,16,16,0,0,0,0,0,1,-4,-4.0,0,136.0,64,998,15.59,9,2,2,9,0.0,0.0,149.0,213.4,218.4,181.4,22.0,23.0,59.0
Marc Bulger,STL,QB,27.0,14,14,321,485,3964,21,14,19,89,4.68,3,0.0,0,0,0.0,0,5,4,3,0.0,1.0,235.0,235.5,256.5,249.5,17.0,10.0,60.0
Fred Taylor,JAX,RB,28.0,14,14,0,0,0,0,0,260,1224,4.71,2,58.0,36,345,9.58,1,3,2,3,0.0,0.0,171.0,206.9,214.9,188.9,17.0,20.0,61.0
Lee Evans,BUF,WR,23.0,16,11,0,0,0,0,0,5,85,17.0,0,74.0,48,843,17.56,9,1,1,9,0.0,0.0,145.0,192.8,196.8,168.8,17.0,24.0,62.0
Chris Chambers,MIA,WR,26.0,15,15,0,0,0,0,0,9,76,8.44,0,140.0,69,898,13.01,7,1,1,7,1.0,0.0,139.0,208.4,212.4,173.9,12.0,25.0,63.0
Kevin Jones,DET,RB,22.0,15,14,0,0,0,0,0,241,1133,4.7,5,41.0,28,180,6.43,1,2,1,6,0.0,0.0,165.0,193.3,200.3,179.3,11.0,21.0,64.0
Daniel Graham,NWE,TE,26.0,14,14,0,0,0,0,0,0,0,0.0,0,48.0,30,364,12.13,7,0,0,7,0.0,0.0,78.0,108.4,111.4,93.4,9.0,9.0,65.0
Bubba Franks,GNB,TE,26.0,16,14,0,0,0,0,0,0,0,0.0,0,50.0,34,361,10.62,7,0,0,7,0.0,0.0,78.0,112.1,115.1,95.1,9.0,10.0,66.0
Tom Brady,NWE,QB,27.0,16,16,288,474,3692,28,14,43,28,0.65,0,0.0,0,0,0.0,0,7,4,0,0.0,0.0,226.0,226.5,247.5,240.5,8.0,11.0,67.0
Nick Goings,CAR,RB,26.0,16,8,0,0,0,0,0,217,821,3.78,6,61.0,45,394,8.76,1,1,1,7,0.0,0.0,162.0,206.5,213.5,184.0,7.0,22.0,68.0
Emmitt Smith,ARI,RB,35.0,15,15,1,1,21,1,0,267,937,3.51,9,20.0,15,105,7.0,0,4,1,9,0.0,0.0,161.0,176.0,183.0,168.5,7.0,23.0,69.0
Eric Moulds,BUF,WR,31.0,16,16,0,0,0,0,0,5,19,3.8,0,152.0,88,1043,11.85,5,1,1,5,0.0,0.0,134.0,222.2,226.2,178.2,7.0,26.0,70.0
Hines Ward,PIT,WR,28.0,16,16,0,0,0,0,0,7,25,3.57,1,108.0,80,1004,12.55,4,1,0,5,0.0,0.0,133.0,212.9,215.9,172.9,6.0,27.0,71.0
Keyshawn Johnson,DAL,WR,32.0,16,16,0,2,0,0,1,2,13,6.5,0,124.0,70,981,14.01,6,1,1,6,0.0,0.0,131.0,201.4,206.4,167.4,4.0,28.0,72.0
Dallas Clark,IND,TE,25.0,15,13,0,0,0,0,0,0,0,0.0,0,39.0,25,423,16.92,5,2,1,5,0.0,0.0,70.0,95.3,99.3,82.8,1.0,11.0,73.0
Michael Vick,ATL,QB,24.0,15,15,181,321,2313,14,12,120,902,7.52,3,0.0,0,0,0.0,0,16,7,3,0.0,0.0,219.0,218.7,243.7,230.7,0.0,12.0,74.0
Matt Hasselbeck,SEA,QB,29.0,14,14,279,474,3382,22,15,27,90,3.33,1,0.0,0,0,0.0,0,5,2,1,0.0,2.0,208.0,208.3,228.3,223.3,0.0,13.0,75.0
David Carr,HOU,QB,25.0,16,16,285,466,3531,16,14,73,299,4.1,0,0.0,0,0,0.0,0,10,3,0,0.0,0.0,201.0,201.1,224.1,215.1,0.0,14.0,76.0
Joey Harrington,DET,QB,26.0,16,16,274,489,3047,19,12,48,175,3.65,0,0.0,0,0,0.0,0,6,3,0,0.0,1.0,187.0,187.4,208.4,199.4,0.0,15.0,77.0
Byron Leftwich,JAX,QB,24.0,14,14,267,441,2941,15,10,39,148,3.79,2,1.0,1,-7,-7.0,0,5,3,2,0.0,4.0,186.0,186.7,205.7,196.2,0.0,16.0,78.0
Kerry Collins,OAK,QB,32.0,14,13,289,513,3495,21,20,16,36,2.25,0,0.0,0,0,0.0,0,7,3,0,0.0,0.0,181.0,181.4,207.4,201.4,0.0,17.0,0.0
Vinny Testaverde,DAL,QB,41.0,16,15,297,495,3532,17,20,21,38,1.81,1,0.0,0,0,0.0,0,8,3,1,0.0,1.0,175.0,175.1,201.1,195.1,0.0,18.0,0.0
Chad Pennington,NYJ,QB,28.0,13,13,242,370,2673,16,9,34,126,3.71,1,0.0,0,0,0.0,0,5,2,1,0.0,0.0,168.0,167.5,184.5,176.5,0.0,19.0,0.0
Ben Roethlisberger,PIT,QB,22.0,14,13,196,295,2621,17,11,56,144,2.57,1,0.0,0,0,0.0,0,2,2,1,0.0,0.0,167.0,167.2,186.2,178.2,0.0,20.0,0.0
Drew Bledsoe,BUF,QB,32.0,16,16,256,450,2932,20,16,22,37,1.68,0,0.0,0,0,0.0,0,9,5,0,0.0,0.0,159.0,159.0,183.0,175.0,0.0,21.0,0.0
Carson Palmer,CIN,QB,25.0,13,13,263,432,2897,18,18,18,47,2.61,1,0.0,0,0,0.0,0,2,2,1,0.0,0.0,159.0,158.6,181.6,176.6,0.0,22.0,0.0
Billy Volek,TEN,QB,28.0,10,8,218,357,2486,18,10,11,50,4.55,1,1.0,1,0,0.0,0,6,2,1,0.0,0.0,158.0,159.4,174.4,168.9,0.0,23.0,0.0
Brian Griese,TAM,QB,29.0,11,10,233,336,2632,20,12,30,17,0.57,0,1.0,1,-4,-4.0,0,6,4,0,0.0,0.0,155.0,155.6,174.6,167.1,0.0,24.0,0.0
Jamal Lewis,BAL,RB,25.0,12,12,0,0,0,0,0,235,1006,4.28,7,12.0,10,116,11.6,0,2,0,7,0.0,0.0,154.0,164.2,170.2,159.2,0.0,24.0,0.0
Larry Johnson,KAN,RB,25.0,10,3,0,0,0,0,0,120,581,4.84,9,29.0,22,278,12.64,2,0,0,11,0.0,0.0,152.0,173.9,179.9,162.9,0.0,25.0,0.0
Chris Brown,TEN,RB,23.0,11,11,0,0,0,0,0,220,1067,4.85,6,33.0,20,147,7.35,0,6,4,6,0.0,0.0,149.0,169.4,179.4,159.4,0.0,26.0,0.0
Kyle Boller,BAL,QB,23.0,16,16,258,464,2559,13,11,53,189,3.57,1,0.0,0,0,0.0,0,11,7,1,0.0,1.0,145.0,145.3,169.3,156.3,0.0,25.0,0.0
Kevan Barlow,SFO,RB,25.0,15,14,0,0,0,0,0,244,822,3.37,7,45.0,35,212,6.06,0,2,2,7,0.0,0.0,141.0,176.4,184.4,158.9,0.0,27.0,0.0
Josh McCown,ARI,QB,25.0,14,13,233,408,2511,11,10,36,112,3.11,2,1.0,1,-5,-5.0,0,12,5,2,1.0,0.0,139.0,140.1,161.1,149.6,0.0,26.0,0.0
Marshall Faulk,STL,RB,31.0,14,14,0,0,0,0,0,195,774,3.97,3,65.0,50,310,6.2,1,2,1,4,2.0,0.0,134.0,184.4,191.4,159.4,0.0,28.0,0.0
Derrick Blaylock,KAN,RB,25.0,12,5,0,0,0,0,0,118,539,4.57,8,36.0,25,246,9.84,1,0,0,9,0.0,0.0,133.0,157.5,163.5,145.0,0.0,29.0,0.0
Julius Jones,DAL,RB,23.0,8,7,0,0,0,0,0,197,819,4.16,7,26.0,17,109,6.41,0,3,3,7,0.0,0.0,129.0,145.8,154.8,137.3,0.0,30.0,0.0
Roy Williams,DET,WR,23.0,14,12,0,1,0,0,0,1,1,1.0,0,118.0,54,817,15.13,8,1,1,8,0.0,0.0,128.0,181.8,185.8,154.8,0.0,29.0,0.0
Larry Fitzgerald,ARI,WR,21.0,16,16,0,0,0,0,0,8,14,1.75,0,115.0,58,780,13.45,8,1,0,8,0.0,0.0,127.0,185.4,188.4,156.4,0.0,30.0,0.0
TJ Houshmandzadeh,CIN,WR,27.0,16,13,0,0,0,0,0,6,51,8.5,0,108.0,73,978,13.4,4,0,0,4,0.0,0.0,127.0,199.9,202.9,163.4,0.0,31.0,0.0
David Patten,NWE,WR,30.0,16,11,0,0,0,0,0,1,5,5.0,0,95.0,44,800,18.18,7,0,0,7,0.0,0.0,123.0,166.5,169.5,144.5,0.0,32.0,0.0
Onterrio Smith,MIN,RB,24.0,11,6,0,0,0,0,0,124,544,4.39,2,45.0,36,394,10.94,2,2,1,4,1.0,0.0,118.0,153.8,160.8,135.8,0.0,31.0,0.0
Santana Moss,NYJ,WR,25.0,15,14,0,0,0,0,0,6,18,3.0,0,78.0,45,838,18.62,5,2,0,5,0.0,0.0,116.0,160.6,163.6,138.1,0.0,33.0,0.0
Marcus Robinson,MIN,WR,29.0,16,7,0,0,0,0,0,0,0,0.0,0,79.0,47,657,13.98,8,1,0,8,0.0,0.0,114.0,160.7,163.7,137.2,0.0,34.0,0.0
Steven Jackson,STL,RB,21.0,14,3,0,0,0,0,0,134,673,5.02,4,24.0,19,189,9.95,0,1,1,4,1.0,0.0,110.0,129.2,136.2,119.7,0.0,32.0,0.0
Donte Stallworth,NOR,WR,24.0,16,10,0,0,0,0,0,6,37,6.17,0,106.0,58,767,13.22,5,0,0,5,0.0,0.0,110.0,168.4,171.4,139.4,0.0,35.0,0.0
Jeff Garcia,CLE,QB,34.0,11,10,144,252,1731,10,9,35,169,4.83,2,0.0,0,0,0.0,0,9,7,2,0.0,0.0,106.0,106.1,128.1,115.1,0.0,28.0,0.0
Tim Rattay,SFO,QB,27.0,9,9,198,325,2169,10,10,12,55,4.58,0,0.0,0,0,0.0,0,11,6,0,1.0,2.0,106.0,106.3,125.3,116.3,0.0,27.0,0.0
Keary Colbert,CAR,WR,22.0,15,15,0,0,0,0,0,0,0,0.0,0,92.0,47,754,16.04,5,1,1,5,1.0,0.0,105.0,152.4,156.4,128.9,0.0,36.0,0.0
David Givens,NWE,WR,24.0,15,12,0,0,0,0,0,0,0,0.0,0,106.0,56,874,15.61,3,0,0,3,0.0,0.0,105.0,161.4,164.4,133.4,0.0,37.0,0.0
Ronald Curry,OAK,WR,25.0,12,3,0,1,0,0,0,1,-3,-3.0,0,70.0,50,679,13.58,6,1,0,6,0.0,0.0,104.0,153.6,156.6,128.6,0.0,38.0,0.0
Lee Suggs,CLE,RB,24.0,10,3,0,0,0,0,0,199,744,3.74,2,36.0,20,178,8.9,1,6,3,3,0.0,0.0,104.0,124.2,133.2,114.2,0.0,33.0,0.0
Antonio Bryant,2TM,WR,23.0,15,8,0,0,0,0,0,0,0,0.0,0,99.0,58,812,14.0,4,1,1,4,0.0,0.0,103.0,161.2,165.2,132.2,0.0,39.0,0.0
Justin McCareins,NYJ,WR,26.0,16,16,0,0,0,0,0,2,-5,-2.5,0,90.0,56,770,13.75,4,3,0,4,0.0,0.0,101.0,156.5,159.5,128.5,0.0,40.0,0.0
Sammy Morris,MIA,RB,27.0,13,8,0,0,0,0,0,132,523,3.96,6,28.0,22,124,5.64,0,1,0,6,0.0,0.0,101.0,122.7,128.7,111.7,0.0,34.0,0.0
Plaxico Burress,PIT,WR,27.0,11,11,0,0,0,0,0,0,0,0.0,0,59.0,35,698,19.94,5,1,0,5,0.0,0.0,100.0,134.8,137.8,117.3,0.0,41.0,0.0
Johnnie Morton,KAN,WR,33.0,13,12,0,0,0,0,0,7,43,6.14,0,79.0,55,795,14.45,3,2,1,3,0.0,0.0,100.0,154.8,158.8,127.3,0.0,42.0,0.0
Chester Taylor,BAL,RB,25.0,16,4,0,0,0,0,0,160,714,4.46,2,38.0,30,184,6.13,0,1,1,2,0.0,0.0,100.0,129.8,136.8,114.8,0.0,35.0,0.0
Laveranues Coles,WAS,WR,27.0,16,16,0,0,0,0,0,3,-3,-1.0,0,168.0,90,950,10.56,1,1,1,1,0.0,0.0,99.0,188.7,192.7,143.7,0.0,43.0,0.0
Kurt Warner,NYG,QB,33.0,10,9,174,277,2054,6,4,13,30,2.31,1,0.0,0,0,0.0,0,12,4,1,0.0,0.0,99.0,99.2,110.2,103.2,0.0,29.0,0.0
TJ Duckett,ATL,RB,23.0,13,0,0,0,0,0,0,104,509,4.89,8,3.0,3,15,5.0,0,2,2,8,0.0,0.0,96.0,99.4,104.4,97.9,0.0,36.0,0.0
Rod Gardner,WAS,WR,27.0,16,14,0,3,0,0,0,3,7,2.33,0,106.0,51,650,12.75,5,0,0,5,0.0,0.0,96.0,146.7,149.7,121.2,0.0,45.0,0.0
Eric Parker,SDG,WR,25.0,15,13,0,0,0,0,0,4,53,13.25,0,71.0,47,690,14.68,4,5,1,4,0.0,0.0,96.0,143.3,147.3,119.8,0.0,44.0,0.0
Brandon Lloyd,SFO,WR,23.0,13,13,0,0,0,0,0,0,0,0.0,0,89.0,43,565,13.14,6,0,0,6,1.0,0.0,95.0,137.5,140.5,116.0,0.0,46.0,0.0
Dennis Northcutt,CLE,WR,27.0,16,11,0,0,0,0,0,8,19,2.38,0,94.0,55,806,14.65,2,2,1,2,0.0,0.0,93.0,147.5,151.5,120.0,0.0,47.0,0.0
AJ Feeley,MIA,QB,27.0,11,8,191,356,1893,11,15,14,13,0.93,1,0.0,0,0,0.0,0,10,5,1,0.0,2.0,91.0,91.0,114.0,106.0,0.0,30.0,0.0
Duce Staley,PIT,RB,29.0,10,10,0,0,0,0,0,192,830,4.32,1,12.0,6,55,9.17,0,3,2,1,0.0,0.0,91.0,96.5,101.5,93.5,0.0,37.0,0.0
Antowain Smith,TEN,RB,32.0,13,4,0,0,0,0,0,137,509,3.72,4,26.0,22,169,7.68,0,2,1,4,0.0,0.0,90.0,111.8,118.8,100.8,0.0,38.0,0.0
Amos Zereoue,OAK,RB,28.0,15,6,0,0,0,0,0,112,425,3.79,3,48.0,39,284,7.28,0,1,1,3,0.0,0.0,87.0,125.9,132.9,106.4,0.0,39.0,0.0
Patrick Ramsey,WAS,QB,25.0,9,7,169,272,1665,10,11,10,19,1.9,0,0.0,0,0,0.0,0,6,1,0,0.0,0.0,85.0,84.5,99.5,95.5,0.0,31.0,0.0
Steve McNair,TEN,QB,31.0,8,8,129,215,1343,8,9,23,128,5.57,1,0.0,0,0,0.0,0,5,3,1,1.0,0.0,83.0,82.5,100.5,91.5,0.0,32.0,0.0
Cedrick Wilson,SFO,WR,26.0,15,15,0,0,0,0,0,1,6,6.0,0,85.0,47,641,13.64,3,0,0,3,0.0,0.0,83.0,129.7,132.7,106.2,0.0,48.0,0.0
Antwaan Randle El,PIT,WR,25.0,16,7,1,1,10,1,0,8,34,4.25,0,63.0,43,601,13.98,3,5,2,3,0.0,0.0,82.0,124.9,129.9,103.4,0.0,49.0,0.0
Joey Galloway,TAM,WR,33.0,10,7,0,0,0,0,0,2,19,9.5,0,53.0,33,416,12.61,5,3,0,6,0.0,0.0,80.0,112.5,115.5,96.0,0.0,51.0,0.0
Peerless Price,ATL,WR,28.0,16,15,1,1,25,0,0,3,34,11.33,0,106.0,45,575,12.78,3,0,0,3,0.0,0.0,80.0,124.9,127.9,102.4,0.0,50.0,0.0
Jabar Gaffney,HOU,WR,24.0,16,12,0,3,0,0,0,4,30,7.5,0,68.0,41,632,15.41,2,1,0,2,0.0,0.0,78.0,119.2,122.2,98.7,0.0,52.0,0.0
William Green,CLE,RB,25.0,15,13,0,0,0,0,0,163,585,3.59,2,22.0,14,84,6.0,0,3,2,2,0.0,0.0,75.0,88.9,93.9,81.9,0.0,40.0,0.0
David Terrell,CHI,WR,25.0,16,15,0,0,0,0,0,3,10,3.33,0,90.0,42,699,16.64,1,1,1,1,0.0,0.0,75.0,116.9,120.9,95.9,0.0,53.0,0.0
