player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Steve Largent,SEA,WR,26.0,16,16,0,0,0,0,0,1,2,2.0,0,66,1064,16.12,6,1,0,6,0.0,0.0,142.0,207.6,211.1,174.6,41.0,5.0,24.0
Ahmad Rashad,MIN,WR,31.0,16,16,0,0,0,0,0,1,8,8.0,0,69,1095,15.87,5,0,0,5,0.0,0.0,140.0,209.3,212.3,174.8,40.0,6.0,25.0
Russ Francis,NWE,TE,27.0,15,15,0,0,0,0,0,0,0,0.0,0,41,664,16.2,8,0,0,8,0.0,0.0,114.0,155.4,158.4,134.9,40.0,2.0,26.0
Alfred Jenkins,ATL,WR,28.0,16,16,0,0,0,0,0,0,0,0.0,0,58,1035,17.84,6,0,0,6,0.0,0.0,140.0,197.5,200.5,168.5,39.0,7.0,27.0
Stanley Morgan,NWE,WR,25.0,16,16,0,0,0,0,0,4,36,9.0,0,45,991,22.02,6,0,0,6,0.0,0.0,139.0,183.7,186.7,161.2,38.0,8.0,28.0
Bob Chandler,OAK,WR,31.0,16,16,0,0,0,0,0,0,0,0.0,0,49,786,16.04,10,1,0,10,0.0,0.0,138.0,186.6,190.1,162.1,37.0,9.0,29.0
Cullen Bryant,RAM,RB,29.0,16,16,0,0,0,0,0,183,807,4.41,3,53,386,7.28,3,1,0,6,0.0,0.0,154.0,207.3,213.8,180.8,36.0,14.0,30.0
Earnest Gray,NYG,WR,23.0,16,16,0,0,0,0,0,0,0,0.0,0,52,777,14.94,10,1,0,10,0.0,0.0,137.0,188.7,192.2,162.7,36.0,10.0,31.0
Junior Miller,ATL,TE,23.0,16,14,0,0,0,0,0,2,-2,-1.0,0,46,584,12.7,9,2,0,9,0.0,0.0,110.0,156.2,160.2,133.2,36.0,3.0,32.0
Eddie Lee Ivery,GNB,RB,23.0,16,16,0,0,0,0,0,202,831,4.11,3,50,481,9.62,1,3,0,4,0.0,0.0,152.0,202.2,209.7,177.2,34.0,15.0,33.0
Harold Carmichael,PHI,WR,31.0,16,16,0,0,0,0,0,0,0,0.0,0,48,815,16.98,9,1,0,9,0.0,0.0,135.0,182.5,186.0,158.5,34.0,11.0,34.0
Elvis Peacock,RAM,RB,24.0,13,9,0,0,0,0,0,164,777,4.74,7,25,213,8.52,2,1,0,9,0.0,0.0,152.0,177.0,183.5,164.5,33.0,16.0,35.0
Wes Chandler,NOR,WR,24.0,16,16,1,1,43,0,0,1,9,9.0,0,65,975,15.0,6,2,0,6,0.0,0.0,134.0,199.1,203.1,166.6,33.0,13.0,36.0
Charlie Joiner,SDG,WR,33.0,16,16,0,0,0,0,0,0,0,0.0,0,71,1132,15.94,4,3,0,4,0.0,0.0,134.0,205.2,209.7,169.7,33.0,12.0,37.0
Pat Tilley,STL,WR,27.0,14,14,0,0,0,0,0,0,0,0.0,0,68,966,14.21,6,0,0,6,0.0,0.0,133.0,200.6,203.6,166.6,32.0,14.0,38.0
Wallace Francis,ATL,WR,29.0,16,16,0,0,0,0,0,1,2,2.0,0,54,862,15.96,7,0,0,7,0.0,0.0,128.0,182.4,185.4,155.4,28.0,15.0,39.0
Vince Ferragamo,RAM,QB,26.0,16,15,240,404,3199,30,19,15,34,2.27,1,0,0,0.0,0,4,0,1,0.0,0.0,215.0,215.4,239.4,234.4,27.0,6.0,40.0
Clarence Harmon,WAS,FB,25.0,16,14,0,0,0,0,0,128,484,3.78,4,54,534,9.89,4,4,0,8,0.0,0.0,146.0,199.8,207.8,172.8,27.0,17.0,41.0
Gerry Ellis,GNB,RB,23.0,15,13,0,0,0,0,0,126,545,4.33,5,48,496,10.33,3,7,0,8,0.0,0.0,145.0,193.1,202.6,169.1,27.0,18.0,42.0
Cliff Branch,OAK,WR,32.0,16,15,0,0,0,0,0,1,1,1.0,0,44,858,19.5,7,0,0,7,0.0,0.0,128.0,171.9,174.9,149.9,27.0,16.0,43.0
Dave Casper,2TM,TE,28.0,16,15,0,0,0,0,0,2,8,4.0,0,56,796,14.21,4,3,0,4,0.0,0.0,101.0,157.4,161.9,129.4,27.0,4.0,44.0
Mike Barber,HOU,TE,27.0,16,16,0,0,0,0,0,1,1,1.0,0,59,712,12.07,5,0,0,5,0.0,0.0,101.0,160.3,163.3,130.8,27.0,5.0,45.0
Freddie Solomon,SFO,WR,27.0,16,13,0,1,0,0,0,8,56,7.0,0,48,658,13.71,8,5,0,10,0.0,0.0,126.0,174.4,179.9,150.4,26.0,17.0,46.0
Don Calhoun,NWE,FB,28.0,16,16,0,0,0,0,0,200,787,3.94,9,27,129,4.78,0,2,0,9,0.0,0.0,144.0,170.6,177.6,157.1,25.0,19.0,47.0
Sammy White,MIN,WR,26.0,16,16,0,0,0,0,0,4,65,16.25,0,53,887,16.74,5,0,0,5,0.0,0.0,125.0,178.2,181.2,151.7,24.0,18.0,48.0
Jim Smith,PIT,WR,25.0,12,10,0,0,0,0,0,1,-1,-1.0,0,37,711,19.22,9,1,0,9,0.0,0.0,124.0,161.0,164.5,142.5,23.0,19.0,49.0
Sam McCullum,SEA,WR,28.0,16,16,0,0,0,0,0,0,0,0.0,0,62,874,14.1,6,0,0,6,0.0,0.0,123.0,185.4,188.4,154.4,23.0,20.0,50.0
Archie Manning,NOR,QB,31.0,16,16,309,509,3716,23,20,23,166,7.22,0,0,0,0.0,0,6,0,0,0.0,0.0,211.0,211.2,240.2,231.2,22.0,7.0,51.0
Roger Carr,BAL,WR,28.0,16,16,0,0,0,0,0,1,-8,-8.0,0,61,924,15.15,5,0,0,5,0.0,0.0,122.0,182.6,185.6,152.1,21.0,21.0,52.0
Dan Ross,CIN,TE,23.0,16,16,0,0,0,0,0,0,0,0.0,0,56,724,12.93,4,1,0,4,0.0,0.0,95.0,151.4,154.9,123.4,21.0,6.0,53.0
Riley Odoms,DEN,TE,30.0,15,15,0,0,0,0,0,0,0,0.0,0,39,590,15.13,6,0,0,6,0.0,0.0,95.0,134.0,137.0,114.5,21.0,7.0,54.0
Jerry Butler,BUF,WR,23.0,16,16,0,0,0,0,0,1,18,18.0,0,57,832,14.6,6,0,0,6,0.0,0.0,121.0,178.0,181.0,149.5,20.0,22.0,55.0
Freddie Scott,DET,WR,28.0,16,16,0,0,0,0,0,5,86,17.2,1,53,834,15.74,4,2,0,5,0.0,0.0,120.0,173.0,177.0,146.5,19.0,23.0,56.0
Mark van Eeghen,OAK,FB,28.0,16,16,0,0,0,0,0,222,838,3.77,5,29,259,8.93,0,3,0,5,0.0,0.0,137.0,165.7,173.2,151.2,18.0,20.0,57.0
Henry Marshall,KAN,WR,26.0,16,16,0,0,0,0,0,3,22,7.33,0,47,799,17.0,6,0,0,6,0.0,0.0,118.0,165.1,168.1,141.6,17.0,24.0,58.0
Bert Jones,BAL,QB,29.0,15,15,248,446,3134,23,21,27,175,6.48,2,0,0,0.0,0,1,0,2,0.0,0.0,204.0,203.9,231.4,224.9,15.0,8.0,59.0
Danny White,DAL,QB,28.0,16,16,260,436,3287,28,25,27,114,4.22,1,1,-9,-9.0,0,8,0,1,0.0,0.0,202.0,203.0,238.0,227.5,13.0,9.0,60.0
Pete Johnson,CIN,FB,26.0,12,8,0,0,0,0,0,186,747,4.02,6,21,172,8.19,1,2,0,7,0.0,0.0,132.0,152.9,159.9,142.4,13.0,21.0,61.0
Joe Senser,MIN,TE,24.0,16,0,0,1,0,0,0,1,-1,-1.0,0,42,447,10.64,7,0,0,7,0.0,0.0,87.0,128.6,131.6,107.6,13.0,8.0,62.0
Lynn Swann,PIT,WR,28.0,13,11,0,0,0,0,0,1,-4,-4.0,0,44,710,16.14,7,0,0,7,0.0,0.0,113.0,156.6,159.6,134.6,12.0,25.0,63.0
Franco Harris,PIT,FB,30.0,13,13,0,0,0,0,0,208,789,3.79,4,30,196,6.53,2,7,0,6,0.0,0.0,128.0,157.5,167.0,142.5,9.0,22.0,64.0
Harold Jackson,NWE,WR,34.0,16,15,2,2,35,0,0,5,37,7.4,0,35,737,21.06,5,0,0,5,0.0,0.0,109.0,143.8,146.8,126.3,8.0,26.0,65.0
Jimmie Giles,TAM,TE,26.0,16,15,0,0,0,0,0,0,0,0.0,0,33,602,18.24,4,2,0,4,0.0,0.0,82.0,115.2,119.2,98.7,8.0,9.0,66.0
Terry Bradshaw,PIT,QB,32.0,15,15,218,424,3339,24,22,36,111,3.08,2,0,0,0.0,0,13,0,2,0.0,0.0,196.0,195.7,230.2,217.7,7.0,10.0,67.0
Henry Childs,NOR,TE,29.0,13,7,0,0,0,0,0,0,0,0.0,0,34,463,13.62,6,1,0,6,0.0,0.0,81.0,115.3,118.8,98.3,7.0,10.0,68.0
Dexter Bussey,DET,FB,28.0,16,16,0,0,0,0,0,145,720,4.97,3,39,364,9.33,0,2,0,3,0.0,0.0,124.0,163.4,170.4,143.9,6.0,23.0,69.0
Richard Todd,NYJ,QB,27.0,16,16,264,479,3329,17,30,49,330,6.73,5,0,0,0.0,0,10,0,5,0.0,0.0,194.0,194.2,235.2,224.2,5.0,11.0,70.0
Dave Logan,CLE,WR,26.0,16,16,0,0,0,0,0,0,0,0.0,0,51,822,16.12,4,0,0,4,0.0,0.0,106.0,157.2,160.2,131.7,5.0,27.0,71.0
Ike Harris,NOR,WR,28.0,16,16,0,0,0,0,0,0,0,0.0,0,37,692,18.7,6,0,0,6,0.0,0.0,105.0,142.2,145.2,123.7,4.0,28.0,72.0
Charlie Smith,PHI,WR,30.0,16,16,0,0,0,0,0,5,33,6.6,0,47,825,17.55,3,0,0,3,0.0,0.0,104.0,150.8,153.8,127.3,3.0,29.0,73.0
Ozzie Newsome,CLE,TE,24.0,16,16,0,0,0,0,0,2,13,6.5,0,51,594,11.65,3,2,0,3,0.0,0.0,77.0,127.7,131.7,102.2,3.0,12.0,74.0
Don Bass,CIN,TE,24.0,14,12,0,0,0,0,0,0,0,0.0,0,32,409,12.78,6,0,0,6,0.0,0.0,77.0,108.9,111.9,92.9,3.0,11.0,75.0
Tommy Kramer,MIN,QB,25.0,15,15,299,522,3582,19,23,31,115,3.71,1,0,0,0.0,0,2,0,1,0.0,0.0,189.0,188.8,218.8,211.8,0.0,12.0,76.0
Joe Theismann,WAS,QB,31.0,16,15,262,454,2962,17,16,29,175,6.03,3,0,0,0.0,0,6,0,3,0.0,0.0,184.0,184.0,209.0,200.0,0.0,13.0,77.0
Gary Danielson,DET,QB,29.0,16,16,244,417,3223,13,11,48,232,4.83,2,0,0,0.0,0,11,0,2,0.0,0.0,183.0,183.1,205.6,194.1,0.0,14.0,78.0
Jim Zorn,SEA,QB,27.0,16,16,276,488,3346,17,20,44,214,4.86,1,0,0,0.0,0,12,0,1,0.0,0.0,177.0,177.2,209.2,197.2,0.0,15.0,0.0
Vince Evans,CHI,QB,25.0,13,10,148,278,2039,11,16,60,306,5.1,8,0,0,0.0,0,4,0,8,0.0,0.0,168.0,168.2,192.2,184.2,0.0,16.0,0.0
Joe Ferguson,BUF,QB,30.0,16,16,251,439,2805,20,18,31,65,2.1,0,0,0,0.0,0,9,0,0,0.0,0.0,154.0,153.7,179.2,171.7,0.0,17.0,0.0
Jim Plunkett,OAK,QB,33.0,13,11,165,320,2299,18,16,28,141,5.04,2,0,0,0.0,0,9,0,2,0.0,0.0,149.0,149.1,175.6,165.1,0.0,18.0,0.0
Lynn Dickey,GNB,QB,31.0,16,16,278,478,3529,15,25,19,11,0.58,1,0,0,0.0,0,13,0,1,0.0,0.0,145.0,145.3,179.8,170.3,0.0,19.0,0.0
Steve Fuller,KAN,QB,23.0,14,13,193,320,2250,10,12,60,274,4.57,4,0,0,0.0,0,16,0,4,0.0,0.0,141.0,141.4,167.4,153.4,0.0,20.0,0.0
Steve Grogan,NWE,QB,27.0,12,12,175,306,2475,18,22,30,112,3.73,1,0,0,0.0,0,4,0,1,0.0,0.0,140.0,140.2,170.2,162.2,0.0,21.0,0.0
Jim Hart,STL,QB,36.0,15,15,228,425,2946,16,20,9,11,1.22,0,0,0,0.0,0,4,0,0,0.0,0.0,139.0,138.9,163.9,158.9,0.0,22.0,0.0
Phil Simms,NYG,QB,25.0,13,13,193,402,2321,15,19,36,190,5.28,1,0,0,0.0,0,6,0,1,0.0,0.0,134.0,133.8,161.8,152.8,0.0,23.0,0.0
David Woodley,MIA,QB,22.0,13,11,176,327,1850,14,17,55,214,3.89,3,0,0,0.0,0,3,0,3,0.0,0.0,132.0,132.4,156.9,149.4,0.0,24.0,0.0
Joe Montana,SFO,QB,24.0,15,7,176,273,1795,15,9,32,77,2.41,2,0,0,0.0,0,4,0,2,0.0,0.0,130.0,129.5,143.5,138.5,0.0,25.0,0.0
Tony Nathan,MIA,RB,24.0,16,6,0,1,0,0,0,60,327,5.45,1,57,588,10.32,5,9,0,6,0.0,0.0,119.0,175.5,186.0,147.0,0.0,25.0,0.0
Joe Washington,BAL,RB,27.0,16,11,0,0,0,0,0,144,502,3.49,1,51,494,9.69,3,5,0,4,0.0,0.0,119.0,169.6,178.1,144.1,0.0,24.0,0.0
Jim Jodat,SEA,FB,26.0,16,13,0,0,0,0,0,155,632,4.08,5,26,190,7.31,1,3,0,6,0.0,0.0,115.0,141.2,148.7,128.2,0.0,26.0,0.0
Ken Stabler,HOU,QB,35.0,16,16,293,457,3202,13,28,15,-22,-1.47,0,0,0,0.0,0,7,0,0,0.0,0.0,115.0,114.9,149.4,142.9,0.0,26.0,0.0
Wilbur Jackson,WAS,RB,29.0,16,14,0,0,0,0,0,176,708,4.02,3,27,279,10.33,1,10,0,4,0.0,0.0,113.0,139.7,150.7,126.2,0.0,28.0,0.0
Craig Morton,DEN,QB,37.0,12,9,183,301,2150,12,13,21,29,1.38,1,0,0,0.0,0,4,0,1,0.0,0.0,113.0,112.9,130.9,125.9,0.0,27.0,0.0
Rickey Young,MIN,RB,27.0,16,16,0,0,0,0,0,130,351,2.7,3,64,499,7.8,2,2,0,5,0.0,0.0,113.0,177.0,184.0,145.0,0.0,27.0,0.0
Scott Dierking,NYJ,RB,25.0,16,13,0,0,0,0,0,156,567,3.63,6,19,138,7.26,1,3,0,7,0.0,0.0,110.0,128.5,136.0,119.0,0.0,29.0,0.0
Jerry Eckwood,TAM,RB,26.0,15,8,0,4,0,0,0,149,504,3.38,2,47,475,10.11,1,7,0,3,0.0,0.0,109.0,155.9,165.4,132.4,0.0,30.0,0.0
Kenny King,OAK,RB,23.0,15,13,0,0,0,0,0,172,761,4.42,4,22,145,6.59,0,6,0,4,0.0,0.0,109.0,130.6,139.6,119.6,0.0,31.0,0.0
Vagas Ferguson,NWE,RB,23.0,16,16,0,0,0,0,0,211,818,3.88,2,22,173,7.86,0,3,0,2,0.0,0.0,108.0,130.1,137.6,119.1,0.0,32.0,0.0
Tony Galbreath,NOR,RB,26.0,16,4,0,2,0,0,0,81,308,3.8,3,57,470,8.25,2,3,0,5,0.0,0.0,105.0,161.8,169.3,133.3,0.0,33.0,0.0
Ricky Bell,TAM,FB,25.0,14,12,0,0,0,0,0,174,599,3.44,2,38,292,7.68,1,3,0,3,0.0,0.0,104.0,142.1,149.6,123.1,0.0,34.0,0.0
Billy Taylor,NYG,FB,24.0,11,10,0,0,0,0,0,147,580,3.95,4,33,253,7.67,0,4,0,4,0.0,0.0,103.0,136.3,144.3,119.8,0.0,35.0,0.0
Jim Jensen,DEN,FB,27.0,14,13,0,0,0,0,0,101,476,4.71,2,49,377,7.69,1,1,0,3,0.0,0.0,102.0,151.3,157.8,126.8,0.0,36.0,0.0
Frank Lewis,BUF,WR,33.0,15,13,0,0,0,0,0,0,0,0.0,0,40,648,16.2,6,0,0,6,0.0,0.0,101.0,140.8,143.8,120.8,0.0,30.0,0.0
Reggie Rucker,CLE,WR,33.0,16,16,0,0,0,0,0,0,0,0.0,0,52,768,14.77,4,0,0,4,0.0,0.0,101.0,152.8,155.8,126.8,0.0,31.0,0.0
Charles Alexander,CIN,RB,23.0,16,16,0,0,0,0,0,169,702,4.15,2,36,192,5.33,0,2,0,2,0.0,0.0,99.0,135.4,142.4,117.4,0.0,37.0,0.0
Wayne Morris,STL,FB,26.0,16,16,0,0,0,0,0,117,456,3.9,6,15,110,7.33,1,0,0,7,0.0,0.0,99.0,113.6,119.6,106.1,0.0,38.0,0.0
Preston Dennard,RAM,WR,25.0,16,16,0,0,0,0,0,2,20,10.0,0,36,596,16.56,6,0,0,6,0.0,0.0,98.0,133.6,136.6,115.6,0.0,34.0,0.0
Art Monk,WAS,WR,23.0,16,11,0,0,0,0,0,0,0,0.0,0,58,797,13.74,3,0,0,3,0.0,0.0,98.0,155.7,158.7,126.7,0.0,32.0,0.0
Nat Moore,MIA,WR,29.0,16,16,0,1,0,0,0,1,3,3.0,0,47,564,12.0,7,1,0,7,0.0,0.0,98.0,144.7,148.2,121.2,0.0,33.0,0.0
Drew Pearson,DAL,WR,29.0,16,15,0,0,0,0,0,2,30,15.0,0,43,568,13.21,6,0,0,6,0.0,0.0,96.0,138.8,141.8,117.3,0.0,36.0,0.0
Billy Waddy,RAM,WR,26.0,15,15,0,0,0,0,0,1,-1,-1.0,0,38,670,17.63,5,1,0,5,0.0,0.0,96.0,133.9,137.4,114.9,0.0,35.0,0.0
Gordon Jones,TAM,WR,23.0,16,14,0,0,0,0,0,1,-10,-10.0,0,48,669,13.94,5,1,0,5,0.0,0.0,95.0,142.9,146.4,118.9,0.0,37.0,0.0
Ron Springs,DAL,FB,24.0,15,6,0,0,0,0,0,89,326,3.66,6,15,212,14.13,1,1,0,7,0.0,0.0,95.0,109.8,116.3,102.3,0.0,39.0,0.0
Delvin Williams,MIA,RB,29.0,15,10,0,1,0,0,0,187,671,3.59,2,31,207,6.68,0,5,0,2,0.0,0.0,95.0,125.8,134.3,110.3,0.0,40.0,0.0
Paul Hofer,SFO,RB,28.0,6,6,0,0,0,0,0,60,293,4.88,1,41,467,11.39,2,0,0,3,0.0,0.0,94.0,135.0,141.0,114.5,0.0,41.0,0.0
Bruce Harper,NYJ,RB,25.0,15,1,0,0,0,0,0,45,126,2.8,0,50,634,12.68,3,2,0,3,0.0,0.0,92.0,142.0,149.0,117.0,0.0,42.0,0.0
Steve DeBerg,SFO,QB,26.0,11,9,186,321,1998,12,17,6,4,0.67,0,0,0,0.0,0,4,0,0,0.0,0.0,90.0,90.3,112.3,107.3,0.0,28.0,0.0
Haven Moses,DEN,WR,34.0,15,14,0,0,0,0,0,0,0,0.0,0,38,674,17.74,4,1,0,4,0.0,0.0,90.0,128.4,131.9,109.4,0.0,38.0,0.0
Dave Preston,DEN,RB,25.0,12,10,0,0,0,0,0,111,385,3.47,4,35,309,8.83,0,3,0,4,0.0,0.0,90.0,125.4,132.9,107.9,0.0,43.0,0.0
Mel Gray,STL,WR,32.0,16,16,0,0,0,0,0,1,-3,-3.0,0,40,709,17.73,3,0,0,3,0.0,0.0,89.0,128.6,131.6,108.6,0.0,39.0,0.0
JT Smith,KAN,WR,25.0,16,16,0,0,0,0,0,0,0,0.0,0,46,655,14.24,2,1,0,4,0.0,0.0,89.0,134.5,138.0,111.5,0.0,40.0,0.0
James Scott,CHI,WR,28.0,15,12,0,0,0,0,0,0,0,0.0,0,36,696,19.33,3,0,0,3,0.0,0.0,88.0,123.6,126.6,105.6,0.0,41.0,0.0
Theo Bell,PIT,WR,27.0,14,9,0,0,0,0,0,0,0,0.0,0,29,748,25.79,2,1,0,2,0.0,0.0,86.0,114.8,118.3,100.3,0.0,42.0,0.0
Dan Doornink,SEA,FB,24.0,15,14,0,0,0,0,0,100,344,3.44,3,31,237,7.65,2,2,0,5,0.0,0.0,86.0,117.1,124.1,101.6,0.0,45.0,0.0
Robert Newhouse,DAL,FB,30.0,16,10,0,0,0,0,0,118,451,3.82,6,8,75,9.38,0,3,0,6,0.0,0.0,86.0,93.6,98.1,89.6,0.0,46.0,0.0
Mike Thomas,SDG,RB,27.0,10,5,0,2,0,0,1,118,484,4.1,3,29,218,7.52,0,0,0,3,0.0,0.0,86.0,115.2,122.2,101.7,0.0,44.0,0.0
Rob Carpenter,HOU,RB,25.0,15,1,0,0,0,0,0,97,359,3.7,3,43,346,8.05,0,4,0,3,0.0,0.0,85.0,127.5,135.5,106.0,0.0,49.0,0.0
Louie Giammona,PHI,RB,27.0,16,4,3,3,55,1,0,97,361,3.72,4,17,178,10.47,1,5,0,5,0.0,0.0,85.0,102.1,110.6,93.6,0.0,47.0,0.0
Kevin House,TAM,WR,23.0,14,1,0,0,0,0,0,1,32,32.0,0,24,531,22.13,5,1,0,5,0.0,0.0,85.0,109.3,112.8,97.3,0.0,43.0,0.0
Greg Pruitt,CLE,RB,29.0,16,9,0,0,0,0,0,40,117,2.93,0,50,444,8.88,5,1,0,5,0.0,0.0,85.0,135.1,141.6,110.1,0.0,48.0,0.0
Curtis Brown,BUF,FB,26.0,16,16,0,0,0,0,0,153,559,3.65,3,27,137,5.07,0,4,0,3,0.0,0.0,84.0,110.6,118.6,97.1,0.0,50.0,0.0
Willie Miller,RAM,WR,33.0,16,1,0,0,0,0,0,1,-2,-2.0,0,22,358,16.27,8,1,0,8,0.0,0.0,83.0,104.6,108.1,93.6,0.0,44.0,0.0
Alfred Jackson,ATL,WR,25.0,16,0,0,0,0,0,0,0,0,0.0,0,22,403,18.32,7,0,0,7,0.0,0.0,82.0,104.3,107.3,93.3,0.0,45.0,0.0
Kevin Long,NYJ,FB,25.0,15,7,0,0,0,0,0,115,355,3.09,6,20,137,6.85,0,3,0,6,0.0,0.0,82.0,102.2,109.7,92.2,0.0,51.0,0.0
Jack Thompson,CIN,QB,24.0,14,4,115,234,1324,11,12,18,84,4.67,1,0,0,0.0,0,5,0,1,0.0,0.0,82.0,82.4,99.9,94.4,0.0,29.0,0.0
Rick Upchurch,DEN,WR,28.0,16,14,0,0,0,0,0,5,49,9.8,0,46,605,13.15,3,2,0,3,0.0,0.0,81.0,127.4,131.4,104.4,0.0,46.0,0.0
Ken Anderson,CIN,QB,31.0,13,12,166,275,1778,6,13,16,122,7.63,0,0,0,0.0,0,1,0,0,0.0,0.0,80.0,80.3,99.8,93.3,0.0,30.0,0.0
Isaac Curtis,CIN,WR,30.0,15,14,0,0,0,0,0,0,0,0.0,0,43,610,14.19,3,0,0,3,0.0,0.0,79.0,122.0,125.0,100.5,0.0,47.0,0.0
Mike Guman,RAM,RB,22.0,16,0,1,1,31,1,0,100,410,4.1,4,14,131,9.36,0,4,0,4,0.0,0.0,79.0,93.3,101.3,86.3,0.0,52.0,0.0
Charles White,CLE,RB,22.0,14,7,0,0,0,0,0,86,279,3.24,5,17,153,9.0,1,1,0,6,0.0,0.0,78.0,95.2,101.7,86.7,0.0,53.0,0.0
