player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Rod Gardner,WAS,WR,25.0,16,15,0,1,0,0,0,1,1,1.0,0,141.0,71,1006,14.17,8,1,0,8,0.0,0.0,149.0,219.7,222.7,184.2,30.0,16.0,45.0
Drew Bledsoe,BUF,QB,30.0,16,16,375,610,4359,24,15,27,67,2.48,2,0.0,0,0,0.0,0,11,4,2,0.0,0.0,251.0,251.1,273.1,266.1,29.0,9.0,46.0
Garrison Hearst,SFO,RB,31.0,16,16,0,0,0,0,0,215,972,4.52,8,69.0,48,317,6.6,1,4,3,9,1.0,0.0,179.0,226.9,235.9,202.9,29.0,19.0,47.0
Bubba Franks,GNB,TE,24.0,16,15,1,1,31,1,0,0,0,0.0,0,71.0,54,442,8.19,7,0,0,7,0.0,0.0,91.0,145.4,148.4,118.4,29.0,4.0,48.0
Warrick Dunn,ATL,RB,27.0,15,14,0,0,0,0,0,230,927,4.03,7,66.0,50,377,7.54,2,4,3,9,0.0,0.0,178.0,228.4,237.4,203.4,28.0,20.0,49.0
Jimmy Smith,JAX,WR,33.0,16,16,0,0,0,0,0,1,2,2.0,0,137.0,80,1027,12.84,7,0,0,7,1.0,0.0,147.0,226.9,229.9,186.9,28.0,18.0,50.0
Chad Johnson,CIN,WR,24.0,16,14,0,0,0,0,0,0,0,0.0,0,137.0,69,1166,16.9,5,0,0,5,0.0,0.0,147.0,215.6,218.6,181.1,28.0,19.0,51.0
Isaac Bruce,STL,WR,30.0,16,16,0,0,0,0,0,3,18,6.0,0,130.0,79,1075,13.61,7,2,2,7,0.0,0.0,147.0,226.3,231.3,186.8,28.0,17.0,52.0
Tom Brady,NWE,QB,25.0,16,16,373,601,3764,28,14,42,110,2.62,1,0.0,0,0,0.0,0,11,5,1,0.0,2.0,246.0,245.6,270.6,259.6,24.0,10.0,53.0
Keyshawn Johnson,TAM,WR,30.0,16,16,0,0,0,0,0,0,0,0.0,0,142.0,76,1088,14.32,5,0,0,5,2.0,0.0,143.0,218.8,221.8,180.8,24.0,20.0,54.0
Shannon Sharpe,DEN,TE,34.0,13,13,0,0,0,0,0,0,0,0.0,0,88.0,61,686,11.25,3,0,0,3,0.0,0.0,87.0,147.6,150.6,117.1,24.0,5.0,55.0
James Stewart,DET,RB,31.0,14,9,0,1,0,0,0,231,1021,4.42,4,70.0,46,333,7.24,2,0,0,6,0.0,0.0,171.0,217.4,223.4,194.4,21.0,21.0,56.0
Marcus Pollard,IND,TE,30.0,15,15,0,0,0,0,0,0,0,0.0,0,69.0,43,478,11.12,6,1,1,6,1.0,0.0,84.0,126.8,130.8,105.3,21.0,6.0,57.0
Marcel Shipp,ARI,RB,24.0,15,6,0,0,0,0,0,188,834,4.44,6,49.0,38,413,10.87,3,4,4,9,0.0,0.0,171.0,208.7,218.7,189.7,20.0,22.0,58.0
Antowain Smith,NWE,RB,30.0,16,15,0,0,0,0,0,252,982,3.9,6,42.0,31,243,7.84,2,2,1,8,1.0,0.0,171.0,201.5,208.5,186.0,20.0,23.0,59.0
Quincy Morgan,CLE,WR,25.0,16,16,0,0,0,0,0,3,7,2.33,0,97.0,56,964,17.21,7,2,2,7,1.0,0.0,137.0,193.1,198.1,165.1,18.0,21.0,60.0
Billy Miller,HOU,TE,25.0,16,7,0,0,0,0,0,0,0,0.0,0,80.0,51,613,12.02,3,0,0,3,0.0,0.0,79.0,130.3,133.3,104.8,16.0,7.0,61.0
Travis Taylor,BAL,WR,24.0,16,15,0,0,0,0,0,11,105,9.55,0,118.0,61,869,14.25,6,0,0,6,0.0,0.0,133.0,194.4,200.4,163.9,14.0,22.0,62.0
Rod Smith,DEN,WR,32.0,16,16,0,1,0,0,0,6,9,1.5,0,147.0,89,1027,11.54,5,1,1,5,0.0,0.0,132.0,220.6,224.6,176.1,13.0,23.0,63.0
Alge Crumpler,ATL,TE,25.0,16,9,0,0,0,0,0,0,0,0.0,0,58.0,36,455,12.64,5,0,0,5,0.0,0.0,76.0,111.5,114.5,93.5,13.0,8.0,64.0
Derrick Mason,TEN,WR,28.0,14,14,0,0,0,0,0,0,0,0.0,0,125.0,79,1012,12.81,5,2,1,5,0.0,0.0,129.0,208.2,212.2,168.7,10.0,24.0,65.0
Curtis Conway,SDG,WR,31.0,13,13,0,0,0,0,0,7,53,7.57,2,94.0,57,852,14.95,5,2,2,7,0.0,0.0,129.0,185.5,190.5,157.0,9.0,25.0,66.0
Joey Galloway,DAL,WR,31.0,16,16,0,0,0,0,0,4,31,7.75,0,120.0,61,908,14.89,6,2,1,6,0.0,0.0,128.0,188.9,192.9,158.4,9.0,26.0,67.0
Jerry Porter,OAK,WR,24.0,16,14,0,0,0,0,0,4,6,1.5,0,70.0,51,688,13.49,9,0,0,9,2.0,0.0,127.0,178.4,181.4,152.9,8.0,27.0,68.0
Randy McMichael,MIA,TE,23.0,16,16,0,0,0,0,0,1,8,8.0,0,68.0,39,485,12.44,4,1,1,4,0.0,0.0,71.0,110.3,114.3,90.8,8.0,9.0,69.0
Kyle Brady,JAX,TE,30.0,16,16,0,0,0,0,0,0,0,0.0,0,67.0,43,461,10.72,4,0,0,4,0.0,0.0,70.0,113.1,116.1,91.6,7.0,10.0,70.0
Christian Fauria,NWE,TE,31.0,16,13,0,0,0,0,0,0,0,0.0,0,40.0,27,253,9.37,7,0,0,7,1.0,0.0,69.0,96.3,99.3,82.8,6.0,11.0,71.0
James Thrash,PHI,WR,27.0,16,16,0,0,0,0,0,18,126,7.0,2,107.0,52,635,12.21,6,1,1,8,0.0,0.0,122.0,174.1,181.1,148.1,3.0,28.0,72.0
Donovan McNabb,PHI,QB,26.0,10,10,211,361,2289,17,6,63,460,7.3,6,1.0,0,0,0.0,0,6,5,6,0.0,2.0,224.0,223.6,240.6,229.6,2.0,11.0,73.0
Todd Pinkston,PHI,WR,25.0,15,15,0,0,0,0,0,1,-15,-15.0,0,113.0,60,798,13.3,7,2,0,7,0.0,0.0,120.0,180.3,183.3,150.3,1.0,29.0,74.0
Brett Favre,GNB,QB,33.0,16,16,341,551,3658,27,16,25,73,2.92,0,0.0,0,0,0.0,0,10,4,0,0.0,0.0,222.0,221.6,244.6,237.6,0.0,12.0,75.0
Chad Pennington,NYJ,QB,26.0,15,12,275,399,3120,22,6,29,49,1.69,2,0.0,0,0,0.0,0,2,1,2,0.0,1.0,218.0,217.7,227.7,223.7,0.0,13.0,76.0
Kerry Collins,NYG,QB,30.0,16,16,335,545,4073,19,14,44,-3,-0.07,0,0.0,0,0,0.0,0,8,1,0,0.0,1.0,211.0,210.6,228.6,224.6,0.0,14.0,77.0
Brad Johnson,TAM,QB,34.0,13,13,281,451,3049,22,6,13,30,2.31,0,0.0,0,0,0.0,0,8,2,0,0.0,2.0,201.0,201.0,212.0,207.0,0.0,15.0,78.0
Drew Brees,SDG,QB,23.0,16,16,320,526,3284,17,16,38,130,3.42,1,0.0,0,0,0.0,0,2,0,1,0.0,1.0,188.0,188.4,210.4,204.4,0.0,16.0,0.0
Mark Brunell,JAX,QB,32.0,15,15,245,416,2788,17,7,43,207,4.81,0,0.0,0,0,0.0,0,5,1,0,0.0,2.0,188.0,188.2,202.2,195.2,0.0,17.0,0.0
Matt Hasselbeck,SEA,QB,27.0,16,10,267,419,3075,15,10,40,202,5.05,1,0.0,0,0,0.0,0,5,4,1,1.0,0.0,183.0,183.2,203.2,193.2,0.0,18.0,0.0
Jake Plummer,ARI,QB,28.0,16,16,284,530,2972,18,20,46,283,6.15,2,1.0,1,2,2.0,0,13,6,2,0.0,1.0,181.0,182.4,214.4,201.9,0.0,19.0,0.0
Jon Kitna,CIN,QB,30.0,14,12,294,473,3178,16,16,24,57,2.38,4,0.0,0,0,0.0,0,10,6,4,0.0,0.0,177.0,176.8,201.8,192.8,0.0,20.0,0.0
Brian Griese,DEN,QB,27.0,13,13,291,436,3214,15,15,37,107,2.89,1,0.0,0,0,0.0,0,2,0,1,0.0,0.0,175.0,175.3,196.3,190.3,0.0,21.0,0.0
Tommy Maddox,PIT,QB,31.0,15,11,234,377,2836,20,16,19,43,2.26,0,2.0,0,0,0.0,0,8,3,0,0.0,3.0,166.0,165.7,187.7,181.7,0.0,22.0,0.0
Tim Couch,CLE,QB,25.0,14,14,273,443,2842,18,18,23,77,3.35,0,0.0,0,0,0.0,0,6,2,0,0.0,1.0,155.0,155.4,178.4,173.4,0.0,23.0,0.0
Edgerrin James,IND,RB,24.0,14,14,0,0,0,0,0,277,989,3.57,2,80.0,61,354,5.8,1,4,2,3,1.0,0.0,150.0,211.3,219.3,180.8,0.0,24.0,0.0
David Carr,HOU,QB,23.0,16,16,233,444,2592,9,15,59,282,4.78,3,0.0,0,0,0.0,0,21,7,3,0.0,2.0,146.0,145.9,173.9,160.9,0.0,24.0,0.0
Jay Fiedler,MIA,QB,31.0,11,10,179,292,2024,14,9,28,99,3.54,3,0.0,0,0,0.0,0,3,1,3,0.0,0.0,145.0,144.9,157.9,153.9,0.0,25.0,0.0
Stephen Davis,WAS,FB,28.0,12,12,0,0,0,0,0,207,820,3.96,7,33.0,23,142,6.17,1,4,4,8,0.0,0.0,136.0,159.2,169.2,147.7,0.0,25.0,0.0
Emmitt Smith,DAL,RB,33.0,16,16,0,0,0,0,0,254,975,3.84,5,24.0,16,89,5.56,0,3,1,5,0.0,0.0,134.0,150.4,154.4,142.4,0.0,26.0,0.0
Moe Williams,MIN,RB,28.0,16,0,0,0,0,0,0,84,414,4.93,11,43.0,27,251,9.3,0,1,0,11,0.0,0.0,133.0,159.5,165.5,146.0,0.0,27.0,0.0
William Green,CLE,RB,23.0,16,10,0,0,0,0,0,243,887,3.65,6,27.0,16,113,7.06,0,4,2,6,0.0,0.0,132.0,148.0,156.0,140.0,0.0,28.0,0.0
Amos Zereoue,PIT,RB,26.0,16,5,0,0,0,0,0,193,762,3.95,4,53.0,42,341,8.12,0,2,2,4,0.0,0.0,130.0,172.3,180.3,151.3,0.0,29.0,0.0
Lamar Smith,CAR,RB,32.0,11,11,0,0,0,0,0,209,737,3.53,7,26.0,20,167,8.35,0,2,2,7,0.0,0.0,128.0,148.4,156.4,138.4,0.0,30.0,0.0
Rodney Peete,CAR,QB,36.0,14,14,223,381,2630,15,14,22,14,0.64,0,0.0,0,0,0.0,0,10,7,0,0.0,0.0,125.0,124.6,148.6,138.6,0.0,26.0,0.0
Jerome Bettis,PIT,RB,30.0,13,11,0,0,0,0,0,187,666,3.56,9,9.0,7,57,8.14,0,1,1,9,0.0,0.0,124.0,131.3,135.3,127.8,0.0,31.0,0.0
Michael Pittman,TAM,RB,27.0,16,15,0,0,0,0,0,204,718,3.52,1,86.0,59,477,8.08,0,3,1,1,0.0,0.0,124.0,182.5,189.5,153.0,0.0,32.0,0.0
Jeff Blake,BAL,QB,32.0,11,10,165,295,2084,13,11,39,106,2.72,1,0.0,0,0,0.0,0,8,5,1,0.0,1.0,122.0,122.0,144.0,133.0,0.0,27.0,0.0
Marc Bulger,STL,QB,25.0,7,7,138,214,1826,14,6,12,-13,-1.08,1,1.0,1,3,3.0,0,2,1,1,0.0,0.0,120.0,121.0,131.0,126.5,0.0,28.0,0.0
Wayne Chrebet,NYJ,WR,29.0,15,15,0,1,0,0,0,0,0,0.0,0,80.0,51,691,13.55,9,2,2,9,0.0,0.0,119.0,170.1,175.1,144.6,0.0,30.0,0.0
Dennis Northcutt,CLE,WR,25.0,13,0,0,0,0,0,0,8,104,13.0,1,50.0,38,601,15.82,5,2,1,8,1.0,0.0,119.0,156.5,163.5,137.5,0.0,31.0,0.0
Brian Finneran,ATL,WR,26.0,16,16,0,0,0,0,0,0,0,0.0,0,102.0,56,838,14.96,6,2,1,6,0.0,0.0,118.0,173.8,177.8,145.8,0.0,32.0,0.0
Anthony Thomas,CHI,RB,25.0,12,12,0,0,0,0,0,214,721,3.37,6,41.0,24,163,6.79,0,5,3,6,0.0,0.0,118.0,142.4,151.4,130.4,0.0,33.0,0.0
Mike Alstott,TAM,FB,29.0,16,9,0,0,0,0,0,146,548,3.75,5,48.0,35,242,6.91,2,4,2,7,0.0,0.0,117.0,152.0,160.0,134.5,0.0,34.0,0.0
Steve Smith Sr,CAR,WR,23.0,15,13,0,0,0,0,0,1,-4,-4.0,0,98.0,54,872,16.15,3,5,1,5,0.0,0.0,115.0,168.8,172.8,141.8,0.0,33.0,0.0
David Patten,NWE,WR,28.0,16,14,0,1,0,0,0,2,6,3.0,0,120.0,61,824,13.51,5,0,0,5,0.0,0.0,113.0,174.0,177.0,143.5,0.0,34.0,0.0
Jamel White,CLE,RB,25.0,14,6,0,0,0,0,0,106,470,4.43,3,86.0,63,452,7.17,0,0,0,3,0.0,0.0,110.0,173.2,179.2,141.7,0.0,35.0,0.0
Kevan Barlow,SFO,RB,23.0,14,0,0,0,0,0,0,145,675,4.66,4,21.0,14,136,9.71,1,2,1,5,0.0,0.0,109.0,123.1,130.1,116.1,0.0,36.0,0.0
Antonio Bryant,DAL,WR,21.0,16,15,0,0,0,0,0,6,40,6.67,0,93.0,44,733,16.66,6,3,2,6,0.0,0.0,109.0,153.3,158.3,131.3,0.0,35.0,0.0
Troy Brown,NWE,WR,31.0,14,13,0,0,0,0,0,3,14,4.67,0,141.0,97,890,9.18,3,4,1,3,1.0,0.0,108.0,205.4,209.4,156.9,0.0,36.0,0.0
Darrell Jackson,SEA,WR,24.0,13,13,0,0,0,0,0,3,3,1.0,0,112.0,62,877,14.15,4,3,2,4,0.0,0.0,108.0,170.0,175.0,139.0,0.0,38.0,0.0
Eddie Kennison,KAN,WR,29.0,16,14,0,0,0,0,0,7,58,8.29,0,92.0,53,906,17.09,2,0,0,2,0.0,0.0,108.0,161.4,164.4,134.9,0.0,37.0,0.0
Donte Stallworth,NOR,WR,22.0,13,7,0,0,0,0,0,2,2,1.0,0,69.0,42,594,14.14,8,0,0,8,0.0,0.0,108.0,149.6,152.6,128.6,0.0,39.0,0.0
Tim Brown,OAK,WR,36.0,16,16,0,0,0,0,0,6,19,3.17,0,127.0,81,930,11.48,2,3,0,2,0.0,0.0,107.0,187.9,190.9,147.4,0.0,40.0,0.0
Jim Miller,CHI,QB,31.0,10,8,180,314,1944,13,9,13,11,0.85,0,0.0,0,0,0.0,0,6,3,0,0.0,0.0,107.0,106.9,121.9,115.9,0.0,29.0,0.0
Joey Harrington,DET,QB,24.0,14,12,215,429,2294,12,16,7,4,0.57,0,0.0,0,0,0.0,0,2,1,0,0.0,0.0,106.0,106.2,126.2,122.2,0.0,30.0,0.0
Stacey Mack,JAX,RB,27.0,16,0,0,0,0,0,0,98,436,4.45,9,13.0,11,79,7.18,0,0,0,9,0.0,0.0,106.0,116.5,119.5,111.0,0.0,37.0,0.0
Tai Streets,SFO,WR,25.0,16,14,0,0,0,0,0,0,0,0.0,0,109.0,72,756,10.5,5,1,0,5,0.0,0.0,106.0,177.6,180.6,141.6,0.0,41.0,0.0
Corey Bradford,HOU,WR,27.0,16,16,0,0,0,0,0,2,-11,-5.5,0,106.0,45,697,15.49,6,0,0,6,0.0,0.0,105.0,149.6,152.6,127.1,0.0,43.0,0.0
Kevin Faulk,NWE,RB,26.0,15,0,0,1,0,0,0,52,271,5.21,2,53.0,37,379,10.24,3,1,1,7,0.0,0.0,105.0,142.0,149.0,123.5,0.0,38.0,0.0
Derrius Thompson,WAS,WR,25.0,16,14,0,0,0,0,0,10,77,7.7,0,93.0,53,773,14.58,4,2,2,4,0.0,0.0,105.0,158.0,163.0,131.5,0.0,42.0,0.0
Muhsin Muhammad,CAR,WR,29.0,14,14,0,0,0,0,0,3,40,13.33,0,108.0,63,823,13.06,3,0,0,3,0.0,0.0,104.0,167.3,170.3,135.8,0.0,44.0,0.0
Ed McCaffrey,DEN,WR,34.0,16,16,0,0,0,0,0,2,22,11.0,0,103.0,69,903,13.09,2,1,1,2,0.0,0.0,103.0,171.5,175.5,137.0,0.0,45.0,0.0
Keenan McCardell,TAM,WR,32.0,14,14,0,0,0,0,0,1,3,3.0,0,101.0,61,670,10.98,6,1,1,6,0.0,0.0,101.0,162.3,166.3,131.8,0.0,46.0,0.0
Kevin Johnson,CLE,WR,26.0,16,15,1,2,33,1,0,0,0,0.0,0,120.0,67,703,10.49,4,0,0,4,0.0,0.0,100.0,166.6,169.6,133.1,0.0,47.0,0.0
Chris Chambers,MIA,WR,24.0,15,15,0,0,0,0,0,6,78,13.0,0,100.0,52,734,14.12,3,1,0,3,0.0,0.0,99.0,151.2,154.2,125.2,0.0,48.0,0.0
Peter Warrick,CIN,WR,25.0,15,10,0,0,0,0,0,8,22,2.75,0,81.0,53,606,11.43,6,2,1,6,0.0,0.0,97.0,149.8,153.8,123.3,0.0,49.0,0.0
Reggie Wayne,IND,WR,24.0,16,7,0,0,0,0,0,0,0,0.0,0,72.0,49,716,14.61,4,2,1,4,0.0,0.0,94.0,142.6,146.6,118.1,0.0,50.0,0.0
Terry Glenn,GNB,WR,28.0,15,14,0,0,0,0,0,0,0,0.0,0,106.0,56,817,14.59,2,1,1,2,0.0,0.0,92.0,147.7,151.7,119.7,0.0,51.0,0.0
Bill Schroeder,DET,WR,31.0,14,13,0,0,0,0,0,0,0,0.0,0,77.0,36,595,16.53,5,0,0,5,1.0,0.0,92.0,127.5,130.5,109.5,0.0,52.0,0.0
DWayne Bates,MIN,WR,27.0,14,11,0,0,0,0,0,0,0,0.0,0,80.0,50,689,13.78,4,2,1,4,0.0,0.0,91.0,140.9,144.9,115.9,0.0,54.0,0.0
Tim Dwight,SDG,WR,27.0,16,14,0,0,0,0,0,12,108,9.0,1,93.0,50,623,12.46,2,1,0,3,0.0,0.0,91.0,141.1,147.1,116.1,0.0,53.0,0.0
Marc Boerigter,KAN,WR,24.0,16,2,0,0,0,0,0,0,0,0.0,0,38.0,20,420,21.0,8,0,0,8,0.0,0.0,90.0,110.0,113.0,100.0,0.0,55.0,0.0
Kenny Watson,WAS,RB,24.0,16,4,0,0,0,0,0,116,534,4.6,1,43.0,32,253,7.91,1,0,1,2,0.0,0.0,89.0,120.7,127.7,104.7,0.0,39.0,0.0
Dez White,CHI,WR,23.0,16,14,0,0,0,0,0,3,11,3.67,0,94.0,51,656,12.86,4,1,1,4,0.0,0.0,89.0,139.7,143.7,114.2,0.0,56.0,0.0
