player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Rocky Bleier,PIT,RB,25.0,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0
Paul Costa,BUF,TE,30.0,11,5,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0
Austin Denney,BUF,TE,27.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0
Mike Donohoe,ATL,TE,26.0,9,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0
Glenn Ellison,OAK,RB,24.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0
Len Garrett,GNB,TE,24.0,14,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0
Mike Haffner,CIN,WR,29.0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0
Billy Harris,NOR,RB,25.0,1,1,0,0,0,0,0,1,1,1.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,127.0,0.0
Leo Hart,ATL,QB,22.0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
Leo Hayden,MIN,RB,23.0,7,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0
John Hilton,MIN,TE,29.0,7,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0
Andy Hopkins,HOU,RB,22.0,2,0,0,0,0,0,0,2,2,1.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,125.0,0.0
Dennis Hughes,PIT,TE,23.0,7,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0
Bruce Jankowski,KAN,WR,22.0,5,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0
Jeff Jordan,WAS,RB,26.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0
Leroy Keyes,PHI,RB,24.0,14,14,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0
Dave Kopay,NOR,RB,29.0,10,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0
Bill Malinchak,WAS,WR,27.0,13,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0
Reece Morrison,CLE,RB,26.0,8,0,0,0,0,0,0,5,-2,-0.4,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-0.2,-0.2,-0.2,0.0,137.0,0.0
Ray Ogden,CHI,TE,29.0,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
Frank Patrick,GNB,QB,24.0,1,0,1,5,39,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-0.4,0.6,0.6,0.0,61.0,0.0
Matt Snell,NYJ,FB,30.0,5,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0
Todd Snyder,ATL,WR,23.0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0
Larry Stegent,STL,RB,24.0,7,1,0,0,0,0,0,0,0,0.0,0,1,12,12.0,0,1,0,0,0.0,0.0,0.0,1.2,1.7,0.7,0.0,126.0,0.0
Wayne Stewart,NYJ,TE,24.0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0
Vern Studdard,NYJ,WR,23.0,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
Bob Thomas,RAM,FB,23.0,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0
Billy Walik,PHI,WR,24.0,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0
Jim Ward,PHI,QB,27.0,2,0,1,1,4,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,59.0,0.0
Paul White,STL,RB,23.0,6,0,0,0,0,0,0,1,3,3.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,124.0,0.0
Perry Williams,GNB,RB,25.0,14,0,0,0,0,0,0,3,4,1.33,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,123.0,0.0
Sam Wyche,WAS,QB,26.0,1,0,0,0,0,0,0,1,4,4.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,58.0,0.0
Al Young,PIT,WR,22.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0
Mickey Zofko,DET,RB,22.0,11,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0
Stan Brown,CLE,WR,22.0,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,-1.0,-1.0,-0.5,-1.0,0.0,91.0,0.0
Jim Brumfield,PIT,RB,24.0,14,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,-1.0,-1.0,-0.5,-1.0,0.0,140.0,0.0
Rich Coady,CHI,TE,27.0,14,14,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,-1.0,-1.0,-0.5,-1.0,0.0,62.0,0.0
Larry Krause,GNB,RB,23.0,9,0,0,0,0,0,0,3,-6,-2.0,0,0,0,0.0,0,0,0,0,0.0,0.0,-1.0,-0.6,-0.6,-0.6,0.0,138.0,0.0
Bill Triplett,DET,RB,31.0,14,0,0,0,0,0,0,4,4,1.0,0,0,0,0.0,0,1,0,0,0.0,0.0,-1.0,-0.6,-0.1,-0.6,0.0,139.0,0.0
Linzy Cole,HOU,WR,23.0,14,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,0,0,0.0,0.0,-2.0,-2.0,-1.0,-2.0,0.0,92.0,0.0
Charlie Pittman,BAL,RB,23.0,10,0,0,0,0,0,0,2,3,1.5,0,0,0,0.0,0,2,0,0,0.0,0.0,-2.0,-1.7,-0.7,-1.7,0.0,141.0,0.0
Bob Leahy,PIT,QB,24.0,1,0,3,11,18,0,1,1,-6,-6.0,0,0,0,0.0,0,2,0,0,0.0,0.0,-4.0,-3.9,-1.9,-2.9,0.0,62.0,0.0
Lynn Dickey,HOU,QB,22.0,7,2,19,57,315,0,9,1,4,4.0,0,0,0,0.0,0,1,0,0,0.0,0.0,-6.0,-6.0,6.5,3.0,0.0,63.0,0.0
