player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Paul Shields,IND,RB,24.0,7,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0
Emanuel Smith,JAX,WR,24.0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0
Matt Snider,GNB,FB,24.0,16,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0
Blake Spence,TAM,TE,25.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0
Dave Stachelski,NOR,TE,23.0,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Dwight Stone,NYJ,WR,36.0,12,0,0,0,0,0,0,3,3,1.0,0,1.0,0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,163.0,0.0
Jay Tant,ARI,TE,23.0,5,0,0,0,0,0,0,0,0,0.0,0,2.0,1,4,4.0,0,0,0,0,0.0,0.0,0.0,1.4,1.4,0.9,0.0,84.0,0.0
Chris Thomas,STL,WR,29.0,16,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0
Derrius Thompson,WAS,WR,23.0,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0
Kevin Thompson,CLE,QB,23.0,1,0,1,1,8,0,0,1,0,0.0,0,0.0,0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,71.0,0.0
Jerame Tuman,PIT,TE,24.0,16,1,0,0,0,0,0,0,0,0.0,0,2.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0
Frank Wainright,BAL,TE,33.0,8,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0
Craig Walendy,NYG,RB,23.0,12,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0
Damon Washington,NYG,RB,23.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0
James Whalen,DAL,TE,23.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0
Austin Wheatley,NOR,TE,23.0,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0
Kevin Williams,SFO,WR,29.0,16,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0
Danny Wuerffel,GNB,QB,26.0,1,0,0,0,0,0,0,2,-2,-1.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-0.2,-0.2,-0.2,0.0,79.0,0.0
Bashir Yamini,TEN,WR,23.0,6,0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0
Koy Detmer,PHI,QB,27.0,16,0,0,1,0,0,1,1,8,8.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,-1.0,-1.2,-0.2,-0.2,0.0,83.0,0.0
Damon Dunn,2TM,WR,24.0,4,0,0,0,0,0,0,0,0,0.0,0,1.0,1,6,6.0,0,1,1,0,0.0,0.0,-1.0,-0.4,0.6,-0.9,0.0,189.0,0.0
Glyn Milburn,CHI,RB,29.0,16,0,0,0,0,0,0,1,6,6.0,0,3.0,1,8,8.0,0,4,1,0,0.0,0.0,-1.0,0.4,1.4,-0.1,0.0,169.0,0.0
Herbert Goodman,GNB,RB,23.0,5,0,0,0,0,0,0,3,-2,-0.67,0,1.0,1,0,0.0,0,2,1,0,0.0,0.0,-2.0,-1.2,-0.2,-1.7,0.0,171.0,0.0
Joe Hamilton,TAM,QB,23.0,1,0,0,0,0,0,0,1,-2,-2.0,0,0.0,0,0,0.0,0,1,1,0,0.0,0.0,-2.0,-2.2,-1.2,-2.2,0.0,84.0,0.0
Winslow Oliver,ATL,RB,27.0,12,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1,1,0,0.0,0.0,-2.0,-2.0,-1.0,-2.0,0.0,170.0,0.0
David Palmer,MIN,WR,28.0,6,0,0,0,0,0,0,0,0,0.0,0,1.0,1,-2,-2.0,0,1,1,0,0.0,0.0,-2.0,-1.2,-0.2,-1.7,0.0,190.0,0.0
Todd Yoder,TAM,TE,22.0,9,0,0,0,0,0,0,0,0,0.0,0,3.0,1,1,1.0,0,1,1,0,0.0,0.0,-2.0,-0.9,0.1,-1.4,0.0,105.0,0.0
